Streamflow Gauge Comparison
"Scenario: GridMet, Streamflow Gauge: Delaware River at Montague_01438500"
Cubic Meter
Statistic,Modeled,Observed
12/11/2001,8071482,2854656
12/12/2001,6908248,2999808
12/13/2001,5970918,3386880
12/14/2001,6530916,3048192
12/15/2001,8985268,3822336
12/16/2001,9873904,4862592
12/17/2001,9358561,5104512
12/18/2001,10784139,5419008
12/19/2001,13237942,12483072
12/20/2001,15492071,11491200
12/21/2001,14394768,9217152
12/22/2001,12553256,7910784
12/23/2001,11839131,6580224
12/24/2001,10957432,5951232
12/25/2001,10112414,5733504
12/26/2001,8889602,5709312
12/27/2001,7605123,4838400
12/28/2001,6463366,4669056
12/29/2001,5482975,4644864
12/30/2001,4896046,4669056
12/31/2001,4239400,4596480
1/1/2002,3822176,3532032
1/2/2002,3506033,3338496
1/3/2002,3263710,3991680
1/4/2002,3067531,3943296
1/5/2002,2915833,3652992
1/6/2002,2790508,3314304
1/7/2002,3373635,3241728
1/8/2002,4190004,3483648
1/9/2002,4039747,2782080
1/10/2002,3917760,3386880
1/11/2002,3035548,3459456
1/12/2002,4346610,3411072
1/13/2002,4542962,3290112
1/14/2002,3577448,2999808
1/15/2002,3186394,3314304
1/16/2002,2923509,2854656
1/17/2002,2994003,2709504
1/18/2002,2881500,2443392
1/19/2002,2761230,2588544
1/20/2002,2711016,2300659
1/21/2002,2635365,2281306
1/22/2002,2463411,2612736
1/23/2002,2423041,3241728
1/24/2002,2329402,3241728
1/25/2002,2893424,3362688
1/26/2002,4833894,3991680
1/27/2002,7161049,5346432
1/28/2002,12148839,5443200
1/29/2002,16428757,6023808
1/30/2002,21754118,6628608
1/31/2002,26010394,12724992
2/1/2002,28728914,16450560
2/2/2002,28859604,16136064
2/3/2002,32321766,15361920
2/4/2002,27479848,12096000
2/5/2002,28601718,10547712
2/6/2002,20170172,9072000
2/7/2002,16221209,8031744
2/8/2002,12837574,7136640
2/9/2002,10791397,6483456
2/10/2002,9185341,6023808
2/11/2002,11536927,8080128
2/12/2002,17661378,20127744
2/13/2002,16042131,15603840
2/14/2002,19853404,11999232
2/15/2002,13651037,9555840
2/16/2002,13968097,8975232
2/17/2002,11933868,8007552
2/18/2002,11816700,7426944
2/19/2002,11519941,6628608
2/20/2002,10897131,6023808
2/21/2002,10229812,5975424
2/22/2002,10722623,6556032
2/23/2002,8610773,7257600
2/24/2002,7180180,6556032
2/25/2002,6816796,5902848
2/26/2002,8044793,5636736
2/27/2002,7919771,5612544
2/28/2002,6500232,5515776
3/1/2002,5285836,5443200
3/2/2002,5157930,5031936
3/3/2002,4504410,5298048
3/4/2002,8123980,6652800
3/5/2002,10152177,7523712
3/6/2002,7368978,6314112
3/7/2002,6595730,5878656
3/8/2002,5412317,5588352
3/9/2002,7056794,5273856
3/10/2002,6209332,5539968
3/11/2002,10486914,6096384
3/12/2002,7581538,6483456
3/13/2002,7144591,5830272
3/14/2002,5604731,5757696
3/15/2002,6376126,5660928
3/16/2002,4955264,5757696
3/17/2002,5553139,5975424
3/18/2002,7898404,6459264
3/19/2002,6971492,6120576
3/20/2002,7129064,6289920
3/21/2002,8734854,7426944
3/22/2002,12959313,8999424
3/23/2002,10935513,9362304
3/24/2002,9605396,8249472
3/25/2002,9241942,8152704
3/26/2002,10307964,8443008
3/27/2002,14245837,21434112
3/28/2002,22287686,34352640
3/29/2002,26402554,27095040
3/30/2002,28083002,23030784
3/31/2002,27163118,21917952
4/1/2002,27883848,20732544
4/2/2002,25301704,19716480
4/3/2002,17766910,16498944
4/4/2002,16937450,15095808
4/5/2002,15272226,14055552
4/6/2002,11789675,11829888
4/7/2002,9008408,9918720
4/8/2002,6782176,9241344
4/9/2002,6238800,9749376
4/10/2002,5554494,9821952
4/11/2002,6051180,9531648
4/12/2002,4876812,9168768
4/13/2002,4586739,7959168
4/14/2002,5134907,6797952
4/15/2002,9192330,10281600
4/16/2002,12930599,15676416
4/17/2002,10695151,14636160
4/18/2002,10084103,13112064
4/19/2002,8822040,11999232
4/20/2002,9290866,10426752
4/21/2002,8826823,8902656
4/22/2002,7496092,8201088
4/23/2002,7000553,9168768
4/24/2002,6388895,8709120
4/25/2002,5374647,8467200
4/26/2002,7852284,10233216
4/27/2002,8438702,10983168
4/28/2002,7552338,10523520
4/29/2002,19895950,29514240
4/30/2002,31940876,34352640
5/1/2002,28188178,29272320
5/2/2002,27782356,26369280
5/3/2002,25597214,29514240
5/4/2002,36408516,22571136
5/5/2002,26126918,18023040
5/6/2002,22478906,15700608
5/7/2002,17305930,14079744
5/8/2002,15538793,12676608
5/9/2002,10836422,12144384
5/10/2002,9204314,12120192
5/11/2002,9204024,11104128
5/12/2002,7098802,9555840
5/13/2002,9036980,16837632
5/14/2002,26332968,57576960
5/15/2002,40465004,49593600
5/16/2002,31545700,35562240
5/17/2002,36104520,27336960
5/18/2002,29635796,27820800
5/19/2002,37307732,41852160
5/20/2002,41437272,32659200
5/21/2002,36133028,25159680
5/22/2002,35283888,20926080
5/23/2002,25585800,17756928
5/24/2002,19787010,16305408
5/25/2002,13365946,15482880
5/26/2002,9678155,11491200
5/27/2002,7604644,10983168
5/28/2002,6743520,11128320
5/29/2002,12925515,29272320
5/30/2002,16828060,25401600
5/31/2002,12099091,19401984
6/1/2002,12095176,19716480
6/2/2002,13126365,19982592
6/3/2002,13633537,14974848
6/4/2002,11724667,13329792
6/5/2002,9650094,12047616
6/6/2002,13917729,15773184
6/7/2002,31499754,44513280
6/8/2002,46915884,45480960
6/9/2002,43664480,28304640
6/10/2002,46052180,22401792
6/11/2002,31327704,20780928
6/12/2002,25960272,16958592
6/13/2002,17345516,15555456
6/14/2002,14052364,15313536
6/15/2002,16337904,21264768
6/16/2002,27152470,24192000
6/17/2002,25252866,23369472
6/18/2002,21988714,18797184
6/19/2002,20939896,16232832
6/20/2002,22523412,14418432
6/21/2002,17867544,12628224
6/22/2002,13089133,10886400
6/23/2002,10734988,8902656
6/24/2002,9919397,9144576
6/25/2002,8404815,9821952
6/26/2002,6956471,9676800
6/27/2002,8069949,10450944
6/28/2002,8354925,9991296
6/29/2002,10457401,8999424
6/30/2002,8207144,6410880
7/1/2002,6866444,5951232
7/2/2002,6453662,7838208
7/3/2002,6121244,7862400
7/4/2002,5598674,6652800
7/5/2002,4711276,6096384
7/6/2002,5040187,5854464
7/7/2002,4711082,5080320
7/8/2002,4458282,4741632
7/9/2002,4522672,5031936
7/10/2002,4555674,5346432
7/11/2002,4897105,5467392
7/12/2002,4645746,4693248
7/13/2002,4926612,4354560
7/14/2002,4177246,3483648
7/15/2002,4412905,3652992
7/16/2002,4353412,4717440
7/17/2002,4416986,4354560
7/18/2002,4350360,4717440
7/19/2002,4129295,4427136
7/20/2002,5309076,4693248
7/21/2002,4957038,4741632
7/22/2002,4792610,4669056
7/23/2002,4639540,4741632
7/24/2002,6697654,4862592
7/25/2002,8627562,5322240
7/26/2002,5275820,4814208
7/27/2002,5822092,4136832
7/28/2002,4887934,4281984
7/29/2002,6321256,4378752
7/30/2002,5121054,4717440
7/31/2002,5446572,4306176
8/1/2002,5872839,4209408
8/2/2002,5192806,4402944
8/3/2002,5554972,4281984
8/4/2002,5860332,4233600
8/5/2002,4684778,4161024
8/6/2002,5538311,4596480
8/7/2002,5453005,4354560
8/8/2002,5012260,4161024
8/9/2002,6081837,4040064
8/10/2002,4749270,4064256
8/11/2002,4837972,3967488
8/12/2002,5435151,3943296
8/13/2002,4303043,4064256
8/14/2002,5304321,4209408
8/15/2002,5383016,4209408
8/16/2002,4768898,4427136
8/17/2002,5571528,4669056
8/18/2002,4418857,4451328
8/19/2002,4467438,4185216
8/20/2002,4872360,4281984
8/21/2002,6560902,4281984
8/22/2002,5960308,4402944
8/23/2002,6253504,4112640
8/24/2002,6038852,4040064
8/25/2002,7162580,4161024
8/26/2002,10868336,4378752
8/27/2002,9299054,3846528
8/28/2002,9166592,3604608
8/29/2002,6600084,4523904
8/30/2002,19574602,5128704
8/31/2002,22473874,4644864
9/1/2002,20299492,3290112
9/2/2002,14443746,3725568
9/3/2002,14386211,4040064
9/4/2002,17208328,3991680
9/5/2002,12671366,3894912
9/6/2002,12908514,4330368
9/7/2002,13388242,4209408
9/8/2002,10271853,3919104
9/9/2002,9615382,3870720
9/10/2002,9520887,4233600
9/11/2002,6425670,4064256
9/12/2002,6206594,4185216
9/13/2002,5697424,4257792
9/14/2002,6153288,4427136
9/15/2002,4932968,4693248
9/16/2002,13816871,5394816
9/17/2002,20380776,5056128
9/18/2002,13803750,4064256
9/19/2002,9713028,4378752
9/20/2002,9524515,4185216
9/21/2002,10542455,3725568
9/22/2002,10411758,4064256
9/23/2002,9681782,2491776
9/24/2002,13535085,4281984
9/25/2002,12624784,4838400
9/26/2002,24782896,4112640
9/27/2002,16264918,4523904
9/28/2002,35631352,8176896
9/29/2002,57016188,8951040
9/30/2002,45191032,6362496
10/1/2002,38104028,4354560
10/2/2002,29490006,3532032
10/3/2002,35529832,3411072
10/4/2002,19673076,3773952
10/5/2002,16860222,4910976
10/6/2002,15475247,4814208
10/7/2002,13135075,4475520
10/8/2002,10694609,4741632
10/9/2002,8582791,4427136
10/10/2002,7168158,4572288
10/11/2002,7884210,5830272
10/12/2002,41000020,19547136
10/13/2002,83380664,30481920
10/14/2002,65397592,21724416
10/15/2002,45374584,15700608
10/16/2002,38094028,13789440
10/17/2002,57346104,45964800
10/18/2002,89387400,41368320
10/19/2002,67663704,26369280
10/20/2002,59274780,19910016
10/21/2002,38586276,15942528
10/22/2002,37405948,13257216
10/23/2002,23865544,11370240
10/24/2002,16911002,9241344
10/25/2002,12303683,8757504
10/26/2002,11883007,9797760
10/27/2002,13739734,15531264
10/28/2002,15836101,13547520
10/29/2002,13873535,11297664
10/30/2002,12638531,10136448
10/31/2002,11457662,9313920
11/1/2002,12112742,8660736
11/2/2002,10743099,8418816
11/3/2002,10707447,8031744
11/4/2002,9782509,7305984
11/5/2002,8707086,6797952
11/6/2002,9050201,7160832
11/7/2002,11095131,10547712
11/8/2002,12659177,10233216
11/9/2002,11234450,9192960
11/10/2002,10361470,7693056
11/11/2002,8706665,7499520
11/12/2002,9974040,7717248
11/13/2002,17076412,10838016
11/14/2002,27450574,13910400
11/15/2002,19073818,12096000
11/16/2002,17814196,11781504
11/17/2002,20486550,20539008
11/18/2002,39221340,36529920
11/19/2002,34759524,34352640
11/20/2002,28658704,27336960
11/21/2002,23204772,24119424
11/22/2002,21243262,23079168
11/23/2002,23680566,25885440
11/24/2002,25419256,25885440
11/25/2002,25945384,22377600
11/26/2002,24160706,19522944
11/27/2002,20750894,17877888
11/28/2002,19943890,16184448
11/29/2002,17222816,13741056
11/30/2002,15282577,12531456
12/1/2002,13378248,11999232
12/2/2002,11560052,12337920
12/3/2002,9730494,11587968
12/4/2002,8480240,10305792
12/5/2002,7250906,9652608
12/6/2002,6414358,9338112
12/7/2002,5751910,9072000
12/8/2002,5259309,7862400
12/9/2002,4881659,7765632
12/10/2002,4591426,7039872
12/11/2002,4367210,8491392
12/12/2002,4201414,10281600
12/13/2002,4280930,11539584
12/14/2002,5158312,15773184
12/15/2002,7007172,21240576
12/16/2002,7008163,21047040
12/17/2002,5883585,18361728
12/18/2002,5706884,15942528
12/19/2002,5012639,13862016
12/20/2002,4880276,15265152
12/21/2002,9293148,25401600
12/22/2002,12139368,26611200
12/23/2002,7782786,22619520
12/24/2002,6873830,20200320
12/25/2002,5613136,18603648
12/26/2002,8424671,17224704
12/27/2002,6379794,17732736
12/28/2002,5994706,17079552
12/29/2002,5276300,16474752
12/30/2002,4932822,14345856
12/31/2002,4751276,14370048
1/1/2003,5130382,16353792
1/2/2003,15921657,35078400
1/3/2003,22672540,42577920
1/4/2003,18130744,32659200
1/5/2003,12320112,27336960
1/6/2003,8607298,23732352
1/7/2003,10163732,21313152
1/8/2003,8133259,19668096
1/9/2003,7906160,18918144
1/10/2003,7825662,17902080
1/11/2003,7226684,16281216
1/12/2003,6370406,15265152
1/13/2003,5754128,13741056
1/14/2003,5128462,12483072
1/15/2003,4749773,10983168
1/16/2003,4393424,10958976
1/17/2003,4148095,9386496
1/18/2003,3952619,8176896
1/19/2003,3792918,8418816
1/20/2003,3655153,8201088
1/21/2003,3544894,8128512
1/22/2003,3450566,7354368
1/23/2003,3367863,7547904
1/24/2003,3297711,8128512
1/25/2003,3235683,8249472
1/26/2003,3186486,8733312
1/27/2003,3135228,8273664
1/28/2003,3087512,7475328
1/29/2003,3043706,8055936
1/30/2003,3001710,8539776
1/31/2003,2961982,8467200
2/1/2003,2923925,8322048
2/2/2003,3194976,7547904
2/3/2003,4270223,7886592
2/4/2003,7403284,8975232
2/5/2003,17564228,8830080
2/6/2003,23512564,10136448
2/7/2003,23016546,10813824
2/8/2003,17185012,9652608
2/9/2003,11856858,9047808
2/10/2003,10853036,8830080
2/11/2003,9898197,8636544
2/12/2003,9758784,7983360
2/13/2003,9145075,7160832
2/14/2003,8186286,7475328
2/15/2003,7052650,7281792
2/16/2003,6080010,5491584
2/17/2003,5328910,4693248
2/18/2003,4765195,5419008
2/19/2003,4350518,6918912
2/20/2003,4038649,7499520
2/21/2003,5348873,6628608
2/22/2003,9739368,7402752
2/23/2003,23236558,11007360
2/24/2003,40662780,15071616
2/25/2003,36847684,16474752
2/26/2003,31142068,15047424
2/27/2003,21412428,14636160
2/28/2003,19094218,14345856
3/1/2003,14494859,12458880
3/2/2003,17284360,10813824
3/3/2003,27797146,11418624
3/4/2003,31514834,12579840
3/5/2003,23915064,12071808
3/6/2003,22514128,11587968
3/7/2003,24317704,11950848
3/8/2003,25389102,11249280
3/9/2003,23301928,10015488
3/10/2003,24076590,10547712
3/11/2003,24435368,10620288
3/12/2003,20016924,9507456
3/13/2003,18958282,9749376
3/14/2003,27462176,9652608
3/15/2003,33155128,9386496
3/16/2003,31414802,9628416
3/17/2003,39003292,17369856
3/18/2003,47987952,33384960
3/19/2003,75304968,59996160
3/20/2003,95792112,56125440
3/21/2003,96520000,91929600
3/22/2003,122313944,120718080
3/23/2003,117910536,112250880
3/24/2003,123239568,83220480
3/25/2003,118060504,64592640
3/26/2003,100219136,57335040
3/27/2003,64033248,52496640
3/28/2003,47714800,44513280
3/29/2003,24817994,40400640
3/30/2003,21450902,54190080
3/31/2003,20186480,53706240
4/1/2003,16826936,45239040
4/2/2003,14627141,39432960
4/3/2003,14114399,37497600
4/4/2003,17217802,34836480
4/5/2003,14537262,33868800
4/6/2003,15980524,33868800
4/7/2003,17166306,32417280
4/8/2003,18251768,30965760
4/9/2003,18940004,29030400
4/10/2003,17075428,27336960
4/11/2003,16903758,27336960
4/12/2003,19835762,29272320
4/13/2003,20771628,27820800
4/14/2003,19081786,25159680
4/15/2003,16945594,23103360
4/16/2003,13522279,20901888
4/17/2003,12214134,19184256
4/18/2003,9585729,17490816
4/19/2003,8018781,15797376
4/20/2003,7392217,13886208
4/21/2003,6266339,13184640
4/22/2003,6048390,13910400
4/23/2003,5894618,13837824
4/24/2003,5727386,13329792
4/25/2003,5435656,11975040
4/26/2003,6137812,11418624
4/27/2003,6423604,14902272
4/28/2003,9479824,18918144
4/29/2003,7643489,16644096
4/30/2003,14154983,14974848
5/1/2003,10122491,13837824
5/2/2003,9174250,13184640
5/3/2003,8622634,20805120
5/4/2003,9052427,23708160
5/5/2003,13136072,20635776
5/6/2003,12706659,18168192
5/7/2003,10223672,16353792
5/8/2003,8798348,14587776
5/9/2003,7940872,13813632
5/10/2003,6721213,12071808
5/11/2003,6009052,10765440
5/12/2003,6221797,10983168
5/13/2003,6742490,14418432
5/14/2003,6432080,13644288
5/15/2003,6805904,13063680
5/16/2003,6046714,12168576
5/17/2003,7762852,11467008
5/18/2003,6211606,10354176
5/19/2003,5416365,9507456
5/20/2003,4928079,9144576
5/21/2003,4579409,8975232
5/22/2003,5000246,8539776
5/23/2003,4804566,8273664
5/24/2003,4740838,7886592
5/25/2003,5557052,7717248
5/26/2003,5212391,10402560
5/27/2003,12035066,14757120
5/28/2003,11592494,13595904
5/29/2003,10857601,12700800
5/30/2003,12035988,11708928
5/31/2003,9762507,10644480
6/1/2003,16920148,23127552
6/2/2003,32269802,47658240
6/3/2003,38880868,36288000
6/4/2003,35004776,30965760
6/5/2003,41993676,28788480
6/6/2003,34742984,25885440
6/7/2003,29069738,23200128
6/8/2003,27137532,26853120
6/9/2003,32381566,23853312
6/10/2003,24617198,20345472
6/11/2003,19141864,17756928
6/12/2003,14157293,17998848
6/13/2003,18986062,22837248
6/14/2003,19460750,27336960
6/15/2003,20358246,37013760
6/16/2003,21464038,29272320
6/17/2003,23193104,23683968
6/18/2003,20849666,20635776
6/19/2003,16966536,19281024
6/20/2003,13740221,16982784
6/21/2003,15986297,27095040
6/22/2003,49473100,49593600
6/23/2003,67282608,52254720
6/24/2003,62371984,40158720
6/25/2003,42041292,29756160
6/26/2003,35286404,24917760
6/27/2003,29973584,21385728
6/28/2003,20482804,19281024
6/29/2003,12395690,16329600
6/30/2003,8835423,14757120
7/1/2003,7384520,13547520
7/2/2003,6156544,12434688
7/3/2003,5398440,10886400
7/4/2003,4636405,9507456
7/5/2003,4841500,8975232
7/6/2003,4896116,8781696
7/7/2003,4915396,8443008
7/8/2003,4920639,7717248
7/9/2003,4759936,7426944
7/10/2003,5591666,7039872
7/11/2003,6103555,6773760
7/12/2003,7275175,9870336
7/13/2003,10209158,7693056
7/14/2003,9100847,5975424
7/15/2003,11356016,6701184
7/16/2003,7957287,6048000
7/17/2003,8546819,5806080
7/18/2003,7480030,6386688
7/19/2003,7469594,6048000
7/20/2003,8242020,4838400
7/21/2003,7627704,4910976
7/22/2003,11806747,6894720
7/23/2003,16775115,11346048
7/24/2003,22620072,12724992
7/25/2003,24294524,10305792
7/26/2003,19064896,8370432
7/27/2003,18538610,7209216
7/28/2003,17193698,8104320
7/29/2003,17595850,8370432
7/30/2003,13234062,7765632
7/31/2003,11016368,7475328
8/1/2003,8510174,6362496
8/2/2003,12601713,7354368
8/3/2003,15056750,8902656
8/4/2003,19886420,8926848
8/5/2003,29619118,13644288
8/6/2003,31511302,17273088
8/7/2003,35859080,17732736
8/8/2003,29427542,13837824
8/9/2003,27105026,13523328
8/10/2003,29692978,14805504
8/11/2003,29459780,15337728
8/12/2003,28829904,29514240
8/13/2003,32385364,26611200
8/14/2003,26661882,23006592
8/15/2003,23175822,20708352
8/16/2003,18614234,17176320
8/17/2003,18334146,12966912
8/18/2003,11828740,11442816
8/19/2003,8993116,10523520
8/20/2003,7774458,9580032
8/21/2003,6234533,8709120
8/22/2003,7051854,8031744
8/23/2003,6587861,7209216
8/24/2003,5666518,5443200
8/25/2003,5645268,4935168
8/26/2003,5171776,6483456
8/27/2003,5963444,6048000
8/28/2003,4640281,5951232
8/29/2003,5093470,4741632
8/30/2003,5654687,5830272
8/31/2003,6685316,5201280
9/1/2003,6057228,5128704
9/2/2003,17119698,25885440
9/3/2003,46437096,63866880
9/4/2003,59557008,68947200
9/5/2003,76972456,82494720
9/6/2003,75275216,51528960
9/7/2003,54311268,36771840
9/8/2003,74925944,28546560
9/9/2003,64763036,23054976
9/10/2003,43083704,18990720
9/11/2003,26674432,16716672
9/12/2003,17996178,13837824
9/13/2003,11039977,11055744
9/14/2003,8444071,9749376
9/15/2003,9678198,11031552
9/16/2003,11452459,30240000
9/17/2003,29678168,27578880
9/18/2003,16275078,21821184
9/19/2003,17907282,20587392
9/20/2003,18093662,19982592
9/21/2003,22393194,16498944
9/22/2003,16406799,13692672
9/23/2003,16967750,28304640
9/24/2003,40390916,63383040
9/25/2003,55577884,42094080
9/26/2003,44508468,32901120
9/27/2003,39711484,27095040
9/28/2003,36902952,29272320
9/29/2003,58599416,44997120
9/30/2003,43403392,37013760
10/1/2003,36643216,29998080
10/2/2003,33474002,25643520
10/3/2003,36005720,22377600
10/4/2003,32154116,18748800
10/5/2003,23139234,19692288
10/6/2003,19732836,21071232
10/7/2003,16860720,17805312
10/8/2003,15524317,16523136
10/9/2003,14629792,14757120
10/10/2003,15429097,13595904
10/11/2003,11373063,12604032
10/12/2003,9732492,11515392
10/13/2003,8390268,10765440
10/14/2003,7326174,10765440
10/15/2003,13547109,17877888
10/16/2003,22473038,27820800
10/17/2003,19866078,22522752
10/18/2003,18411394,18845568
10/19/2003,17081316,16208640
10/20/2003,19013106,16571520
10/21/2003,17441394,16740864
10/22/2003,16991344,15773184
10/23/2003,18313026,14974848
10/24/2003,15634471,14031360
10/25/2003,14320616,12724992
10/26/2003,11533954,10886400
10/27/2003,10693297,16813440
10/28/2003,34833408,68947200
10/29/2003,49351396,87091200
10/30/2003,64915680,120718080
10/31/2003,92315920,82978560
11/1/2003,75697384,58544640
11/2/2003,93356728,44513280
11/3/2003,65446856,37739520
11/4/2003,68573544,32659200
11/5/2003,39334272,29514240
11/6/2003,31475252,31207680
11/7/2003,27445862,29030400
11/8/2003,21318346,24433920
11/9/2003,17014888,21313152
11/10/2003,12293767,19643904
11/11/2003,11641215,18821376
11/12/2003,10333217,18603648
11/13/2003,10283181,19813248
11/14/2003,10953383,18023040
11/15/2003,10872924,16523136
11/16/2003,10034906,15773184
11/17/2003,10295908,14563584
11/18/2003,9223944,13813632
11/19/2003,9396338,14345856
11/20/2003,27395816,52980480
11/21/2003,43843060,74269440
11/22/2003,36908676,55399680
11/23/2003,42713508,44029440
11/24/2003,36752592,36046080
11/25/2003,46664680,32659200
11/26/2003,39453908,30240000
11/27/2003,31823054,25885440
11/28/2003,30856864,24192000
11/29/2003,35726780,42819840
11/30/2003,41767600,46690560
12/1/2003,31378478,38707200
12/2/2003,30220994,33143040
12/3/2003,26296248,29030400
12/4/2003,28916700,26127360
12/5/2003,20464072,24022656
12/6/2003,15656323,22934016
12/7/2003,13576430,21772800
12/8/2003,11814491,19232640
12/9/2003,10401757,17248896
12/10/2003,9253221,16426368
12/11/2003,8699551,36771840
12/12/2003,31045408,105477120
12/13/2003,53598976,71124480
12/14/2003,32204754,52254720
12/15/2003,33526832,44271360
12/16/2003,19910740,38223360
12/17/2003,22748370,34110720
12/18/2003,21004286,39674880
12/19/2003,22960218,36288000
12/20/2003,19356536,31207680
12/21/2003,17774234,28546560
12/22/2003,14313849,25159680
12/23/2003,12874301,23683968
12/24/2003,10298455,33868800
12/25/2003,28618174,93381120
12/26/2003,36581820,77414400
12/27/2003,25257582,58060800
12/28/2003,24136462,46206720
12/29/2003,19076482,38465280
12/30/2003,26128222,33868800
12/31/2003,18705784,31933440
1/1/2004,19938560,29272320
1/2/2004,18512144,26853120
1/3/2004,19230556,24675840
1/4/2004,19547346,27578880
1/5/2004,30894180,43787520
1/6/2004,44841708,45964800
1/7/2004,44972920,37013760
1/8/2004,38211952,30723840
1/9/2004,27759632,25401600
1/10/2004,24067982,18144000
1/11/2004,18488294,14757120
1/12/2004,15787759,17539200
1/13/2004,14047724,18990720
1/14/2004,12297698,17418240
1/15/2004,10680539,13668480
1/16/2004,9470976,10886400
1/17/2004,8564395,12096000
1/18/2004,7863774,13184640
1/19/2004,7344869,13184640
1/20/2004,6946714,12579840
1/21/2004,6651200,11128320
1/22/2004,6415372,10523520
1/23/2004,6222396,9434880
1/24/2004,6060970,8588160
1/25/2004,5921704,8104320
1/26/2004,5805322,8104320
1/27/2004,5702762,7862400
1/28/2004,5610638,7741440
1/29/2004,5525571,8104320
1/30/2004,5447036,7983360
1/31/2004,4128685,7862400
2/1/2004,3508912,7257600
2/2/2004,3450938,6652800
2/3/2004,3396407,7015680
2/4/2004,3344434,7499520
2/5/2004,3344829,7015680
2/6/2004,3246184,6894720
2/7/2004,3966424,7620480
2/8/2004,5242643,7015680
2/9/2004,4541470,6531840
2/10/2004,4817988,6894720
2/11/2004,4489121,7257600
2/12/2004,6414642,7015680
2/13/2004,5305182,7015680
2/14/2004,5437032,7015680
2/15/2004,6496158,5927040
2/16/2004,5436272,5201280
2/17/2004,5157594,5685120
2/18/2004,4048632,6289920
2/19/2004,4025289,6048000
2/20/2004,4648588,6048000
2/21/2004,7123349,6531840
2/22/2004,12880909,5878656
2/23/2004,23279614,5394816
2/24/2004,25930568,6023808
2/25/2004,22073422,5830272
2/26/2004,13357775,5298048
2/27/2004,11646117,5177088
2/28/2004,12949548,4983552
3/1/2004,17738506,4838400
3/2/2004,26562072,6120576
3/3/2004,35132076,10475136
3/4/2004,44374912,18772992
3/5/2004,48581036,24675840
3/6/2004,50767240,29514240
3/7/2004,44049356,46932480
3/8/2004,50098224,42094080
3/9/2004,63592084,35320320
3/10/2004,74816792,29514240
3/11/2004,54096832,25643520
3/12/2004,38314872,23490432
3/13/2004,23992708,20780928
3/14/2004,18263280,17660160
3/15/2004,13418917,16305408
3/16/2004,10414219,17079552
3/17/2004,9343024,15555456
3/18/2004,8310626,14442624
3/19/2004,7325092,13595904
3/20/2004,6741630,12724992
3/21/2004,6755732,12483072
3/22/2004,7693035,14611968
3/23/2004,7360080,13982976
3/24/2004,7516460,12700800
3/25/2004,7953970,13499136
3/26/2004,11678545,14636160
3/27/2004,12910673,15313536
3/28/2004,16918080,19668096
3/29/2004,14193973,21119616
3/30/2004,12629968,20297088
3/31/2004,10646732,19377792
4/1/2004,11262121,19426176
4/2/2004,15614937,23853312
4/3/2004,16886040,22861440
4/4/2004,13963916,20006784
4/5/2004,15400485,19329408
4/6/2004,11680550,18748800
4/7/2004,11797255,16644096
4/8/2004,8112704,14999040
4/9/2004,7251966,14708736
4/10/2004,6638861,13571712
4/11/2004,5949733,11370240
4/12/2004,5383636,10160640
4/13/2004,8198452,13184640
4/14/2004,17120782,22740480
4/15/2004,20640614,26853120
4/16/2004,17476312,23006592
4/17/2004,21459664,20055168
4/18/2004,16197549,17055360
4/19/2004,15575548,15652224
4/20/2004,12308252,14950656
4/21/2004,11074681,14200704
4/22/2004,11697561,13184640
4/23/2004,10306952,13184640
4/24/2004,11034546,15555456
4/25/2004,10895997,14418432
4/26/2004,10093214,14660352
4/27/2004,17910508,28062720
4/28/2004,21946274,25885440
4/29/2004,21997828,22159872
4/30/2004,20331834,20055168
5/1/2004,16587801,17950464
5/2/2004,15940862,16063488
5/3/2004,14373903,20127744
5/4/2004,21410694,26127360
5/5/2004,18667412,22184064
5/6/2004,20935518,21627648
5/7/2004,17167082,21337344
5/8/2004,15681890,19063296
5/9/2004,16697385,16426368
5/10/2004,15029416,16789248
5/11/2004,16171035,19256832
5/12/2004,16410205,22038912
5/13/2004,14937412,23901696
5/14/2004,18257944,23514624
5/15/2004,14577366,19595520
5/16/2004,12990113,16571520
5/17/2004,13448721,16692480
5/18/2004,10338696,15748992
5/19/2004,11093548,15386112
5/20/2004,8239651,14297472
5/21/2004,7287915,12507264
5/22/2004,7203837,10813824
5/23/2004,6167673,8830080
5/24/2004,6878230,9072000
5/25/2004,5699202,10523520
5/26/2004,5543310,9555840
5/27/2004,8683275,11273472
5/28/2004,13211477,14853888
5/29/2004,11586860,15240960
5/30/2004,15899592,13958784
5/31/2004,16096626,11757312
6/1/2004,16895144,11539584
6/2/2004,17303804,13257216
6/3/2004,17871006,13644288
6/4/2004,19548120,13402368
6/5/2004,17409660,11587968
6/6/2004,20127514,10233216
6/7/2004,19843594,10692864
6/8/2004,15396119,10233216
6/9/2004,12253857,9555840
6/10/2004,10454730,9362304
6/11/2004,9221704,7959168
6/12/2004,7632881,7354368
6/13/2004,6269214,5467392
6/14/2004,5393082,4959360
6/15/2004,5259145,5346432
6/16/2004,4894612,5031936
6/17/2004,4532330,5201280
6/18/2004,8049522,6531840
6/19/2004,8562077,6652800
6/20/2004,7580742,5564160
6/21/2004,6447766,4257792
6/22/2004,5276400,4620672
6/23/2004,7065544,4451328
6/24/2004,7163372,4402944
6/25/2004,5963576,4330368
6/26/2004,5977828,4209408
