datetime,delMontague_lag2_regression_disagg,delMontague_lag2_perfect_foresight,delMontague_lag2_same_day,delMontague_lag1_regression_disagg,delMontague_lag1_perfect_foresight,delMontague_lag1_same_day,delTrenton_lag4_regression_disagg,delTrenton_lag4_perfect_foresight,delTrenton_lag4_same_day,delTrenton_lag3_regression_disagg,delTrenton_lag3_perfect_foresight,delTrenton_lag3_same_day,delTrenton_lag2_regression_disagg,delTrenton_lag2_perfect_foresight,delTrenton_lag2_same_day,delTrenton_lag1_regression_disagg,delTrenton_lag1_perfect_foresight,delTrenton_lag1_same_day,delMontague_lag1_regression_agg,delMontague_lag2_regression_agg,delTrenton_lag1_regression_agg,delTrenton_lag2_regression_agg,delTrenton_lag3_regression_agg,delTrenton_lag4_regression_agg,delMontague_lag0_moving_average,delMontague_lag1_moving_average,delMontague_lag2_moving_average,delTrenton_lag0_moving_average,delTrenton_lag1_moving_average,delTrenton_lag2_moving_average,delTrenton_lag3_moving_average,delTrenton_lag4_moving_average
11/27/1964,81.42671215,94.31811373,86.40717856,82.46213085,82.47072665,86.40717856,1137.694625,2423.811704,1448.089603,1169.703572,1728.516581,1448.089603,1445.368195,1623.599733,1448.089603,503.3064407,666.1364363,1448.089603,0.000999347,0.001002807,0.001001017,0.001002793,0.001004571,0.001006334,79.86592213,79.86592213,79.86592213,724.5363227,724.5363227,724.5363227,724.5363227,724.5363227
11/28/1964,92.77327915,96.40456159,94.99320166,94.46164806,94.31811373,94.99320166,900.879963,2269.073729,982.1483852,913.3342254,2423.811704,982.1483852,953.8424444,1728.516581,982.1483852,1585.643599,1623.599733,982.1483852,14.32958662,14.31048293,0.001001017,0.001002793,0.001004571,0.001006334,82.79041301,82.79041301,82.79041301,767.913344,767.913344,767.913344,767.913344,767.913344
11/29/1964,94.99445813,89.38309782,96.32844072,96.47206947,96.40456159,96.32844072,755.6209189,1978.671821,815.7946721,765.4071774,2269.073729,815.7946721,777.6430655,2423.811704,815.7946721,978.1142628,1728.516581,815.7946721,9.955241442,9.943782078,0.001001017,0.001002793,0.001004571,0.001006334,84.36472162,84.36472162,84.36472162,845.2609179,845.2609179,845.2609179,845.2609179,845.2609179
11/30/1964,89.36782297,88.75544106,89.42110436,89.37455422,89.38309782,89.42110436,1136.783212,2172.97227,1389.760953,1160.80755,1978.671821,1389.760953,1177.026843,2269.073729,1389.760953,1376.112206,2423.811704,1389.760953,0.000999347,0.001002807,0.001001017,0.001002793,0.001004571,0.001006334,85.25171297,85.25171297,85.25171297,963.5948387,963.5948387,963.5948387,963.5948387,963.5948387
12/1/1964,89.25032075,92.15946812,89.11675679,88.74689745,88.75544106,89.11675679,1666.830458,2487.315847,2163.692614,1710.69598,2172.97227,2163.692614,1723.402487,1978.671821,2163.692614,1951.005292,2269.073729,2163.692614,0.000999347,0.001002807,0.001001017,0.001002793,0.001004571,0.001006334,86.52175396,86.52175396,86.52175396,1191.338431,1191.338431,1191.338431,1191.338431,1191.338431
12/2/1964,92.5937719,101.07814,92.49226088,92.01780684,92.15946812,92.49226088,1623.441637,2378.93602,2120.087021,1667.396884,2487.315847,2120.087021,1681.105943,2172.97227,2120.087021,1836.711718,1978.671821,2120.087021,0.000999347,0.001002807,0.001001017,0.001002793,0.001004571,0.001006334,87.7048622,87.7048622,87.7048622,1408.802148,1408.802148,1408.802148,1408.802148,1408.802148
12/3/1964,100.8998218,112.7920451,100.9926107,100.8318569,101.07814,100.9926107,1486.081614,3196.263025,1922.511263,1525.092242,2378.93602,1922.511263,1526.18235,2487.315847,1922.511263,1653.745927,2172.97227,1922.511263,0.000999347,0.001002807,0.001001017,0.001002793,0.001004571,0.001006334,89.84967087,89.84967087,89.84967087,1553.907451,1553.907451,1553.907451,1553.907451,1553.907451
12/4/1964,112.6762647,122.8514677,112.801641,112.9450568,112.7920451,112.801641,1757.212621,3685.830423,2265.701138,1803.236256,3196.263025,2265.701138,1803.43676,2378.93602,2265.701138,1823.882116,2487.315847,2265.701138,0.000999347,0.001002807,0.001001017,0.001002793,0.001004571,0.001006334,92.57041303,92.57041303,92.57041303,1724.497807,1724.497807,1724.497807,1724.497807,1724.497807
12/5/1964,122.7291404,124.0492554,123.0986274,122.9284552,122.8514677,123.0986274,2174.595755,3853.823472,2830.315044,2234.816428,3685.830423,2830.315044,2279.561485,3196.263025,2830.315044,2180.793129,2378.93602,2830.315044,0.000999347,0.001002807,0.001001017,0.001002793,0.001004571,0.001006334,94.31587226,94.31587226,94.31587226,1990.49341,1990.49341,1990.49341,1990.49341,1990.49341
12/6/1964,124.4075613,118.03035,124.5721822,123.9360921,124.0492554,124.5721822,1986.574734,3570.588899,2578.812747,2040.438361,3853.823472,2578.812747,2091.266519,3685.830423,2578.812747,2263.655156,3196.263025,2578.812747,0.000999347,0.001002807,0.001001017,0.001002793,0.001004571,0.001006334,98.79837089,98.79837089,98.79837089,2186.959994,2186.959994,2186.959994,2186.959994,2186.959994
12/7/1964,118.5458091,154.8373444,118.6864645,117.9742116,118.03035,118.6864645,2286.266555,3211.930161,3024.839489,2351.586332,3570.588899,3024.839489,2386.282137,3853.823472,3024.839489,2678.478763,3685.830423,3024.839489,0.000999347,0.001002807,0.001001017,0.001002793,0.001004571,0.001006334,104.1909534,104.1909534,104.1909534,2423.254325,2423.254325,2423.254325,2423.254325,2423.254325
12/8/1964,146.6321959,163.7608244,155.5124482,154.6290574,154.8373444,155.5124482,2620.156072,3206.083519,3530.74935,2703.68211,3211.930161,3530.74935,2739.291022,3570.588899,3530.74935,2976.854229,3853.823472,3530.74935,39.29095128,39.21876513,0.001001017,0.001002793,0.001004571,0.001006334,114.0157785,114.0157785,114.0157785,2617.265076,2617.265076,2617.265076,2617.265076,2617.265076
12/9/1964,152.5823022,163.5555801,164.6641887,163.7806983,163.7608244,164.6641887,2794.38243,3810.481017,3800.70525,2887.790255,3206.083519,3800.70525,2922.699568,3211.930161,3800.70525,3176.711336,3570.588899,3800.70525,47.43010001,47.33849958,0.001001017,0.001002793,0.001004571,0.001006334,124.7126531,124.7126531,124.7126531,2851.161942,2851.161942,2851.161942,2851.161942,2851.161942
12/10/1964,151.0407714,163.2126409,163.3558997,163.3092291,163.5555801,163.3558997,2590.211269,4781.332181,3516.226401,2677.312129,3810.481017,3516.226401,2715.914087,3206.083519,3516.226401,2951.267444,3211.930161,3516.226401,50.79919339,50.69934491,0.001001017,0.001002793,0.001004571,0.001006334,135.3429696,135.3429696,135.3429696,3078.968011,3078.968011,3078.968011,3078.968011,3078.968011
12/11/1964,152.8459818,133.8048299,164.0874959,162.1960556,163.2126409,164.0874959,2352.21008,5774.54453,3168.992261,2426.959529,4781.332181,3168.992261,2459.526531,3810.481017,3168.992261,2663.72899,3206.083519,3168.992261,51.99160255,51.88880774,0.001001017,0.001002793,0.001004571,0.001006334,144.4818349,144.4818349,144.4818349,3209.441392,3209.441392,3209.441392,3209.441392,3209.441392
12/12/1964,126.0670133,134.2801268,126.2746054,134.879852,133.8048299,126.2746054,2556.6201,5600.081243,3362.289321,2636.968948,5774.54453,3362.289321,2629.840704,4781.332181,3362.289321,2695.252015,3810.481017,3362.289321,0.000999347,0.001002807,0.001001017,0.001002793,0.001004571,0.001006334,144.3011764,144.3011764,144.3011764,3297.855302,3297.855302,3297.855302,3297.855302,3297.855302
12/13/1964,141.1858165,163.5653959,141.4204808,134.1288162,134.2801268,141.4204808,3010.143061,5070.147454,4054.848003,3095.898661,5600.081243,4054.848003,3165.493892,5774.54453,4054.848003,3251.748152,4781.332181,4054.848003,0.000999347,0.001002807,0.001001017,0.001002793,0.001004571,0.001006334,145.7478022,145.7478022,145.7478022,3518.963458,3518.963458,3518.963458,3518.963458,3518.963458
12/14/1964,149.298669,211.0440222,152.6593889,163.0432259,163.5653959,152.6593889,3562.032029,4526.692985,4864.307194,3688.983531,5070.147454,4864.307194,3724.928222,5600.081243,4864.307194,4085.754278,5774.54453,4864.307194,14.39585333,14.37662809,0.001001017,0.001002793,0.001004571,0.001006334,149.2604512,149.2604512,149.2604512,3764.736194,3764.736194,3764.736194,3764.736194,3764.736194
12/15/1964,177.8677446,213.0448295,204.2933078,209.7515699,211.0440222,204.2933078,4111.441994,4150.708079,5717.160505,4272.856057,4526.692985,5717.160505,4346.502346,5070.147454,5717.160505,4684.328457,5600.081243,5717.160505,69.47929196,69.33185907,0.001001017,0.001002793,0.001004571,0.001006334,158.066524,158.066524,158.066524,4072.228867,4072.228867,4072.228867,4072.228867,4072.228867
12/16/1964,189.0518096,221.1064615,214.5236625,212.6363476,213.0448295,214.5236625,4009.059036,4193.89023,5570.4655,4155.029088,4150.708079,5570.4655,4237.141099,4526.692985,5570.4655,4621.222881,5070.147454,5570.4655,92.45985293,92.25012407,0.001001017,0.001002793,0.001004571,0.001006334,168.2893396,168.2893396,168.2893396,4325.780775,4325.780775,4325.780775,4325.780775,4325.780775
12/17/1964,200.8221437,253.4873556,226.2460428,221.1828155,221.1064615,226.2460428,3643.858273,4010.641038,5017.478581,3769.148143,4193.89023,5017.478581,3824.140499,4150.708079,5017.478581,4160.544266,4526.692985,5017.478581,102.5764106,102.3384818,0.001001017,0.001002793,0.001004571,0.001006334,176.5072571,176.5072571,176.5072571,4540.735692,4540.735692,4540.735692,4540.735692,4540.735692
12/18/1964,219.476664,243.7225019,259.1542968,253.8109447,253.4873556,259.1542968,3352.492279,3779.179957,4599.264017,3478.781223,4010.641038,4599.264017,3534.648336,4193.89023,4599.264017,3730.266766,4150.708079,4599.264017,116.3461342,116.0690325,0.001001017,0.001002793,0.001004571,0.001006334,186.6037469,186.6037469,186.6037469,4735.015381,4735.015381,4735.015381,4735.015381,4735.015381
12/19/1964,220.9074354,275.8892257,251.9660968,243.5041946,243.7225019,251.9660968,3067.977608,3566.478586,4185.252139,3171.891368,3779.179957,4185.252139,3246.381342,4010.641038,4185.252139,3528.368751,4193.89023,4185.252139,115.6249221,115.3498931,0.001001017,0.001002793,0.001004571,0.001006334,207.0072691,207.0072691,207.0072691,4845.513094,4845.513094,4845.513094,4845.513094,4845.513094
12/20/1964,248.3753299,264.593403,286.9474969,275.8800529,275.8892257,286.9474969,3049.753726,3330.025444,4159.199677,3153.127843,3566.478586,4159.199677,3209.801725,3779.179957,4159.199677,3470.593231,4010.641038,4159.199677,140.8475128,140.4987543,0.001001017,0.001002793,0.001004571,0.001006334,227.3537412,227.3537412,227.3537412,4859.320577,4859.320577,4859.320577,4859.320577,4859.320577
12/21/1964,240.1848592,259.6301072,272.6089345,264.4701326,264.593403,272.6089345,2934.829744,3029.505039,3988.848279,3033.693124,3330.025444,3988.848279,3083.910264,3566.478586,3988.848279,3336.487944,3779.179957,3988.848279,121.6697733,121.3773035,0.001001017,0.001002793,0.001004571,0.001006334,244.1413817,244.1413817,244.1413817,4745.099677,4745.099677,4745.099677,4745.099677,4745.099677
12/22/1964,238.6699746,262.7676853,266.9895896,259.0979474,259.6301072,266.9895896,2778.738993,2932.856966,3758.309369,2869.513601,3029.505039,3758.309369,2916.15794,3330.025444,3758.309369,3147.161363,3566.478586,3758.309369,109.9121191,109.6534284,0.001001017,0.001002793,0.001004571,0.001006334,249.7608068,249.7608068,249.7608068,4470.807394,4470.807394,4470.807394,4470.807394,4470.807394
12/23/1964,243.2172369,243.9503745,269.5092859,261.9121205,262.7676853,269.5092859,2646.641707,3078.855155,3561.534391,2731.041377,2932.856966,3561.534391,2773.010691,3029.505039,3561.534391,2981.054481,3330.025444,3561.534391,104.7875797,104.5434195,0.001001017,0.001002793,0.001004571,0.001006334,252.649983,252.649983,252.649983,4189.349882,4189.349882,4189.349882,4189.349882,4189.349882
12/24/1964,223.4037187,213.72122,239.453246,243.7887282,243.9503745,239.453246,2503.525164,5193.05682,3329.582849,2587.960722,3078.855155,3329.582849,2606.291347,2932.856966,3329.582849,2805.071448,3029.505039,3329.582849,69.51714726,69.36961513,0.001001017,0.001002793,0.001004571,0.001006334,251.6257962,251.6257962,251.6257962,3952.3017,3952.3017,3952.3017,3952.3017,3952.3017
12/25/1964,170.0777656,217.999535,170.534429,201.4649339,213.72122,170.534429,2294.611323,8829.052583,3005.079974,2389.371488,5193.05682,3005.079974,2381.739122,3078.855155,3005.079974,2549.734168,2932.856966,3005.079974,0.000999347,0.001002807,0.001001017,0.001002793,0.001004571,0.001006334,241.5360978,241.5360978,241.5360978,3749.824441,3749.824441,3749.824441,3749.824441,3749.824441
12/26/1964,190.6328599,321.0294936,193.5821184,198.4660092,217.999535,193.5821184,2347.223748,12330.59819,3046.873557,2418.210909,8829.052583,3046.873557,2461.514515,5193.05682,3046.873557,2489.172664,3078.855155,3046.873557,0.000999347,0.001002807,0.001001017,0.001002793,0.001004571,0.001006334,235.7930653,235.7930653,235.7930653,3600.622373,3600.622373,3600.622373,3600.622373,3600.622373
12/27/1964,253.2489177,592.0034351,260.6161722,273.3814151,321.0294936,260.6161722,2802.241367,11112.75038,3551.053166,2891.522523,12330.59819,3551.053166,2860.401192,8829.052583,3551.053166,2776.797553,5193.05682,3551.053166,0.000999347,0.001002807,0.001001017,0.001002793,0.001004571,0.001006334,227.5819411,227.5819411,227.5819411,3502.102416,3502.102416,3502.102416,3502.102416,3502.102416
12/28/1964,446.8011284,781.9894847,496.5150895,485.9359373,592.0034351,496.5150895,4962.541486,9653.627815,6571.980791,5149.251614,11112.75038,6571.980791,5228.10431,12330.59819,6571.980791,4564.229743,8829.052583,6571.980791,33.81090072,33.75132008,0.001001017,0.001002793,0.001004571,0.001006334,240.2592684,240.2592684,240.2592684,3803.430967,3803.430967,3803.430967,3803.430967,3803.430967
12/29/1964,656.562255,898.6675103,791.9927107,721.5429686,781.9894847,791.9927107,7107.702202,8546.460407,9907.310707,7377.834061,9653.627815,9907.310707,7688.0599,11112.75038,9907.310707,8143.740295,12330.59819,9907.310707,231.9051105,231.2736163,0.001001017,0.001002793,0.001004571,0.001006334,316.2919734,316.2919734,316.2919734,4614.960376,4614.960376,4614.960376,4614.960376,4614.960376
12/30/1964,745.9331985,720.1479551,922.7783929,868.0032019,898.6675103,922.7783929,8594.595059,7560.340602,12238.0962,8960.003727,8546.460407,12238.0962,9218.942641,9653.627815,12238.0962,10211.65485,11112.75038,12238.0962,362.2131717,361.1466947,0.001001017,0.001002793,0.001004571,0.001006334,410.3157929,410.3157929,410.3157929,5837.34211,5837.34211,5837.34211,5837.34211,5837.34211
12/31/1964,605.3111982,638.0542506,729.5326122,711.7113041,720.1479551,729.5326122,7505.405427,6657.183701,10599.5176,7842.052536,7560.340602,10599.5176,8006.637285,8546.460407,10599.5176,8965.098846,9653.627815,10599.5176,191.9904847,191.4856528,0.001001017,0.001002793,0.001004571,0.001006334,483.4471052,483.4471052,483.4471052,6901.532404,6901.532404,6901.532404,6901.532404,6901.532404
1/1/1965,640.1526682,801.5693469,755.5761524,634.78279,638.0542506,755.5761524,6604.101297,6058.729258,9252.053877,6789.3626,6657.183701,9252.053877,7019.01462,7560.340602,9252.053877,7717.323642,8546.460407,9252.053877,203.6510627,203.1096207,0.001001017,0.001002793,0.001004571,0.001006334,564.531451,564.531451,564.531451,7803.988668,7803.988668,7803.988668,7803.988668,7803.988668
1/2/1965,725.0454199,782.9052204,868.6225107,791.9768001,801.5693469,868.6225107,6076.032965,5734.534127,8482.717787,6292.626231,6058.729258,8482.717787,6395.423736,6657.183701,8482.717787,6961.46124,7560.340602,8482.717787,308.1704132,307.2877767,0.001001017,0.001002793,0.001004571,0.001006334,640.1512271,640.1512271,640.1512271,8543.709892,8543.709892,8543.709892,8543.709892,8543.709892
1/3/1965,725.3096324,786.5284822,846.0690079,769.7675635,782.9052204,846.0690079,5469.276028,5414.57862,7558.555333,5646.597435,5734.534127,7558.555333,5765.310214,6058.729258,7558.555333,6239.324701,6657.183701,7558.555333,261.8562394,261.1274123,0.001001017,0.001002793,0.001004571,0.001006334,720.6012404,720.6012404,720.6012404,9113.773883,9113.773883,9113.773883,9113.773883,9113.773883
1/4/1965,764.5723748,881.7830124,869.1839692,775.2044423,786.5284822,869.1839692,4909.183392,5442.200338,6693.544671,5033.114466,5414.57862,6693.544671,5128.953882,5734.534127,6693.544671,5549.819579,6058.729258,6693.544671,233.3851428,232.7488822,0.001001017,0.001002793,0.001004571,0.001006334,788.8724267,788.8724267,788.8724267,9204.703516,9204.703516,9204.703516,9204.703516,9204.703516
1/5/1965,807.2267258,978.7014851,921.1573786,869.1188382,881.7830124,921.1573786,4543.082726,5424.324851,6153.357908,4696.576634,5442.200338,6153.357908,4771.937671,5414.57862,6153.357908,5064.401988,5734.534127,6153.357908,269.1801537,268.4272584,0.001001017,0.001002793,0.001004571,0.001006334,801.6054535,801.6054535,801.6054535,8726.94242,8726.94242,8726.94242,8726.94242,8726.94242
1/6/1965,867.0500689,1008.947009,1001.645301,966.3055917,978.7014851,1001.645301,4379.963241,5614.59611,5932.365424,4550.354368,5424.324851,5932.365424,4689.121105,5442.200338,5932.365424,4887.062967,5414.57862,5932.365424,346.3336474,345.3216345,0.001001017,0.001002793,0.001004571,0.001006334,807.6622685,807.6622685,807.6622685,7820.790233,7820.790233,7820.790233,7820.790233,7820.790233
1/7/1965,877.0347228,1053.87399,1015.850603,999.0359444,1008.947009,1015.850603,4118.550766,6809.413075,5559.571232,4297.66355,5614.59611,5559.571232,4450.118354,5424.324851,5559.571232,4716.559984,5442.200338,5559.571232,369.2992338,368.20834,0.001001017,0.001002793,0.001004571,0.001006334,843.5833893,843.5833893,843.5833893,7053.205547,7053.205547,7053.205547,7053.205547,7053.205547
1/8/1965,871.3420347,908.8792798,1019.539394,1039.513281,1053.87399,1019.539394,4068.480024,7420.929358,5486.927272,4283.788155,6809.413075,5486.927272,4442.267058,5614.59611,5486.927272,4685.212198,5424.324851,5486.927272,406.9385885,405.7168937,0.001001017,0.001002793,0.001004571,0.001006334,882.2497166,882.2497166,882.2497166,6480.264609,6480.264609,6480.264609,6480.264609,6480.264609
1/9/1965,554.7793392,549.4625884,620.5506139,881.3880303,908.8792798,620.5506139,3918.042035,6903.876357,5193.385959,4330.822658,7420.929358,5193.385959,4323.115668,6809.413075,5193.385959,4686.196404,5614.59611,5193.385959,160.5747677,160.166749,0.001001017,0.001002793,0.001004571,0.001006334,882.7971289,882.7971289,882.7971289,6090.490785,6090.490785,6090.490785,6090.490785,6090.490785
1/10/1965,504.0296212,788.598271,537.1208155,521.4261526,549.4625884,537.1208155,4097.672041,6422.267154,5414.327895,4229.63062,6903.876357,5414.327895,4546.81802,7420.929358,5414.327895,4701.667482,6809.413075,5414.327895,20.61572951,20.58449755,0.001001017,0.001002793,0.001004571,0.001006334,876.7864914,876.7864914,876.7864914,5874.02139,5874.02139,5874.02139,5874.02139,5874.02139
1/11/1965,801.6969222,859.8706301,916.4659337,766.2574443,788.598271,916.4659337,5192.520142,5966.113715,7043.837867,5272.988927,6422.267154,7043.837867,5434.718472,6903.876357,7043.837867,5845.934406,7420.929358,7043.837867,258.3080421,257.5908388,0.001001017,0.001002793,0.001004571,0.001006334,870.3833095,870.3833095,870.3833095,5874.556527,5874.556527,5874.556527,5874.556527,5874.556527
1/12/1965,855.6962716,878.1471233,968.797386,840.3289432,859.8706301,968.797386,5497.794407,5609.438988,7499.864172,5613.118335,5966.113715,7499.864172,5679.285403,6422.267154,7499.864172,6190.011913,6903.876357,7499.864172,241.9901474,241.3260831,0.001001017,0.001002793,0.001004571,0.001006334,861.479429,861.479429,861.479429,6022.201841,6022.201841,6022.201841,6022.201841,6022.201841
1/13/1965,979.0947042,1156.323455,1072.078774,861.8368456,878.1471233,1072.078774,5254.860295,5389.055607,7059.896608,5262.1062,5609.438988,7059.896608,5315.390881,5966.113715,7059.896608,5718.840074,6422.267154,7059.896608,187.4076578,186.9171191,0.001001017,0.001002793,0.001004571,0.001006334,856.1819196,856.1819196,856.1819196,6195.477522,6195.477522,6195.477522,6195.477522,6195.477522
1/14/1965,1123.952513,1315.103466,1252.082101,1142.532394,1156.323455,1252.082101,5075.49575,5179.63434,6801.319154,5188.247835,5389.055607,6801.319154,5185.142102,5609.438988,6801.319154,5393.563404,5966.113715,6801.319154,306.4817322,305.6047682,0.001001017,0.001002793,0.001004571,0.001006334,870.8152379,870.8152379,870.8152379,6360.449899,6360.449899,6360.449899,6360.449899,6360.449899
1/15/1965,1204.411723,1405.347524,1359.53607,1302.493712,1315.103466,1359.53607,4814.923249,5058.841147,6438.062391,4980.062823,5179.63434,6438.062391,5089.649487,5389.055607,6438.062391,5197.241228,5609.438988,6438.062391,394.2941934,393.116641,0.001001017,0.001002793,0.001004571,0.001006334,906.7322791,906.7322791,906.7322791,6463.431916,6463.431916,6463.431916,6463.431916,6463.431916
1/16/1965,1231.708492,1423.413334,1406.174673,1394.278576,1405.347524,1406.174673,4466.625454,5018.021973,5952.244169,4670.91388,5058.841147,5952.244169,4837.8749,5179.63434,5952.244169,5016.918948,5389.055607,5952.244169,457.8655995,456.464192,0.001001017,0.001002793,0.001004571,0.001006334,994.1722663,994.1722663,994.1722663,6493.347856,6493.347856,6493.347856,6493.347856,6493.347856
1/17/1965,1205.679451,1392.292808,1390.656991,1412.040122,1423.413334,1390.656991,4123.774729,4884.287798,5487.087222,4353.386599,5018.021973,5487.087222,4577.249856,5058.841147,5487.087222,4781.759539,5179.63434,5487.087222,495.3978143,493.8621359,0.001001017,0.001002793,0.001004571,0.001006334,1090.281146,1090.281146,1090.281146,6418.893521,6418.893521,6418.893521,6418.893521,6418.893521
1/18/1965,1165.696806,1362.741261,1354.93461,1379.739694,1392.292808,1354.93461,3850.664492,4939.559754,5119.532796,4076.172072,4884.287798,5119.532796,4332.945124,5018.021973,5119.532796,4581.723791,5058.841147,5119.532796,512.6887835,511.0907636,0.001001017,0.001002793,0.001004571,0.001006334,1179.454371,1179.454371,1179.454371,6188.228087,6188.228087,6188.228087,6188.228087,6188.228087
1/19/1965,1139.535992,1316.787561,1333.636115,1350.420389,1362.741261,1333.636115,3694.583845,4883.280396,4916.644585,3909.570711,4939.559754,4916.644585,4165.215905,4884.287798,4916.644585,4428.225577,5018.021973,4916.644585,527.3332434,525.6821964,0.001001017,0.001002793,0.001004571,0.001006334,1261.469162,1261.469162,1261.469162,5873.856822,5873.856822,5873.856822,5873.856822,5873.856822
1/20/1965,1105.463172,1261.382652,1295.013353,1305.345218,1316.787561,1295.013353,3635.802016,4868.30453,4843.325886,3840.822969,4883.280396,4843.325886,4081.252688,4939.559754,4843.325886,4365.596001,4884.287798,4843.325886,516.8809975,515.2678188,0.001001017,0.001002793,0.001004571,0.001006334,1321.96933,1321.96933,1321.96933,5573.670624,5573.670624,5573.670624,5573.670624,5573.670624
1/21/1965,1062.549518,1222.417508,1242.347008,1250.650813,1261.382652,1242.347008,3530.90595,5115.359439,4695.833284,3726.174695,4868.30453,4695.833284,3950.108898,4883.280396,4695.833284,4226.206622,4939.559754,4695.833284,491.6134711,490.0913972,0.001001017,0.001002793,0.001004571,0.001006334,1349.951015,1349.951015,1349.951015,5314.882307,5314.882307,5314.882307,5314.882307,5314.882307
1/22/1965,1024.314588,1217.900627,1195.927367,1210.644283,1222.417508,1195.927367,3582.950993,5263.651301,4771.167524,3782.044398,5115.359439,4771.167524,3989.622769,4868.30453,4771.167524,4258.750755,4883.280396,4771.167524,475.4984488,474.0341436,0.001001017,0.001002793,0.001004571,0.001006334,1345.013482,1345.013482,1345.013482,5130.090596,5130.090596,5130.090596,5130.090596,5130.090596
1/23/1965,1028.508265,1143.060501,1203.933111,1204.444786,1217.900627,1203.933111,3609.455812,6693.979899,4813.783759,3799.088386,5263.651301,4813.783759,4000.249371,5115.359439,4813.783759,4217.962775,4868.30453,4813.783759,477.5660272,476.0943253,0.001001017,0.001002793,0.001004571,0.001006334,1322.792496,1322.792496,1322.792496,4994.894372,4994.894372,4994.894372,4994.894372,4994.894372
1/24/1965,982.7518813,1120.611308,1140.588233,1130.860185,1143.060501,1140.588233,3579.805101,6244.226297,4765.766092,3750.034649,6693.979899,4765.766092,3953.582208,5263.651301,4765.766092,4242.083719,5115.359439,4765.766092,431.9422354,430.6326806,0.001001017,0.001002793,0.001004571,0.001006334,1288.493216,1288.493216,1288.493216,4911.867571,4911.867571,4911.867571,4911.867571,4911.867571
1/25/1965,961.8132775,1102.003699,1115.400751,1109.85736,1120.611308,1115.400751,3723.85982,6512.893741,4983.735302,3902.711839,6244.226297,4983.735302,4084.597017,6693.979899,4983.735302,4371.361217,5263.651301,4983.735302,420.4268837,419.1578847,0.001001017,0.001002793,0.001004571,0.001006334,1249.275407,1249.275407,1249.275407,4903.44866,4903.44866,4903.44866,4903.44866,4903.44866
1/26/1965,953.4202364,1145.019378,1103.544113,1092.069708,1102.003699,1103.544113,3862.448935,6511.515251,5181.489942,4038.503484,6512.893741,5181.489942,4212.981718,6244.226297,5181.489942,4496.069683,6693.979899,5181.489942,412.4308019,411.189872,0.001001017,0.001002793,0.001004571,0.001006334,1210.152721,1210.152721,1210.152721,4942.176123,4942.176123,4942.176123,4942.176123,4942.176123
1/27/1965,969.706353,1114.174176,1131.146576,1135.206161,1145.019378,1131.146576,4900.312185,6177.820091,6718.178667,5137.74524,6511.515251,6718.178667,5313.530828,6512.893741,6718.178667,5627.037302,6244.226297,6718.178667,446.6823871,445.3206966,0.001001017,0.001002793,0.001004571,0.001006334,1178.921924,1178.921924,1178.921924,5198.762535,5198.762535,5198.762535,5198.762535,5198.762535
1/28/1965,959.5849622,1081.408336,1116.655912,1104.269302,1114.174176,1116.655912,4619.254714,5820.363682,6293.203609,4826.678979,6177.820091,6293.203609,5026.595709,6511.515251,6293.203609,5344.145639,6512.893741,6293.203609,435.2716372,433.9503279,0.001001017,0.001002793,0.001004571,0.001006334,1156.673778,1156.673778,1156.673778,5413.024608,5413.024608,5413.024608,5413.024608,5413.024608
1/29/1965,927.5357381,1062.49645,1074.277145,1071.93799,1081.408336,1074.277145,4731.100199,5464.295569,6464.829017,4949.228059,5820.363682,6464.829017,5129.206303,6177.820091,6464.829017,5529.567741,6511.515251,6464.829017,407.9439504,406.7187372,0.001001017,0.001002793,0.001004571,0.001006334,1138.120276,1138.120276,1138.120276,5650.540024,5650.540024,5650.540024,5650.540024,5650.540024
1/30/1965,918.8009708,1059.796146,1063.000284,1053.856414,1062.49645,1063.000284,4699.685371,5154.257919,6423.791079,4908.901637,5464.295569,6423.791079,5092.662611,5820.363682,6423.791079,5467.416947,6177.820091,6423.791079,401.8637573,400.6598029,0.001001017,0.001002793,0.001004571,0.001006334,1120.43071,1120.43071,1120.43071,5886.017903,5886.017903,5886.017903,5886.017903,5886.017903
1/31/1965,919.6447419,1056.211516,1064.274593,1051.416257,1059.796146,1064.274593,4490.175954,4885.742753,6122.082519,4687.59875,5154.257919,6122.082519,4864.079959,5464.295569,6122.082519,5219.283319,5820.363682,6122.082519,405.3165584,404.1005372,0.001001017,0.001002793,0.001004571,0.001006334,1106.793059,1106.793059,1106.793059,6072.15573,6072.15573,6072.15573,6072.15573,6072.15573
2/1/1965,917.2055809,1052.6553,1060.480788,1047.978496,1056.211516,1060.480788,4252.019698,4659.463484,5773.601949,4439.658112,4885.742753,5773.601949,4608.139611,5154.257919,5773.601949,4932.965035,5464.295569,5773.601949,403.1728512,401.9643235,0.001001017,0.001002793,0.001004571,0.001006334,1096.380093,1096.380093,1096.380093,6173.551201,6173.551201,6173.551201,6173.551201,6173.551201
2/2/1965,914.1517775,1042.795201,1055.469808,1044.656257,1052.6553,1055.469808,4018.575805,4473.270977,5429.114709,4197.480766,4659.463484,5429.114709,4358.815602,4885.742753,5429.114709,4653.454128,5154.257919,5429.114709,399.0465347,397.8524149,0.001001017,0.001002793,0.001004571,0.001006334,1087.458542,1087.458542,1087.458542,6204.74525,6204.74525,6204.74525,6204.74525,6204.74525
