DAM_ID,DAM_NAME,STATE,AGENCY_CODE,LONG,LAT,TIME_SERIES_START,TIME_SERIES_END,INCONSISTENCIES_NOTED
1184,Lake Worth Dam,Texas,TWDB,-97.417708,32.790449,1/1/80,1/29/21,NA
1185,Lake Weatherford Dam,Texas,TWDB,-97.677083,32.773196,1/1/80,12/31/20,NA
1189,Cedar Creek,Texas,TWDB,-96.175476,32.729052,4/22/99,1/29/21,NA
1190,Lake Arlington Dam,Texas,TWDB,-97.194987,32.717495,4/2/57,1/29/21,NA
1196,Lake Palo Pinto Dam,Texas,TWDB,-98.271875,32.646742,2/20/99,1/29/21,NA
1198,Fort Phantom Hill Dam,Texas,TWDB,-99.673958,32.613851,10/1/65,1/29/21,NA
1201,Lake J.B. Thomas Dam,Texas,TWDB,-101.137062,32.585119,1/2/54,12/31/20,NA
1205,Williamson Dam,Texas,TWDB,-98.986281,32.439868,2/11/99,1/29/21,NA
1208,De Cordova Bend Dam,Texas,TWDB,-97.690826,32.375842,10/2/72,12/31/20,NA
1210,Lake Leon Dam,Texas,TWDB,-98.677903,32.363548,2/1/55,1/29/21,NA
1212,South Prong Dam,Texas,TWDB,-96.807717,32.342123,4/3/99,1/29/21,NA
1214,Lake Colorado City Dam,Texas,TWDB,-100.919792,32.320017,4/2/49,1/29/21,NA
1217,Champion Creek Dam,Texas,TWDB,-100.854604,32.286584,10/2/59,1/29/21,NA
1219,Martin Lake Dam,Texas,TWDB,-94.54375,32.26875,4/11/74,12/31/20,NA
1222,Lake Abilene Dam,Texas,TWDB,-99.890365,32.235446,3/5/99,1/29/21,NA
1226,Natural Dam,Texas,TWDB,-101.628084,32.217975,10/2/00,1/29/21,NA
1232,Oak Creek Dam,Texas,TWDB,-100.266146,32.044849,5/1/53,1/29/21,NA
1233,Murvaul Bayou Dam,Texas,TWDB,-94.424401,32.038477,1/1/80,12/31/20,NA
1234,Coleman Dam,Texas,TWDB,-99.465844,32.032716,2/26/99,1/29/21,NA
1238,Richland Creek Dam,Texas,USGS,-96.102607,31.94808,10/1/93,12/31/20,NA
1240,Lake Striker Dam,Texas,TWDB,-94.978709,31.933031,1/30/17,1/29/21,NA
1241,Buckner Dam,Texas,TWDB,-95.308862,31.909552,5/14/99,1/29/21,NA
1248,Lake Brownwood Dam,Texas,TWDB,-99.0039,31.838857,7/1/33,12/31/20,NA
1261,Houston County Lake Dam,Texas,TWDB,-95.601768,31.410356,5/12/99,1/29/21,NA
1269,Toledo Bend,Louisiana,TWDB,-93.566547,31.174682,10/2/66,12/31/20,NA
1295,Conroe Dam,Texas,TWDB,-95.564583,30.360417,1/10/73,12/31/20,NA
1300,Lake Houston Dam,Texas,USGS,-95.132778,29.920584,1/1/80,12/31/20,NA
1305,Medina Lake Dam,Texas,TWDB,-98.934221,29.541074,1/1/80,12/31/20,NA
1312,Palmetto Bend Dam,Texas,TWDB,-96.572867,28.890277,6/18/99,1/29/21,NA
1720,Kaskaskia Lock and Dam,Illinois,ACE_STL,-89.947917,37.986049,11/10/73,11/14/14,NA
1845,Jamie L. Whitten Lock and Dam,Mississippi,ACE_MOB,-88.321875,34.524077,3/14/90,5/20/20,NA
1856,Fulton,Mississippi,ACE_MOB,-88.426571,34.260518,6/9/88,9/30/15,NA
1865,Glover Wilkins,Mississippi,ACE_MOB,-88.422511,34.065793,1/1/85,5/20/20,NA
1868,Aberdeen Dam,Mississippi,ACE_VIC,-88.519826,33.832243,1/1/85,5/20/20,NA
1876,John C. Stennis,Mississippi,ACE_MOB,-88.488172,33.519852,1/1/80,12/31/20,NA
1908,Okatibbee Dam,Mississippi,ACE_MOB,-88.792326,32.474874,1/1/69,12/31/20,NA
2183,Cambridge Reservoir Dam,Massachusetts,USGS,-71.156404,42.335453,9/30/05,12/31/20,NA
1879,North Santee Dam,South Carolina,SAN,-80.16573,33.452083,10/1/29,3/14/21,NA
