datetime,delMontague_lag2_regression_disagg,delMontague_lag2_perfect_foresight,delMontague_lag2_same_day,delMontague_lag1_regression_disagg,delMontague_lag1_perfect_foresight,delMontague_lag1_same_day,delTrenton_lag4_regression_disagg,delTrenton_lag4_perfect_foresight,delTrenton_lag4_same_day,delTrenton_lag3_regression_disagg,delTrenton_lag3_perfect_foresight,delTrenton_lag3_same_day,delTrenton_lag2_regression_disagg,delTrenton_lag2_perfect_foresight,delTrenton_lag2_same_day,delTrenton_lag1_regression_disagg,delTrenton_lag1_perfect_foresight,delTrenton_lag1_same_day,delMontague_lag1_regression_agg,delMontague_lag2_regression_agg,delTrenton_lag1_regression_agg,delTrenton_lag2_regression_agg,delTrenton_lag3_regression_agg,delTrenton_lag4_regression_agg,delMontague_lag0_moving_average,delMontague_lag1_moving_average,delMontague_lag2_moving_average,delTrenton_lag0_moving_average,delTrenton_lag1_moving_average,delTrenton_lag2_moving_average,delTrenton_lag3_moving_average,delTrenton_lag4_moving_average,demand_nj_lag1_regression_disagg,demand_nj_lag1_perfect_foresight,demand_nj_lag1_same_day,demand_nj_lag1_regression_agg,demand_nj_lag2_regression_disagg,demand_nj_lag2_perfect_foresight,demand_nj_lag2_same_day,demand_nj_lag2_regression_agg,demand_nj_lag3_regression_disagg,demand_nj_lag3_perfect_foresight,demand_nj_lag3_same_day,demand_nj_lag3_regression_agg,demand_nj_lag4_regression_disagg,demand_nj_lag4_perfect_foresight,demand_nj_lag4_same_day,demand_nj_lag4_regression_agg,demand_nj_lag0_moving_average,demand_nj_lag1_moving_average,demand_nj_lag2_moving_average,demand_nj_lag3_moving_average,demand_nj_lag4_moving_average
1959-10-11,15606.066250217842,14156.915132992539,20001.808146242074,23741.939929529122,23810.226106969945,20001.808146242074,15720.171374117883,28121.682698373646,22172.645255302483,21508.663223224543,35336.04935930174,22172.645255302483,23045.145736898816,35623.06049159675,22172.645255302483,22478.58714452906,22478.5859615338,22172.645255302483,10052.64070901872,10006.42198069988,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,7191.796202523367,7191.796202523367,7191.796202523367,7468.966792102371,7468.966792102371,7468.966792102371,7468.966792102371,7468.966792102371,100.00480017430407,96.26344976829834,100.1925701670044,100.00480017430407,99.89420879399981,96.91830316808267,100.1925701670044,99.89420879399981,99.85085740153039,96.26344976829834,100.1925701670044,99.85085740153039,99.81856345822409,96.26344976829834,100.1925701670044,99.81856345822409,99.63126725290353,99.63126725290353,99.63126725290353,99.63126725290353,99.63126725290353
1959-10-12,9613.987994727275,10247.015302604525,11537.832292883031,14128.336662013802,14156.915132992539,11537.832292883031,10645.76389025653,23079.891174870398,13734.731620728726,14258.547900370979,28121.682698373646,13734.731620728726,20386.004718859764,35336.04935930174,13734.731620728726,23044.92267685842,35623.06049159675,13734.731620728726,4450.511774793184,4431.854535796077,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,9310.631694248745,9310.631694248745,9310.631694248745,9931.53674836244,9931.53674836244,9931.53674836244,9931.53674836244,9931.53674836244,96.0846083938052,96.91830316808267,96.26344976829834,96.0846083938052,95.97927436088699,96.26344976829834,96.26344976829834,95.97927436088699,95.9379835520107,96.26344976829834,96.26344976829834,95.9379835520107,95.9072245071272,96.91830316808267,96.26344976829834,95.9072245071272,99.91191870995397,99.91191870995397,99.91191870995397,99.91191870995397,99.91191870995397
1959-10-13,7764.801415428024,9522.837369765233,9218.87669610289,10209.550647322376,10247.015302604525,9218.87669610289,16952.41724445076,19884.071106410993,23305.816058928165,19049.860244104384,23079.891174870398,23305.816058928165,23557.429608936684,28121.682698373646,23305.816058928165,30203.16899402923,35336.04935930174,23305.816058928165,3473.518203193937,3459.385163818151,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,11027.150678362164,11027.150678362164,11027.150678362164,13745.212505634341,13745.212505634341,13745.212505634341,13745.212505634341,13745.212505634341,96.7379781444951,96.26344976829834,96.91830316808267,96.7379781444951,96.63177050468735,96.26344976829834,96.91830316808267,96.63177050468735,96.59013729020224,96.91830316808267,96.91830316808267,96.59013729020224,96.55912319205213,96.91830316808267,96.91830316808267,96.55912319205213,99.25706531016964,99.25706531016964,99.25706531016964,99.25706531016964,99.25706531016964
1959-10-14,7226.510152777778,8514.215065307568,8744.992139762726,9477.099137716044,9522.837369765233,8744.992139762726,17990.244070574554,16969.55162330342,25269.097378122475,19922.78917258203,19884.071106410993,25269.097378122475,22488.639166668872,23079.891174870398,25269.097378122475,26320.36828751194,28121.682698373646,25269.097378122475,3647.6282924762877,3632.6980406376033,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,12416.986330304828,12416.986330304828,12416.986330304828,17394.581232373203,17394.581232373203,17394.581232373203,17394.581232373203,17394.581232373203,96.0846083938052,96.26344976829834,96.26344976829834,96.0846083938052,95.97927436088699,96.91830316808267,96.26344976829834,95.97927436088699,95.9379835520107,96.91830316808267,96.26344976829834,95.9379835520107,95.9072245071272,96.91830316808267,96.26344976829834,95.9072245071272,98.69576239606876,98.69576239606876,98.69576239606876,98.69576239606876,98.69576239606876
1959-10-15,6403.037194171156,7250.664453456093,7919.418294753026,8499.037066321907,8514.215065307568,7919.418294753026,15952.937948465014,14865.43338449882,22693.544751323232,17689.846756154424,16969.55162330342,22693.544751323232,20308.32179571843,19884.071106410993,22693.544751323232,22475.919614551472,23079.891174870398,22693.544751323232,3627.4676872862547,3612.629962101913,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,12995.606334141323,12995.606334141323,12995.606334141323,19843.912951171398,19843.912951171398,19843.912951171398,19843.912951171398,19843.912951171398,96.0846083938052,96.91830316808267,96.26344976829834,96.0846083938052,95.97927436088699,96.91830316808267,96.26344976829834,95.97927436088699,95.9379835520107,96.91830316808267,96.26344976829834,95.9379835520107,95.9072245071272,98.8828633674357,96.26344976829834,95.9072245071272,98.13445948196791,98.13445948196791,98.13445948196791,98.13445948196791,98.13445948196791
1959-10-16,5392.97263361158,6147.975306607279,6684.442047424265,7242.367240176929,7250.664453456093,6684.442047424265,13287.02760254865,12935.80380033311,18824.703613001828,14820.029136455842,14865.43338449882,18824.703613001828,16930.505144361927,16969.55162330342,18824.703613001828,19535.436855006297,19884.071106410993,18824.703613001828,3125.2962330427054,3112.7443603933602,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,13840.626859392438,13840.626859392438,13840.626859392438,22169.844007032258,22169.844007032258,22169.844007032258,22169.844007032258,22169.844007032258,96.7379781444951,96.91830316808267,96.91830316808267,96.7379781444951,96.63177050468735,96.91830316808267,96.91830316808267,96.63177050468735,96.59013729020224,98.8828633674357,96.91830316808267,96.59013729020224,96.55912319205213,99.53771676722003,96.91830316808267,96.55912319205213,97.57315656786703,97.57315656786703,97.57315656786703,97.57315656786703,97.57315656786703
1959-10-17,4635.442441384258,5428.108789205931,5733.449029872108,6132.128984435989,6147.975306607279,5733.449029872108,11148.694712718854,11265.485653293092,15681.821486911045,12362.461263825964,12935.80380033311,15681.821486911045,14205.995465696738,14865.43338449882,15681.821486911045,16191.599327892098,16969.55162330342,15681.821486911045,2712.4120162082954,2701.7096594384584,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,12052.076782226562,12052.076782226562,12052.076782226562,23398.835409896714,23398.835409896714,23398.835409896714,23398.835409896714,23398.835409896714,96.7379781444951,96.91830316808267,96.91830316808267,96.7379781444951,96.63177050468735,98.8828633674357,96.91830316808267,96.63177050468735,96.59013729020224,99.53771676722003,96.91830316808267,96.59013729020224,96.55912319205213,100.84742356678876,96.91830316808267,96.55912319205213,97.10540413944965,97.10540413944965,97.10540413944965,97.10540413944965,97.10540413944965
1959-10-18,4085.676421969064,4587.781843169675,5049.734832310787,5409.019733919513,5428.108789205931,5049.734832310787,9913.668435230375,9992.63469373755,13857.953026389765,10994.858473161516,11265.485653293092,13857.953026389765,12403.820627290455,12935.80380033311,13857.953026389765,13996.82028325356,14865.43338449882,13857.953026389765,2388.256210360845,2378.984158752845,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,9718.6545148577,9718.6545148577,9718.6545148577,23545.145571189267,23545.145571189267,23545.145571189267,23545.145571189267,23545.145571189267,96.7379781444951,98.8828633674357,96.91830316808267,96.7379781444951,96.63177050468735,99.53771676722003,96.91830316808267,96.63177050468735,96.59013729020224,100.84742356678876,96.91830316808267,96.59013729020224,96.55912319205213,87.75035557110189,96.91830316808267,96.55912319205213,96.63765171103225,96.63765171103225,96.63765171103225,96.63765171103225,96.63765171103225
1959-10-19,3642.200529460346,4150.295548822551,4455.795117689434,4576.6570224201405,4587.781843169675,4455.795117689434,8919.595566087053,9012.14600376054,12375.5908424505,9664.645550287412,9992.63469373755,12375.5908424505,11014.708031659142,11265.485653293092,12375.5908424505,12374.001524159594,12935.80380033311,12375.5908424505,2043.2000003266994,2035.4262586268098,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,8107.547712053572,8107.547712053572,8107.547712053572,21655.91720145089,21655.91720145089,21655.91720145089,21655.91720145089,21655.91720145089,98.69807665963022,99.53771676722003,98.8828633674357,98.69807665963022,98.58924188881207,100.84742356678876,98.8828633674357,98.58924188881207,98.54657898658755,87.75035557110189,98.8828633674357,98.54657898658755,98.51479788896413,79.89211477368977,98.8828633674357,98.51479788896413,97.01185365376615,97.01185365376615,97.01185365376615,97.01185365376615,97.01185365376615
1959-10-20,3325.819762042631,3885.2144737986846,4037.6878141238053,4137.453040797551,4150.295548822551,4037.6878141238053,7973.755301654435,6309.870306696881,10970.100335855237,8620.576332236249,9012.14600376054,10970.100335855237,9573.188605000316,9992.63469373755,10970.100335855237,10822.28524141874,11265.485653293092,10970.100335855237,1807.494768980715,1800.728073359237,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,6895.812534877232,6895.812534877232,6895.812534877232,18569.16291155134,18569.16291155134,18569.16291155134,18569.16291155134,18569.16291155134,99.35143929206005,100.84742356678876,99.53771676722003,99.35143929206005,99.2417267308034,87.75035557110189,99.53771676722003,99.2417267308034,99.19871978483893,79.89211477368977,99.53771676722003,99.19871978483893,99.16668241430928,85.13094197196452,99.53771676722003,99.16668241430928,97.38605559650007,97.38605559650007,97.38605559650007,97.38605559650007,97.38605559650007
1959-10-21,3167.643911479895,3740.860955849772,3833.773891358039,3870.160236941363,3885.2144737986846,3833.773891358039,7228.877670715026,4174.0305853354985,9874.971877137858,7763.493442227389,6309.870306696881,9874.971877137858,8628.620459084505,9012.14600376054,9874.971877137858,9375.849476433967,9992.63469373755,9874.971877137858,1708.448918155924,1702.1009338479214,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,6025.25004359654,6025.25004359654,6025.25004359654,16100.047267368862,16100.047267368862,16100.047267368862,16100.047267368862,16100.047267368862,100.65815931780656,87.75035557110189,100.84742356678876,100.65815931780656,100.5466880965755,79.89211477368977,100.84742356678876,100.5466880965755,100.50299185747207,85.13094197196452,100.84742356678876,100.50299185747207,100.47044104348193,99.53771676722003,100.84742356678876,100.47044104348193,98.04090899628441,98.04090899628441,98.04090899628441,98.04090899628441,98.04090899628441
1959-10-22,3001.6317680729794,3608.9035783363324,3641.174642323318,3724.9960774646042,3740.860955849772,3641.174642323318,6726.506994455274,5420.313797805323,9177.261844049335,7281.6732242430535,4174.0305853354985,9177.261844049335,8034.5412046416095,6309.870306696881,9177.261844049335,8644.418564714448,9012.14600376054,9177.261844049335,1646.8609717464508,1640.7719158172993,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,5296.466328212193,5296.466328212193,5296.466328212193,14100.727279663086,14100.727279663086,14100.727279663086,14100.727279663086,14100.727279663086,87.59063225579865,79.89211477368977,87.75035557110189,87.59063225579865,87.49655556196394,85.13094197196452,87.75035557110189,87.49655556196394,87.45967704493148,99.53771676722003,87.75035557110189,87.45967704493148,87.43220466967632,100.84742356678876,87.75035557110189,87.43220466967632,96.8247526823992,96.8247526823992,96.8247526823992,96.8247526823992,96.8247526823992
1959-10-23,2762.683956934638,3244.749986272498,3325.451264785349,3422.934938815949,3608.9035783363324,3325.451264785349,6085.128038595423,8447.02755378984,8220.960934935209,6598.828917037727,5420.313797805323,8220.960934935209,7306.650430956786,4174.0305853354985,8220.960934935209,7900.047435483151,6309.870306696881,8220.960934935209,1462.5739035364209,1457.2525971297434,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,4670.026105608259,4670.026105608259,4670.026105608259,12393.378435407367,12393.378435407367,12393.378435407367,12393.378435407367,12393.378435407367,79.74974140095007,85.13094197196452,79.89211477368977,79.74974140095007,79.6658812397046,99.53771676722003,79.89211477368977,79.6658812397046,79.63300713694056,100.84742356678876,79.89211477368977,79.63300713694056,79.60851763122768,85.78579537174886,79.89211477368977,79.60851763122768,94.39244005462878,94.39244005462878,94.39244005462878,94.39244005462878,94.39244005462878
1959-10-24,1616.113726023081,2700.897976764789,1671.2653819363825,2743.074634964058,3244.749986272498,1671.2653819363825,4086.206017014999,10478.55561782949,4674.122445360554,5268.198874802734,8447.02755378984,4674.122445360554,4688.513053201554,5420.313797805323,4674.122445360554,5704.030023237862,4174.0305853354985,4674.122445360554,0.0009993468467262034,0.0010028068186575543,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,3998.758098057338,3998.758098057338,3998.758098057338,10823.775449480328,10823.775449480328,10823.775449480328,10823.775449480328,10823.775449480328,84.9770350666118,99.53771676722003,85.13094197196452,84.9770350666118,84.88638333660505,100.84742356678876,85.13094197196452,84.88638333660505,84.85084724181294,85.78579537174886,85.13094197196452,84.85084724181294,84.82437482800037,85.78579537174886,85.13094197196452,84.82437482800037,92.70853131232619,92.70853131232619,92.70853131232619,92.70853131232619,92.70853131232619
1959-10-25,4559.227534427804,9251.854641803851,4943.476313291763,2425.5833912694907,2700.897976764789,4943.476313291763,6752.06636375384,17563.08276034726,7495.863736003736,4666.531918221846,10478.55561782949,7495.863736003736,5795.990675238285,8447.02755378984,7495.863736003736,3304.1217805699835,5420.313797805323,7495.863736003736,0.0009993468467262034,0.0010028068186575543,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,3652.320578438895,3652.320578438895,3652.320578438895,9622.330899664334,9622.330899664334,9622.330899664334,9622.330899664334,9622.330899664334,99.35143929206005,100.84742356678876,99.53771676722003,99.35143929206005,99.2417267308034,85.78579537174886,99.53771676722003,99.2417267308034,99.19871978483893,85.78579537174886,99.53771676722003,99.19871978483893,99.16668241430928,75.96299437498372,99.53771676722003,99.16668241430928,93.0827332550601,93.0827332550601,93.0827332550601,93.0827332550601,93.0827332550601
1959-10-26,9878.381082998041,13957.244829060392,12037.187710651508,9205.819881931451,9251.854641803851,12037.187710651508,12372.862799433118,21938.505093110936,16133.690002362006,10843.483218408934,17563.08276034726,16133.690002362006,10698.172534241181,10478.55561782949,16133.690002362006,7491.737361482345,8447.02755378984,16133.690002362006,4425.243881183727,4406.705109479244,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,4078.4542061941966,4078.4542061941966,4078.4542061941966,8739.73754639285,8739.73754639285,8739.73754639285,8739.73754639285,8739.73754639285,100.65815931780656,85.78579537174886,100.84742356678876,100.65815931780656,100.5466880965755,85.78579537174886,100.84742356678876,100.5466880965755,100.50299185747207,75.96299437498372,100.84742356678876,100.50299185747207,100.47044104348193,79.23726137390543,100.84742356678876,100.47044104348193,93.36338471211054,93.36338471211054,93.36338471211054,93.36338471211054,93.36338471211054
1959-10-27,10334.788835305344,10454.413453938323,13550.953630329925,14009.701150096986,13957.244829060392,13550.953630329925,12269.548366321582,18876.84815646543,17681.86072923078,14446.860231074146,21938.505093110936,17681.86072923078,15299.780198064782,17563.08276034726,17681.86072923078,11284.981824445531,10478.55561782949,17681.86072923078,7012.082709064198,6981.100411393252,0.0010010166115890784,0.001002793077426467,0.0010045707337685672,0.0010063336524576644,5277.999673025949,5277.999673025949,5277.999673025949,8492.916244251388,8492.916244251388,8492.916244251388,8492.916244251388,8492.916244251388,85.63043739489112,85.78579537174886,85.78579537174886,85.63043739489112,85.53893120544537,75.96299437498372,85.78579537174886,85.53893120544537,85.50306020270288,79.23726137390543,85.78579537174886,85.50306020270288,85.47633831793284,79.23726137390543,85.78579537174886,85.47633831793284,91.39882451275751,91.39882451275751,91.39882451275751,91.39882451275751,91.39882451275751
