datetime,cannonsville,pepacton,neversink,prompton,mongaupeCombined,beltzvilleCombined,blueMarsh,assunpink
2007-12-04,54.321805440000006,171.77099493000003,0.0,47.86311311000001,152.83978022000002,150.31246583000004,263.56980576000007,28.485979440000005
2007-12-05,54.321805440000006,171.91919430000002,0.0,44.892521460000005,138.36564175,119.56756872000003,248.01600450000004,29.990427590000003
2007-12-06,54.321805440000006,172.05260015000002,0.0,41.93857252000001,125.34866500000003,104.18019456000002,230.55198997000002,27.303554520000006
2007-12-07,54.321805440000006,171.83994330000002,0.0,37.932698640000005,104.80363576000002,90.80764499000001,211.20550002000004,26.043384369
2007-12-08,54.321805440000006,171.36549398000002,0.0,34.09721441000001,82.21842161000001,78.04664897,199.29618808000004,25.791709610000005
2007-12-09,54.321805440000006,170.86964689,0.0,31.001934520000006,66.86829542000001,66.14869634000001,198.42178538000002,24.528475087000004
2007-12-10,54.321805440000006,170.40417935000002,0.0,28.573419710000003,53.36339668000001,56.320515660000005,178.56042810000002,22.455823684000002
2007-12-11,54.321805440000006,170.45622084000001,0.0,27.427978590000006,47.27533486000001,48.655094770000005,195.37564111000003,27.243587930000004
2007-12-12,54.321805440000006,170.49875221000002,0.0,28.187203170000004,56.55747615000001,44.47381201000001,180.97520607000004,23.559684446000006
2007-12-13,54.321805440000006,170.53705686000004,0.0,26.480136630000004,139.23423271000001,43.17435978,393.66771902000005,94.55965150000002
2007-12-14,54.321805440000006,170.09272292000003,0.0,23.119471558,36.76401056,71.30265304000001,221.37155413000002,64.94936454
2007-12-15,54.321805440000006,170.02060451000003,0.0,22.057402490000005,33.026533400000005,73.53753124,194.00301379000004,29.450199940000005
2007-12-16,54.321805440000006,170.03619054000004,0.0,21.182392199000002,30.003900260000005,74.07987225000001,206.04652409000002,51.62779978000001
2007-12-17,54.321805440000006,170.04834236000002,0.0,20.393580579,27.489530200000004,48.013954180000006,474.1566196400001,104.19076136000001
