datetime,cannonsville,pepacton,neversink,wallenpaupack,prompton,mongaupeCombined,beltzvilleCombined,blueMarsh,nockamixon,ontelaunee,assunpink
1999-09-19,86366.79618476001,142651.80000000002,29760.266307460006,54683.19000000001,16839.807237,15110.524000000003,18588.92858432,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-20,88259.40754349002,142651.80000000002,29701.802316420006,54683.19000000001,16839.807237,15110.524000000003,17962.077477960003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-21,91190.38769450001,142651.80000000002,29643.338589550003,54683.19000000001,16839.807237,15110.524000000003,17881.861729120003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-22,91625.27887785001,142651.80000000002,29584.874598510003,54683.19000000001,16839.807237,15110.524000000003,17925.563372220004,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-23,91660.03810228001,142651.80000000002,29526.410871640004,54683.19000000001,16839.807237,15110.524000000003,17755.94324943,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-24,91694.79732671002,142651.80000000002,29317.660567600004,54683.19000000001,16839.807237,15110.524000000003,17479.47085253,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-25,91592.38442945002,142651.80000000002,29059.199809640006,54683.19000000001,16839.807237,15110.524000000003,17276.694753040003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-26,91185.09346353001,142505.70659324003,28779.164287780004,54683.19000000001,16839.807237,15110.524000000003,17179.94169803,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-27,90809.27333388002,142254.19456296,28490.327942370004,54683.19000000001,16839.807237,15110.524000000003,17139.674793270002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-28,90485.60432478001,141962.38551254003,28198.426696620005,54683.19000000001,16839.807237,15110.524000000003,17123.898825040003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-29,90427.24415255002,141861.20259080004,27956.856968460004,54683.19000000001,16839.807237,15110.524000000003,17451.054349800004,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-09-30,90585.11874880001,142102.82251126002,27770.847738870005,54683.19000000001,16839.807237,15110.524000000003,17866.80324661,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-01,90680.03265227002,142074.79328175003,27553.205736800006,54683.19000000001,16839.807237,15110.524000000003,17840.950249560003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-02,90564.51692301001,141842.35855219,27304.694413550005,54683.19000000001,16839.807237,15110.524000000003,17686.999106150004,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-03,90523.08767025001,141783.82878282003,27185.462340730006,54683.19000000001,16839.807237,15110.524000000003,17733.842523060004,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-04,90586.56481538001,142476.22891962,27518.498818030002,54683.19000000001,16839.807237,15110.524000000003,17949.854067890003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-05,90576.09945666001,142574.49329120002,27794.277504510002,54683.19000000001,16839.807237,15110.524000000003,17966.202228340004,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-06,90455.71586681002,142500.81786322003,27999.172511570003,54683.19000000001,16839.807237,15110.524000000003,17791.57132899,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-07,90218.41327666001,142324.66191046,28152.252686490003,54683.19000000001,16839.807237,15110.524000000003,17554.972751890004,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-08,90216.74081639001,142125.73740957002,28344.598826040004,54683.19000000001,16839.807237,15110.524000000003,17395.365200440003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-09,90298.20741018001,142032.63650481,28575.750481910003,54683.19000000001,16839.807237,15110.524000000003,17388.901753050002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-10,90241.57543809002,142003.08169355002,28929.879877030005,54683.19000000001,16839.807237,15110.524000000003,17489.944400520002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-11,90023.64311319002,141929.07076967,29251.694148560004,54683.19000000001,16839.807237,15110.524000000003,17501.504743890004,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-12,89929.73279155002,141696.84235688002,29382.908708410003,54683.19000000001,16839.807237,15110.524000000003,17476.875382280003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-13,89910.24180061002,141488.52132909003,29412.382155310006,54683.19000000001,16839.807237,15110.524000000003,17526.042702680003,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-14,90156.14708681002,141431.84022138003,29441.855602210006,54683.19000000001,16839.807237,15110.524000000003,17580.373754070002,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-15,90073.27484445002,141278.51172666,29471.329049110005,54683.19000000001,16839.807237,15110.524000000003,17541.55265172,14006.029230000002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-16,90111.90548023001,141001.09941290002,29500.802760180006,54683.19000000001,16839.807237,15110.524000000003,17461.887961500004,13976.266516950001,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-17,90151.96025648002,140669.74332097,29530.276207080005,54683.19000000001,16839.807237,15110.524000000003,17400.098070160002,13946.503539730002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-18,89966.95355204001,140290.58302584002,29358.632806260004,54683.19000000001,16839.807237,15110.524000000003,17352.754051100004,13916.740826680003,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-19,89795.60866332002,139922.48907618003,29230.201541530005,54683.19000000001,16839.807237,15110.524000000003,17384.322894440003,13886.977849460001,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-20,89843.81334824002,139640.84872157002,29154.644166470003,54683.19000000001,16839.807237,15110.524000000003,17429.850480580004,13857.215136410003,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-21,89715.95612492002,139333.56274336003,29027.288866150004,54683.19000000001,16839.807237,15110.524000000003,17405.062881140002,13827.452423360002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-22,89420.29336254002,139061.55402695003,29261.500138960004,54683.19000000001,16839.807237,15110.524000000003,17365.162644340002,13797.689446140002,14001.010000000002,3962.5500000000006,396.25500000000005
1999-10-23,89244.69692184002,138918.19847807003,29573.023403970004,54683.19000000001,16839.807237,15110.524000000003,17339.671296020002,13767.926733090002,14001.010000000002,3962.5500000000006,396.25500000000005
