datetime,beltzvilleCombined,merrillCreek,hopatcong,nockamixon,assunpink,ontelaunee,blueMarsh,greenLane,marshCreek,delMontague,delTrenton,outletAssunpink,outletSchuylkill,outletChristina,cannonsville,pepacton,neversink,wallenpaupack,prompton,shoholaMarsh,mongaupeCombined,fewalter,stillCreek,delLordville
1999-01-01,29.27640105446,1.30223064804,5.23275545786,2.98546579604,3.28672703828,38.2945279346,72.49168244682,27.734974566600002,2.4741862975199997,300.5131869854801,2127.08333129502,32.112968746600004,359.57791182026006,55.27066111476,106.94166606018,11.253657076480001,8.64654039956,83.53378326748,8.873577515180001,38.47043323466,114.8842043937,26.7418281991,2.01956625752,153.32689510333995
1999-01-02,30.501859563140002,0.9456228959799999,4.78384589466,3.0642450913199997,3.1483372477200002,38.14817921264,73.33294017224,28.03098720884,2.39146865818,358.6309096150201,1950.70178456692,30.366087386319997,384.7814202463,53.24060555296,106.56492924252001,13.923877260440001,7.993185863040001,93.92156467638,14.211733852120002,13.40994751558,123.54723333861999,46.90209268696,1.4968692055800001,194.74374044244001
1999-01-03,276.81664102819997,3.9677492502200002,22.227799275360002,5.1121146069,4.16175610452,71.78851878758,57.23808853294,52.915077956299996,6.67973959576,16182.154599617024,0.0,72.11203890884,1219.17424153266,177.01401567038,375.539941749,114.09505223606,174.1127261909,363.95987181960004,106.56204862828,106.01392658206001,304.94033330039997,295.4662203066,21.74566146452,1042.09053022774
1999-01-04,313.0384680696,3.54096584492,21.5381011048,13.24673180138,4.716083433600001,46.96879874176,87.1058492353,60.747628841760005,6.80238331248,1565.9110520719391,4349.467001557163,65.88373183265999,1159.9947369585402,172.76713585418,238.989994292,116.37574631592001,139.12956687826,362.41746779140004,158.49464742608,110.35327246776,218.80721894668,317.7431221062,21.72946373724,1165.0644461178804
1999-01-05,158.40741667534,2.67131063766,18.30067361864,10.5080140557,3.93575606662,52.607706020100004,91.10935133257999,48.624726793159994,6.9737899918399995,1314.17366911096,4078.6347956963,46.233219979939996,1798.6437122705802,100.55944812480001,357.8753133774,125.45976432584001,48.92966531866,293.4657291958,66.76392339904,58.46697969448,142.8352816219,231.6070892114,12.800842008780002,792.4436536931598
1999-01-06,64.9110409024,1.78271330146,6.549318731760001,7.55737171658,4.02712408336,54.87087443124,93.62108981134,50.5366938069,4.8580976563,1697.2498103859202,757.8345827089798,32.22983437086,996.0561546682601,82.74626045784,185.89686109498,98.84391984711999,35.87334781898,196.07089895106,47.56927826574,42.35280599606,131.39868358834,127.9106558989,8.747673733260001,456.0587427598999
1999-01-07,51.4835273267,1.8828966613800002,7.097752658919999,5.95882261548,2.29743535672,68.90861354216,60.638440664200004,56.13073552758001,5.2861671968,190.6155952085001,2228.61185235318,43.33986896232,305.99485243768004,87.61568721724001,154.39998990318,62.44350385084,22.00393906886,153.50269061638,42.33796560238,51.99545726368,131.66495451382002,73.11761704184,6.314433407379999,442.33358151178004
1999-01-08,63.173282886840006,1.4318801504,6.6272629976,6.694010790179999,2.28277823046,63.74643219756,58.378672524340004,56.825753017320004,5.51963603814,275.1128971126201,2124.7044092553997,43.28331146356,497.22031036621996,65.65138715015999,156.80486531136,27.09747582248,25.932651377360003,164.60718416954,24.22197643446,55.562722839120006,131.93621302414002,67.49193744496,6.41585390796,492.89444658216
1999-01-09,139.19317336091999,3.26226671386,25.730752134779998,8.016412857739999,4.22954594958,49.206678530939996,93.56333821044,72.90816184624,4.92286627028,8963.823776026002,789.4022100719982,86.85256158908,1348.4122016458798,142.46196830628,167.86616840896002,100.69613006656,185.0557215087,337.0265086286,46.312184619259995,82.89767631516,255.1306791026,154.20062607670002,16.642884436499997,428.22534916167996
1999-01-10,137.02473544788,3.04431839348,34.70343020088,10.5028915362,4.65980707724,95.3485685579,84.98045452036,61.72282917332,6.485754968140001,2525.46965871466,6669.723638342241,86.50878463304,1225.9628044370002,194.41815682268,288.2442642296,96.08320740956,102.70678741889999,269.1292521106,68.85173243298,81.14310787814,132.99877331328,110.21150196266001,16.13688165222,765.0904961554398
1999-01-11,91.48326873923999,1.9559312726800002,19.09801393458,5.5106183271999996,4.13605877636,90.93839621538,86.41007094958,73.4168905708,6.15611630284,599.58233587224,5864.085757126521,52.492856907960004,1306.5651463415602,150.52907460738,177.3434716844,109.17488518384,29.21565941742,187.90976233792,46.56823868844,61.164469116659994,156.04914746596,126.34765367153999,11.55207763948,435.7721368481601
1999-01-12,49.4175825227,2.43291317836,22.58842181848,6.78277609464,4.04825595104,93.00209941078,88.59167098222001,50.540669393200005,6.1279538669999996,1125.7589220346001,3924.11650556674,58.085550240479996,1128.3389084242801,116.05419501298,147.63113277626002,66.46357345068,44.42333100226,205.57567004436,41.124589188339996,43.06830108126,131.71469583831998,159.38783637448,10.34144610632,420.57195631625996
1999-01-13,62.98429287262,2.8548484746600002,19.64935823326,4.39540924018,4.0631196667600005,92.54830429096,86.99358010672,53.24609634162,6.220989523699999,2484.109070585939,3117.3067934813007,46.39240693724,1566.60414264088,125.032316927,152.77172030792,68.79365131128,41.78277232276,145.48049998566,26.51770951046,49.139654776099995,131.77872916908,68.74303239804,5.78880624462,431.9909429920001
1999-01-14,48.82090104542,2.57715732582,21.89004953772,4.5944774792,4.11355802816,92.7105790681,86.18182617674,55.62500765584,6.36194216,692.2583342653998,4875.24811810078,46.36090805766,1160.40518786164,93.72547764216,153.14104660442,78.29764987912,18.38378670576,148.90107866956,28.2299805298,47.08770985954,131.78062482648,59.20850872566,6.0177831058799995,435.23310482946005
1999-01-15,270.2732075288,4.17379050536,31.457445032160003,10.1359552924,4.48046230114,86.55404381288,109.52134782568,67.29949983078,6.36781675824,12526.550541277362,0.0,87.00822365508002,1377.32493943786,125.82989806240002,342.01259305359997,96.74412011263999,171.18504850776,234.0783838498,87.87107900438,112.44945009774001,233.2220845724,271.5965610078,22.7802028328,624.8097540445601
1999-01-16,270.81268624899997,4.08105458936,49.778047288340005,11.9716191406,6.01798933022,139.70564246604,101.65968683541999,79.54872947433999,6.30854180824,5966.4914945707405,1324.5498813503593,89.99852968722,890.3956470855599,117.32281960546001,366.5998487032,91.95433193562,130.26042091579998,359.7315722756,106.59612048568,104.3276553928,243.008074855,276.2215472296,24.95889742304,949.2465125103801
1999-01-17,128.80758703064,1.9954323731999999,32.866272236,9.146057329080001,5.61101156266,147.4746650958,109.12731392724001,61.922641755099995,6.30827086638,3244.0091968548604,3052.7091208580396,60.12542020506001,918.75538978006,117.28286155725999,351.249854529,97.84525749768001,97.20804897832,288.5904790006,94.7252253108,84.2687612928,140.7778091993,160.89276254618,8.962359889,740.65808821732
1999-01-18,331.3018809184,7.35595550494,90.65949882416,22.64936000418,10.04501718164,152.00530611238,129.90305893992,94.55082099623999,23.906338683500003,15882.069676940739,0.0,167.35500374068002,751.6893928047001,366.3364208987,733.2378538155999,245.9923747316,328.10180014220003,679.9016833056,186.47154861061998,192.03972379284,298.4853640412,425.5142032246,28.55846776636,2642.0485137787996
1999-01-19,375.024202903,10.55908587748,99.46911696820001,16.30370847168,13.068127032240001,239.5226057896,258.5596850984,153.07813544715998,26.11413190008,4366.408969409202,14052.516753525038,228.58230980396,2667.54175966656,541.04172192532,872.4361852723999,540.8586859914,358.4151706814,814.3426294108001,557.9619282146,236.478001781,325.7327995768,383.3216283834,22.949313044280004,3491.2447095022007
1999-01-20,210.07675827096,6.956037150019999,45.013508026480004,21.84482399456,8.88040690222,456.170144409,314.2638596244,91.07812759374,29.93703994036,1932.496330661539,9405.251030499243,158.35032041920002,3309.8356169877593,293.90506604283996,947.7181640276,523.7795455675999,123.90915237722,656.809258602,319.1032707814,192.79907298484,313.64889919020004,282.0253550912,28.7887981731,1432.7092635268004
1999-01-21,132.64814132052,8.59523444458,31.9720892484,11.471869492720002,6.162753226,235.7921202098,205.49904053,97.68998720544,24.349217217360003,3402.462016544499,10331.748631942082,180.61486407062,1622.5784390130002,441.07912487604005,999.7390447337999,591.1902525298,148.36814383538,695.2902017474,113.64593964331999,184.56943084579999,292.4761916972,274.3726429892,16.49438198576,1944.1869030864004
1999-01-22,122.8073721756,7.97744668084,30.84744016634,12.025772050319999,10.90615496082,238.6044234644,218.93827566716,99.9935681479,23.908322928140002,3004.2392941710814,10893.06377219242,160.95530107566,1251.28852026136,355.70296331765996,1012.9390040013999,578.8294193486,120.02158936656001,698.5200544084,120.50621088338,186.57613239678,294.95762548979997,314.2036798614,16.02462614718,1947.514544696
1999-01-23,152.00149695234,7.05822547514,52.77525865248,11.55354957512,10.16470808164,490.0925497496,317.5120045692,94.33926553911999,30.07823353304,3894.3575808608794,6719.208149300641,158.36884939203998,2245.5865351397797,334.12461514935995,1023.288138257,562.1096578692,128.92549523224,697.7064349206,116.68078805628,187.8825943064,315.16808774780003,317.0416252654,15.980451556299998,1905.8305010038002
1999-01-24,316.56120561800003,24.178766353700002,263.4296873782,18.2381856811,12.51975951128,1422.4796006428,1103.6010749134,154.99568603568,55.03870088080001,17467.032439661143,16243.386363521655,539.85280197912,17152.365895144758,1976.7661784514,843.242092147,1791.600141982,447.8265424304,773.675300468,224.09456568646,305.0244418872,542.1564027978,384.07969828619997,132.28714402736,1748.3415379149997
1999-01-25,418.5770825082,34.68597536544,305.8397411552,16.2197409353,12.5343782543,1421.9721406646001,450.10324431099997,192.2292018584,106.2670451549,3344.423322107979,33518.85163677148,268.18886489849996,17922.14170821648,461.6962279642999,851.4468321436,1433.0525383972,208.20238825694,621.793253368,664.6022650974,194.12400907648,545.3165426408,454.86649645639994,26.20859054352,0.0
1999-01-26,192.1693665633,14.318105471179999,78.78950125116,20.356436024540002,14.55142381462,506.91228975660005,363.7778442102,201.82266593958,156.48571592752,2740.2637451589403,15876.279794687482,143.43947834132,18297.81454515644,394.21895526748006,906.7604357518001,1687.0402812228,182.23344354082,677.871152175,224.27855716224,190.65290533799998,460.26551357360006,286.1754142114,26.548247143180003,392.9605385173993
1999-01-27,122.08563440556,6.2363521530799995,46.54666908752,11.04822771682,9.42150837544,292.5037520958,287.401912308,113.10959080022,49.561303270639996,1283.8795977880604,8113.722535862161,175.3399403791,3964.421705139,361.08173122196,952.4310339488001,1223.7524713316,149.0801496513,400.675564737,214.98009294888,146.77055121176,316.0597536894,276.8882554368,16.32648203298,1577.8791097635997
1999-01-28,153.50528415502,7.02331578144,54.48508469138,12.55707838084,10.73436120862,428.80255815040005,326.7559691914,139.36202296800002,42.11448509786,225.2049512872597,11098.70379062046,102.06038864658,277.93818544926,425.65940293674004,1013.8202900378001,822.1787321608,101.684007684,390.8592110752,125.51286171928001,149.36076166886002,315.052312988,269.1844091916,9.35787286574,1969.0641637394
1999-01-29,106.84162630652,8.08110107686,32.9531614398,14.061093053279999,7.30121148876,233.4047830898,228.9178238662,88.39271736806,30.82745441034,841.2111623281797,13341.18286034198,128.69575867036,2257.4465349284806,200.35870552446,368.0867706936,541.1066403525999,113.32555439674,467.05753446100005,153.51341126981998,169.86367728806,292.1181018546,130.12532466738,13.02288686146,833.5982718336002
1999-01-30,73.7228848636,5.1234423408000005,36.30942665462,9.352368521999999,5.8932650228200005,245.33804181040003,251.1824964278,96.20775020668,26.499584360340002,797.7009796960399,8829.69585841014,76.53440760574,912.0423250885799,263.09049735626,560.7344003002,657.880834457,79.01543734742,563.680952702,98.60574570434,100.2201530624,284.7040095928,237.5390653748,11.420991640939999,751.7659222990003
1999-01-31,99.46558696522,6.15590341506,27.414699289599998,10.43873018524,6.04996380142,180.13048417196,171.27123727448,103.4755398201,24.509664705819997,1482.56913201642,7277.452227829,57.82880721268,472.10950992450006,171.96885222790002,789.9803298982,275.9116409042,46.57461445952,355.71811048060005,106.4910805049,119.93880456796,325.7331932218,143.67324475546,9.37176798656,283.4349460348001
1999-02-01,65.70862224318,5.9972590489,24.982287421,7.19846589924,4.4775837407,205.52415339232002,165.46749401629998,107.08049739492,27.920463353860004,81.26141876146018,8966.542513834778,63.623275144939996,815.12378669554,177.81178253776,389.9077991788,366.41425889180005,47.07232260738,364.0083896498,78.75840569226,131.70709257944,177.80084958986,132.39576366744,9.23086311252,703.3248033545999
