datetime,delMontague_lag1_regression_disagg,delMontague_lag2_regression_disagg,delTrenton_lag1_regression_disagg,delTrenton_lag2_regression_disagg,delTrenton_lag3_regression_disagg,delTrenton_lag4_regression_disagg
1994-05-18,3249.32749917422,3065.7699964603726,7636.545895361231,7390.5771527923625,6803.105195676798,6714.86806644641
1994-05-19,2886.2155759682896,2640.6752808649353,7255.768581379988,6651.0111877415,6160.474273177625,5999.770592738838
1994-05-20,2663.6595088989284,2465.7950098302863,6521.309885081204,6183.535211102146,5711.799525021792,5587.585775199476
1994-05-21,2499.0613518496875,2332.3182040731576,6321.39921380161,5929.184983667807,5501.875623306714,5412.718309347054
1994-05-22,2342.440394290835,2192.26214151588,5824.015593133263,5510.808698829337,5113.305319791591,5033.139477403453
1994-05-23,2255.2282524299153,2114.4302778205993,5510.466697228741,5267.245817995483,4908.770548838998,4834.434561966068
1994-05-24,2181.7744671268056,2046.4701657870341,5325.4882106987725,5137.253097685341,4798.059846548247,4727.495530432858
1994-05-25,2150.026276649826,2021.2309822856369,5282.476700814589,5190.304069793798,4866.206674411611,4801.383816869906
1994-05-26,2179.292981838018,2121.4282742633386,5495.75811523087,5345.754051768107,5056.160461888663,5070.64426410227
1994-05-27,2332.7205159767,2222.3336752820774,5426.844235280374,5432.859497024678,5166.983358713182,5128.906392073082
1994-05-28,2290.6084582559506,2139.661366484602,5468.114187552395,5338.071504264546,4995.660048062848,4915.951442986704
1994-05-29,2049.750409892506,1881.4054104996653,5237.407355369169,4900.112519247025,4542.896268070813,4438.636824033029
1994-05-30,1855.139927946037,1738.4891678316112,4794.205111731621,4466.128684645434,4142.395198390767,4082.8817524352453
1994-05-31,1822.5959839090697,1704.8368897347614,4549.196694634532,4378.167834570241,4098.2123452566375,4037.675905444511
1994-06-01,1753.6427312916217,1654.200534977078,4437.285065315401,4266.034517990504,4011.313071483366,3967.8856585513263
1994-06-02,1750.1754687248717,1647.1567700548812,4272.311286253533,4144.909315448475,3907.410044934946,3858.273266178797
1994-06-03,1681.9387817243946,1574.9557687303136,4256.723096327984,4131.490996126997,3861.3819513078665,3809.5487425093634
1994-06-04,1599.9552720648314,1493.977536640422,4170.580193727634,3975.077632078411,3729.862435502855,3677.6896528563475
1994-06-05,1530.8328750894639,1437.1801935649332,3989.8674056636837,3823.8243735716833,3589.7665921514426,3547.797610624093
1994-06-06,1490.2104922360031,1400.5491250331427,4320.873645997439,4159.301453262982,3952.5223690089465,3929.513954952543
1994-06-07,1507.5307945276868,1409.774533479574,5640.826225796416,5613.939056383615,5480.99672203821,5493.34604098716
1994-06-08,1529.0755019695898,1478.4750925678075,5658.626328192143,5346.7777604866715,5222.349955456431,5284.51912430487
1994-06-09,1470.3108433428965,1391.680383014459,4187.267385185942,4125.735242353063,3868.1432963862862,3854.496811315763
1994-06-10,1386.9318852807007,1285.1972976540535,3943.844091046736,3712.081626001759,3508.1000066367405,3461.7728000800944
1994-06-11,1292.3049262867094,1212.2257500623227,3704.5763694099815,3553.905522690733,3349.9251754225475,3320.282847247897
1994-06-12,1844.9078252840275,1803.1286831536931,3771.7584887234943,5666.356983887599,5411.29212421828,5369.784110242203
1994-06-13,2390.770363486784,2525.5039735654746,7729.506156120267,7050.644646497256,7028.055147880221,7272.528375769369
1994-06-14,2147.9493644544236,2223.085721693654,4924.880535783865,4235.008758429945,4481.867252042038,4586.329301514964
1994-06-15,2098.0068170879968,2701.560322800681,3148.49216484458,3042.0488665461935,2903.9672906027827,3513.274727478926
1994-06-16,4229.37295832549,3961.3475739114638,5741.308794342138,8015.359714205129,7622.900513302537,7454.292552942509
1994-06-17,3165.5902417756165,2443.2397345633162,8777.040334377041,7562.267019685162,7143.238136823547,6544.030214664621
1994-06-18,1725.0127536142732,1443.2173650517832,4969.462427799068,3714.9584782061984,2991.491711375722,2734.1722666391715
1994-06-19,1636.8394283038424,1477.1808362438842,4272.846678662918,3807.6409236206246,3406.3115057831346,3288.3999410663446
1994-06-20,1526.6350333332136,1407.1283518338773,4470.943400094646,4123.86568255962,3861.3220854670085,3805.396475072782
1994-06-21,1415.9714351467094,1308.4245450326443,3871.9707522965064,3615.7401154832223,3405.9884275202958,3350.18894921323
1994-06-22,1386.1708216036288,1290.746956712732,3475.4623615342634,3390.987628571397,3203.494384454281,3151.050404348508
1994-06-23,1314.0607023214884,1271.0556330112581,3595.7664086676696,3414.6460115123764,3219.5348515602345,3225.8186559054193
1994-06-24,1440.4760549108364,1329.5178154452428,3461.976026461177,3545.4263766413815,3388.3741124337375,3323.1489409571095
1994-06-25,1707.9341000970458,1568.3502088107807,4036.853855977006,4639.008698415376,4483.6642099126475,4388.453712160308
1994-06-26,1746.323101997545,1689.8852362726889,4964.75754281035,4762.342697021938,4591.07102501422,4595.184230191626
1994-06-27,1537.989736719092,1523.6152459386026,5053.775621183404,4597.207648358453,4269.5917922955705,4332.721358409445
1994-06-28,2478.275914367812,2288.6599394415116,4436.077879616621,6438.6234612059225,6267.337977469283,6096.145773892193
1994-06-29,2752.553361187625,2836.3901628336325,8993.317710160944,8788.188244580811,8321.077901988214,8537.226558268223
1994-06-30,3562.3430911659107,3297.2126474613824,11067.381166129999,12552.293093772498,12000.07907228595,11895.716463322824
1994-07-01,2692.129253121965,2481.8100000077784,13423.875507258615,10601.417927374856,10265.976133159982,10288.577041773422
1994-07-02,1885.1961646231541,1730.9196434422124,6173.592050561789,5236.122303182412,4691.964488242405,4607.774387216288
