datetime,D_R_Canal
1952-10-02,93.38978043031655
1952-10-03,89.47132810456903
1952-10-04,91.43055426744279
1952-10-05,92.08362965506738
1952-10-06,96.00208198081492
1952-10-07,97.30823275606409
1952-10-08,96.6551573684395
1952-10-09,97.30823275606409
1952-10-10,97.9613081436887
1952-10-11,97.9613081436887
1952-10-12,99.26745891893788
1952-10-13,96.6551573684395
1952-10-14,97.30823275606409
1952-10-15,97.9613081436887
1952-10-16,96.6551573684395
1952-10-17,98.6143835313133
1952-10-18,97.9613081436887
1952-10-19,98.6143835313133
1952-10-20,97.9613081436887
1952-10-21,98.6143835313133
1952-10-22,97.9613081436887
1952-10-23,97.9613081436887
1952-10-24,98.6143835313133
1952-10-25,98.6143835313133
1952-10-26,97.30823275606409
1952-10-27,96.6551573684395
1952-10-28,96.6551573684395
1952-10-29,97.30823275606409
1952-10-30,97.30823275606409
1952-10-31,97.30823275606409
1952-11-01,100.16375553042319
1952-11-02,94.96044355481675
1952-11-03,89.10671758225959
1952-11-04,96.26127154871837
1952-11-05,93.65961556091517
1952-11-06,100.81416952737396
1952-11-07,99.51334153347236
1952-11-08,99.51334153347236
1952-11-09,100.16375553042319
1952-11-10,99.51334153347236
1952-11-11,99.51334153347236
1952-11-12,95.61085755176758
1952-11-13,96.26127154871837
1952-11-14,95.61085755176758
1952-11-15,95.61085755176758
1952-11-16,96.26127154871837
1952-11-17,96.26127154871837
1952-11-18,96.26127154871837
1952-11-19,98.21251353957078
1952-11-20,98.86292753652157
1952-11-21,100.16375553042319
1952-11-22,87.15547559140718
1952-11-23,79.35050762799757
1952-11-24,84.55381960360398
1952-11-25,98.86292753652157
1952-11-26,100.16375553042319
1952-11-27,85.20423360055477
1952-11-28,85.20423360055477
1952-11-29,75.44802364629278
1952-11-30,78.70009363104677
1952-12-01,97.20126293135831
1952-12-02,99.10717004765948
1952-12-03,96.56596055925795
1952-12-04,94.6600534429568
1952-12-05,90.84823921035452
1952-12-06,94.02475107085644
1952-12-07,90.84823921035452
1952-12-08,90.84823921035452
1952-12-09,93.38944869875604
1952-12-10,95.93065818715756
1952-12-11,53.36539925643201
1952-12-12,67.9773538147408
1952-12-13,94.6600534429568
1952-12-14,93.38944869875604
1952-12-15,94.6600534429568
1952-12-16,85.76582023355147
1952-12-17,92.11884395455529
1952-12-18,94.02475107085644
1952-12-19,92.11884395455529
1952-12-20,95.93065818715756
1952-12-21,95.93065818715756
1952-12-22,97.20126293135831
1952-12-23,94.6600534429568
1952-12-24,96.56596055925795
1952-12-25,76.87158702414612
1952-12-26,88.30702972195299
1952-12-27,92.75414632665564
1952-12-28,94.6600534429568
1952-12-29,94.6600534429568
1952-12-30,94.6600534429568
1952-12-31,94.6600534429568
1953-01-01,89.40501283912369
1953-01-02,89.40501283912369
1953-01-03,89.40501283912369
1953-01-04,88.77093473388167
1953-01-05,81.79607557621952
1953-01-06,85.60054420767162
1953-01-07,91.94132526009174
1953-01-08,94.47763768105978
1953-01-09,95.74579389154381
1953-01-10,94.47763768105978
1953-01-11,95.74579389154381
1953-01-12,100.18434062823788
1953-01-13,98.91618441775387
1953-01-14,100.8184187334799
1953-01-15,99.5502625229959
1953-01-16,97.01395010202782
1953-01-17,93.20948147057577
1953-01-18,91.94132526009174
1953-01-19,93.20948147057577
1953-01-20,93.84355957581776
1953-01-21,95.1117157863018
1953-01-22,94.47763768105978
1953-01-23,94.47763768105978
1953-01-24,97.01395010202782
1953-01-25,96.37987199678582
1953-01-26,97.01395010202782
1953-01-27,96.37987199678582
1953-01-28,97.64802820726985
1953-01-29,97.64802820726985
1953-01-30,97.64802820726985
1953-01-31,97.64802820726985
1953-02-01,74.96867870882548
1953-02-02,81.84653914082782
1953-02-03,81.15875309762757
1953-02-04,81.84653914082782
1953-02-05,83.9098972704285
1953-02-06,83.9098972704285
1953-02-07,81.15875309762757
1953-02-08,67.4030322336229
1953-02-09,83.22211122722828
1953-02-10,36.45266028961239
1953-02-11,22.009153382407472
1953-02-12,21.321367339207246
1953-02-13,65.33967410402221
1953-02-14,96.29004604803272
1953-02-15,97.66561813443319
1953-02-16,83.22211122722828
1953-02-17,92.16332978883133
1953-02-18,90.78775770243082
1953-02-19,91.47554374563109
1953-02-20,92.16332978883133
1953-02-21,92.85111583203155
1953-02-22,94.91447396163227
1953-02-23,66.71524619042268
1953-02-24,30.262585900810294
1953-02-25,73.593106622425
1953-02-26,79.09539496802687
1953-02-27,90.09997165923062
1953-02-28,97.66561813443319
1953-03-01,68.18065726628596
1953-03-02,46.10311110386955
1953-03-03,58.44056337110223
1953-03-04,63.63528011520022
1953-03-05,65.58329889423695
1953-03-06,65.58329889423695
1953-03-07,66.88197808026146
1953-03-08,64.28461970821246
1953-03-09,62.98594052218797
1953-03-10,52.59650703399201
1953-03-11,57.14188418507775
1953-03-12,62.98594052218797
1953-03-13,70.12867604532269
1953-03-14,69.47933645231043
1953-03-15,70.12867604532269
1953-03-16,31.81764005760011
1953-03-17,57.79122377808999
1953-03-18,87.66084505665337
1953-03-19,87.01150546364113
1953-03-20,88.95952424267786
1953-03-21,90.25820342870234
1953-03-22,88.31018464966562
1953-03-23,87.01150546364113
1953-03-24,85.7128262776166
1953-03-25,86.36216587062887
1953-03-26,87.66084505665337
1953-03-27,89.60886383569012
1953-03-28,89.60886383569012
1953-03-29,92.2062222077391
1953-03-30,95.45292017280033
1953-03-31,95.45292017280033
1953-04-01,86.22156940236282
1953-04-02,90.75954673932928
1953-04-03,91.40782921603878
1953-04-04,90.75954673932928
1953-04-05,86.86985187907233
1953-04-06,88.8146993092008
1953-04-07,90.11126426261977
1953-04-08,90.75954673932928
1953-04-09,90.75954673932928
1953-04-10,92.05611169274827
1953-04-11,91.40782921603878
1953-04-12,92.70439416945776
1953-04-13,90.75954673932928
1953-04-14,91.40782921603878
1953-04-15,94.00095912287676
1953-04-16,88.1664168324913
1953-04-17,85.57328692565329
1953-04-18,86.86985187907233
1953-04-19,86.86985187907233
1953-04-20,90.75954673932928
1953-04-21,91.40782921603878
1953-04-22,93.35267664616724
1953-04-23,92.05611169274827
1953-04-24,90.75954673932928
1953-04-25,101.13206636668119
1953-04-26,97.89065398313372
1953-04-27,94.64924159958623
1953-04-28,95.29752407629576
1953-04-29,95.29752407629576
1953-04-30,94.64924159958623
1953-05-01,97.23472922895685
1953-05-02,83.8230424387559
1953-05-03,91.19947017336641
1953-05-04,95.2229762104267
1953-05-05,93.88180753140661
1953-05-06,94.55239187091665
1953-05-07,94.55239187091665
1953-05-08,78.4583677226755
1953-05-09,44.92915074717316
1953-05-10,36.21155433354255
1953-05-11,56.99966885835402
1953-05-12,40.905644710112874
1953-05-13,86.50537979679606
1953-05-14,89.18771715483626
1953-05-15,87.17596413630613
1953-05-16,95.2229762104267
1953-05-17,93.21122319189655
1953-05-18,89.18771715483626
1953-05-19,92.54063885238652
1953-05-20,92.54063885238652
1953-05-21,91.87005451287646
1953-05-22,92.54063885238652
1953-05-23,93.21122319189655
1953-05-24,93.21122319189655
1953-05-25,91.19947017336641
1953-05-26,91.19947017336641
1953-05-27,91.87005451287646
1953-05-28,93.88180753140661
1953-05-29,91.19947017336641
1953-05-30,93.21122319189655
1953-05-31,91.87005451287646
1953-06-01,100.46663032281185
1953-06-02,97.82277163010629
1953-06-03,95.83987761057712
1953-06-04,92.53505424469513
1953-06-05,92.53505424469513
1953-06-06,97.82277163010629
1953-06-07,101.12759499598825
1953-06-08,100.46663032281185
1953-06-09,102.44952434234102
1953-06-10,103.11048901551744
1953-06-11,93.19601891787153
1953-06-12,96.50084228375347
1953-06-13,99.14470097645908
1953-06-14,99.14470097645908
1953-06-15,101.12759499598825
1953-06-16,101.78855966916467
1953-06-17,101.78855966916467
1953-06-18,100.46663032281185
1953-06-19,99.80566564963547
1953-06-20,99.80566564963547
1953-06-21,102.44952434234102
1953-06-22,103.77145368869382
1953-06-23,102.44952434234102
1953-06-24,103.11048901551744
1953-06-25,103.11048901551744
1953-06-26,101.78855966916467
1953-06-27,103.11048901551744
1953-06-28,100.46663032281185
1953-06-29,96.50084228375347
1953-06-30,101.12759499598825
1953-07-01,90.69003476516482
1953-07-02,90.69003476516482
1953-07-03,90.69003476516482
1953-07-04,90.69003476516482
1953-07-05,90.69003476516482
1953-07-06,91.31982667325626
1953-07-07,93.83899430562192
1953-07-08,91.31982667325626
1953-07-09,91.94961858134765
1953-07-10,86.91128331661629
1953-07-11,91.31982667325626
1953-07-12,93.20920239753052
1953-07-13,93.20920239753052
1953-07-14,92.5794104894391
1953-07-15,91.94961858134765
1953-07-16,92.5794104894391
1953-07-17,91.94961858134765
1953-07-18,90.69003476516482
1953-07-19,90.69003476516482
1953-07-20,91.94961858134765
1953-07-21,92.5794104894391
1953-07-22,94.46878621371336
1953-07-23,94.46878621371336
1953-07-24,71.79627752242214
1953-07-25,52.90252027967947
1953-07-26,98.24753766226189
1953-07-27,93.20920239753052
1953-07-28,93.83899430562192
1953-07-29,92.5794104894391
1953-07-30,92.5794104894391
1953-07-31,93.20920239753052
1953-08-01,100.8392971573105
1953-08-02,99.54648565529372
1953-08-03,100.1928914063021
1953-08-04,98.90007990428529
1953-08-05,100.8392971573105
1953-08-06,98.90007990428529
1953-08-07,96.96086265126009
1953-08-08,98.90007990428529
1953-08-09,98.90007990428529
1953-08-10,97.6072684022685
1953-08-11,100.1928914063021
1953-08-12,98.90007990428529
1953-08-13,96.3144569002517
1953-08-14,84.03274763109208
1953-08-15,89.85039939016768
1953-08-16,93.7288338962181
1953-08-17,94.37523964722648
1953-08-18,95.02164539823491
1953-08-19,95.66805114924331
1953-08-20,95.02164539823491
1953-08-21,91.7896166431929
1953-08-22,95.02164539823491
1953-08-23,96.3144569002517
1953-08-24,95.66805114924331
1953-08-25,95.66805114924331
1953-08-26,82.09353037806689
1953-08-27,77.56869012100809
1953-08-28,91.7896166431929
1953-08-29,93.0824281452097
1953-08-30,91.7896166431929
1953-08-31,92.43602239420129
1953-09-01,95.29521209362238
1953-09-02,91.96321167076846
1953-09-03,87.29841107877294
1953-09-04,91.29681158619766
1953-09-05,97.29441234733473
1953-09-06,97.29441234733473
1953-09-07,95.96161217819316
1953-09-08,95.29521209362238
1953-09-09,95.96161217819316
1953-09-10,93.29601183991001
1953-09-11,91.96321167076846
1953-09-12,91.96321167076846
1953-09-13,92.62961175533923
1953-09-14,94.62881200905159
1953-09-15,97.96081243190554
1953-09-16,97.29441234733473
1953-09-17,98.62721251647632
1953-09-18,97.29441234733473
1953-09-19,95.29521209362238
1953-09-20,90.63041150162688
1953-09-21,89.29761133248532
1953-09-22,87.96481116334371
1953-09-23,88.63121124791451
1953-09-24,89.29761133248532
1953-09-25,88.63121124791451
1953-09-26,85.2992108250606
1953-09-27,86.63201099420216
1953-09-28,86.63201099420216
1953-09-29,85.96561090963135
1953-09-30,85.2992108250606
1953-10-01,95.10511818831552
1953-10-02,94.47528296852535
1953-10-03,95.10511818831552
1953-10-04,95.10511818831552
1953-10-05,95.10511818831552
1953-10-06,93.21561252894502
1953-10-07,92.58577730915484
1953-10-08,88.80676599041382
1953-10-09,93.21561252894502
1953-10-10,98.88412950705654
1953-10-11,100.77363516642704
1953-10-12,100.14379994663688
1953-10-13,99.51396472684668
1953-10-14,98.25429428726635
1953-10-15,98.88412950705654
1953-10-16,98.25429428726635
1953-10-17,95.73495340810567
1953-10-18,98.25429428726635
1953-10-19,96.99462384768604
1953-10-20,98.25429428726635
1953-10-21,96.36478862789585
1953-10-22,92.58577730915484
1953-10-23,95.10511818831552
1953-10-24,95.73495340810567
1953-10-25,98.25429428726635
1953-10-26,99.51396472684668
1953-10-27,97.62445906747617
1953-10-28,97.62445906747617
1953-10-29,99.51396472684668
1953-10-30,100.77363516642704
1953-10-31,100.77363516642704
1953-11-01,98.03661072761173
1953-11-02,97.37420119566842
1953-11-03,96.71179166372508
1953-11-04,96.04938213178178
1953-11-05,96.04938213178178
1953-11-06,96.71179166372508
1953-11-07,98.03661072761173
1953-11-08,98.03661072761173
1953-11-09,97.37420119566842
1953-11-10,96.04938213178178
1953-11-11,97.37420119566842
1953-11-12,98.03661072761173
1953-11-13,97.37420119566842
1953-11-14,98.03661072761173
1953-11-15,98.03661072761173
1953-11-16,97.37420119566842
1953-11-17,90.08769634429186
1953-11-18,96.71179166372508
1953-11-19,96.04938213178178
1953-11-20,98.03661072761173
1953-11-21,95.38697259983843
1953-11-22,96.04938213178178
1953-11-23,91.4125154081785
1953-11-24,93.39974400400848
1953-11-25,93.39974400400848
1953-11-26,94.7245630678951
1953-11-27,87.43805821651854
1953-11-28,86.77564868457524
1953-11-29,92.73733447206514
1953-11-30,90.75010587623518
1953-12-01,93.98227108193468
1953-12-02,93.98227108193468
1953-12-03,92.68596389459763
1953-12-04,92.68596389459763
1953-12-05,92.03781030092914
1953-12-06,87.50073514524952
1953-12-07,87.50073514524952
1953-12-08,88.14888873891805
1953-12-09,92.03781030092914
1953-12-10,93.98227108193468
1953-12-11,81.01919920856439
1953-12-12,88.79704233258656
1953-12-13,86.20442795791249
1953-12-14,89.44519592625507
1953-12-15,90.09334951992358
1953-12-16,91.38965670726061
1953-12-17,92.68596389459763
1953-12-18,93.33411748826614
1953-12-19,92.03781030092914
1953-12-20,92.03781030092914
1953-12-21,90.09334951992358
1953-12-22,92.68596389459763
1953-12-23,93.98227108193468
1953-12-24,91.38965670726061
1953-12-25,94.63042467560317
1953-12-26,93.33411748826614
1953-12-27,97.87119264394578
1953-12-28,92.68596389459763
1953-12-29,93.98227108193468
1953-12-30,93.98227108193468
1953-12-31,93.98227108193468
1954-01-01,72.40491428002241
1954-01-02,71.75844183109365
1954-01-03,72.40491428002241
1954-01-04,81.4555285650252
1954-01-05,84.68789080966909
1954-01-06,83.3949459118115
1954-01-07,84.04141836074031
1954-01-08,83.3949459118115
1954-01-09,81.4555285650252
1954-01-10,82.102001013954
1954-01-11,82.102001013954
1954-01-12,80.16258366716767
1954-01-13,79.5161112182389
1954-01-14,79.5161112182389
1954-01-15,78.86963876931013
1954-01-16,78.86963876931013
1954-01-17,78.86963876931013
1954-01-18,78.86963876931013
1954-01-19,78.22316632038135
1954-01-20,78.86963876931013
1954-01-21,79.5161112182389
1954-01-22,78.86963876931013
1954-01-23,76.93022142252381
1954-01-24,74.9908040757375
1954-01-25,66.58666223966347
1954-01-26,66.58666223966347
1954-01-27,73.05138672895119
1954-01-28,76.93022142252381
1954-01-29,76.93022142252381
1954-01-30,28.44478775286596
1954-01-31,65.94018979073469
1954-02-01,91.68828072447599
1954-02-02,88.45982013558599
1954-02-03,89.75120437114198
1954-02-04,87.16843590002998
1954-02-05,87.16843590002998
1954-02-06,89.10551225336398
1954-02-07,90.39689648891998
1954-02-08,91.04258860669799
1954-02-09,85.23135954669597
1954-02-10,84.58566742891799
1954-02-11,83.29428319336196
1954-02-12,79.42013048669398
1954-02-13,83.29428319336196
1954-02-14,79.42013048669398
1954-02-15,78.77443836891598
1954-02-16,86.522743782252
1954-02-17,78.12874625113798
1954-02-18,83.29428319336196
1954-02-19,85.87705166447398
1954-02-20,83.29428319336196
1954-02-21,82.648591075584
1954-02-22,80.06582260447199
1954-02-23,82.002898957806
1954-02-24,82.002898957806
1954-02-25,83.93997531113997
1954-02-26,83.93997531113997
1954-02-27,83.29428319336196
1954-02-28,84.58566742891799
1954-03-01,96.87150910207775
1954-03-02,96.23836198376353
1954-03-03,96.23836198376353
1954-03-04,95.60521486544928
1954-03-05,95.60521486544928
1954-03-06,96.23836198376353
1954-03-07,96.87150910207775
1954-03-08,96.87150910207775
1954-03-09,96.87150910207775
1954-03-10,98.77095045702048
1954-03-11,100.03724469364892
1954-03-12,97.50465622039201
1954-03-13,93.07262639219236
1954-03-14,92.43947927387812
1954-03-15,93.07262639219236
1954-03-16,93.7057735105066
1954-03-17,96.23836198376353
1954-03-18,96.87150910207775
1954-03-19,96.87150910207775
1954-03-20,98.13780333870622
1954-03-21,97.50465622039201
1954-03-22,97.50465622039201
1954-03-23,96.87150910207775
1954-03-24,96.87150910207775
1954-03-25,97.50465622039201
1954-03-26,98.13780333870622
1954-03-27,96.87150910207775
1954-03-28,91.80633215556391
1954-03-29,85.47486097242155
1954-03-30,91.80633215556391
1954-03-31,91.80633215556391
1954-04-01,86.7071403403744
1954-04-02,84.7659357058884
1954-04-03,79.58939001392574
1954-04-04,79.58939001392574
1954-04-05,80.23645822542107
1954-04-06,85.4130039173837
1954-04-07,88.64834497486038
1954-04-08,88.64834497486038
1954-04-09,80.23645822542107
1954-04-10,80.23645822542107
1954-04-11,86.06007212887904
1954-04-12,84.11886749439306
1954-04-13,84.11886749439306
1954-04-14,82.82473107140241
1954-04-15,84.7659357058884
1954-04-16,88.64834497486038
1954-04-17,85.4130039173837
1954-04-18,85.4130039173837
1954-04-19,81.53059464841172
1954-04-20,88.64834497486038
1954-04-21,85.4130039173837
1954-04-22,81.53059464841172
1954-04-23,86.06007212887904
1954-04-24,86.7071403403744
1954-04-25,89.29541318635572
1954-04-26,88.64834497486038
1954-04-27,89.29541318635572
1954-04-28,85.4130039173837
1954-04-29,85.4130039173837
1954-04-30,88.00127676336506
1954-05-01,96.08359236972854
1954-05-02,95.45559503397868
1954-05-03,95.45559503397868
1954-05-04,94.82759769822883
1954-05-05,94.82759769822883
1954-05-06,95.45559503397868
1954-05-07,96.08359236972854
1954-05-08,96.08359236972854
1954-05-09,96.08359236972854
1954-05-10,97.96758437697812
1954-05-11,99.22357904847784
1954-05-12,96.71158970547842
1954-05-13,92.31560835522939
1954-05-14,91.68761101947952
1954-05-15,92.31560835522939
1954-05-16,92.94360569097927
1954-05-17,95.45559503397868
1954-05-18,96.08359236972854
1954-05-19,96.08359236972854
1954-05-20,97.33958704122826
1954-05-21,96.71158970547842
1954-05-22,96.71158970547842
1954-05-23,96.08359236972854
1954-05-24,96.08359236972854
1954-05-25,96.71158970547842
1954-05-26,97.33958704122826
1954-05-27,96.08359236972854
1954-05-28,91.0596136837297
1954-05-29,84.77964032623107
1954-05-30,91.0596136837297
1954-05-31,91.0596136837297
1954-06-01,96.5605237192664
1954-06-02,98.46632352951507
1954-06-03,101.00738994317999
1954-06-04,99.73685673634755
1954-06-05,101.00738994317999
1954-06-06,99.73685673634755
1954-06-07,99.73685673634755
1954-06-08,97.19579032268264
1954-06-09,99.10159013293132
1954-06-10,98.46632352951507
1954-06-11,94.01945730560152
1954-06-12,88.30205787485546
1954-06-13,92.74892409876904
1954-06-14,95.92525711585019
1954-06-15,92.74892409876904
1954-06-16,90.84312428852037
1954-06-17,92.74892409876904
1954-06-18,94.65472390901773
1954-06-19,95.28999051243395
1954-06-20,97.83105692609887
1954-06-21,97.83105692609887
1954-06-22,96.5605237192664
1954-06-23,97.19579032268264
1954-06-24,96.5605237192664
1954-06-25,97.83105692609887
1954-06-26,99.10159013293132
1954-06-27,95.92525711585019
1954-06-28,95.92525711585019
1954-06-29,96.5605237192664
1954-06-30,97.19579032268264
1954-07-01,91.45699886462042
1954-07-02,90.28447323815094
1954-07-03,90.87073605138566
1954-07-04,89.69821042491617
1954-07-05,91.45699886462042
1954-07-06,89.69821042491617
1954-07-07,87.93942198521194
1954-07-08,89.69821042491617
1954-07-09,89.69821042491617
1954-07-10,88.52568479844669
1954-07-11,90.87073605138566
1954-07-12,89.69821042491617
1954-07-13,87.3531591719772
1954-07-14,76.21416572051702
1954-07-15,81.49053103962973
1954-07-16,85.00810791903822
1954-07-17,85.59437073227295
1954-07-18,86.1806335455077
1954-07-19,86.76689635874244
1954-07-20,86.1806335455077
1954-07-21,83.24931947933398
1954-07-22,86.1806335455077
1954-07-23,87.3531591719772
1954-07-24,86.76689635874244
1954-07-25,86.76689635874244
1954-07-26,74.45537728081278
1954-07-27,70.35153758816955
1954-07-28,83.24931947933398
1954-07-29,84.42184510580347
1954-07-30,83.24931947933398
1954-07-31,83.83558229256872
1954-08-01,99.90496926241524
1954-08-02,98.62413632315352
1954-08-03,99.26455279278436
1954-08-04,97.98371985352263
1954-08-05,99.90496926241524
1954-08-06,97.98371985352263
1954-08-07,96.06247044463002
1954-08-08,97.98371985352263
1954-08-09,97.98371985352263
1954-08-10,96.7028869142609
1954-08-11,99.26455279278436
1954-08-12,97.98371985352263
1954-08-13,95.42205397499916
1954-08-14,83.2541410520127
1954-08-15,89.01788927869049
1954-08-16,92.86038809647572
1954-08-17,93.50080456610657
1954-08-18,94.14122103573743
1954-08-19,94.78163750536831
1954-08-20,94.14122103573743
1954-08-21,90.9391386875831
1954-08-22,94.14122103573743
1954-08-23,95.42205397499916
1954-08-24,94.78163750536831
1954-08-25,94.78163750536831
1954-08-26,81.3328916431201
1954-08-27,76.84997635570403
1954-08-28,90.9391386875831
1954-08-29,92.21997162684482
1954-08-30,90.9391386875831
1954-08-31,91.57955515721396
1954-09-01,104.66090185197663
1954-09-02,104.00677121540178
1954-09-03,102.69850994225209
1954-09-04,102.69850994225209
1954-09-05,102.69850994225209
1954-09-06,102.04437930567723
1954-09-07,102.04437930567723
1954-09-08,102.69850994225209
1954-09-09,104.00677121540178
1954-09-10,103.35264057882692
1954-09-11,102.69850994225209
1954-09-12,102.69850994225209
1954-09-13,102.69850994225209
1954-09-14,102.69850994225209
1954-09-15,102.69850994225209
1954-09-16,102.04437930567723
1954-09-17,104.66090185197663
1954-09-18,103.35264057882692
1954-09-19,102.69850994225209
1954-09-20,103.35264057882692
1954-09-21,102.69850994225209
1954-09-22,102.69850994225209
1954-09-23,103.35264057882692
1954-09-24,101.39024866910235
1954-09-25,100.73611803252754
1954-09-26,102.04437930567723
1954-09-27,97.46546484965324
1954-09-28,98.1195954862281
1954-09-29,58.87175729173685
1954-09-30,94.19481166677897
1954-10-01,105.60060033988503
1954-10-02,103.4454860472343
1954-10-03,107.75571463253573
1954-10-04,109.91082892518645
1954-10-05,104.1638574781179
1954-10-06,89.07805742956288
1954-10-07,75.42900024277505
1954-10-08,76.86574310454215
1954-10-09,79.73922882807646
1954-10-10,74.71062881189145
1954-10-11,76.86574310454215
1954-10-12,61.77994305598716
1954-10-13,58.18808590156929
1954-10-14,57.46971447068572
1954-10-15,59.624828763336446
1954-10-16,60.34320019422
1954-10-17,59.624828763336446
1954-10-18,59.624828763336446
1954-10-19,59.624828763336446
1954-10-20,59.624828763336446
1954-10-21,58.90645733245287
1954-10-22,57.46971447068572
1954-10-23,58.18808590156929
1954-10-24,59.624828763336446
1954-10-25,59.624828763336446
1954-10-26,63.216685917754305
1954-10-27,62.498314486870726
1954-10-28,62.498314486870726
1954-10-29,61.77994305598716
1954-10-30,61.0615716251036
1954-10-31,61.0615716251036
1954-11-01,67.9711935734484
1954-11-02,68.6185382741479
1954-11-03,66.02915947134986
1954-11-04,68.6185382741479
1954-11-05,71.85526177764544
1954-11-06,73.14995117904445
1954-11-07,75.09198528114298
1954-11-08,76.386674682542
1954-11-09,76.386674682542
1954-11-10,78.97605348534002
1954-11-11,75.09198528114298
1954-11-12,79.62339818603954
1954-11-13,71.85526177764544
1954-11-14,76.386674682542
1954-11-15,79.62339818603954
1954-11-16,78.32870878464051
1954-11-17,78.32870878464051
1954-11-18,75.73932998184247
1954-11-19,73.14995117904445
1954-11-20,66.02915947134986
1954-11-21,69.9132276755469
1954-11-22,71.85526177764544
1954-11-23,80.91808758743856
1954-11-24,78.97605348534002
1954-11-25,79.62339818603954
1954-11-26,80.27074288673906
1954-11-27,82.8601216895371
1954-11-28,80.91808758743856
1954-11-29,81.56543228813806
1954-11-30,66.02915947134986
1954-12-01,90.58664075375388
1954-12-02,90.58664075375388
1954-12-03,89.29254588584311
1954-12-04,89.93959331979849
1954-12-05,88.64549845188773
1954-12-06,88.64549845188773
1954-12-07,89.93959331979849
1954-12-08,91.88073562166466
1954-12-09,93.17483048957541
1954-12-10,95.11597279144159
1954-12-11,95.11597279144159
1954-12-12,60.17541135785078
1954-12-13,82.82207154628928
1954-12-14,91.88073562166466
1954-12-15,86.70435615002158
1954-12-16,87.35140358397696
1954-12-17,73.76340747091388
1954-12-18,85.41026128211078
1954-12-19,87.35140358397696
1954-12-20,87.99845101793235
1954-12-21,87.35140358397696
1954-12-22,85.41026128211078
1954-12-23,94.46892535748617
1954-12-24,91.88073562166466
1954-12-25,91.23368818770928
1954-12-26,92.52778305562003
1954-12-27,97.70416252726312
1954-12-28,92.52778305562003
1954-12-29,87.99845101793235
1954-12-30,86.05730871606617
1954-12-31,86.05730871606617
1955-01-01,87.56239698236011
1955-01-02,86.29337673623894
1955-01-03,88.19690710542068
1955-01-04,87.56239698236011
1955-01-05,88.83141722848126
1955-01-06,86.92788685929952
1955-01-07,88.19690710542068
1955-01-08,88.19690710542068
1955-01-09,86.29337673623894
1955-01-10,88.19690710542068
1955-01-11,88.19690710542068
1955-01-12,89.46592735154184
1955-01-13,86.92788685929952
1955-01-14,87.56239698236011
1955-01-15,87.56239698236011
1955-01-16,86.92788685929952
1955-01-17,88.19690710542068
1955-01-18,87.56239698236011
1955-01-19,86.29337673623894
1955-01-20,87.56239698236011
1955-01-21,86.29337673623894
1955-01-22,85.65886661317835
1955-01-23,86.29337673623894
1955-01-24,88.83141722848126
1955-01-25,89.46592735154184
1955-01-26,88.83141722848126
1955-01-27,88.83141722848126
1955-01-28,88.83141722848126
1955-01-29,88.83141722848126
1955-01-30,88.83141722848126
1955-01-31,88.83141722848126
1955-02-01,95.95915599091158
1955-02-02,97.2559013421401
1955-02-03,104.38800077389703
1955-02-04,99.8493920445972
1955-02-05,71.96936699318368
1955-02-06,88.82705655915464
1955-02-07,100.49776472021144
1955-02-08,99.2010193689829
1955-02-09,97.2559013421401
1955-02-10,101.1461373958257
1955-02-11,98.55264669336864
1955-02-12,98.55264669336864
1955-02-13,104.38800077389703
1955-02-14,105.6847461251256
1955-02-15,104.38800077389703
1955-02-16,106.98149147635412
1955-02-17,108.92660950319693
1955-02-18,109.57498217881118
1955-02-19,103.73962809828278
1955-02-20,100.49776472021144
1955-02-21,89.47542923476891
1955-02-22,88.17868388354037
1955-02-23,88.17868388354037
1955-02-24,96.60752866652585
1955-02-25,100.49776472021144
1955-02-26,101.79451007143999
1955-02-27,97.90427401775437
1955-02-28,96.60752866652585
1955-03-01,86.43983535984876
1955-03-02,66.1010505692961
1955-03-03,79.44837808809629
1955-03-04,83.89748726102965
1955-03-05,88.34659643396306
1955-03-06,91.52453155748691
1955-03-07,92.1601185821917
1955-03-08,90.25335750807739
1955-03-09,87.71100940925831
1955-03-10,85.16866131043922
1955-03-11,79.44837808809629
1955-03-12,74.36368189045811
1955-03-13,74.36368189045811
1955-03-14,72.45692081634381
1955-03-15,76.90602998927719
1955-03-16,77.54161701398196
1955-03-17,64.19428949518179
1955-03-18,50.846961976381614
1955-03-19,66.73663759400088
1955-03-20,69.91457271752473
1955-03-21,73.09250784104857
1955-03-22,63.55870247047702
1955-03-23,66.73663759400088
1955-03-24,69.91457271752473
1955-03-25,76.27044296457244
1955-03-26,79.44837808809629
1955-03-27,82.62631321162013
1955-03-28,79.44837808809629
1955-03-29,82.62631321162013
1955-03-30,82.62631321162013
1955-03-31,82.62631321162013
1955-04-01,61.025063874681265
1955-04-02,61.025063874681265
1955-04-03,61.025063874681265
1955-04-04,61.025063874681265
1955-04-05,61.025063874681265
1955-04-06,59.726658260326346
1955-04-07,59.726658260326346
1955-04-08,59.726658260326346
1955-04-09,59.07745545314889
1955-04-10,59.07745545314889
1955-04-11,60.3758610675038
1955-04-12,59.07745545314889
1955-04-13,61.674266681858725
1955-04-14,62.32346948903618
1955-04-15,67.51709194645586
1955-04-16,66.8678891392784
1955-04-17,67.51709194645586
1955-04-18,61.674266681858725
1955-04-19,60.3758610675038
1955-04-20,59.07745545314889
1955-04-21,58.428252645971405
1955-04-22,54.53303580290666
