datetime,demand_nj_lag1_regression_disagg,demand_nj_lag2_regression_disagg,demand_nj_lag3_regression_disagg,demand_nj_lag4_regression_disagg
1991-04-16,95.97055109972749,95.8323975737666,95.75380226098393,95.70888022254655
1991-04-17,98.54508753230586,98.40240562363272,98.32123465372821,98.274840642923
1991-04-18,95.97055109972749,95.8323975737666,95.75380226098393,95.70888022254655
1991-04-19,97.9014579554116,97.75991014317786,97.6793842239163,97.63335885509528
1991-04-20,95.32690937216842,95.18988457752307,95.11193126817197,95.06737613167995
1991-04-21,68.93465925879721,68.84261444833656,68.79024601527635,68.76031284662335
1991-04-22,67.64706750617634,67.55714400414222,67.50598223989654,67.47673871076414
1991-04-23,90.17766254986043,90.04961770811333,89.97677208556577,89.9351359812193
1991-04-24,91.4649933948809,91.33471201635247,91.26059427235866,91.21823115108715
1991-04-25,78.59107317107126,78.48288700046464,78.42133702051414,78.38615644140613
1991-04-26,92.1086539767817,91.97725219235943,91.90249717357548,91.859769850565
1991-04-27,92.1086539767817,91.97725219235943,91.90249717357548,91.859769850565
1991-04-28,97.25782537101607,97.11741032727359,97.03752870442852,96.99187154690954
1991-04-29,97.25782537101607,97.11741032727359,97.03752870442852,96.99187154690954
1991-04-30,97.25782537101607,97.11741032727359,97.03752870442852,96.99187154690954
1991-05-01,96.6141897591872,96.47490614717817,96.39566806151707,96.35037868175844
1991-05-02,94.68326455576424,94.54736712853206,94.47005504795519,94.42586637105629
1991-05-03,97.25782537101607,97.11741032727359,97.03752870442852,96.99187154690954
1991-05-04,99.8323377420184,99.68738369128766,99.60492037711641,99.55778780154785
1991-05-05,99.1887141213696,99.04489679700366,98.96308002717043,98.916316946521
1991-05-06,76.01611649251132,75.91227312375882,75.85319339133888,75.81942459100419
1991-05-07,81.80968490894487,81.6960330891877,81.63137419948332,81.5944168473415
1991-05-08,95.32690937216842,95.18988457752307,95.11193126817197,95.06737613167995
1991-05-09,99.1887141213696,99.04489679700366,98.96308002717043,98.916316946521
1991-05-10,99.8323377420184,99.68738369128766,99.60492037711641,99.55778780154785
1991-05-11,97.25782537101607,97.11741032727359,97.03752870442852,96.99187154690954
1991-05-12,95.97055109972749,95.8323975737666,95.75380226098393,95.70888022254655
1991-05-13,97.25782537101607,97.11741032727359,97.03752870442852,96.99187154690954
1991-05-14,94.68326455576424,94.54736712853206,94.47005504795519,94.42586637105629
1991-05-15,92.75231136175606,92.6197877597636,92.5443946643841,92.50130268177563
1991-05-16,92.1086539767817,91.97725219235943,91.90249717357548,91.859769850565
1991-05-17,91.4649933948809,91.33471201635247,91.26059427235866,91.21823115108715
1991-05-18,94.68326455576424,94.54736712853206,94.47005504795519,94.42586637105629
1991-05-19,91.4649933948809,91.33471201635247,91.26059427235866,91.21823115108715
1991-05-20,92.75231136175606,92.6197877597636,92.5443946643841,92.50130268177563
1991-05-21,91.4649933948809,91.33471201635247,91.26059427235866,91.21823115108715
1991-05-22,91.4649933948809,91.33471201635247,91.26059427235866,91.21823115108715
1991-05-23,95.32690937216842,95.18988457752307,95.11193126817197,95.06737613167995
1991-05-24,93.39596557202113,93.26231875060247,93.18628678240252,93.14282968552483
1991-05-25,95.32690937216842,95.18988457752307,95.11193126817197,95.06737613167995
1991-05-26,101.7631909839,101.61481897420973,101.53041160839466,101.4821680249379
1991-05-27,102.40680292010342,102.25728902499155,102.17223218472337,102.12361743319235
1991-05-28,103.69401818548607,103.54221671932447,103.45585877182079,103.40650045169788
1991-05-29,101.7631909839,101.61481897420973,101.53041160839466,101.4821680249379
1991-05-30,95.97055109972749,95.8323975737666,95.75380226098393,95.70888022254655
1991-05-31,94.68326455576424,94.54736712853206,94.47005504795519,94.42586637105629
1991-06-01,94.03961662948717,93.90484519647126,93.82817356472944,93.78435090205474
1991-06-02,95.97055109972749,95.8323975737666,95.75380226098393,95.70888022254655
1991-06-03,96.6141897591872,96.47490614717817,96.39566806151707,96.35037868175844
1991-06-04,95.97055109972749,95.8323975737666,95.75380226098393,95.70888022254655
1991-06-05,96.6141897591872,96.47490614717817,96.39566806151707,96.35037868175844
