"m3perday"	"Date"	"huc12"
104054.776712993	2006-12-31	"020401040701"
97877.7558895294	2007-01-31	"020401040701"
51478.2671256401	2007-02-28	"020401040701"
70125.2380782701	2007-03-31	"020401040701"
109198.035804452	2007-04-30	"020401040701"
45142.6190508902	2007-05-31	"020401040701"
15064.6418198794	2007-06-30	"020401040701"
24940.7792970072	2007-07-31	"020401040701"
22602.9436465576	2007-08-31	"020401040701"
11408.5591765512	2007-09-30	"020401040701"
41874.0632042475	2007-10-31	"020401040701"
70757.089468969	2007-11-30	"020401040701"
93978.6226007473	2007-12-31	"020401040701"
71453.3366071731	2008-01-31	"020401040701"
71975.6916501094	2008-02-29	"020401040701"
92866.4074822795	2008-03-31	"020401040701"
51856.8592754174	2008-04-30	"020401040701"
37161.2034660466	2008-05-31	"020401040701"
11999.2580585349	2008-06-30	"020401040701"
20457.6685495432	2008-07-31	"020401040701"
16483.3147234432	2008-08-31	"020401040701"
17585.7798232846	2008-09-30	"020401040701"
33226.6672145836	2008-10-31	"020401040701"
50951.3507679738	2008-11-30	"020401040701"
122443.605872901	2008-12-31	"020401040701"
50668.9488687478	2009-01-31	"020401040701"
66080.7295771912	2009-02-28	"020401040701"
49516.1536751557	2009-03-31	"020401040701"
56290.5621146411	2009-04-30	"020401040701"
69672.0805344898	2009-05-31	"020401040701"
40590.3038491122	2009-06-30	"020401040701"
52894.7910034005	2009-07-31	"020401040701"
43516.907581687	2009-08-31	"020401040701"
19470.096886266	2009-09-30	"020401040701"
63666.2591115143	2009-10-31	"020401040701"
65433.1940007471	2009-11-30	"020401040701"
114446.721582908	2009-12-31	"020401040701"
100741.041601967	2010-01-31	"020401040701"
49938.9491226953	2010-02-28	"020401040701"
211992.190884518	2010-03-31	"020401040701"
92352.297489604	2010-04-30	"020401040701"
47074.2157336101	2010-05-31	"020401040701"
14662.7127099745	2010-06-30	"020401040701"
22390.4647431225	2010-07-31	"020401040701"
20239.9288130477	2010-08-31	"020401040701"
50765.8400703277	2010-09-30	"020401040701"
27121.3035609629	2010-10-31	"020401040701"
67049.5048039667	2010-11-30	"020401040701"
59538.4954737835	2010-12-31	"020401040701"
39178.5574779995	2011-01-31	"020401040701"
59209.6474185698	2011-02-28	"020401040701"
104050.699985024	2011-03-31	"020401040701"
118400.189680127	2011-04-30	"020401040701"
88288.5459432453	2011-05-31	"020401040701"
30354.2752626222	2011-06-30	"020401040701"
44721.9786425568	2011-07-31	"020401040701"
124785.937311972	2011-08-31	"020401040701"
164551.652636707	2011-09-30	"020401040701"
79015.5470554456	2011-10-31	"020401040701"
169147.790281244	2011-11-30	"020401040701"
151670.005110152	2011-12-31	"020401040701"
115245.845552992	2012-01-31	"020401040701"
64079.4399718679	2012-02-29	"020401040701"
51074.0733344816	2012-03-31	"020401040701"
41345.106977975	2012-04-30	"020401040701"
54451.9212912563	2012-05-31	"020401040701"
15474.823650049	2012-06-30	"020401040701"
36739.4557385985	2012-07-31	"020401040701"
23634.5987574439	2012-08-31	"020401040701"
41070.7989093941	2012-09-30	"020401040701"
60293.1898100991	2012-10-31	"020401040701"
42751.9891776368	2012-11-30	"020401040701"
90666.5576677844	2012-12-31	"020401040701"
114342.348747153	2013-01-31	"020401040701"
52895.2829494663	2013-02-28	"020401040701"
51760.3425521441	2013-03-31	"020401040701"
32334.4255682901	2013-04-30	"020401040701"
41118.0994998012	2013-05-31	"020401040701"
40528.5517510269	2013-06-30	"020401040701"
40810.816446729	2013-07-31	"020401040701"
31788.3485182319	2013-08-31	"020401040701"
15806.7771154903	2013-09-30	"020401040701"
15245.8455993272	2013-10-31	"020401040701"
35629.112744743	2013-11-30	"020401040701"
85925.9359419905	2013-12-31	"020401040701"
71886.6249725092	2014-01-31	"020401040701"
36092.1431874484	2014-02-28	"020401040701"
73404.6185079813	2014-03-31	"020401040701"
95416.3668095283	2014-04-30	"020401040701"
46800.9901108705	2014-05-31	"020401040701"
15251.3766297679	2014-06-30	"020401040701"
27639.0603047945	2014-07-31	"020401040701"
19595.9704691134	2014-08-31	"020401040701"
10059.3254292049	2014-09-30	"020401040701"
13546.7580667548	2014-10-31	"020401040701"
19025.2387733739	2014-11-30	"020401040701"
42813.4524685722	2014-12-31	"020401040701"
39960.4913145732	2015-01-31	"020401040701"
23792.6850471236	2015-02-28	"020401040701"
54620.1889334135	2015-03-31	"020401040701"
60368.3525912948	2015-04-30	"020401040701"
35539.7228791602	2015-05-31	"020401040701"
32426.1463071145	2015-06-30	"020401040701"
32660.4963417221	2015-07-31	"020401040701"
22745.7523021437	2015-08-31	"020401040701"
27042.0492674559	2015-09-30	"020401040701"
32675.009857554	2015-10-31	"020401040701"
48493.8630755972	2015-11-30	"020401040701"
75768.2817297261	2015-12-31	"020401040701"
50523.9540673122	2003-01-31	"020401040702"
29754.8547116071	2003-02-28	"020401040702"
51522.1352877207	2003-03-31	"020401040702"
63128.9309022129	2003-04-30	"020401040702"
40138.3172536343	2003-05-31	"020401040702"
9724.87662573904	2003-06-30	"020401040702"
20570.9035281613	2003-07-31	"020401040702"
18534.6631925143	2003-08-31	"020401040702"
13514.8228894845	2003-09-30	"020401040702"
21039.1219967119	2003-10-31	"020401040702"
39515.7397331111	2003-11-30	"020401040702"
57246.9080002271	2003-12-31	"020401040702"
51583.644013647	2004-01-31	"020401040702"
40709.6496166885	2004-02-29	"020401040702"
80424.4701637775	2004-03-31	"020401040702"
64676.5155084617	2004-04-30	"020401040702"
34829.2281845249	2004-05-31	"020401040702"
12486.9081733078	2004-06-30	"020401040702"
25768.3553672694	2004-07-31	"020401040702"
18279.9347130619	2004-08-31	"020401040702"
13093.1197651438	2004-09-30	"020401040702"
56631.8409391008	2004-10-31	"020401040702"
78761.4476711638	2004-11-30	"020401040702"
101142.475898404	2004-12-31	"020401040702"
73727.2017600797	2005-01-31	"020401040702"
59569.557370469	2005-02-28	"020401040702"
73235.1991388202	2005-03-31	"020401040702"
93829.1123603508	2005-04-30	"020401040702"
38234.1722514741	2005-05-31	"020401040702"
9977.71942925453	2005-06-30	"020401040702"
16325.4428457692	2005-07-31	"020401040702"
13633.9895824865	2005-08-31	"020401040702"
6513.30547128245	2005-09-30	"020401040702"
28901.5376597233	2005-10-31	"020401040702"
65402.8547251485	2005-11-30	"020401040702"
68475.5710827671	2005-12-31	"020401040702"
89720.1981031187	2006-01-31	"020401040702"
54232.6803755909	2006-02-28	"020401040702"
30031.7566554435	2006-03-31	"020401040702"
41300.3376948722	2006-04-30	"020401040702"
25700.0418413132	2006-05-31	"020401040702"
43990.8426560797	2006-06-30	"020401040702"
29902.3921667561	2006-07-31	"020401040702"
38448.3340013735	2006-08-31	"020401040702"
38391.7380712293	2006-09-30	"020401040702"
63286.7641094103	2006-10-31	"020401040702"
116657.078212079	2006-11-30	"020401040702"
85137.0113217086	2006-12-31	"020401040702"
77037.0609379448	2007-01-31	"020401040702"
39709.9046061113	2007-02-28	"020401040702"
51705.4212646447	2007-03-31	"020401040702"
79945.4317020029	2007-04-30	"020401040702"
32927.988922406	2007-05-31	"020401040702"
8482.25254849717	2007-06-30	"020401040702"
16677.0168178268	2007-07-31	"020401040702"
14817.9243666679	2007-08-31	"020401040702"
6673.14123588055	2007-09-30	"020401040702"
21937.7727218382	2007-10-31	"020401040702"
51209.8646738827	2007-11-30	"020401040702"
78859.4701774232	2007-12-31	"020401040702"
55198.9083114043	2008-01-31	"020401040702"
56719.0040926486	2008-02-29	"020401040702"
76888.0214602388	2008-03-31	"020401040702"
39785.3831437938	2008-04-30	"020401040702"
27882.754763782	2008-05-31	"020401040702"
7008.98551657423	2008-06-30	"020401040702"
13711.411397066	2008-07-31	"020401040702"
11231.7461748086	2008-08-31	"020401040702"
7963.55197932571	2008-09-30	"020401040702"
13398.8249610029	2008-10-31	"020401040702"
28110.4115117304	2008-11-30	"020401040702"
97315.3145523444	2008-12-31	"020401040702"
38191.9993612245	2009-01-31	"020401040702"
51321.6088365428	2009-02-28	"020401040702"
36883.6680147275	2009-03-31	"020401040702"
39199.5145599209	2009-04-30	"020401040702"
54022.403535489	2009-05-31	"020401040702"
17625.635179773	2009-06-30	"020401040702"
30968.1516312174	2009-07-31	"020401040702"
27562.6373055391	2009-08-31	"020401040702"
11722.6497493163	2009-09-30	"020401040702"
39151.2090755291	2009-10-31	"020401040702"
49907.3932126015	2009-11-30	"020401040702"
101107.598163549	2009-12-31	"020401040702"
77977.660621658	2010-01-31	"020401040702"
39237.8594949692	2010-02-28	"020401040702"
175825.851049766	2010-03-31	"020401040702"
74266.7357911132	2010-04-30	"020401040702"
37051.3190503791	2010-05-31	"020401040702"
8953.96418054774	2010-06-30	"020401040702"
15841.8222856708	2010-07-31	"020401040702"
13834.4207873046	2010-08-31	"020401040702"
29988.0794694982	2010-09-30	"020401040702"
18324.0886933692	2010-10-31	"020401040702"
62310.2805316225	2010-11-30	"020401040702"
53466.2617183961	2010-12-31	"020401040702"
35295.7721295431	2011-01-31	"020401040702"
45234.543635875	2011-02-28	"020401040702"
83197.714481879	2011-03-31	"020401040702"
85338.5078894198	2011-04-30	"020401040702"
62237.2577502504	2011-05-31	"020401040702"
18474.337618351	2011-06-30	"020401040702"
33402.9290867373	2011-07-31	"020401040702"
104083.125737481	2011-08-31	"020401040702"
138141.751217008	2011-09-30	"020401040702"
62075.7171464749	2011-10-31	"020401040702"
150334.133083403	2011-11-30	"020401040702"
127737.434508108	2011-12-31	"020401040702"
92271.35485157	2012-01-31	"020401040702"
50560.4749784991	2012-02-29	"020401040702"
39977.4125862196	2012-03-31	"020401040702"
36712.8557660505	2012-04-30	"020401040702"
42677.5647789873	2012-05-31	"020401040702"
9675.46137917414	2012-06-30	"020401040702"
19761.3389205709	2012-07-31	"020401040702"
15099.3521112688	2012-08-31	"020401040702"
26233.350362286	2012-09-30	"020401040702"
40570.8173086904	2012-10-31	"020401040702"
33243.8175856732	2012-11-30	"020401040702"
74573.5619021542	2012-12-31	"020401040702"
87710.4088727124	2013-01-31	"020401040702"
41401.8478353657	2013-02-28	"020401040702"
50583.0649526305	2013-03-31	"020401040702"
28196.208652541	2013-04-30	"020401040702"
32547.2981958687	2013-05-31	"020401040702"
29041.5607035756	2013-06-30	"020401040702"
30529.0778412335	2013-07-31	"020401040702"
20988.0290924013	2013-08-31	"020401040702"
9088.76303132623	2013-09-30	"020401040702"
9541.74472821131	2013-10-31	"020401040702"
23673.1377138495	2013-11-30	"020401040702"
55040.0805310085	2013-12-31	"020401040702"
51419.1128068082	2014-01-31	"020401040702"
26099.3972674794	2014-02-28	"020401040702"
53504.4588266611	2014-03-31	"020401040702"
78568.4182228893	2014-04-30	"020401040702"
41145.4891318716	2014-05-31	"020401040702"
9741.64992954209	2014-06-30	"020401040702"
18196.8567915373	2014-07-31	"020401040702"
13157.3571717106	2014-08-31	"020401040702"
6035.67391885817	2014-09-30	"020401040702"
7512.59485642612	2014-10-31	"020401040702"
11948.6016593277	2014-11-30	"020401040702"
34400.6429529041	2014-12-31	"020401040702"
31119.9884487353	2015-01-31	"020401040702"
19251.2605944052	2015-02-28	"020401040702"
35374.2646508031	2015-03-31	"020401040702"
34259.9556090534	2015-04-30	"020401040702"
22049.6724796891	2015-05-31	"020401040702"
13846.7800937928	2015-06-30	"020401040702"
18141.948061958	2015-07-31	"020401040702"
14485.4540689476	2015-08-31	"020401040702"
22369.8458877727	2015-09-30	"020401040702"
25416.2702531554	2015-10-31	"020401040702"
39907.6704485565	2015-11-30	"020401040702"
65994.3044898957	2015-12-31	"020401040702"
33261.8996427767	2003-01-31	"020401040703"
21487.6861187145	2003-02-28	"020401040703"
29456.2437892929	2003-03-31	"020401040703"
38558.8983932436	2003-04-30	"020401040703"
24779.1213962398	2003-05-31	"020401040703"
9581.68080686405	2003-06-30	"020401040703"
14918.6602746435	2003-07-31	"020401040703"
13678.3344398513	2003-08-31	"020401040703"
14926.9253339209	2003-09-30	"020401040703"
18261.5182967447	2003-10-31	"020401040703"
24467.2645306811	2003-11-30	"020401040703"
33502.3685587756	2003-12-31	"020401040703"
34227.6196070798	2004-01-31	"020401040703"
26761.6070626304	2004-02-29	"020401040703"
49899.5162597708	2004-03-31	"020401040703"
39178.7773188539	2004-04-30	"020401040703"
23609.276972454	2004-05-31	"020401040703"
11562.3820140697	2004-06-30	"020401040703"
18090.885326948	2004-07-31	"020401040703"
14248.7905671857	2004-08-31	"020401040703"
13250.8661928587	2004-09-30	"020401040703"
33226.5585174225	2004-10-31	"020401040703"
44940.9818844832	2004-11-30	"020401040703"
65382.6051605418	2004-12-31	"020401040703"
44552.8082719184	2005-01-31	"020401040703"
35964.2888532095	2005-02-28	"020401040703"
44181.0806814358	2005-03-31	"020401040703"
67799.3899177387	2005-04-30	"020401040703"
30910.9878203124	2005-05-31	"020401040703"
12202.9351898357	2005-06-30	"020401040703"
14930.2471038625	2005-07-31	"020401040703"
12129.8250227794	2005-08-31	"020401040703"
6480.17439333349	2005-09-30	"020401040703"
18886.5217578597	2005-10-31	"020401040703"
37670.664202258	2005-11-30	"020401040703"
44403.4503565542	2005-12-31	"020401040703"
59048.8175488226	2006-01-31	"020401040703"
38955.2203060575	2006-02-28	"020401040703"
24522.3637409285	2006-03-31	"020401040703"
28864.9379395843	2006-04-30	"020401040703"
20196.9724247828	2006-05-31	"020401040703"
27617.9094239287	2006-06-30	"020401040703"
21836.1449541189	2006-07-31	"020401040703"
25700.4464684464	2006-08-31	"020401040703"
30245.594239261	2006-09-30	"020401040703"
41064.2721249424	2006-10-31	"020401040703"
69530.70461509	2006-11-30	"020401040703"
57535.2444735952	2006-12-31	"020401040703"
51105.7398389094	2007-01-31	"020401040703"
30510.744688414	2007-02-28	"020401040703"
34398.300142508	2007-03-31	"020401040703"
54668.2029030733	2007-04-30	"020401040703"
26706.1551040411	2007-05-31	"020401040703"
10542.4454685375	2007-06-30	"020401040703"
14958.9819825292	2007-07-31	"020401040703"
13210.7436624058	2007-08-31	"020401040703"
6742.24099523947	2007-09-30	"020401040703"
15317.7240409143	2007-10-31	"020401040703"
29834.6275309213	2007-11-30	"020401040703"
45732.4496176988	2007-12-31	"020401040703"
36751.3267650269	2008-01-31	"020401040703"
34886.8221042678	2008-02-29	"020401040703"
42751.5778542832	2008-03-31	"020401040703"
26313.1579212733	2008-04-30	"020401040703"
19595.8206596896	2008-05-31	"020401040703"
7840.233757101	2008-06-30	"020401040703"
10910.390739467	2008-07-31	"020401040703"
9079.23977144808	2008-08-31	"020401040703"
6944.93322321773	2008-09-30	"020401040703"
13141.7097544447	2008-10-31	"020401040703"
21234.6388801709	2008-11-30	"020401040703"
55366.3870199881	2008-12-31	"020401040703"
26571.9105840623	2009-01-31	"020401040703"
36221.4052560292	2009-02-28	"020401040703"
27655.1860680282	2009-03-31	"020401040703"
26199.1377447434	2009-04-30	"020401040703"
30735.6707428619	2009-05-31	"020401040703"
15637.5684847981	2009-06-30	"020401040703"
23189.1126648225	2009-07-31	"020401040703"
21302.9937429726	2009-08-31	"020401040703"
11266.6853959374	2009-09-30	"020401040703"
26339.5003392622	2009-10-31	"020401040703"
29699.6052904315	2009-11-30	"020401040703"
62956.9680504687	2009-12-31	"020401040703"
54182.5403936319	2010-01-31	"020401040703"
31073.2545986287	2010-02-28	"020401040703"
123083.042583823	2010-03-31	"020401040703"
48611.1276098303	2010-04-30	"020401040703"
29544.2897062637	2010-05-31	"020401040703"
11218.1975569464	2010-06-30	"020401040703"
14548.4670772962	2010-07-31	"020401040703"
12145.8346175663	2010-08-31	"020401040703"
16548.7217041589	2010-09-30	"020401040703"
11399.0317526758	2010-10-31	"020401040703"
26954.1949764788	2010-11-30	"020401040703"
30074.1917110756	2010-12-31	"020401040703"
24403.6660623327	2011-01-31	"020401040703"
27208.9482840784	2011-02-28	"020401040703"
50326.4356617182	2011-03-31	"020401040703"
52272.4707001895	2011-04-30	"020401040703"
37367.2774410248	2011-05-31	"020401040703"
17528.1970604211	2011-06-30	"020401040703"
25321.6933446042	2011-07-31	"020401040703"
66854.6114863195	2011-08-31	"020401040703"
87217.1244406328	2011-09-30	"020401040703"
39324.7507173717	2011-10-31	"020401040703"
99926.4217058793	2011-11-30	"020401040703"
89713.0581334308	2011-12-31	"020401040703"
62907.7504652292	2012-01-31	"020401040703"
38962.1710901186	2012-02-29	"020401040703"
30425.6987818778	2012-03-31	"020401040703"
26021.6616447344	2012-04-30	"020401040703"
28773.284261927	2012-05-31	"020401040703"
9578.05370562524	2012-06-30	"020401040703"
14679.8556767926	2012-07-31	"020401040703"
11966.1000108421	2012-08-31	"020401040703"
14628.6706507169	2012-09-30	"020401040703"
23540.7164969482	2012-10-31	"020401040703"
19554.2510135509	2012-11-30	"020401040703"
39280.0681759603	2012-12-31	"020401040703"
54047.6498026103	2013-01-31	"020401040703"
29018.8828922473	2013-02-28	"020401040703"
26357.4070507996	2013-03-31	"020401040703"
19103.5293823034	2013-04-30	"020401040703"
23959.2012550198	2013-05-31	"020401040703"
22544.2431033328	2013-06-30	"020401040703"
26232.0957262889	2013-07-31	"020401040703"
18380.7297315076	2013-08-31	"020401040703"
9921.4137971662	2013-09-30	"020401040703"
8613.75248138234	2013-10-31	"020401040703"
12381.264021568	2013-11-30	"020401040703"
32587.833122313	2013-12-31	"020401040703"
32940.8466876298	2014-01-31	"020401040703"
20155.2641833648	2014-02-28	"020401040703"
29857.3521350138	2014-03-31	"020401040703"
45032.0646014661	2014-04-30	"020401040703"
25075.0281654522	2014-05-31	"020401040703"
10416.6193572246	2014-06-30	"020401040703"
14511.8970264047	2014-07-31	"020401040703"
11061.8213634863	2014-08-31	"020401040703"
6008.60915764421	2014-09-30	"020401040703"
7260.41529472172	2014-10-31	"020401040703"
9334.65467536449	2014-11-30	"020401040703"
22581.6190726049	2014-12-31	"020401040703"
23329.6010319516	2015-01-31	"020401040703"
15153.2197267823	2015-02-28	"020401040703"
22563.8777381144	2015-03-31	"020401040703"
27059.5879782178	2015-04-30	"020401040703"
16725.6520232931	2015-05-31	"020401040703"
15001.0059817992	2015-06-30	"020401040703"
16704.3328991868	2015-07-31	"020401040703"
14172.9683765657	2015-08-31	"020401040703"
23016.3360300921	2015-09-30	"020401040703"
24116.6170640364	2015-10-31	"020401040703"
27829.2177281566	2015-11-30	"020401040703"
43216.0632425658	2015-12-31	"020401040703"
230385.569325302	2003-01-31	"020401040704"
143799.520332625	2003-02-28	"020401040704"
310591.497025594	2003-03-31	"020401040704"
305717.414215306	2003-04-30	"020401040704"
169461.634318268	2003-05-31	"020401040704"
61690.2167875618	2003-06-30	"020401040704"
123930.219485074	2003-07-31	"020401040704"
97904.7474288158	2003-08-31	"020401040704"
97347.3197485935	2003-09-30	"020401040704"
167412.112308871	2003-10-31	"020401040704"
212246.223553607	2003-11-30	"020401040704"
287283.507906532	2003-12-31	"020401040704"
266210.712467052	2004-01-31	"020401040704"
175534.911824754	2004-02-29	"020401040704"
406364.171112055	2004-03-31	"020401040704"
296543.392066687	2004-04-30	"020401040704"
164785.941570221	2004-05-31	"020401040704"
79487.3887249716	2004-06-30	"020401040704"
138503.832611684	2004-07-31	"020401040704"
88618.055105608	2004-08-31	"020401040704"
78740.7325827368	2004-09-30	"020401040704"
232072.630347792	2004-10-31	"020401040704"
272055.187282849	2004-11-30	"020401040704"
353291.893712087	2004-12-31	"020401040704"
380794.538970284	2005-01-31	"020401040704"
244338.423387971	2005-02-28	"020401040704"
396667.711880457	2005-03-31	"020401040704"
473041.187376499	2005-04-30	"020401040704"
174739.762439523	2005-05-31	"020401040704"
58440.792225033	2005-06-30	"020401040704"
72616.2053095885	2005-07-31	"020401040704"
55645.8897191864	2005-08-31	"020401040704"
27972.5873011891	2005-09-30	"020401040704"
310409.019331018	2005-10-31	"020401040704"
308903.023288235	2005-11-30	"020401040704"
272222.202415828	2005-12-31	"020401040704"
465740.176312419	2006-01-31	"020401040704"
261283.064493971	2006-02-28	"020401040704"
146590.347249728	2006-03-31	"020401040704"
202398.757406263	2006-04-30	"020401040704"
146268.52550957	2006-05-31	"020401040704"
274472.758318761	2006-06-30	"020401040704"
152974.886748742	2006-07-31	"020401040704"
185803.311480651	2006-08-31	"020401040704"
209125.914643981	2006-09-30	"020401040704"
280195.112458186	2006-10-31	"020401040704"
417240.975338759	2006-11-30	"020401040704"
273101.373151243	2006-12-31	"020401040704"
307941.159904785	2007-01-31	"020401040704"
149765.570692258	2007-02-28	"020401040704"
266806.257760325	2007-03-31	"020401040704"
438875.497900577	2007-04-30	"020401040704"
162482.452928297	2007-05-31	"020401040704"
55955.5862054806	2007-06-30	"020401040704"
85944.4522043969	2007-07-31	"020401040704"
72315.2130701616	2007-08-31	"020401040704"
30129.9713807907	2007-09-30	"020401040704"
156158.225044006	2007-10-31	"020401040704"
248012.683331707	2007-11-30	"020401040704"
349934.86139559	2007-12-31	"020401040704"
259810.910439424	2008-01-31	"020401040704"
366409.016603017	2008-02-29	"020401040704"
499372.326671587	2008-03-31	"020401040704"
248410.102091357	2008-04-30	"020401040704"
147503.496551745	2008-05-31	"020401040704"
45498.1370262541	2008-06-30	"020401040704"
75473.3164053354	2008-07-31	"020401040704"
52119.9165059663	2008-08-31	"020401040704"
59288.3640775755	2008-09-30	"020401040704"
130668.969280122	2008-10-31	"020401040704"
193409.937813137	2008-11-30	"020401040704"
459620.972369591	2008-12-31	"020401040704"
170194.614690527	2009-01-31	"020401040704"
231337.312039681	2009-02-28	"020401040704"
190546.011602361	2009-03-31	"020401040704"
190638.030707594	2009-04-30	"020401040704"
172251.641605563	2009-05-31	"020401040704"
137418.733816182	2009-06-30	"020401040704"
188765.48373316	2009-07-31	"020401040704"
143494.061821198	2009-08-31	"020401040704"
62173.0748455785	2009-09-30	"020401040704"
178404.678388463	2009-10-31	"020401040704"
184559.901140193	2009-11-30	"020401040704"
351360.09747201	2009-12-31	"020401040704"
321332.19666383	2010-01-31	"020401040704"
149817.451637127	2010-02-28	"020401040704"
994742.027054768	2010-03-31	"020401040704"
337564.927995957	2010-04-30	"020401040704"
169579.999330746	2010-05-31	"020401040704"
52879.258525556	2010-06-30	"020401040704"
72499.5013594385	2010-07-31	"020401040704"
72853.8298505265	2010-08-31	"020401040704"
163407.870328305	2010-09-30	"020401040704"
99129.8113414366	2010-10-31	"020401040704"
237541.67604427	2010-11-30	"020401040704"
192856.301619327	2010-12-31	"020401040704"
158152.68585025	2011-01-31	"020401040704"
185064.263699027	2011-02-28	"020401040704"
552800.034101197	2011-03-31	"020401040704"
477942.236576874	2011-04-30	"020401040704"
345810.58798822	2011-05-31	"020401040704"
119555.547255402	2011-06-30	"020401040704"
179536.75518083	2011-07-31	"020401040704"
563382.801475266	2011-08-31	"020401040704"
635984.394886157	2011-09-30	"020401040704"
243190.994723437	2011-10-31	"020401040704"
465836.603421818	2011-11-30	"020401040704"
432995.471408613	2011-12-31	"020401040704"
369109.561685409	2012-01-31	"020401040704"
201320.524113193	2012-02-29	"020401040704"
165031.658889282	2012-03-31	"020401040704"
129305.311175276	2012-04-30	"020401040704"
150960.545947688	2012-05-31	"020401040704"
46084.0934307389	2012-06-30	"020401040704"
84724.4995716028	2012-07-31	"020401040704"
56867.3164720442	2012-08-31	"020401040704"
100927.849247377	2012-09-30	"020401040704"
183385.51498572	2012-10-31	"020401040704"
113039.411293143	2012-11-30	"020401040704"
254453.529237825	2012-12-31	"020401040704"
395256.278096732	2013-01-31	"020401040704"
181079.135925235	2013-02-28	"020401040704"
229506.759449111	2013-03-31	"020401040704"
128464.45727635	2013-04-30	"020401040704"
132945.074675726	2013-05-31	"020401040704"
198566.323065298	2013-06-30	"020401040704"
175856.900965173	2013-07-31	"020401040704"
118775.209781671	2013-08-31	"020401040704"
49691.292967258	2013-09-30	"020401040704"
43863.968832545	2013-10-31	"020401040704"
104486.74975832	2013-11-30	"020401040704"
304119.585795661	2013-12-31	"020401040704"
293887.153755635	2014-01-31	"020401040704"
152803.42155071	2014-02-28	"020401040704"
303751.298831014	2014-03-31	"020401040704"
374717.097774899	2014-04-30	"020401040704"
181715.211838827	2014-05-31	"020401040704"
59669.0092928186	2014-06-30	"020401040704"
98951.9009298068	2014-07-31	"020401040704"
60829.0402791928	2014-08-31	"020401040704"
27851.4533177279	2014-09-30	"020401040704"
43038.6029292978	2014-10-31	"020401040704"
64427.4540465493	2014-11-30	"020401040704"
207351.727787407	2014-12-31	"020401040704"
184169.220204815	2015-01-31	"020401040704"
101999.848459233	2015-02-28	"020401040704"
215084.723816836	2015-03-31	"020401040704"
226671.381354623	2015-04-30	"020401040704"
136337.14932193	2015-05-31	"020401040704"
161299.431101769	2015-06-30	"020401040704"
146861.351480568	2015-07-31	"020401040704"
88885.4765253905	2015-08-31	"020401040704"
105752.026868226	2015-09-30	"020401040704"
124666.334562033	2015-10-31	"020401040704"
169579.675647615	2015-11-30	"020401040704"
269237.972528733	2015-12-31	"020401040704"
144161.479252447	2003-01-31	"020401040705"
91770.5186363049	2003-02-28	"020401040705"
169728.856029045	2003-03-31	"020401040705"
190846.004955314	2003-04-30	"020401040705"
105508.144340908	2003-05-31	"020401040705"
35347.1092544086	2003-06-30	"020401040705"
57224.5049068611	2003-07-31	"020401040705"
44325.2948980965	2003-08-31	"020401040705"
57515.0992865674	2003-09-30	"020401040705"
87290.7789571378	2003-10-31	"020401040705"
120409.462834282	2003-11-30	"020401040705"
170554.037392648	2003-12-31	"020401040705"
173503.387587904	2004-01-31	"020401040705"
110877.769617854	2004-02-29	"020401040705"
266104.759195775	2004-03-31	"020401040705"
192636.187285899	2004-04-30	"020401040705"
101378.040287061	2004-05-31	"020401040705"
46580.2308002431	2004-06-30	"020401040705"
69567.373054754	2004-07-31	"020401040705"
47036.7066636533	2004-08-31	"020401040705"
48238.0015928093	2004-09-30	"020401040705"
132489.822333445	2004-10-31	"020401040705"
176366.685953422	2004-11-30	"020401040705"
235281.16782159	2004-12-31	"020401040705"
235929.533032362	2005-01-31	"020401040705"
160098.091389243	2005-02-28	"020401040705"
236914.362423585	2005-03-31	"020401040705"
265158.59170432	2005-04-30	"020401040705"
112728.116100236	2005-05-31	"020401040705"
36445.0894710775	2005-06-30	"020401040705"
42406.9329087157	2005-07-31	"020401040705"
29845.2367267627	2005-08-31	"020401040705"
13279.7378405072	2005-09-30	"020401040705"
104368.484424822	2005-10-31	"020401040705"
186567.467663643	2005-11-30	"020401040705"
182523.427954351	2005-12-31	"020401040705"
311962.099018138	2006-01-31	"020401040705"
189171.23638157	2006-02-28	"020401040705"
110211.243503967	2006-03-31	"020401040705"
138705.063870795	2006-04-30	"020401040705"
86532.0608413573	2006-05-31	"020401040705"
178285.107132238	2006-06-30	"020401040705"
103340.313052911	2006-07-31	"020401040705"
102489.351641707	2006-08-31	"020401040705"
155322.549747931	2006-09-30	"020401040705"
195950.747424392	2006-10-31	"020401040705"
274822.157711997	2006-11-30	"020401040705"
209641.032962053	2006-12-31	"020401040705"
209694.129030944	2007-01-31	"020401040705"
105264.386096993	2007-02-28	"020401040705"
157977.987951292	2007-03-31	"020401040705"
272856.389182291	2007-04-30	"020401040705"
108689.757709266	2007-05-31	"020401040705"
35435.187415015	2007-06-30	"020401040705"
47640.6403991822	2007-07-31	"020401040705"
38727.9120227136	2007-08-31	"020401040705"
15728.9307893682	2007-09-30	"020401040705"
59460.4137836155	2007-10-31	"020401040705"
136847.92663641	2007-11-30	"020401040705"
226692.595579904	2007-12-31	"020401040705"
174660.750058796	2008-01-31	"020401040705"
213193.264032292	2008-02-29	"020401040705"
281871.240468936	2008-03-31	"020401040705"
147352.248633375	2008-04-30	"020401040705"
94562.2251219386	2008-05-31	"020401040705"
28728.1204793528	2008-06-30	"020401040705"
38837.8976308759	2008-07-31	"020401040705"
27194.0448967125	2008-08-31	"020401040705"
20243.717457775	2008-09-30	"020401040705"
