datetime,D_R_Canal,delTrenton,NYC_inflow
1952-08-07,,167.63573182464003,4.5901608325632015
1952-08-08,,176.41395426816004,4.176734872320001
1952-08-09,,153.47730852864,3.961526838220801
1952-08-10,,153.47730852864,8.194895403724802
1952-08-11,,219.73872955392002,8.330816267366401
1952-08-12,,222.57041421312005,6.563845040025601
1952-08-13,,214.35852870144004,8.183568665088002
1952-08-14,,199.63376847360004,6.504379662182401
1952-08-15,,173.86543807488002,5.114022494515201
1952-08-16,,165.37038409728004,9.089707756032002
1952-08-17,,246.35656535040005,18.462583977984004
1952-08-18,,351.1288977408,9.825945767424002
1952-08-19,,255.70112472576002,6.739409488896001
1952-08-20,,231.06546819072003,5.278260204748801
1952-08-21,,208.97832784896002,6.583666832640001
1952-08-22,,252.86944006656003,9.825945767424002
1952-08-23,,214.35852870144004,6.807369920716801
1952-08-24,,197.08525228032002,5.292418628044801
1952-08-25,,166.50305796096004,4.607150940518401
1952-08-26,,140.45155909632,4.173903187660801
1952-08-27,,126.00996733440002,3.8822396677632005
1952-08-28,,124.02778807296002,3.7293286961664003
1952-08-29,,127.14264119808001,3.5424375086592006
1952-08-30,,129.40798892544,3.4971305541120006
1952-08-31,,127.14264119808001,3.4858038154752005
1952-09-01,,202.74862159872004,32.167937728512
1952-09-02,,778.7132812800002,46.35467787110401
1952-09-03,,906.1390909440001,31.120214404608006
1952-09-04,,767.3865426432001,20.501396932608003
1952-09-05,,572.0003011584001,15.857434091520004
1952-09-06,,447.4061761536001,13.110699972096002
1952-09-07,,368.11900569600004,11.071887017472003
1952-09-08,,308.65362785280007,9.656044687872003
1952-09-09,,266.46152643072,8.77822244352
1952-09-10,,239.56052216832003,8.211885511680002
1952-09-11,,223.98625654272004,7.419013807104001
1952-09-12,,205.01396932608003,6.900815514470401
1952-09-13,,199.63376847360004,6.359963744563201
1952-09-14,,194.53673608704003,5.9748546309120005
1952-09-15,,172.73276421120002,6.917805622425601
1952-09-16,,169.05157415424003,11.9978479010304
1952-09-17,,198.21792614400002,8.192063719065601
1952-09-18,,184.05950284800002,6.7563995968512005
1952-09-19,,219.73872955392002,8.013667585536
1952-09-20,,286.00015057920007,8.381786591232002
1952-09-21,,242.39220682752003,6.756399596851201
1952-09-22,,194.53673608704003,6.286339943424001
1952-09-23,,176.41395426816004,5.870082298521601
1952-09-24,,178.96247046144003,5.496299923507201
1952-09-25,,170.18424801792003,5.119685863833601
1952-09-26,,145.26542301696003,4.760061912115201
1952-09-27,,137.05353750528002,4.539190508697601
1952-09-28,,132.52284205056003,4.3438042672128
1952-09-29,,125.16046193664002,4.105942755840001
1952-09-30,,113.83372329984002,3.9303783069696006
1952-10-01,,109.86936477696001,3.7831307046912004
1952-10-02,,127.14264119808001,4.813863920640001
1952-10-03,,138.18621136896002,9.316242528768003
1952-10-04,,153.47730852864,6.880993721856001
1952-10-05,,149.79611847168002,5.550101932032001
1952-10-06,,135.92086364160002,4.958279838259201
1952-10-07,,116.66540795904002,4.847844136550401
1952-10-08,,111.85154403840002,4.8053688666624
1952-10-09,,121.76244034560001,4.604319255859201
1952-10-10,,117.79808182272002,4.2956656280064
1952-10-11,,109.01985937920001,4.020992216064
1952-10-12,,114.68322869760001,3.8624178751488003
1952-10-13,,101.65747926528002,3.8624178751488003
1952-10-14,,94.57826761728002,3.6868534262784007
1952-10-15,,90.33074062848002,3.497130554112001
1952-10-16,,96.27727841280002,3.406516645017601
1952-10-17,,94.57826761728002,3.3697047444480006
1952-10-18,,96.27727841280002,3.2790908353536006
1952-10-19,,89.48123523072002,3.1516650256896006
1952-10-20,,82.96836051456002,3.1431699717120005
1952-10-21,,86.08321363968001,3.0780412245504003
1952-10-22,,86.93271903744001,3.0440610086400004
1952-10-23,,93.72876221952001,3.0950313325056005
1952-10-24,,95.42777301504002,3.0299025853440007
1952-10-25,,85.51687670784001,2.9336253069312
1952-10-26,,79.85350738944001,2.9279619376128005
1952-10-27,,80.41984432128001,2.8968134063616002
1952-10-28,,75.88914886656,3.1261798637568003
1952-10-29,,74.47330653696001,3.4489919149056005
1952-10-30,,82.96836051456002,3.488635500134401
1952-10-31,,101.65747926528002,3.5792494092288
1952-11-01,,94.57826761728002,3.7095069035520005
1952-11-02,,92.02975142400001,3.6245563637760005
1952-11-03,,88.63172983296002,3.4546552842240006
1952-11-04,,78.15449659392002,3.386694852403201
1952-11-05,,72.77429574144001,3.1969719802368006
1952-11-06,,88.63172983296002,3.2082987188736003
1952-11-07,,79.85350738944001,3.2366155654656
1952-11-08,,83.81786591232002,3.3130710512640005
1952-11-09,,89.48123523072002,3.2847542046720006
1952-11-10,,91.18024602624001,3.4263384376320007
1952-11-11,,78.15449659392002,3.576417724569601
1952-11-12,,72.20795880960002,3.5424375086592006
1952-11-13,,86.08321363968001,3.1998036648960007
1952-11-14,,77.58815966208002,3.0440610086400004
1952-11-15,,89.48123523072002,3.1828135569408005
1952-11-16,,96.27727841280002,5.0913690172416
1952-11-17,,94.57826761728002,4.912972883712
1952-11-18,,89.48123523072002,4.2135467728896
1952-11-19,,83.81786591232002,3.958695153561601
1952-11-20,,102.50698466304001,6.994261108224
1952-11-21,,291.66351989760005,69.26300676403201
1952-11-22,,1475.3077074432001,99.47708207769601
1952-11-23,,2135.0902330368003,84.837272389632
1952-11-24,,1548.9315085824003,46.439628410880005
1952-11-25,,1053.3866932224003,34.34833491609601
1952-11-26,,750.3964346880001,28.203579205632003
1952-11-27,,600.3171477504001,27.042588495360004
1952-11-28,,506.87155399680006,23.078229972480003
1952-11-29,,436.07943751680006,19.765158921216003
1952-11-30,,390.77248296960005,17.41486065408
1952-12-01,,351.1288977408,14.328324375552002
1952-12-02,,319.98036648960004,13.393868438016003
1952-12-03,,305.8219431936,14.130106449408002
1952-12-04,,291.66351989760005,12.261194574336002
1952-12-05,,356.79226705920007,18.122781818880004
1952-12-06,,730.5746420736001,41.427546564096005
1952-12-07,,801.3667585536001,26.249716790784007
1952-12-08,,699.4261108224001,23.10654681907201
1952-12-09,,580.4953551360001,22.681794120192006
1952-12-10,,504.03986933760007,26.051498864640003
1952-12-11,,1061.8817472,551.2440526064642
1952-12-12,,3341.3878978560006,305.14233887539206
1952-12-13,,2944.9520455680004,149.48463315916803
1952-12-14,,1631.0503636992003,99.080646225408
1952-12-15,,1121.3471250432,72.85924628121602
1952-12-16,,880.6539290112001,60.59805170688
1952-12-17,,736.2380113920001,50.460620626944014
1952-12-18,,639.9607329792001,43.862795371008005
1952-12-19,,569.1686164992001,36.670316336640006
1952-12-20,,509.70323865600005,31.063580711424006
1952-12-21,,467.2279687680001,31.063580711424006
1952-12-22,,535.1884005888,35.14120662067201
1952-12-23,,506.87155399680006,30.638828012544007
1952-12-24,,487.04976138240005,30.327342700032005
1952-12-25,,455.90123013120007,31.148531251200005
1952-12-26,,424.7526988800001,27.325756961280003
1952-12-27,,393.60416762880004,23.276447898624006
1952-12-28,,368.11900569600004,14.922978153984003
1952-12-29,,322.81205114880004,17.103375341568004
1952-12-30,,288.83183523840006,18.717435597312004
1952-12-31,,305.8219431936,18.207732358656003
1953-01-01,,308.65362785280007,16.735256335872002
1953-01-02,,291.66351989760005,15.885750938112002
1953-01-03,,288.83183523840006,16.310503636992003
1953-01-04,,308.65362785280007,15.262780313088001
1953-01-05,,283.16846592,12.997432585728003
1953-01-06,,261.93083097600004,11.864758722048002
1953-01-07,,251.17042927104004,10.618817472000002
1953-01-08,,242.39220682752003,11.355055483392
1953-01-09,,356.79226705920007,12.572679886848
1953-01-10,,492.7131307008001,19.736842074624004
1953-01-11,,504.03986933760007,34.09348329676801
1953-01-12,,467.2279687680001,28.260212898816004
1953-01-13,,441.74280683520004,23.191497358848004
1953-01-14,,413.42596024320005,20.982783324672003
1953-01-15,,373.78237501440003,22.058823495168003
1953-01-16,,356.79226705920007,42.98497312665601
1953-01-17,,359.62395171840006,40.69130855270401
1953-01-18,,402.0992216064001,71.92479034368002
1953-01-19,,549.3468238848001,65.46854932070401
1953-01-20,,605.9805170688,52.72596835430401
1953-01-21,,608.8122017280001,48.42180767232
1953-01-22,,588.9904091136001,43.296458439168006
1953-01-23,,540.8517699072,39.21883252992001
1953-01-24,,801.3667585536001,278.58113677209604
1953-01-25,,1846.2583977984002,296.080947965952
1953-01-26,,2353.1299517952,146.96443381248
1953-01-27,,1537.6047699456003,98.17450713446402
1953-01-28,,1090.198593792,106.52797687910402
1953-01-29,,962.7727841280001,76.62538687795202
1953-01-30,,852.3370824192001,56.91686164992001
1953-01-31,,710.7528494592001,53.773691678208
1953-02-01,,628.6339943424001,61.674091877376014
1953-02-02,,580.4953551360001,41.51249710387201
1953-02-03,,552.1785085440001,42.41863619481601
1953-02-04,,509.70323865600005,38.312693438976005
1953-02-05,,464.39628410880005,31.658234489856003
1953-02-06,,436.07943751680006,30.610511165952005
1953-02-07,,419.08932956160004,76.03073309952002
1953-02-08,,538.0200852480001,61.36260656486401
1953-02-09,,608.8122017280001,46.156459944960005
1953-02-10,,557.8418778624001,39.19051568332801
1953-02-11,,481.38639206400006,35.11288977408
1953-02-12,,436.07943751680006,36.07566255820801
1953-02-13,,433.24775285760006,32.734274660352
1953-02-14,,407.76259092480007,29.789322614784005
1953-02-15,,413.42596024320005,30.752095398912004
1953-02-16,,509.70323865600005,28.684965597696007
1953-02-17,,467.2279687680001,26.334667330560006
1953-02-18,,453.0695454720001,23.134863665664007
1953-02-19,,404.9309062656001,22.228724574720005
1953-02-20,,370.95069035520004,26.589518949888003
1953-02-21,,413.42596024320005,203.768028076032
1953-02-22,,824.0202358272002,135.77927940864004
1953-02-23,,1206.2976648192002,85.65846094080001
1953-02-24,,891.9806676480001,73.68043483238401
1953-02-25,,724.9112727552001,64.16597437747201
1953-02-26,,645.6241022976001,55.67092039987201
1953-02-27,,588.9904091136001,50.347353240576005
1953-02-28,,538.0200852480001,43.55131005849601
1953-03-01,,501.2081846784001,33.442195825152005
1953-03-02,,447.4061761536001,27.325756961280007
1953-03-03,,393.60416762880004,26.929321108992003
1953-03-04,,566.33693184,60.85290332620801
1953-03-05,,693.7627415040001,47.034282189312
1953-03-06,,690.9310568448001,35.056256080896006
1953-03-07,,591.8220937728001,31.88476926259201
1953-03-08,,506.87155399680006,29.307936222720006
1953-03-09,,444.5744914944001,27.042588495360004
1953-03-10,,404.9309062656001,25.655063012352006
1953-03-11,,393.60416762880004,22.341991961088006
1953-03-12,,370.95069035520004,25.655063012352006
1953-03-13,,506.87155399680006,47.14754957568
1953-03-14,,487.04976138240005,53.88695906457601
1953-03-15,,523.8616619520001,81.55251818496001
1953-03-16,,795.7033892352001,150.70225756262403
1953-03-17,,1093.0302784512003,89.11311622502402
1953-03-18,,993.9213153792001,70.14082900838402
1953-03-19,,841.0103437824001,76.76697111091201
1953-03-20,,818.3568665088001,70.33904693452801
1953-03-21,,795.7033892352001,57.115079576064005
1953-03-22,,696.5944261632001,52.07468088268801
1953-03-23,,600.3171477504001,50.34735324057601
1953-03-24,,605.9805170688,135.69432886886403
1953-03-25,,928.7925682176001,120.20501378304002
1953-03-26,,1282.7531506176,185.95673156966404
1953-03-27,,1362.0403210752002,178.14128191027203
1953-03-28,,1322.3967358464001,138.299478755328
1953-03-29,,1149.6639716352001,108.90659199283202
1953-03-30,,945.7826761728002,100.49648855500801
1953-03-31,,798.5350738944002,100.80797386752002
1953-04-01,,730.5746420736001,80.64637909401601
1953-04-02,,685.2676875264001,84.10103437824
1953-04-03,,651.2874716160001,69.37627415040001
1953-04-04,,617.3072557056001,63.20320159334401
1953-04-05,,552.1785085440001,60.90953701939201
1953-04-06,,495.5448153600001,52.782602047488005
1953-04-07,,736.2380113920001,102.96005420851202
1953-04-08,,1070.3768011776,92.17133565696001
1953-04-09,,1121.3471250432,75.20954454835201
1953-04-10,,974.0995227648001,76.34221841203201
1953-04-11,,880.6539290112001,70.11251216179201
1953-04-12,,809.8618125312001,58.84240721817601
1953-04-13,,781.5449659392001,62.495280428544014
1953-04-14,,877.8222443520001,60.59805170688001
1953-04-15,,860.8321363968001,51.59329449062401
1953-04-16,,824.0202358272002,56.52042579763201
1953-04-17,,815.5251818496001,52.55606727475201
1953-04-18,,773.0499119616001,51.36675971788801
1953-04-19,,784.3766505984001,53.68874113843201
1953-04-20,,753.2281193472002,51.734878723584
1953-04-21,,702.2577954816,49.639432075776
1953-04-22,,656.9508409344,44.96715238809601
1953-04-23,,603.1488324096001,42.92833943347201
1953-04-24,,555.0101932032001,41.710715030016004
1953-04-25,,512.5349233152001,40.747942245888005
1953-04-26,,498.3765000192001,67.648946508288
1953-04-27,,591.8220937728001,122.951747902464
1953-04-28,,993.9213153792001,91.831533497856
1953-04-29,,934.4559375360002,76.37053525862402
1953-04-30,,773.0499119616001,65.07211346841602
1953-05-01,,688.0993721856001,135.07135824384002
1953-05-02,,753.2281193472002,124.65075869798403
1953-05-03,,869.3271903744002,105.59352094156802
1953-05-04,,790.0400199168001,85.120440855552
1953-05-05,,722.0795880960001,97.94797236172802
1953-05-06,,705.0894801408001,82.8267762816
1953-05-07,,781.5449659392001,71.55667133798401
1953-05-08,,736.2380113920001,73.00083051417602
1953-05-09,,713.5845341184001,76.20063417907201
1953-05-10,,688.0993721856001,62.80676574105601
1953-05-11,,617.3072557056001,53.09408736000001
1953-05-12,,560.6735625216,50.17745216102401
1953-05-13,,506.87155399680006,60.513101167104004
1953-05-14,,504.03986933760007,56.46379210444801
1953-05-15,,484.21807672320006,55.98240571238401
1953-05-16,,489.8814460416001,56.29389102489601
1953-05-17,,481.38639206400006,79.400437843968
1953-05-18,,529.5250312704001,68.24360028672001
1953-05-19,,605.9805170688,57.65309966131201
1953-05-20,,555.0101932032001,50.29071954739201
1953-05-21,,487.04976138240005,42.95665628006401
1953-05-22,,436.07943751680006,37.80299020032001
1953-05-23,,566.33693184,44.797251308544006
1953-05-24,,569.1686164992001,33.215661052416
1953-05-25,,467.2279687680001,28.543381364736007
1953-05-26,,416.25764490240005,29.222985682944007
1953-05-27,,433.24775285760006,38.08615866624
1953-05-28,,402.0992216064001,29.336253069312004
1953-05-29,,356.79226705920007,25.003775540736005
1953-05-30,,334.13878978560007,24.154270142976006
1953-05-31,,353.9605824000001,25.032092387328003
1953-06-01,,373.78237501440003,21.039417017856003
1953-06-02,,362.45563637760006,18.462583977984004
1953-06-03,,325.64373580800003,16.791890029056002
1953-06-04,,283.16846592,15.630899318784003
1953-06-05,,260.23182018048004,15.715849858560002
1953-06-06,,246.92290228224005,15.715849858560002
1953-06-07,,240.97636449792003,19.227138835968002
1953-06-08,,270.99222188544,15.291097159680001
1953-06-09,,274.10707501056004,13.054066278912002
1953-06-10,,264.76251563520003,11.524956562944002
1953-06-11,,232.48131052032002,10.590500625408001
1953-06-12,,202.18228466688004,9.939213153792002
1953-06-13,,197.08525228032002,10.817035398144002
1953-06-14,,212.94268637184004,10.675451165184
1953-06-15,,197.08525228032002,9.599410994688
1953-06-16,,194.53673608704003,8.551687670784002
1953-06-17,,191.70505142784003,7.872083352576
1953-06-18,,176.41395426816004,7.390696960512001
1953-06-19,,161.68919404032002,7.0055878468608
1953-06-20,,153.47730852864,6.450577653657602
1953-06-21,,143.84958068736003,7.158498818457602
1953-06-22,,145.83175994880003,6.8186966593536
1953-06-23,,150.07928693760002,6.0598051706880005
1953-06-24,,127.14264119808001,5.510458346803201
1953-06-25,,127.14264119808001,5.198973034291201
1953-06-26,,124.02778807296002,5.2216265115648
1953-06-27,,119.78026108416002,7.062221540044801
1953-06-28,,129.40798892544,6.068300224665601
1953-06-29,,132.52284205056003,25.343577699840004
1953-06-30,,114.68322869760001,11.921392415232003
1953-07-01,,118.64758722048002,8.0476478014464
1953-07-02,,146.39809688064003,7.014082900838401
1953-07-03,,165.37038409728004,6.512874716160001
1953-07-04,,146.39809688064003,5.776636704768
1953-07-05,,124.02778807296002,5.207468088268801
1953-07-06,,109.01985937920001,5.204636403609602
1953-07-07,,97.12678381056001,5.346220636569601
1953-07-08,,97.12678381056001,5.131012602470401
1953-07-09,,100.80797386752002,7.872083352576001
1953-07-10,,97.97628920832001,6.1277656025088
1953-07-11,,92.87925682176001,5.114022494515201
1953-07-12,,90.33074062848002,4.595824201881601
1953-07-13,,84.66737131008001,4.6949331649536
1953-07-14,,82.96836051456002,4.638299471769601
1953-07-15,,80.41984432128001,4.355131005849601
1953-07-16,,92.87925682176001,4.009665477427201
1953-07-17,,92.87925682176001,3.6188929944576
1953-07-18,,84.66737131008001,3.4008532756992005
1953-07-19,,91.18024602624001,3.7378237501440004
1953-07-20,,92.02975142400001,4.694933164953601
1953-07-21,,100.80797386752002,4.168239818342401
1953-07-22,,96.27727841280002,3.5962395171840007
1953-07-23,,128.27531506176,5.023408585420801
1953-07-24,,194.53673608704003,4.853507505868801
1953-07-25,,154.60998239232003,3.9870120001536007
1953-07-26,,115.81590256128001,3.4773087614976004
1953-07-27,,95.42777301504002,3.1544967103488
1953-07-28,,89.48123523072002,2.9392886762496007
1953-07-29,,86.08321363968001,2.8345163438592005
1953-07-30,,86.08321363968001,2.9562787842048
1953-07-31,,85.51687670784001,2.8430113978368006
1953-08-01,,84.66737131008001,2.5598429319168003
1953-08-02,,87.7822244352,2.5683379858944004
1953-08-03,,82.1188551168,2.5994865171456
1953-08-04,,75.88914886656,2.5003775540736
1953-08-05,,69.94261108224,2.5626746165760004
