datetime,site_no,62615_Mean,62615_Mean_cd
2024-02-02,01435900,1438.79,A
2024-02-03,01435900,1438.71,A
2024-02-04,01435900,1438.79,A
2024-02-05,01435900,1438.75,A
2024-02-06,01435900,1438.49,A
2024-02-07,01435900,1438.22,A
2024-02-08,01435900,1437.94,A
2024-02-09,01435900,1437.66,A
2024-02-10,01435900,1437.47,A
2024-02-11,01435900,1437.53,A
2024-02-12,01435900,1437.46,A
2024-02-13,01435900,1437.17,A
2024-02-14,01435900,1436.85,A
2024-02-15,01435900,1436.49,A
2024-02-16,01435900,1436.17,A
2024-02-17,01435900,1435.92,A
2024-02-18,01435900,1435.84,A
2024-02-19,01435900,1435.67,A
2024-02-20,01435900,1435.27,A
2024-02-21,01435900,1434.89,A
2024-02-22,01435900,1434.51,A
2024-02-23,01435900,1434.15,A
2024-02-24,01435900,1433.88,A
2024-02-25,01435900,1433.74,A
2024-02-26,01435900,1433.54,A
2024-02-27,01435900,1433.14,A
2024-02-28,01435900,1432.95,A
2024-02-29,01435900,1433.45,A
2024-03-01,01435900,1433.59,A
2024-03-02,01435900,1433.57,A
2024-03-03,01435900,1434.11,A
2024-03-04,01435900,1434.4,A
2024-03-05,01435900,1434.55,A
2024-03-06,01435900,1435.39,A
2024-03-07,01435900,1436.87,A
2024-03-08,01435900,1437.84,A
2024-03-09,01435900,1438.31,A
2024-03-10,01435900,1439.45,A
2024-03-11,01435900,1439.34,A
2024-03-12,01435900,1439.19,A
2024-03-13,01435900,1439.13,A
2024-03-14,01435900,1439.1,A
2024-03-15,01435900,1439.09,A
2024-03-16,01435900,1439.06,A
2024-03-17,01435900,1439.04,A
2024-03-18,01435900,1438.99,A
2024-03-19,01435900,1438.82,A
2024-03-20,01435900,1438.56,A
2024-03-21,01435900,1438.27,A
2024-03-22,01435900,1437.96,A
2024-03-23,01435900,1438.11,A
2024-03-24,01435900,1439.13,A
2024-03-25,01435900,1439.15,A
2024-03-26,01435900,1439.09,A
2024-03-27,01435900,1439.07,A
2024-03-28,01435900,1439.06,A
2024-03-29,01435900,1439.01,A
2024-03-30,01435900,1438.92,A
2024-03-31,01435900,1438.93,A
2024-04-01,01435900,1438.98,A
2024-04-02,01435900,1439.1,A
2024-04-03,01435900,1439.27,A
2024-04-04,01435900,1439.31,A
2024-04-05,01435900,1439.14,A
2024-04-06,01435900,1439.06,A
2024-04-07,01435900,1439.04,A
2024-04-08,01435900,1439.04,A
2024-04-09,01435900,1439.09,A
2024-04-10,01435900,1439.18,A
2024-04-11,01435900,1439.14,A
2024-04-12,01435900,1439.93,A
2024-04-13,01435900,1439.81,A
2024-04-14,01435900,1439.43,A
2024-04-15,01435900,1439.34,A
2024-04-16,01435900,1439.21,A
2024-04-17,01435900,1439.14,A
2024-04-18,01435900,1439.18,P
2024-04-19,01435900,1439.2,P
2024-04-20,01435900,1439.14,P
2024-04-21,01435900,1439.06,P
2024-04-22,01435900,1439.03,P
2024-04-23,01435900,1439.0,P
2024-04-24,01435900,1438.97,P
2024-04-25,01435900,1438.94,P
2024-04-26,01435900,1438.93,P
2024-04-27,01435900,1438.9,P
2024-04-28,01435900,1438.9,P
2024-04-29,01435900,1438.89,P
2024-04-30,01435900,1438.87,P
2024-05-01,01435900,1438.9,P
2024-05-02,01435900,1438.86,P
2024-05-03,01435900,1438.79,P
2024-05-04,01435900,1438.73,P
2024-05-05,01435900,1438.78,P
2024-05-06,01435900,1438.92,P
2024-05-07,01435900,1438.91,P
2024-05-08,01435900,1438.79,P
2024-05-09,01435900,1438.47,P
2024-05-10,01435900,1438.25,P
2024-05-11,01435900,1438.03,P
2024-05-12,01435900,1437.77,P
2024-05-13,01435900,1437.49,P
2024-05-14,01435900,1437.27,P
2024-05-15,01435900,1437.24,P
2024-05-16,01435900,1437.24,P
2024-05-17,01435900,1437.19,P
2024-05-18,01435900,1437.2,P
2024-05-19,01435900,1437.34,P
2024-05-20,01435900,1437.37,P
2024-05-21,01435900,1437.18,P
2024-05-22,01435900,1436.98,P
2024-05-23,01435900,1436.77,P
2024-05-24,01435900,1436.48,P
2024-05-25,01435900,1436.08,P
2024-05-26,01435900,1435.68,P
2024-05-27,01435900,1435.35,P
2024-05-28,01435900,1435.73,P
2024-05-29,01435900,1436.02,P
2024-05-30,01435900,1436.21,P
2024-05-31,01435900,1436.35,P
2024-06-01,01435900,1436.42,P
2024-06-02,01435900,1436.47,P
2024-06-03,01435900,1436.51,P
2024-06-04,01435900,1436.52,P
2024-06-05,01435900,1436.53,P
2024-06-06,01435900,1436.57,P
2024-06-07,01435900,1436.55,P
2024-06-08,01435900,1436.28,P
2024-06-09,01435900,1436.0,P
2024-06-10,01435900,1435.7,P
2024-06-11,01435900,1435.4,P
2024-06-12,01435900,1435.1,P
2024-06-13,01435900,1434.77,P
2024-06-14,01435900,1434.44,P
2024-06-15,01435900,1434.08,P
2024-06-16,01435900,1433.54,P
2024-06-17,01435900,1433.03,P
2024-06-18,01435900,1432.52,P
2024-06-19,01435900,1431.98,P
2024-06-20,01435900,1431.42,P
2024-06-21,01435900,1430.88,P
2024-06-22,01435900,1430.38,P
2024-06-23,01435900,1430.1,P
2024-06-24,01435900,1429.89,P
2024-06-25,01435900,1429.72,P
2024-06-26,01435900,1429.64,P
2024-06-27,01435900,1429.58,P
2024-06-28,01435900,1429.38,P
2024-06-29,01435900,1428.94,P
2024-06-30,01435900,1428.76,P
2024-07-01,01435900,1428.58,P
2024-07-02,01435900,1428.25,P
2024-07-03,01435900,1427.86,P
2024-07-04,01435900,1427.48,P
2024-07-05,01435900,1427.08,P
2024-07-06,01435900,1426.71,P
2024-07-07,01435900,1426.33,P
2024-07-08,01435900,1425.88,P
2024-07-09,01435900,1425.45,P
2024-07-10,01435900,1425.02,P
2024-07-11,01435900,1424.64,P
2024-07-12,01435900,1424.41,P
2024-07-13,01435900,1424.29,P
2024-07-14,01435900,1424.05,P
2024-07-15,01435900,1423.59,P
2024-07-16,01435900,1423.22,P
2024-07-17,01435900,1422.91,P
2024-07-18,01435900,1422.78,P
2024-07-19,01435900,1422.65,P
2024-07-20,01435900,1422.52,P
2024-07-21,01435900,1422.42,P
2024-07-22,01435900,1422.19,P
2024-07-23,01435900,1421.79,P
2024-07-24,01435900,1421.52,P
2024-07-25,01435900,1421.41,P
2024-07-26,01435900,1421.27,P
2024-07-27,01435900,1421.16,P
2024-07-28,01435900,1421.01,P
2024-07-29,01435900,1420.88,P
2024-07-30,01435900,1420.72,P
2024-07-31,01435900,1420.63,P
2024-08-01,01435900,1420.43,P
2024-08-02,01435900,1419.98,P
2024-08-03,01435900,1419.74,P
2024-08-04,01435900,1419.7,P
2024-08-05,01435900,1419.58,P
2024-08-06,01435900,1419.7,P
2024-08-07,01435900,1419.97,P
2024-08-08,01435900,1420.22,P
2024-08-09,01435900,1420.88,P
2024-08-10,01435900,1423.11,P
2024-08-11,01435900,1423.8,P
2024-08-12,01435900,1423.36,P
2024-08-13,01435900,1422.51,P
2024-08-14,01435900,1421.62,P
2024-08-15,01435900,1421.27,P
2024-08-16,01435900,1420.53,P
2024-08-17,01435900,1419.51,P
2024-08-18,01435900,1418.65,P
2024-08-19,01435900,1417.9,P
2024-08-20,01435900,1416.91,P
2024-08-21,01435900,1415.88,P
2024-08-22,01435900,1414.83,P
2024-08-23,01435900,1413.88,P
2024-08-24,01435900,1413.13,P
2024-08-25,01435900,1412.38,P
2024-08-26,01435900,1411.61,P
2024-08-27,01435900,1410.86,P
2024-08-28,01435900,1410.06,P
2024-08-29,01435900,1409.34,P
2024-08-30,01435900,1408.62,P
2024-08-31,01435900,1407.99,P
2024-09-01,01435900,1407.83,P
2024-09-02,01435900,1407.69,P
2024-09-03,01435900,1407.59,P
2024-09-04,01435900,1407.34,P
2024-09-05,01435900,1407.1,P
2024-09-06,01435900,1406.83,P
2024-09-07,01435900,1406.59,P
2024-09-08,01435900,1406.34,P
2024-09-09,01435900,1406.11,P
2024-09-10,01435900,1405.79,P
2024-09-11,01435900,1405.09,P
2024-09-12,01435900,1404.32,P
2024-09-13,01435900,1403.53,P
2024-09-14,01435900,1402.73,P
2024-09-15,01435900,1401.98,P
2024-09-16,01435900,1401.17,P
2024-09-17,01435900,1400.35,P
2024-09-18,01435900,1399.53,P
2024-09-19,01435900,1398.69,P
2024-09-20,01435900,1397.86,P
2024-09-21,01435900,1397.01,P
2024-09-22,01435900,1396.17,P
2024-09-23,01435900,1395.31,P
2024-09-24,01435900,1394.45,P
2024-09-25,01435900,1393.61,P
2024-09-26,01435900,1392.8,P
2024-09-27,01435900,1392.0,P
2024-09-28,01435900,1391.3,P
2024-09-29,01435900,1391.03,P
2024-09-30,01435900,1390.69,P
2024-10-01,01435900,1390.37,P
2024-10-02,01435900,1390.04,P
2024-10-03,01435900,1389.64,P
2024-10-04,01435900,1389.27,P
2024-10-05,01435900,1388.9,P
2024-10-06,01435900,1388.57,P
2024-10-07,01435900,1388.2,P
2024-10-08,01435900,1387.83,P
2024-10-09,01435900,1387.46,P
2024-10-10,01435900,1387.06,P
2024-10-11,01435900,1386.7,P
2024-10-12,01435900,1386.33,P
2024-10-13,01435900,1386.03,P
2024-10-14,01435900,1385.77,P
2024-10-15,01435900,1385.48,P
2024-10-16,01435900,1385.14,P
2024-10-17,01435900,1384.83,P
2024-10-18,01435900,1384.51,P
2024-10-19,01435900,1384.28,P
2024-10-20,01435900,1384.13,P
2024-10-21,01435900,1384.04,P
2024-10-22,01435900,1383.96,P
2024-10-23,01435900,1383.86,P
2024-10-24,01435900,1383.72,P
2024-10-25,01435900,1383.66,P
2024-10-26,01435900,1383.52,P
2024-10-27,01435900,1383.43,P
2024-10-28,01435900,1383.37,P
2024-10-29,01435900,1383.26,P
2024-10-30,01435900,1383.18,P
2024-10-31,01435900,1383.06,P
2024-11-01,01435900,1382.94,P
2024-11-02,01435900,1382.81,P
2024-11-03,01435900,1382.77,P
2024-11-04,01435900,1382.66,P
2024-11-05,01435900,1382.55,P
2024-11-06,01435900,1382.43,P
2024-11-07,01435900,1382.32,P
2024-11-08,01435900,1382.19,P
2024-11-09,01435900,1382.07,P
2024-11-10,01435900,1382.0,P
2024-11-11,01435900,1381.87,P
2024-11-12,01435900,1381.76,P
2024-11-13,01435900,1381.72,P
2024-11-14,01435900,1381.62,P
2024-11-15,01435900,1381.46,P
2024-11-16,01435900,1381.29,P
2024-11-17,01435900,1381.24,P
2024-11-18,01435900,1381.09,P
2024-11-19,01435900,1381.03,P
2024-11-20,01435900,1380.99,P
2024-11-21,01435900,1380.9,P
2024-11-22,01435900,1380.96,P
2024-11-23,01435900,1380.95,P
2024-11-24,01435900,1380.96,P
2024-11-25,01435900,1381.01,P
2024-11-26,01435900,1381.11,P
2024-11-27,01435900,1381.32,P
2024-11-28,01435900,1381.53,P
2024-11-29,01435900,1381.7,P
2024-11-30,01435900,1381.84,P
2024-12-01,01435900,1381.97,P
2024-12-02,01435900,1381.99,P
2024-12-03,01435900,1382.01,P
2024-12-04,01435900,1382.07,P
2024-12-05,01435900,1382.09,P
2024-12-06,01435900,1382.1,P
2024-12-07,01435900,1382.13,P
2024-12-08,01435900,1382.16,P
2024-12-09,01435900,1382.26,P
2024-12-10,01435900,1382.53,P
2024-12-11,01435900,1384.31,P
2024-12-12,01435900,1390.84,P
2024-12-13,01435900,1392.59,P
2024-12-14,01435900,1393.33,P
2024-12-15,01435900,1393.82,P
2024-12-16,01435900,1394.31,P
2024-12-17,01435900,1395.09,P
2024-12-18,01435900,1396.07,P
2024-12-19,01435900,1396.81,P
2024-12-20,01435900,1397.35,P
2024-12-21,01435900,1397.8,P
2024-12-22,01435900,1398.07,P
2024-12-23,01435900,1398.23,P
2024-12-24,01435900,1398.51,P
2024-12-25,01435900,1398.78,P
2024-12-26,01435900,1399.02,P
2024-12-27,01435900,1399.2,P
2024-12-28,01435900,1399.38,P
2024-12-29,01435900,1399.69,P
2024-12-30,01435900,1402.41,P
2024-12-31,01435900,1404.86,P
