datetime,site_no,00062_Maximum,00062_Maximum_cd,00062_Minimum,00062_Minimum_cd,00062_Mean,00062_Mean_cd
2013-01-25,01449790,628.15,A,628.1,A,628.12,A
2013-01-26,01449790,628.19,A,628.15,A,628.17,A
2013-01-27,01449790,628.21,A,628.18,A,628.19,A
2013-01-28,01449790,628.23,A,628.13,A,628.2,A
2013-01-29,01449790,628.13,A,628.01,A,628.06,A
2013-01-30,01449790,628.07,A,628.02,A,628.04,A
2013-01-31,01449790,628.84,A,628.07,A,628.52,A
2013-02-01,01449790,629.01,A,628.84,A,628.95,A
2013-02-02,01449790,629.03,A,629.01,A,629.02,A
2013-02-03,01449790,629.02,A,628.92,A,628.98,A
2013-02-04,01449790,628.92,A,628.75,A,628.84,A
2013-02-05,01449790,628.75,A,628.52,A,628.64,A
2013-02-06,01449790,628.52,A,628.25,A,628.39,A
2013-02-07,01449790,628.25,A,628.06,A,628.12,A
2013-02-08,01449790,628.13,A,628.08,A,628.1,A
2013-02-09,01449790,628.16,A,628.12,A,628.14,A
2013-02-10,01449790,628.15,A,628.11,A,628.13,A
2013-02-11,01449790,628.12,A,628.07,A,628.11,A
2013-02-12,01449790,628.07,A,628.03,A,628.04,A
2013-02-13,01449790,628.04,A,628.03,A,628.03,A
2013-02-14,01449790,628.03,A,628.01,A,628.02,A
2013-02-15,01449790,628.04,A,627.99,A,628.01,A
2013-02-16,01449790,628.11,A,628.04,A,628.08,A
2013-02-17,01449790,628.15,A,628.11,A,628.13,A
2013-02-18,01449790,628.15,A,628.13,A,628.14,A
2013-02-19,01449790,628.16,A,628.11,A,628.14,A
2013-02-20,01449790,628.12,A,628.04,A,628.08,A
2013-02-21,01449790,628.07,A,628.05,A,628.06,A
2013-02-22,01449790,628.06,A,628.04,A,628.05,A
2013-02-23,01449790,628.06,A,628.04,A,628.05,A
2013-02-24,01449790,628.07,A,628.06,A,628.06,A
2013-02-25,01449790,628.07,A,628.04,A,628.06,A
2013-02-26,01449790,628.04,A,627.98,A,628.01,A
2013-02-27,01449790,628.08,A,628.0,A,628.04,A
2013-02-28,01449790,628.08,A,628.04,A,628.07,A
2013-03-01,01449790,628.05,A,628.0,A,628.02,A
2013-03-02,01449790,628.1,A,628.04,A,628.07,A
2013-03-03,01449790,628.14,A,628.1,A,628.12,A
2013-03-04,01449790,628.16,A,628.13,A,628.14,A
2013-03-05,01449790,628.13,A,628.06,A,628.09,A
2013-03-06,01449790,628.06,A,627.98,A,628.03,A
2013-03-07,01449790,627.98,A,627.95,A,627.96,A
2013-03-08,01449790,628.02,A,627.97,A,628.0,A
2013-03-09,01449790,628.06,A,628.02,A,628.04,A
2013-03-10,01449790,628.08,A,628.05,A,628.06,A
2013-03-11,01449790,628.08,A,628.05,A,628.07,A
2013-03-12,01449790,628.72,A,628.05,A,628.3,A
2013-03-13,01449790,629.14,A,628.72,A,629.01,A
2013-03-14,01449790,629.19,A,629.14,A,629.17,A
2013-03-15,01449790,629.18,A,629.09,A,629.14,A
2013-03-16,01449790,629.09,A,628.94,A,629.02,A
2013-03-17,01449790,628.94,A,628.73,A,628.84,A
2013-03-20,01449790,628.3,A,628.08,A,628.19,A
2013-03-21,01449790,628.08,A,627.96,A,627.99,A
2013-03-22,01449790,628.0,A,627.96,A,627.97,A
2013-03-23,01449790,628.05,A,628.0,A,628.02,A
2013-03-24,01449790,628.08,A,628.05,A,628.06,A
2013-03-25,01449790,628.1,A,628.06,A,628.08,A
2013-03-26,01449790,628.06,A,628.01,A,628.03,A
2013-03-27,01449790,628.03,A,628.0,A,628.01,A
2013-03-28,01449790,628.05,A,628.02,A,628.04,A
2013-03-29,01449790,628.06,A,628.05,A,628.06,A
2013-03-30,01449790,628.07,A,628.05,A,628.06,A
2013-03-31,01449790,628.08,A,628.05,A,628.06,A
2013-04-01,01449790,628.09,A,628.06,A,628.08,A
2013-04-02,01449790,628.06,A,628.0,A,628.02,A
2013-04-03,01449790,628.01,A,627.98,A,627.99,A
2013-04-04,01449790,628.0,A,627.98,A,627.99,A
2013-04-05,01449790,628.0,A,627.98,A,627.99,A
2013-04-06,01449790,628.0,A,627.98,A,627.99,A
2013-04-07,01449790,627.99,A,627.98,A,627.99,A
2013-04-08,01449790,627.99,A,627.97,A,627.99,A
2013-04-09,01449790,628.0,A,627.98,A,627.99,A
2013-04-10,01449790,628.11,A,628.0,A,628.03,A
2013-04-11,01449790,628.18,A,628.09,A,628.14,A
2013-04-12,01449790,628.18,A,628.05,A,628.11,A
2013-04-13,01449790,628.29,A,628.18,A,628.24,A
2013-04-14,01449790,628.35,A,628.29,A,628.32,A
2013-04-15,01449790,628.37,A,628.17,A,628.3,A
2013-04-16,01449790,628.17,A,628.0,A,628.05,A
2013-04-17,01449790,628.07,A,628.03,A,628.05,A
2013-04-18,01449790,628.07,A,628.01,A,628.05,A
2013-04-19,01449790,628.15,A,627.95,A,628.0,A
2013-04-20,01449790,628.6,A,628.15,A,628.39,A
2013-04-21,01449790,628.87,A,628.6,A,628.74,A
2013-04-22,01449790,628.96,A,628.46,A,628.76,A
2013-04-23,01449790,628.46,A,628.04,A,628.18,A
2013-04-24,01449790,628.04,A,627.99,A,628.01,A
2013-04-25,01449790,628.03,A,627.98,A,628.01,A
2013-04-26,01449790,628.04,A,628.02,A,628.03,A
2013-04-27,01449790,628.05,A,628.04,A,628.04,A
2013-04-28,01449790,628.05,A,628.03,A,628.04,A
2013-04-29,01449790,628.08,A,628.03,A,628.05,A
2013-04-30,01449790,628.1,A,628.07,A,628.09,A
2013-05-01,01449790,628.07,A,628.02,A,628.04,A
2013-05-02,01449790,628.03,A,628.02,A,628.02,A
2013-05-03,01449790,628.03,A,628.0,A,628.02,A
2013-05-04,01449790,628.04,A,628.02,A,628.03,A
2013-05-05,01449790,628.04,A,628.02,A,628.03,A
2013-05-06,01449790,628.03,A,628.01,A,628.02,A
2013-05-07,01449790,628.04,A,628.02,A,628.03,A
2013-05-08,01449790,628.08,A,628.04,A,628.05,A
2013-05-09,01449790,628.06,A,628.02,A,628.05,A
2013-05-10,01449790,628.02,A,627.98,A,628.0,A
2013-05-11,01449790,628.15,A,628.02,A,628.07,A
2013-05-12,01449790,628.23,A,628.15,A,628.2,A
2013-05-13,01449790,628.24,A,628.15,A,628.21,A
2013-05-14,01449790,628.15,A,628.05,A,628.09,A
2013-05-15,01449790,628.11,A,628.06,A,628.08,A
2013-05-16,01449790,628.06,A,628.01,A,628.04,A
2013-05-17,01449790,628.02,A,627.99,A,628.0,A
2013-05-18,01449790,628.05,A,628.01,A,628.03,A
2013-05-19,01449790,628.12,A,628.05,A,628.09,A
2013-05-20,01449790,628.13,A,628.08,A,628.11,A
2013-05-21,01449790,628.08,A,628.04,A,628.05,A
2013-05-22,01449790,628.04,A,628.0,A,628.02,A
2013-05-23,01449790,628.17,A,628.0,A,628.03,A
2013-05-24,01449790,628.44,A,628.17,A,628.36,A
2013-05-25,01449790,628.38,A,628.09,A,628.24,A
2013-05-26,01449790,628.09,A,627.91,A,627.97,A
2013-05-27,01449790,628.05,A,627.97,A,628.01,A
2013-05-28,01449790,628.13,A,628.05,A,628.09,A
2013-05-29,01449790,628.15,A,628.13,A,628.14,A
2013-05-30,01449790,628.15,A,628.1,A,628.12,A
2013-05-31,01449790,628.1,A,628.04,A,628.06,A
2013-06-01,01449790,628.09,A,628.07,A,628.07,A
2013-06-02,01449790,628.09,A,628.07,A,628.08,A
2013-06-03,01449790,628.1,A,628.07,A,628.09,A
2013-06-04,01449790,628.08,A,628.03,A,628.05,A
2013-06-05,01449790,628.03,A,628.01,A,628.02,A
2013-06-06,01449790,628.06,A,628.01,A,628.02,A
2013-06-07,01449790,628.21,A,628.05,A,628.16,A
2013-06-08,01449790,628.22,A,628.11,A,628.18,A
2013-06-09,01449790,628.11,A,627.96,A,628.02,A
2013-06-10,01449790,628.24,A,627.97,A,628.05,A
2013-06-11,01449790,628.47,A,628.24,A,628.42,A
2013-06-12,01449790,628.4,A,627.97,A,628.23,A
2013-06-13,01449790,628.01,A,627.81,A,627.89,A
2013-06-14,01449790,628.27,A,628.01,A,628.16,A
2013-06-15,01449790,628.43,A,628.27,A,628.37,A
2013-06-16,01449790,628.45,A,628.43,A,628.44,A
2013-06-17,01449790,628.45,A,628.21,A,628.36,A
2013-06-18,01449790,628.21,A,628.02,A,628.08,A
2013-06-19,01449790,628.06,A,627.99,A,628.02,A
2013-06-20,01449790,628.1,A,628.06,A,628.08,A
2013-06-21,01449790,628.14,A,628.1,A,628.11,A
2013-06-22,01449790,628.19,A,628.14,A,628.17,A
2013-06-23,01449790,628.22,A,628.19,A,628.2,A
2013-06-24,01449790,628.22,A,628.13,A,628.19,A
2013-06-25,01449790,628.14,A,628.04,A,628.08,A
2013-06-26,01449790,628.14,A,628.02,A,628.1,A
2013-06-27,01449790,628.22,A,627.94,A,628.01,A
2013-06-28,01449790,628.45,A,628.22,A,628.33,A
2013-06-29,01449790,628.75,A,628.45,A,628.63,A
2013-06-30,01449790,628.84,A,628.75,A,628.81,A
2013-07-01,01449790,629.03,A,628.84,A,628.97,A
2013-07-02,01449790,630.44,A,628.96,A,629.96,A
2013-07-03,01449790,630.44,A,629.92,A,630.26,A
2013-07-04,01449790,629.92,A,628.83,A,629.41,A
2013-07-05,01449790,628.83,A,628.29,A,628.45,A
2013-07-06,01449790,628.6,A,628.41,A,628.52,A
2013-07-07,01449790,628.69,A,628.6,A,628.64,A
2013-07-08,01449790,628.7,A,628.44,A,628.62,A
2013-07-09,01449790,628.44,A,628.1,A,628.24,A
2013-07-10,01449790,628.1,A,628.02,A,628.05,A
2013-07-11,01449790,628.05,A,628.01,A,628.04,A
2013-07-12,01449790,628.07,A,627.99,A,628.02,A
2013-07-13,01449790,628.17,A,628.07,A,628.13,A
2013-07-14,01449790,628.23,A,628.17,A,628.2,A
2013-07-15,01449790,628.24,A,628.18,A,628.22,A
2013-07-16,01449790,628.18,A,628.06,A,628.13,A
2013-07-17,01449790,628.06,A,628.01,A,628.02,A
2013-07-18,01449790,628.02,A,628.0,A,628.01,A
2013-07-19,01449790,628.02,A,627.99,A,628.0,A
2013-07-20,01449790,628.07,A,628.02,A,628.04,A
2013-07-21,01449790,628.1,A,628.06,A,628.08,A
2013-07-22,01449790,628.14,A,628.08,A,628.1,A
2013-07-23,01449790,628.22,A,628.07,A,628.16,A
2013-07-24,01449790,628.07,A,627.97,A,627.99,A
2013-07-25,01449790,628.02,A,627.99,A,628.01,A
2013-07-26,01449790,628.03,A,628.02,A,628.03,A
2013-07-27,01449790,628.04,A,628.03,A,628.03,A
2013-07-28,01449790,628.15,A,628.04,A,628.09,A
2013-07-29,01449790,628.37,A,628.15,A,628.3,A
2013-07-30,01449790,628.22,A,628.03,A,628.09,A
2013-07-31,01449790,628.03,A,628.0,A,628.01,A
2013-08-01,01449790,628.07,A,628.0,A,628.04,A
2013-08-02,01449790,628.06,A,628.04,A,628.05,A
2013-08-03,01449790,628.11,A,628.06,A,628.08,A
2013-08-04,01449790,628.11,A,628.1,A,628.1,A
2013-08-05,01449790,628.1,A,628.07,A,628.08,A
2013-08-06,01449790,628.07,A,628.03,A,628.05,A
2013-08-07,01449790,628.03,A,628.0,A,628.02,A
2013-08-08,01449790,628.02,A,628.0,A,628.01,A
2013-08-09,01449790,628.38,A,628.02,A,628.21,A
2013-08-10,01449790,628.54,A,628.38,A,628.48,A
2013-08-11,01449790,628.56,A,628.54,A,628.55,A
2013-08-12,01449790,628.54,A,628.3,A,628.46,A
2013-08-13,01449790,628.3,A,628.1,A,628.18,A
2013-08-14,01449790,628.1,A,628.0,A,628.03,A
2013-08-15,01449790,628.02,A,627.98,A,628.0,A
2013-08-16,01449790,628.05,A,628.02,A,628.04,A
2013-08-17,01449790,628.07,A,628.05,A,628.06,A
2013-08-18,01449790,628.09,A,628.07,A,628.08,A
2013-08-19,01449790,628.1,A,628.09,A,628.09,A
2013-08-20,01449790,628.1,A,628.09,A,628.1,A
2013-08-21,01449790,628.11,A,628.09,A,628.1,A
2013-08-22,01449790,628.22,A,628.09,A,628.15,A
2013-08-23,01449790,628.25,A,628.21,A,628.23,A
2013-08-24,01449790,628.21,A,628.09,A,628.15,A
2013-08-25,01449790,628.09,A,627.97,A,628.03,A
2013-08-26,01449790,627.97,A,627.92,A,627.95,A
2013-08-27,01449790,628.01,A,627.97,A,628.0,A
2013-08-28,01449790,628.14,A,628.0,A,628.07,A
2013-08-29,01449790,628.3,A,628.14,A,628.18,A
2013-08-30,01449790,628.36,A,628.3,A,628.34,A
2013-08-31,01449790,628.36,A,628.33,A,628.35,A
2013-09-01,01449790,628.34,A,628.32,A,628.33,A
2013-09-02,01449790,628.66,A,628.31,A,628.46,A
2013-09-03,01449790,628.84,A,628.66,A,628.76,A
2013-09-04,01449790,628.67,A,628.54,A,628.57,A
2013-09-05,01449790,628.59,A,628.57,A,628.58,A
2013-09-06,01449790,628.58,A,628.47,A,628.54,A
2013-09-07,01449790,628.48,A,628.32,A,628.4,A
2013-09-08,01449790,628.32,A,628.14,A,628.23,A
2013-09-09,01449790,628.14,A,628.07,A,628.09,A
2013-09-10,01449790,628.11,A,628.08,A,628.1,A
2013-09-11,01449790,628.13,A,628.11,A,628.12,A
2013-09-12,01449790,628.22,A,628.12,A,628.15,A
2013-09-13,01449790,628.25,A,628.19,A,628.22,A
2013-09-14,01449790,628.19,A,628.12,A,628.16,A
2013-09-15,01449790,628.12,A,628.05,A,628.08,A
2013-09-16,01449790,628.05,A,628.01,A,628.03,A
2013-09-17,01449790,628.02,A,627.99,A,628.01,A
2013-09-20,01449790,628.02,A,628.0,A,628.01,A
2013-09-21,01449790,628.08,A,628.01,A,628.03,A
2013-09-22,01449790,628.13,A,628.07,A,628.11,A
2013-09-23,01449790,628.14,A,628.12,A,628.13,A
2013-09-24,01449790,628.13,A,628.12,A,628.13,A
2013-09-25,01449790,628.13,A,628.11,A,628.12,A
2013-09-26,01449790,628.13,A,628.11,A,628.12,A
2013-09-27,01449790,628.11,A,628.1,A,628.11,A
2013-09-28,01449790,628.1,A,628.08,A,628.09,A
2013-09-29,01449790,628.09,A,628.07,A,628.08,A
2013-09-30,01449790,628.07,A,627.96,A,628.04,A
2013-10-01,01449790,627.96,A,627.88,A,627.9,A
2013-10-02,01449790,627.93,A,627.9,A,627.91,A
2013-10-03,01449790,627.94,A,627.92,A,627.93,A
2013-10-04,01449790,627.97,A,627.94,A,627.95,A
2013-10-05,01449790,627.99,A,627.96,A,627.98,A
2013-10-06,01449790,628.02,A,627.99,A,628.01,A
2013-10-07,01449790,628.13,A,628.01,A,628.06,A
2013-10-08,01449790,628.16,A,628.12,A,628.14,A
2013-10-09,01449790,628.12,A,628.05,A,628.09,A
2013-10-10,01449790,628.06,A,628.02,A,628.03,A
2013-10-11,01449790,628.02,A,627.99,A,628.0,A
2013-10-12,01449790,628.02,A,628.0,A,628.01,A
2013-10-13,01449790,628.03,A,628.02,A,628.02,A
2013-10-14,01449790,628.04,A,628.02,A,628.03,A
2013-10-15,01449790,628.04,A,628.03,A,628.04,A
2013-10-16,01449790,628.04,A,628.02,A,628.03,A
2013-10-17,01449790,628.04,A,628.02,A,628.02,A
2013-10-18,01449790,628.05,A,628.03,A,628.04,A
2013-10-19,01449790,628.06,A,628.03,A,628.04,A
2013-10-20,01449790,628.05,A,628.04,A,628.05,A
2013-10-21,01449790,628.05,A,628.03,A,628.04,A
2013-10-22,01449790,628.04,A,628.02,A,628.03,A
2013-10-23,01449790,628.03,A,628.0,A,628.01,A
2013-10-24,01449790,628.01,A,627.98,A,627.99,A
2013-10-25,01449790,627.99,A,627.97,A,627.98,A
2013-10-26,01449790,627.98,A,627.96,A,627.97,A
2013-10-27,01449790,627.97,A,627.96,A,627.97,A
2013-10-28,01449790,627.97,A,627.96,A,627.97,A
2013-10-29,01449790,627.97,A,627.96,A,627.97,A
2013-10-30,01449790,627.98,A,627.97,A,627.97,A
2013-10-31,01449790,628.0,A,627.97,A,627.98,A
2013-11-01,01449790,628.1,A,628.0,A,628.05,A
2013-11-02,01449790,628.1,A,628.09,A,628.1,A
2013-11-03,01449790,628.11,A,628.08,A,628.09,A
2013-11-04,01449790,628.09,A,628.04,A,628.07,A
2013-11-05,01449790,628.05,A,628.01,A,628.03,A
2013-11-06,01449790,628.03,A,628.02,A,628.02,A
2013-11-07,01449790,628.06,A,628.02,A,628.04,A
2013-11-08,01449790,628.07,A,627.9,A,628.02,A
2013-11-09,01449790,627.9,A,627.58,A,627.74,A
2013-11-10,01449790,627.58,A,627.4,A,627.45,A
2013-11-11,01449790,627.42,A,627.39,A,627.4,A
2013-11-12,01449790,627.41,A,627.38,A,627.4,A
2013-11-13,01449790,627.4,A,627.37,A,627.39,A
2013-11-14,01449790,627.38,A,627.23,A,627.34,A
2013-11-15,01449790,627.23,A,626.85,A,627.06,A
2013-11-16,01449790,626.85,A,626.42,A,626.63,A
2013-11-17,01449790,626.42,A,626.11,A,626.22,A
2013-11-18,01449790,626.19,A,626.12,A,626.16,A
2013-11-19,01449790,626.21,A,626.17,A,626.19,A
2013-11-20,01449790,626.21,A,626.19,A,626.2,A
2013-11-21,01449790,626.2,A,626.19,A,626.19,A
2013-11-22,01449790,626.2,A,626.19,A,626.19,A
2013-11-23,01449790,626.2,A,626.18,A,626.19,A
2013-11-24,01449790,626.2,A,626.17,A,626.18,A
2013-11-25,01449790,626.17,A,626.15,A,626.16,A
2013-11-26,01449790,626.26,A,626.15,A,626.18,A
2013-11-27,01449790,626.71,A,626.26,A,626.51,A
2013-11-28,01449790,626.89,A,626.71,A,626.82,A
2013-11-29,01449790,626.97,A,626.88,A,626.93,A
2013-11-30,01449790,627.04,A,626.97,A,627.01,A
2013-12-01,01449790,627.11,A,627.04,A,627.07,A
2013-12-02,01449790,627.17,A,627.11,A,627.14,A
2013-12-03,01449790,627.22,A,627.17,A,627.2,A
2013-12-04,01449790,627.27,A,627.22,A,627.25,A
2013-12-05,01449790,627.33,A,627.27,A,627.3,A
2013-12-06,01449790,627.53,A,627.33,A,627.41,A
2013-12-07,01449790,627.76,A,627.53,A,627.65,A
2013-12-08,01449790,627.91,A,627.75,A,627.83,A
2013-12-10,01449790,628.01,A,627.99,A,628.0,A
2013-12-11,01449790,628.0,A,627.98,A,627.99,A
2013-12-12,01449790,628.0,A,627.98,A,627.98,A
2013-12-13,01449790,628.04,A,627.99,A,628.01,A
2013-12-14,01449790,628.18,A,628.04,A,628.09,A
2013-12-15,01449790,628.27,A,628.18,A,628.23,A
2013-12-16,01449790,628.3,A,628.26,A,628.28,A
2013-12-17,01449790,628.26,A,628.17,A,628.22,A
2013-12-18,01449790,628.17,A,628.07,A,628.12,A
2013-12-19,01449790,628.07,A,628.01,A,628.03,A
2013-12-20,01449790,628.02,A,628.0,A,628.01,A
2013-12-21,01449790,628.02,A,628.0,A,628.01,A
2013-12-22,01449790,628.13,A,628.02,A,628.05,A
2013-12-23,01449790,628.34,A,628.13,A,628.25,A
2013-12-24,01449790,628.38,A,628.34,A,628.36,A
2013-12-25,01449790,628.36,A,628.29,A,628.33,A
2013-12-26,01449790,628.29,A,628.18,A,628.24,A
2013-12-27,01449790,628.18,A,628.1,A,628.13,A
2013-12-28,01449790,628.14,A,628.12,A,628.13,A
2013-12-29,01449790,628.36,A,628.14,A,628.2,A
2013-12-30,01449790,628.49,A,628.33,A,628.42,A
2013-12-31,01449790,628.33,A,628.12,A,628.2,A
2014-01-01,01449790,628.22,A,628.17,A,628.2,A
2014-01-02,01449790,628.24,A,628.19,A,628.22,A
2014-01-03,01449790,628.19,A,628.1,A,628.14,A
2014-01-04,01449790,628.1,A,628.04,A,628.06,A
2014-01-05,01449790,628.05,A,628.0,A,628.02,A
2014-01-06,01449790,628.21,A,628.04,A,628.14,A
2014-01-07,01449790,628.21,A,628.05,A,628.14,A
2014-01-08,01449790,628.05,A,627.98,A,628.01,A
2014-01-09,01449790,628.07,A,628.04,A,628.06,A
2014-01-10,01449790,628.07,A,628.02,A,628.04,A
2014-01-11,01449790,628.76,A,628.02,A,628.24,A
2014-01-12,01449790,629.65,A,628.76,A,629.26,A
2014-01-13,01449790,629.88,A,629.12,A,629.63,A
2014-01-14,01449790,629.12,A,628.36,A,628.6,A
2014-01-16,01449790,628.07,A,628.03,A,628.05,A
2014-01-17,01449790,628.09,A,628.04,A,628.06,A
2014-01-18,01449790,628.16,A,628.09,A,628.13,A
2014-01-19,01449790,628.17,A,628.15,A,628.16,A
2014-01-20,01449790,628.17,A,628.14,A,628.15,A
2014-01-21,01449790,628.14,A,628.06,A,628.11,A
2014-01-22,01449790,628.06,A,627.99,A,628.01,A
2014-01-23,01449790,628.03,A,627.99,A,628.01,A
2014-01-24,01449790,628.07,A,628.03,A,628.05,A
2014-01-25,01449790,628.11,A,628.07,A,628.09,A
2014-01-26,01449790,628.14,A,628.11,A,628.12,A
2014-01-27,01449790,628.15,A,628.1,A,628.13,A
2014-01-28,01449790,628.1,A,628.05,A,628.06,A
2014-01-29,01449790,628.05,A,628.02,A,628.03,A
2014-01-30,01449790,628.03,A,627.99,A,628.01,A
2014-01-31,01449790,628.05,A,628.01,A,628.03,A
2014-02-01,01449790,628.11,A,628.05,A,628.08,A
2014-02-02,01449790,628.15,A,628.11,A,628.13,A
2014-02-03,01449790,628.22,A,628.14,A,628.18,A
2014-02-04,01449790,628.14,A,628.03,A,628.07,A
2014-02-05,01449790,628.23,A,628.06,A,628.18,A
2014-02-06,01449790,628.16,A,628.09,A,628.11,A
2014-02-07,01449790,628.11,A,628.08,A,628.09,A
2014-02-08,01449790,628.15,A,628.11,A,628.13,A
2014-02-09,01449790,628.2,A,628.15,A,628.17,A
2014-02-10,01449790,628.22,A,628.17,A,628.2,A
2014-02-11,01449790,628.17,A,628.05,A,628.09,A
2014-02-12,01449790,628.06,A,628.01,A,628.03,A
2014-02-13,01449790,628.17,A,628.03,A,628.08,A
2014-02-14,01449790,628.19,A,628.15,A,628.18,A
2014-02-15,01449790,628.18,A,628.16,A,628.17,A
2014-02-16,01449790,628.16,A,628.1,A,628.13,A
2014-02-17,01449790,628.1,A,628.03,A,628.06,A
2014-02-18,01449790,628.03,A,628.0,A,628.01,A
2014-02-19,01449790,628.03,A,628.0,A,628.02,A
2014-02-20,01449790,628.03,A,627.75,A,627.95,A
2014-02-21,01449790,627.75,A,627.49,A,627.58,A
2014-02-22,01449790,627.65,A,627.55,A,627.6,A
2014-02-23,01449790,627.73,A,627.65,A,627.69,A
2014-02-24,01449790,627.78,A,627.73,A,627.77,A
2014-02-25,01449790,627.77,A,627.74,A,627.75,A
2014-02-26,01449790,627.74,A,627.7,A,627.72,A
2014-02-27,01449790,627.71,A,627.64,A,627.67,A
2014-02-28,01449790,627.65,A,627.57,A,627.59,A
2014-03-01,01449790,627.57,A,627.5,A,627.52,A
2014-03-02,01449790,627.5,A,627.44,A,627.47,A
2014-03-03,01449790,627.44,A,627.36,A,627.4,A
2014-03-04,01449790,627.36,A,627.26,A,627.3,A
2014-03-05,01449790,627.27,A,627.18,A,627.22,A
2014-03-06,01449790,627.18,A,627.09,A,627.13,A
2014-03-07,01449790,627.09,A,626.99,A,627.04,A
2014-03-08,01449790,626.99,A,626.9,A,626.94,A
2014-03-09,01449790,626.9,A,626.84,A,626.87,A
2014-03-10,01449790,626.85,A,626.82,A,626.83,A
2014-03-11,01449790,626.99,A,626.84,A,626.9,A
2014-03-12,01449790,627.1,A,626.99,A,627.06,A
2014-03-13,01449790,627.19,A,627.07,A,627.12,A
2014-03-14,01449790,627.29,A,627.18,A,627.24,A
2014-03-15,01449790,627.43,A,627.29,A,627.35,A
2014-03-16,01449790,627.59,A,627.43,A,627.52,A
2014-03-17,01449790,627.71,A,627.59,A,627.64,A
2014-03-18,01449790,627.81,A,627.71,A,627.76,A
2014-03-19,01449790,627.95,A,627.81,A,627.87,A
2014-03-20,01449790,628.06,A,627.95,A,628.02,A
2014-03-21,01449790,628.1,A,628.06,A,628.08,A
2014-03-22,01449790,628.14,A,628.09,A,628.11,A
2014-03-23,01449790,628.2,A,628.14,A,628.17,A
2014-03-24,01449790,628.2,A,628.1,A,628.17,A
2014-03-25,01449790,628.1,A,628.03,A,628.05,A
2014-03-26,01449790,628.09,A,628.04,A,628.06,A
2014-03-27,01449790,628.04,A,628.0,A,628.02,A
2014-03-28,01449790,628.0,A,627.99,A,628.0,A
2014-03-29,01449790,628.17,A,627.99,A,628.03,A
2014-03-30,01449790,628.92,A,628.17,A,628.53,A
2014-03-31,01449790,629.18,A,628.87,A,629.04,A
2014-04-01,01449790,628.87,A,628.43,A,628.61,A
2014-04-02,01449790,628.43,A,628.12,A,628.28,A
2014-04-03,01449790,628.12,A,627.98,A,628.02,A
2014-04-04,01449790,628.07,A,628.02,A,628.04,A
2014-04-05,01449790,628.07,A,628.03,A,628.05,A
2014-04-06,01449790,628.03,A,627.94,A,627.99,A
2014-04-07,01449790,627.97,A,627.89,A,627.92,A
2014-04-08,01449790,628.03,A,627.96,A,628.01,A
2014-04-09,01449790,628.06,A,628.0,A,628.02,A
2014-04-10,01449790,628.06,A,627.99,A,628.01,A
2014-04-11,01449790,628.14,A,628.01,A,628.05,A
2014-04-12,01449790,628.31,A,628.14,A,628.23,A
2014-04-13,01449790,628.42,A,628.31,A,628.36,A
2014-04-14,01449790,628.45,A,628.28,A,628.39,A
2014-04-15,01449790,628.5,A,628.22,A,628.33,A
2014-04-16,01449790,628.62,A,628.41,A,628.53,A
2014-04-17,01449790,628.41,A,628.19,A,628.27,A
2014-04-18,01449790,628.39,A,628.24,A,628.3,A
2014-04-19,01449790,628.53,A,628.39,A,628.47,A
2014-04-20,01449790,628.6,A,628.53,A,628.57,A
2014-04-21,01449790,628.61,A,628.5,A,628.57,A
2014-04-22,01449790,628.5,A,628.29,A,628.39,A
2014-04-23,01449790,628.29,A,628.12,A,628.19,A
2014-04-24,01449790,628.12,A,628.03,A,628.07,A
2014-04-25,01449790,628.08,A,628.01,A,628.04,A
2014-04-26,01449790,628.17,A,628.08,A,628.13,A
2014-04-27,01449790,628.22,A,628.17,A,628.2,A
2014-04-28,01449790,628.23,A,628.17,A,628.2,A
2014-04-29,01449790,628.17,A,627.81,A,628.03,A
2014-04-30,01449790,629.24,A,627.77,A,628.11,A
2014-05-01,01449790,631.59,A,629.24,A,630.82,A
2014-05-02,01449790,631.63,A,631.35,A,631.54,A
2014-05-03,01449790,631.35,A,630.49,A,630.95,A
2014-05-04,01449790,630.49,A,629.35,A,629.94,A
2014-05-05,01449790,629.35,A,628.44,A,628.79,A
2014-05-06,01449790,628.44,A,628.16,A,628.24,A
2014-05-07,01449790,628.19,A,628.12,A,628.16,A
2014-05-08,01449790,628.12,A,628.05,A,628.09,A
2014-05-09,01449790,628.1,A,628.01,A,628.05,A
2014-05-10,01449790,628.18,A,628.1,A,628.14,A
2014-05-11,01449790,628.21,A,628.18,A,628.2,A
2014-05-12,01449790,628.22,A,628.14,A,628.19,A
2014-05-13,01449790,628.14,A,628.04,A,628.08,A
2014-05-14,01449790,628.04,A,627.98,A,628.01,A
2014-05-15,01449790,627.98,A,627.91,A,627.94,A
2014-05-16,01449790,628.7,A,627.89,A,628.13,A
2014-05-17,01449790,629.58,A,628.7,A,629.29,A
2014-05-18,01449790,629.51,A,629.01,A,629.28,A
2014-05-19,01449790,629.01,A,628.3,A,628.67,A
2014-05-20,01449790,628.3,A,628.0,A,628.07,A
2014-05-21,01449790,628.0,A,627.92,A,627.95,A
2014-05-22,01449790,627.99,A,627.93,A,627.96,A
2014-05-23,01449790,628.07,A,627.99,A,628.03,A
2014-05-24,01449790,628.11,A,628.07,A,628.09,A
2014-05-25,01449790,628.11,A,628.09,A,628.1,A
