2021-11-23,1145.72,1273.37,1437.29,628.02,1301.35,1127.15,285.05
2021-11-24,1145.53,1273.15,1436.83,628.01,1300.92,1127.04,285.03
2021-11-25,1145.27,1272.91,1436.47,628.07,1301.54,1126.93,285.08
2021-11-26,1144.97,1272.7,1436.19,628.11,1302.0,1126.86,285.11
2021-11-27,1144.75,1272.48,1435.91,628.05,1302.66,1126.89,285.06
2021-11-28,1144.52,1272.21,1435.68,627.98,1302.63,1126.83,285.0
2021-11-29,1144.22,1271.94,1435.59,627.91,1302.15,1126.75,284.96
2021-11-30,1143.91,1271.64,1435.34,627.93,1301.22,1126.64,285.01
2021-12-01,1143.56,1271.34,1435.14,627.97,1301.49,1126.53,285.05
2021-12-02,1143.24,1271.08,1435.13,628.02,1302.22,1126.48,285.04
2021-12-03,1142.95,1270.9,1435.2,627.99,1302.82,1126.66,285.03
2021-12-04,1142.59,1270.69,1435.2,628.03,1302.68,1126.71,285.02
2021-12-05,1142.18,1270.49,1435.15,628.07,1301.41,1126.67,285.0
2021-12-06,1141.74,1270.35,1435.12,628.08,1300.12,1126.6,285.0
2021-12-07,1141.36,1270.26,1435.2,628.01,1300.47,1126.61,285.04
2021-12-08,1140.97,1270.14,1435.23,628.05,1300.36,1126.58,285.06
2021-12-09,1140.55,1270.02,1435.22,628.09,1300.71,1126.52,285.07
2021-12-10,1140.1,1269.88,1435.19,628.05,1301.45,1126.44,285.1
2021-12-11,1139.76,1269.85,1435.22,628.05,1301.55,1126.48,285.13
2021-12-12,1139.71,1269.94,1435.43,628.05,1302.6,1126.8,285.14
2021-12-13,1139.49,1269.93,1435.52,628.06,1302.98,1126.85,285.14
2021-12-14,1139.22,1269.9,1435.56,628.08,1301.46,1126.82,285.09
2021-12-15,1138.92,1269.85,1435.58,628.03,1301.58,1126.75,285.02
2021-12-16,1138.63,1269.82,1435.6,628.03,1301.6,1126.71,285.04
2021-12-17,1138.29,1269.75,1435.62,628.04,1300.81,1126.66,285.06
2021-12-18,1137.9,1269.66,1435.62,628.07,1301.28,1126.6,285.08
2021-12-19,1137.57,1269.62,1435.73,628.09,1302.56,1126.86,285.12
2021-12-20,1137.2,1269.53,1435.79,628.09,1303.36,1126.96,285.12
2021-12-21,1136.76,1269.42,1435.79,628.05,1302.15,1126.91,285.13
2021-12-22,1136.36,1269.3,1435.8,628.02,1301.5,1126.85,285.12
2021-12-23,1136.02,1269.16,1435.77,628.03,1300.89,1126.77,285.1
2021-12-24,1135.77,1269.01,1435.75,628.09,1300.95,1126.68,285.12
2021-12-25,1135.72,1268.91,1435.75,628.16,1301.27,1126.74,285.17
2021-12-26,1135.86,1268.91,1435.84,628.22,1302.64,1127.27,285.2
2021-12-27,1135.96,1268.83,1435.87,628.24,1303.5,1127.47,285.14
2021-12-28,1135.99,1268.76,1435.88,628.12,1302.18,1127.47,284.98
2021-12-29,1136.05,1268.69,1435.9,628.04,1301.57,1127.47,284.99
2021-12-30,1136.12,1268.63,1435.9,628.06,1301.1,1127.51,285.04
2021-12-31,1136.21,1268.59,1435.94,628.04,1300.75,1127.57,285.04
2022-01-01,1136.28,1268.53,1436.0,628.03,1300.19,1127.56,285.06
2022-01-02,1136.37,1268.51,1436.14,628.09,1301.37,1127.64,285.41
2022-01-03,1136.44,1268.47,1436.28,628.09,1303.29,1127.64,285.56
2022-01-04,1136.45,1268.4,1436.32,628.01,1301.72,1127.47,285.23
2022-01-05,1136.43,1268.33,1436.35,628.0,1300.64,1127.33,284.94
2022-01-06,1136.42,1268.25,1436.37,628.02,1300.37,1127.12,285.02
2022-01-07,1136.39,1268.17,1436.38,628.06,1300.65,1126.92,285.13
2022-01-08,1136.29,1268.03,1436.33,628.07,1300.32,1126.69,285.11
2022-01-09,1136.18,1267.91,1436.32,628.07,1300.13,1126.51,285.1
2022-01-10,1136.1,1267.79,1436.29,628.07,1300.99,1126.4,285.12
2022-01-11,1135.92,1267.59,1436.15,628.02,1300.43,1126.2,285.08
2022-01-12,1135.72,1267.37,1435.82,628.04,1299.51,1125.97,285.01
2022-01-13,1135.63,1267.2,1435.61,628.1,1300.79,1125.87,285.05
2022-01-14,1135.58,1267.01,1435.51,628.05,1300.56,1125.8,285.1
2022-01-15,1135.28,1266.77,1435.18,627.96,1298.93,1125.63,285.12
2022-01-16,1134.93,1266.53,1434.86,627.88,1298.7,1125.44,285.11
2022-01-17,1134.71,1266.41,1434.84,628.03,1300.04,1125.38,
2022-01-18,1134.6,1266.26,1434.77,628.12,1302.26,1125.35,
2022-01-19,1134.5,1266.09,1434.66,628.07,1302.12,1125.31,285.24
2022-01-20,1134.4,1265.93,1434.49,628.02,1301.76,1125.28,
2022-01-21,1134.26,1265.73,1434.13,628.01,1300.6,1125.21,
2022-01-22,1134.09,1265.52,1433.77,628.03,1301.22,1125.11,
2022-01-23,1133.93,1265.33,1433.47,628.09,1302.3,1125.03,
2022-01-24,1133.8,1265.14,1433.35,628.14,1303.08,1124.99,
2022-01-25,1133.67,1264.94,1433.23,628.06,1301.89,1124.96,
2022-01-26,1133.52,1264.72,1433.02,627.99,1300.71,1124.92,285.1
2022-01-27,1133.29,1264.5,1432.64,628.01,1300.69,1124.85,
2022-01-28,1133.13,1264.3,1432.27,628.05,1301.13,1124.8,
2022-01-29,1133.13,1264.08,1431.92,628.07,1301.32,1124.77,
2022-01-30,1133.15,1263.84,1431.51,628.04,1300.85,1124.7,
2022-01-31,1133.16,1263.63,1431.17,628.02,1300.63,1124.64,
2022-02-01,1133.18,1263.46,1431.0,628.0,1300.36,1124.57,
2022-02-02,1133.21,1263.31,1430.84,628.03,1300.3,1124.51,
2022-02-03,1133.28,1263.18,1430.72,628.09,1300.67,1124.61,
2022-02-04,1133.72,1263.59,1431.28,628.85,1308.84,1126.0,287.9
2022-02-05,1134.37,1263.98,1431.93,629.33,1315.62,1127.19,287.18
2022-02-06,1134.66,1264.04,1431.81,629.15,1314.21,1127.28,285.61
2022-02-07,1134.87,1264.09,1431.66,628.78,1309.22,1127.15,285.21
2022-02-08,1135.1,1264.13,1431.68,628.33,1303.47,1127.04,285.18
2022-02-09,1135.29,1264.12,1431.66,627.94,1300.41,1126.85,285.02
2022-02-10,1135.49,1264.12,1431.61,627.94,1300.77,1126.69,285.08
2022-02-11,1135.69,1264.18,1431.56,628.07,1300.2,1126.58,285.06
2022-02-12,1135.91,1264.35,1431.49,628.14,1301.47,1126.57,285.06
2022-02-13,1136.17,1264.55,1431.38,628.2,1303.23,1126.68,285.06
2022-02-14,1136.35,1264.69,1431.04,628.21,1302.61,1126.56,285.02
2022-02-15,1136.46,1264.78,1430.68,628.12,1300.74,1126.34,285.03
2022-02-16,1136.59,1264.89,1430.39,628.04,1299.9,1126.17,285.04
2022-02-17,1136.77,1265.06,1430.3,628.09,1300.01,1126.23,285.07
2022-02-18,1138.34,1266.42,1431.37,628.32,1309.94,1127.89,285.3
2022-02-19,1140.41,1267.66,1432.4,628.39,1316.67,1128.59,285.26
2022-02-20,1141.36,1268.36,1432.43,628.33,1312.53,1128.17,285.11
2022-02-21,1142.08,1268.89,1432.35,628.24,1304.31,1127.83,285.18
2022-02-22,1142.76,1269.4,1432.39,628.15,1301.65,1127.64,285.2
2022-02-23,1144.14,1270.59,1434.68,628.25,1307.04,1128.11,285.07
2022-02-24,1145.46,1271.61,1436.08,628.2,1308.16,1128.31,285.02
2022-02-25,1146.36,1272.33,,628.09,1303.56,1128.08,285.12
2022-02-26,1146.99,1272.82,,628.14,1305.45,1127.79,285.32
2022-02-27,1147.41,1273.19,1436.22,628.15,1305.59,1127.53,285.41
2022-02-28,1147.7,1273.45,1436.04,628.13,1303.48,1127.28,285.41
2022-03-01,1147.9,1273.45,1436.14,628.06,1300.81,1127.05,285.24
2022-03-02,1148.06,1273.38,1436.26,627.98,1300.32,1126.92,285.06
2022-03-03,1148.18,1273.29,1436.33,627.99,1301.01,1126.93,285.0
2022-03-04,1148.05,1273.15,1436.31,627.97,1301.88,1126.77,284.93
2022-03-05,1147.71,1273.01,1436.29,627.97,1305.5,1126.59,285.01
2022-03-06,1147.4,1272.92,1436.3,627.97,1308.68,1126.51,285.12
2022-03-07,1147.56,1273.11,1436.57,627.97,1312.29,1127.16,285.18
2022-03-08,1148.35,1273.89,1437.64,628.02,1314.87,1128.53,285.08
2022-03-09,1148.88,1274.51,1438.17,628.05,1315.0,1128.59,284.9
2022-03-10,1149.3,1274.85,1438.43,628.07,1315.38,1128.33,285.03
2022-03-11,1149.79,1275.05,1438.62,628.09,1315.74,1128.15,285.01
2022-03-12,1150.2,1275.22,1438.81,628.11,1321.35,1128.09,285.06
2022-03-13,1150.4,1275.31,1438.93,628.11,1327.15,1127.88,285.11
2022-03-14,1150.52,1275.4,1438.97,628.09,1330.43,1127.68,285.12
2022-03-15,1150.73,1275.67,1439.0,628.07,1330.48,1127.69,285.08
2022-03-16,1150.95,1276.03,1439.07,628.05,1331.12,1127.91,285.03
2022-03-17,1150.97,1276.4,1439.09,628.05,1329.55,1127.98,285.01
2022-03-18,1150.71,1276.77,1439.1,628.07,1324.37,1127.93,285.09
2022-03-19,1150.47,1277.2,1439.14,628.08,1326.91,1127.93,285.16
2022-03-20,1150.42,1277.72,1439.24,628.12,1333.99,1128.3,285.19
2022-03-21,1150.31,1278.21,1439.18,628.12,1337.61,1128.34,285.13
2022-03-22,1149.99,1278.56,1439.13,628.08,1333.21,1128.12,285.01
2022-03-23,1149.65,1278.75,1439.08,628.01,1325.23,1127.67,284.96
2022-03-24,1149.31,1278.91,1439.09,628.0,1320.04,1127.44,285.03
2022-03-25,1149.12,1279.05,1439.06,628.07,1320.9,1127.4,285.13
2022-03-26,1149.22,1279.14,1438.83,628.1,1324.61,1127.35,285.11
2022-03-27,1149.32,1279.2,1438.58,628.1,1327.87,1127.28,285.05
2022-03-28,1149.31,1279.17,1438.35,628.07,1329.78,1127.13,284.99
2022-03-29,1149.19,1279.13,1438.4,628.05,1329.98,1126.94,284.98
2022-03-30,1149.16,1279.08,1438.44,628.06,1329.92,1126.77,284.93
2022-03-31,1149.29,1279.09,1438.44,628.11,1329.92,1126.76,284.82
2022-04-01,1150.15,1279.66,1439.0,628.57,1332.45,1128.28,285.69
2022-04-02,1150.86,1279.76,1439.12,628.72,1338.73,1128.75,286.27
2022-04-03,1151.0,1279.65,1439.02,628.78,1344.4,1128.48,286.62
2022-04-04,1151.02,1279.55,1439.03,628.73,1347.85,1128.32,286.86
2022-04-05,1150.95,1279.4,1439.07,628.46,1348.32,1128.02,287.04
2022-04-06,1150.77,1279.32,1439.08,628.24,1348.42,1127.8,287.45
2022-04-07,1150.76,1279.46,1439.32,628.21,1349.86,1128.68,288.13
2022-04-08,1153.42,1281.12,1440.41,629.65,1364.48,1133.28,289.92
2022-04-09,1154.26,1280.7,1439.59,630.63,1370.48,1130.96,290.1
2022-04-10,1153.51,1280.25,1439.37,630.84,1368.49,1129.46,290.03
2022-04-11,1152.78,1279.94,1439.25,630.44,1364.14,1128.42,290.19
2022-04-12,1152.25,1279.77,1439.2,629.28,1360.82,1127.92,290.04
2022-04-13,1151.8,1279.63,1439.15,628.66,1360.2,1127.53,290.08
2022-04-14,1151.36,1279.5,1439.11,628.15,1360.03,1127.03,290.06
2022-04-15,1150.97,1279.38,1439.06,628.05,1360.18,1126.29,290.1
2022-04-16,1150.59,1279.29,1439.05,628.04,1361.65,1125.94,290.11
2022-04-17,1150.35,1279.27,1439.06,628.01,1363.61,1125.89,290.09
2022-04-18,1150.13,1279.21,1439.03,627.98,1365.01,1125.75,290.06
2022-04-19,1150.06,1279.29,1439.11,628.4,1366.45,1126.37,290.5
2022-04-20,1150.01,1279.3,1439.06,628.35,1366.24,1126.71,290.12
2022-04-21,1150.09,1279.33,1439.09,627.95,1365.58,1127.07,290.08
2022-04-22,1150.39,1279.37,1439.17,628.05,1365.17,1126.97,290.03
2022-04-23,1150.62,1279.34,1439.2,628.14,1365.29,1126.69,290.0
2022-04-24,1150.69,1279.33,1439.16,628.18,1365.05,1126.38,289.99
2022-04-25,1150.6,1279.27,1439.12,628.15,1365.11,1126.12,289.98
2022-04-26,1150.44,1279.21,1439.1,628.04,1365.11,1125.93,290.0
2022-04-27,1150.29,1279.18,1439.1,628.1,1365.23,1125.91,289.99
2022-04-28,1150.11,1279.07,1439.03,628.12,1365.1,1125.78,289.97
2022-04-29,1149.9,1278.96,1438.98,628.1,1365.09,1125.61,290.05
2022-04-30,1149.67,1278.85,1438.96,628.12,1365.65,1125.48,290.1
2022-05-01,1149.43,1278.73,1438.96,628.13,1366.17,1125.37,290.14
2022-05-02,1149.16,1278.61,1438.97,628.16,1366.6,1125.32,290.14
2022-05-03,1148.88,1278.48,1438.98,628.14,1366.85,1125.29,290.02
2022-05-04,1148.57,1278.38,1438.99,628.11,1367.02,1125.29,290.06
2022-05-05,1148.3,1278.29,1438.98,628.02,1367.08,1125.31,290.12
2022-05-06,1148.1,1278.18,1438.94,628.13,1367.03,1125.28,290.18
2022-05-07,1148.01,1278.08,1438.81,628.58,1368.87,1125.53,290.97
2022-05-08,1147.97,1277.94,1438.3,629.18,1372.9,1125.52,291.63
2022-05-09,1147.94,1277.82,1437.88,629.05,1371.57,1125.38,291.34
2022-05-10,1147.9,1277.81,1437.8,628.46,1370.31,1125.26,290.74
2022-05-11,1147.86,1277.81,1437.66,628.19,1369.75,1125.17,290.17
2022-05-12,1147.81,1277.81,1437.22,628.09,1370.0,1125.1,290.1
2022-05-13,1147.8,1277.78,1436.88,628.07,1370.18,1125.05,290.04
2022-05-14,1147.8,1277.65,1436.9,628.05,1369.62,1125.02,290.03
2022-05-15,1147.84,1277.54,1436.98,628.02,1370.27,1124.98,289.98
2022-05-16,1147.91,1277.5,1437.06,628.01,1370.32,1125.0,290.04
2022-05-17,1148.03,1277.57,1437.13,628.17,1370.01,1125.34,290.39
2022-05-18,1148.11,1277.53,1437.16,627.98,1370.05,1125.29,290.11
2022-05-19,1148.19,1277.52,1437.15,628.05,1369.96,1125.2,290.26
2022-05-20,1148.3,1277.53,1436.85,628.12,1370.08,1125.22,290.22
2022-05-21,1148.22,1277.51,1436.84,628.34,1371.23,1125.27,290.63
2022-05-22,1148.08,1277.48,1436.82,628.49,1371.27,1125.19,290.56
2022-05-23,1147.98,1277.49,1436.79,628.51,1370.55,1125.2,290.38
2022-05-24,1147.82,1277.44,1436.76,628.28,1370.31,1125.16,290.17
2022-05-25,1147.63,1277.37,1436.74,628.07,1370.01,1125.06,290.09
2022-05-26,1147.42,1277.29,1436.71,628.07,1370.05,1124.97,290.02
2022-05-27,1147.23,1277.21,1436.64,628.16,1370.03,1124.91,290.08
2022-05-28,1147.08,1277.07,1436.19,628.41,1369.87,1124.88,290.19
2022-05-29,1146.92,1276.91,1435.34,628.68,1370.05,1124.84,290.23
2022-05-30,1146.74,1276.73,1434.43,628.48,1370.03,1124.77,290.23
2022-05-31,1146.52,1276.55,1433.51,628.19,1370.0,1124.7,290.18
2022-06-01,1146.31,1276.4,1432.8,627.93,1370.0,1124.66,290.06
2022-06-02,1146.16,1276.4,1432.81,628.08,1370.88,1124.98,290.15
2022-06-03,1145.97,1276.28,1432.68,628.05,1370.7,1125.09,290.16
2022-06-04,1145.73,1276.08,1432.33,628.14,1370.73,1125.0,290.08
2022-06-05,1145.47,1275.85,1432.03,628.16,1370.49,1124.88,290.01
2022-06-06,1145.21,1275.63,1431.81,628.12,1370.29,1124.76,290.04
2022-06-07,1144.96,1275.48,1431.72,628.09,1370.26,1124.66,290.04
2022-06-08,1144.88,1275.67,1431.83,628.18,1370.56,1124.81,290.13
2022-06-09,1144.91,1275.97,1432.11,628.09,1370.55,1125.43,290.14
2022-06-10,1144.96,1276.23,1432.36,627.95,1370.33,1125.5,290.04
2022-06-11,1144.79,1276.2,1432.41,627.91,1370.15,1125.3,290.08
2022-06-12,1144.58,1276.11,1432.4,627.84,1370.02,1125.13,290.13
2022-06-13,1144.36,1276.0,1432.44,627.91,1370.05,1125.03,290.22
2022-06-14,1144.06,1275.84,1432.42,628.0,1370.01,1124.96,290.09
2022-06-15,1143.73,1275.66,1432.37,628.02,1370.0,1124.85,290.02
2022-06-16,1143.52,1275.52,1432.37,628.19,1370.12,1125.53,290.01
2022-06-17,1143.3,1275.37,1432.39,628.34,1370.29,1125.82,290.01
2022-06-18,1143.0,1275.17,1432.34,628.41,1370.26,1125.52,290.03
2022-06-19,1142.68,1274.95,1432.27,628.42,1370.07,1125.27,290.04
2022-06-20,1142.34,1274.72,1432.2,628.38,1370.1,1125.08,290.03
2022-06-21,1141.98,1274.46,1432.13,628.3,1370.16,1124.95,290.03
2022-06-22,1141.64,1274.21,1432.08,628.21,1370.11,1124.86,290.02
2022-06-23,1141.58,1274.08,1432.1,628.37,1370.63,1127.29,290.17
2022-06-24,1141.65,1273.96,1432.17,628.47,1371.42,1128.17,290.09
2022-06-25,1141.55,1273.74,1432.13,628.37,1371.22,1127.01,290.05
2022-06-26,1141.36,1273.5,1432.06,628.17,1370.42,1126.4,290.0
2022-06-27,1141.18,1273.29,1432.0,628.0,1370.01,1126.08,290.01
2022-06-28,1140.99,1273.16,1431.96,627.95,1369.96,1125.86,290.06
2022-06-29,1140.76,1272.99,1431.89,628.0,1370.09,1125.59,290.02
2022-06-30,1140.46,1272.75,1431.8,628.03,1370.11,1125.38,290.0
2022-07-01,1140.13,1272.5,1431.64,628.04,1370.08,1125.22,290.02
2022-07-02,1139.89,1272.35,1431.46,628.13,1370.18,1125.19,290.09
2022-07-03,1139.64,1272.14,1431.46,628.19,1370.25,1125.16,290.12
2022-07-04,1139.31,1271.89,1431.39,628.23,1370.17,1125.05,290.13
2022-07-05,1138.98,1271.64,1431.3,628.25,1369.9,1124.94,290.12
2022-07-06,1138.65,1271.4,1431.22,628.2,1369.62,1124.87,290.11
2022-07-07,1138.31,1271.15,1431.13,628.13,1369.32,1124.78,290.06
2022-07-08,1137.96,1270.89,1431.04,628.06,1369.02,1124.69,290.02
2022-07-09,1137.6,1270.63,1430.93,628.04,1368.09,1124.59,290.02
2022-07-10,1137.22,1270.35,1430.81,628.03,1366.98,1124.48,289.98
2022-07-11,1136.82,1270.08,1430.7,628.01,1366.41,1124.37,289.92
2022-07-12,1136.42,1269.81,1430.6,628.02,1365.99,1124.27,289.89
2022-07-13,1136.07,1269.6,1430.57,628.06,1365.7,1124.18,289.92
2022-07-14,1135.73,1269.38,1430.45,628.08,1365.31,1124.11,289.97
2022-07-15,1135.37,1269.11,1430.23,628.04,1364.89,1124.03,290.02
2022-07-16,1134.99,1268.84,1430.12,628.05,1364.51,1123.95,290.08
2022-07-17,1134.59,1268.56,1430.01,628.07,1364.14,1123.88,290.33
2022-07-18,1134.22,1268.28,1429.91,628.09,1363.77,1123.83,290.35
2022-07-19,1133.87,1268.01,1429.9,627.93,1363.49,1123.81,290.3
2022-07-20,1133.44,1267.72,1429.76,627.91,1363.17,1123.76,290.21
2022-07-21,1132.99,1267.44,1429.43,627.97,1362.77,1123.7,290.14
2022-07-22,1132.53,1267.15,1429.09,628.04,1362.32,1123.65,290.1
2022-07-23,1131.97,1266.86,1428.71,628.12,1361.18,1123.6,290.06
2022-07-24,1131.4,1266.58,1428.33,628.18,1359.78,1123.55,290.03
2022-07-25,1131.03,1266.32,1428.05,628.24,1359.17,1123.54,290.05
2022-07-26,1130.67,1266.04,1427.84,628.22,1358.82,1123.54,290.07
2022-07-27,1130.28,1265.75,1427.72,628.15,1358.28,1123.51,290.08
2022-07-28,1129.9,1265.46,1427.6,628.08,1357.78,1123.56,290.16
2022-07-29,1129.52,1265.17,1427.48,628.06,1357.33,1123.61,290.24
2022-07-30,1129.11,1264.87,1427.36,628.07,1355.99,1123.6,290.22
2022-07-31,1128.7,1264.56,1427.22,628.09,1354.35,1123.55,290.18
2022-08-01,1128.29,1264.26,1427.09,628.1,1353.63,1123.52,290.18
2022-08-02,1127.9,1263.96,1426.96,628.01,1353.17,1123.49,290.13
2022-08-03,1127.49,1263.66,1426.74,628.01,1352.61,1123.45,290.06
2022-08-04,1127.04,1263.37,1426.32,628.05,1352.05,1123.41,290.01
2022-08-05,1126.68,1263.08,1425.89,628.12,1351.76,1123.37,290.03
2022-08-06,1126.28,1262.78,1425.52,628.17,1351.61,1123.36,290.06
2022-08-07,1125.86,1262.48,1425.14,628.19,1350.41,1123.35,290.08
2022-08-08,1125.43,1262.18,1424.75,628.19,1349.97,1123.35,290.09
2022-08-09,1125.04,1261.9,1424.38,628.16,1349.6,1123.35,290.1
2022-08-10,1124.63,1261.58,1424.09,628.11,1349.08,1123.35,290.12
2022-08-11,1124.2,1261.27,1423.86,628.06,1348.54,1123.32,290.1
2022-08-12,1123.75,1260.95,1423.52,628.04,1347.97,1123.29,290.07
2022-08-13,1123.27,1260.62,1423.34,628.04,1346.29,1123.25,290.04
2022-08-14,1122.8,1260.3,1423.13,628.04,1344.27,1123.22,290.01
2022-08-15,1122.26,1259.99,1422.92,628.03,1343.47,1123.2,289.93
2022-08-16,1121.61,1259.68,1422.7,628.04,1342.96,1123.19,289.56
2022-08-17,1120.83,1259.36,1422.47,627.98,1342.44,1123.18,289.14
2022-08-18,1120.05,1259.05,1422.21,627.66,1341.96,1123.21,288.97
2022-08-19,1119.29,1258.74,1421.73,627.49,1341.48,1123.2,288.94
2022-08-20,1118.58,1258.43,1421.41,627.37,1339.57,1123.19,288.91
2022-08-21,1118.03,1258.15,1421.28,627.35,1337.15,1123.18,288.88
2022-08-22,1117.61,1257.92,1421.03,627.46,1336.66,1123.2,288.88
2022-08-23,1117.24,1257.63,1420.64,627.6,1337.02,1123.28,288.95
2022-08-24,1116.77,1257.35,1420.22,627.65,1336.83,1123.31,288.95
2022-08-25,1116.27,1257.05,1419.75,627.64,1336.36,1123.31,288.93
2022-08-26,1115.72,1256.73,1419.27,627.46,1335.88,1123.29,288.93
2022-08-27,1115.13,1256.41,1418.9,627.36,1332.97,1123.27,288.95
2022-08-28,1114.52,1256.08,1418.72,627.36,1329.66,1123.24,288.97
2022-08-29,1113.94,1255.76,1418.41,627.3,1328.51,1123.22,288.98
2022-08-30,1113.39,1255.49,1417.85,626.91,1327.88,1123.22,288.99
2022-08-31,1113.04,1255.29,1417.48,626.45,1327.64,1123.3,288.99
2022-09-01,1112.47,1255.0,1417.12,625.9,1327.04,1123.31,288.92
2022-09-02,1111.74,1254.68,1416.8,625.51,1326.39,1123.28,288.84
2022-09-03,1111.12,1254.36,1416.65,625.47,1323.59,1123.25,288.81
2022-09-04,1110.71,1254.06,1416.52,625.48,1320.29,1123.25,288.8
2022-09-05,1110.49,1253.81,1416.49,625.53,1320.07,1123.36,288.81
2022-09-06,1110.55,1254.44,1417.14,625.81,1324.99,1125.12,289.1
2022-09-07,1110.85,1255.19,1418.0,626.02,1333.83,1126.45,289.4
2022-09-08,1110.98,1255.28,1417.92,626.11,1340.72,1126.63,289.56
2022-09-09,1110.85,1255.23,1417.63,626.16,1345.04,1126.0,289.65
2022-09-10,1110.63,1255.11,1417.44,626.18,1346.95,1125.55,289.71
2022-09-11,1110.38,1254.95,1417.37,626.25,1347.71,1125.26,289.85
2022-09-12,1110.13,1254.79,1417.33,626.33,1348.18,1125.14,290.04
2022-09-13,1110.09,1255.06,1417.54,626.52,1349.87,1125.19,290.14
2022-09-14,1110.28,1255.52,1417.97,626.67,1352.05,1125.13,290.02
2022-09-15,1110.28,1255.68,1418.1,626.74,1353.24,1125.01,290.06
2022-09-16,1110.16,1255.73,1418.14,626.78,1353.74,1124.88,290.06
2022-09-17,1110.03,1255.73,1418.15,626.82,1353.83,1124.76,290.04
2022-09-18,1109.85,1255.7,1418.16,626.86,1353.69,1124.65,290.01
2022-09-19,1109.68,1255.66,1418.15,626.89,1353.49,1124.54,289.99
2022-09-20,1109.54,1255.64,1418.18,626.92,1353.4,1124.47,290.0
2022-09-21,1109.39,1255.58,1418.18,626.95,1353.14,1124.4,289.99
2022-09-22,1109.33,1255.8,1418.27,626.98,1353.0,1124.49,289.99
2022-09-23,1109.38,1256.19,1418.52,627.0,1353.05,1124.93,289.97
2022-09-24,1109.36,1256.34,1418.59,627.0,1352.86,1124.97,289.96
2022-09-25,1109.27,1256.43,1418.62,627.02,1352.57,1124.92,290.0
2022-09-26,1109.22,1256.51,1418.66,627.05,1352.32,1124.9,290.09
2022-09-27,1109.17,1256.55,1418.56,627.06,1352.09,1124.92,290.07
2022-09-28,1109.09,1256.5,1418.36,627.07,1351.75,1124.89,290.04
2022-09-29,1109.0,1256.41,1418.22,627.08,1351.5,1124.82,290.01
2022-09-30,1108.88,1256.3,1417.99,627.08,1351.1,1124.73,290.01
2022-10-01,1108.75,1256.18,1417.98,627.11,1350.77,1124.65,290.05
2022-10-02,1108.65,1256.03,1417.97,627.11,1350.59,1124.56,290.1
2022-10-03,1108.53,1255.87,1417.96,627.11,1350.29,1124.47,290.14
2022-10-04,1108.4,1255.7,1417.96,627.26,1350.62,1124.61,290.19
2022-10-05,1108.42,1255.59,1417.9,627.8,1354.81,1126.54,290.55
2022-10-06,1108.41,1255.46,1417.59,627.94,1355.98,1126.53,290.14
2022-10-07,1108.36,1255.3,1417.58,627.95,1346.98,1126.06,290.11
2022-10-08,1108.26,1255.11,1417.61,628.0,1334.27,1125.69,290.11
2022-10-09,1108.14,1254.92,1417.63,628.02,1319.78,1125.45,290.06
2022-10-10,1108.01,1254.72,1417.64,628.02,1307.05,1125.29,289.99
2022-10-11,1107.86,1254.52,1417.64,628.01,1304.47,1125.17,289.92
2022-10-12,1107.71,1254.37,1417.64,628.01,1302.57,1125.08,289.92
2022-10-13,1107.55,1254.28,1417.78,628.08,1301.57,1125.02,289.96
2022-10-14,1107.47,1254.75,1420.02,628.19,1302.26,1125.15,290.05
2022-10-15,1107.53,1255.16,1421.17,628.2,1302.97,1125.14,289.91
2022-10-16,1107.52,1255.36,1421.66,628.18,1302.33,1125.07,289.68
2022-10-17,1107.45,1255.5,1422.03,628.15,1300.96,1124.99,289.45
2022-10-18,1107.39,1255.63,1422.42,628.06,1300.47,1124.94,289.2
2022-10-19,1107.37,1255.7,1422.7,628.05,1300.58,1124.89,288.96
2022-10-20,1107.44,1255.73,1422.92,628.06,1300.62,1124.83,288.7
2022-10-21,1107.5,1255.77,1423.01,628.06,1300.8,1124.77,288.41
2022-10-22,1107.58,1255.89,1422.9,628.08,1300.68,1124.71,288.09
2022-10-23,1107.65,1256.01,1422.72,628.09,1300.09,1124.65,287.76
2022-10-24,1107.7,1256.13,1422.52,628.12,1300.57,1124.62,287.48
2022-10-25,1107.62,1256.26,1422.37,628.1,1301.94,1124.67,287.24
2022-10-26,1107.52,1256.38,1422.29,628.08,1302.06,1124.73,286.97
2022-10-27,1107.41,1256.46,1422.18,628.04,1301.74,1124.92,286.67
2022-10-28,1107.3,1256.32,1421.97,627.99,1301.06,1124.96,286.34
2022-10-29,1107.32,1256.14,1421.77,628.0,1300.82,1124.93,286.03
2022-10-30,1107.36,1255.96,1421.55,628.01,1300.15,1124.89,285.72
2022-10-31,1107.4,1255.77,1421.32,628.02,1299.1,1124.85,285.4
2022-11-01,1107.44,1255.6,1421.11,628.08,1298.06,1124.84,285.17
2022-11-02,1107.48,1255.43,1420.92,628.1,1297.73,1124.83,284.72
2022-11-03,1107.51,1255.23,1420.63,628.07,1295.57,1124.82,284.59
2022-11-04,1107.49,1255.03,1420.5,628.07,1296.75,1124.8,284.61
2022-11-05,1107.34,1254.85,1420.56,628.08,1297.12,1124.77,284.7
2022-11-06,1107.17,1254.68,1420.64,628.12,1298.03,1124.74,284.81
2022-11-07,1107.01,1254.5,1420.77,628.16,1299.69,1124.72,284.94
2022-11-08,1106.82,1254.29,1420.87,628.13,1300.28,1124.66,285.01
