Reservoir Storage Volume and Zones
"Scenario: GridMet, Reservoir: Neversink Reservoir"
Cubic Meter
Variable,"Storage Volume","Top of Buffer","Top of Conservation","Top of Inactive"
5/29/2001,121648288,0,136776864,0
5/30/2001,122258288,0,136888432,0
5/31/2001,122629648,0,137000000,0
6/1/2001,123822832,0,137000000,0
6/2/2001,125662496,0,136778688,0
6/3/2001,127604168,0,136557376,0
6/4/2001,128623872,0,136336064,0
6/5/2001,129195040,0,136114752,0
6/6/2001,129590960,0,135893440,0
6/7/2001,129876776,0,135672128,0
6/8/2001,130091120,0,135450816,0
6/9/2001,130239328,0,135229504,0
6/10/2001,130345176,0,135008192,0
6/11/2001,130549832,0,134786880,0
6/12/2001,129901792,0,134565568,0
6/13/2001,129265808,0,134344256,0
6/14/2001,128360360,0,134122952,0
6/15/2001,127605648,0,133901640,0
6/16/2001,129460232,0,133680328,0
6/17/2001,131451808,0,133459016,0
6/18/2001,131158064,0,133237704,0
6/19/2001,130522056,0,133016392,0
6/20/2001,130068952,0,132795080,0
6/21/2001,129372376,0,132573768,0
6/22/2001,128447552,0,132352456,0
6/23/2001,128906656,0,132131144,0
6/24/2001,128960944,0,131909840,0
6/25/2001,128572384,0,131688528,0
6/26/2001,128019504,0,131467216,0
6/27/2001,127399704,0,131245904,0
6/28/2001,126648824,0,131024592,0
6/29/2001,125976592,0,130803280,0
6/30/2001,125627192,0,130581968,0
7/1/2001,125610400,0,130360656,0
7/2/2001,125302600,0,130139344,0
7/3/2001,125002616,0,129918032,0
7/4/2001,124819240,0,129696720,0
7/5/2001,124414824,0,129475408,0
7/6/2001,123851640,0,129254096,0
7/7/2001,123292296,0,129032784,0
7/8/2001,122910232,0,128811472,0
7/9/2001,122421496,0,128590160,0
7/10/2001,122041160,0,128368856,0
7/11/2001,121797280,0,128147544,0
7/12/2001,121337160,0,127926232,0
7/13/2001,120940000,0,127704920,0
7/14/2001,120462296,0,127483608,0
7/15/2001,120007560,0,127262296,0
7/16/2001,119519800,0,127040984,0
7/17/2001,119027024,0,126819672,0
7/18/2001,118532184,0,126598360,0
7/19/2001,118561312,0,126377048,0
7/20/2001,118592376,0,126155736,0
7/21/2001,118007464,0,125934424,0
7/22/2001,117520536,0,125713112,0
7/23/2001,117368080,0,125491800,0
7/24/2001,116775080,0,125270488,0
7/25/2001,116399992,0,125049184,0
7/26/2001,115908992,0,124827872,0
7/27/2001,115419712,0,124606560,0
7/28/2001,114777512,0,124385248,0
7/29/2001,114091952,0,124163936,0
7/30/2001,113801880,0,123942624,0
7/31/2001,113477896,0,123721312,0
8/1/2001,112526552,0,123500000,0
8/2/2001,111538560,0,123278688,0
8/3/2001,110816144,0,123057376,0
8/4/2001,110508112,0,122836064,0
8/5/2001,110028840,0,122614752,0
8/6/2001,109466088,0,122393440,0
8/7/2001,108960992,0,122172128,0
8/8/2001,108234608,0,121950816,0
8/9/2001,107440736,0,121729512,0
8/10/2001,106921760,0,121508200,0
8/11/2001,106633960,0,121286888,0
8/12/2001,106648640,0,121065576,0
8/13/2001,106426112,0,120844264,0
8/14/2001,106477256,0,120622952,0
8/15/2001,106333064,0,120401640,0
8/16/2001,105965632,0,120180328,0
8/17/2001,105706800,0,119959016,0
8/18/2001,105574696,0,119737704,0
8/19/2001,105517216,0,119516392,0
8/20/2001,105338544,0,119295080,0
8/21/2001,105132992,0,119073768,0
8/22/2001,104842208,0,118852456,0
8/23/2001,104475096,0,118631144,0
8/24/2001,104101272,0,118409840,0
8/25/2001,103806320,0,118188528,0
8/26/2001,103495768,0,117967216,0
8/27/2001,103144736,0,117745904,0
8/28/2001,103211480,0,117524592,0
8/29/2001,102844888,0,117303280,0
8/30/2001,102186176,0,117081968,0
8/31/2001,101671096,0,116860656,0
9/1/2001,101286880,0,116639344,0
9/2/2001,100840984,0,116418032,0
9/3/2001,100900280,0,116196720,0
9/4/2001,100595328,0,115975408,0
9/5/2001,100272712,0,115754096,0
9/6/2001,99709344,0,115532784,0
9/7/2001,99058280,0,115311472,0
9/8/2001,98359976,0,115090160,0
9/9/2001,97619864,0,114868856,0
9/10/2001,97043768,0,114647544,0
9/11/2001,96489072,0,114426232,0
9/12/2001,95797176,0,114204920,0
9/13/2001,95574080,0,113983608,0
9/14/2001,96284664,0,113762296,0
9/15/2001,96058104,0,113540984,0
9/16/2001,95662872,0,113319672,0
9/17/2001,95176400,0,113098360,0
9/18/2001,94526768,0,112877048,0
9/19/2001,93839512,0,112655736,0
9/20/2001,96171024,0,112434424,0
9/21/2001,97511880,0,112213112,0
9/22/2001,97663352,0,111991800,0
9/23/2001,97503808,0,111770488,0
9/24/2001,99729520,0,111549184,0
9/25/2001,104010880,0,111327872,0
9/26/2001,105694912,0,111106560,0
9/27/2001,106409872,0,110885248,0
9/28/2001,107429304,0,110663936,0
9/29/2001,108125224,0,110442624,0
9/30/2001,108579160,0,110221312,0
10/1/2001,108914976,0,110000000,0
10/2/2001,109137328,0,110111568,0
10/3/2001,108622720,0,110223144,0
10/4/2001,108053320,0,110334712,0
10/5/2001,107366904,0,110446280,0
10/6/2001,106544816,0,110557848,0
10/7/2001,105717856,0,110669424,0
10/8/2001,104845864,0,110780992,0
10/9/2001,103966272,0,110892560,0
10/10/2001,103094232,0,111004136,0
10/11/2001,102190472,0,111115704,0
10/12/2001,101368504,0,111227272,0
10/13/2001,101431288,0,111338840,0
10/14/2001,101587872,0,111450416,0
10/15/2001,101884608,0,111561984,0
10/16/2001,102136752,0,111673552,0
10/17/2001,102364216,0,111785120,0
10/18/2001,101525616,0,111896696,0
10/19/2001,100471392,0,112008264,0
10/20/2001,100641280,0,112119832,0
10/21/2001,100802952,0,112231408,0
10/22/2001,99700096,0,112342976,0
10/23/2001,98680720,0,112454544,0
10/24/2001,97682336,0,112566112,0
10/25/2001,96560240,0,112677688,0
10/26/2001,95408880,0,112789256,0
10/27/2001,94243304,0,112900824,0
10/28/2001,93076352,0,113012400,0
10/29/2001,93072984,0,113123968,0
10/30/2001,92358704,0,113235536,0
10/31/2001,91645856,0,113347104,0
11/1/2001,90912216,0,113458680,0
11/2/2001,90228104,0,113570248,0
11/3/2001,89457984,0,113681816,0
11/4/2001,89528840,0,113793392,0
11/5/2001,89605912,0,113904960,0
11/6/2001,89671656,0,114016528,0
11/7/2001,89736312,0,114128096,0
11/8/2001,89793240,0,114239672,0
11/9/2001,89846192,0,114351240,0
11/10/2001,89899112,0,114462808,0
11/11/2001,89950800,0,114574384,0
11/12/2001,90003192,0,114685952,0
11/13/2001,90054768,0,114797520,0
11/14/2001,90103000,0,114909088,0
11/15/2001,90145352,0,115020664,0
11/16/2001,90182640,0,115132232,0
11/17/2001,89661576,0,115243800,0
11/18/2001,89152672,0,115355368,0
11/19/2001,88684072,0,115466944,0
11/20/2001,88199520,0,115578512,0
11/21/2001,87777808,0,115690080,0
11/22/2001,87218112,0,115801656,0
11/23/2001,86703528,0,115913224,0
11/24/2001,86359328,0,116024792,0
11/25/2001,86123344,0,116136360,0
11/26/2001,85837616,0,116247936,0
11/27/2001,85535648,0,116359504,0
11/28/2001,85249504,0,116471072,0
11/29/2001,85006328,0,116582648,0
11/30/2001,85230856,0,116694216,0
12/1/2001,85583600,0,116805784,0
12/2/2001,85901640,0,116917352,0
12/3/2001,86197512,0,117028928,0
12/4/2001,86437968,0,117140496,0
12/5/2001,86649280,0,117252064,0
12/6/2001,86837352,0,117363640,0
12/7/2001,87002136,0,117475208,0
12/8/2001,87249392,0,117586776,0
12/9/2001,87438104,0,117698344,0
12/10/2001,87556328,0,117809920,0
12/11/2001,87689712,0,117921488,0
12/12/2001,87813048,0,118033056,0
12/13/2001,88038696,0,118144632,0
12/14/2001,89064824,0,118256200,0
12/15/2001,89489952,0,118367768,0
12/16/2001,89708000,0,118479336,0
12/17/2001,90313880,0,118590912,0
12/18/2001,91045448,0,118702480,0
12/19/2001,91377544,0,118814048,0
12/20/2001,91572432,0,118925616,0
12/21/2001,91583592,0,119037192,0
12/22/2001,91570944,0,119148760,0
12/23/2001,91462112,0,119260328,0
12/24/2001,91399744,0,119371904,0
12/25/2001,91235456,0,119483472,0
12/26/2001,91032272,0,119595040,0
12/27/2001,90646152,0,119706608,0
12/28/2001,90455608,0,119818184,0
12/29/2001,90006456,0,119929752,0
12/30/2001,89542848,0,120041320,0
12/31/2001,89077720,0,120152896,0
1/1/2002,88576824,0,120264464,0
1/2/2002,88108456,0,120376032,0
1/3/2002,87669888,0,120487600,0
1/4/2002,87141208,0,120599176,0
1/5/2002,86867872,0,120710744,0
1/6/2002,86779096,0,120822312,0
1/7/2002,86544800,0,120933888,0
1/8/2002,86326880,0,121045456,0
1/9/2002,85872128,0,121157024,0
1/10/2002,85558336,0,121268592,0
1/11/2002,85321224,0,121380168,0
1/12/2002,85384392,0,121491736,0
1/13/2002,85463144,0,121603304,0
1/14/2002,85537112,0,121714880,0
1/15/2002,85613024,0,121826448,0
1/16/2002,85680552,0,121938016,0
1/17/2002,85758968,0,122049584,0
1/18/2002,85825848,0,122161160,0
1/19/2002,85528472,0,122272728,0
1/20/2002,85232400,0,122384296,0
1/21/2002,84877520,0,122495864,0
1/22/2002,84542728,0,122607440,0
1/23/2002,84257824,0,122719008,0
1/24/2002,84125312,0,122830576,0
1/25/2002,83953328,0,122942152,0
1/26/2002,83901840,0,123053720,0
1/27/2002,84093056,0,123165288,0
1/28/2002,84569232,0,123276856,0
1/29/2002,85384856,0,123388432,0
1/30/2002,86943288,0,123500000,0
1/31/2002,87313384,0,123611568,0
2/1/2002,88708112,0,123723144,0
2/2/2002,89366160,0,123834712,0
2/3/2002,89694448,0,123946280,0
2/4/2002,89609320,0,124057848,0
2/5/2002,89327560,0,124169424,0
2/6/2002,88674248,0,124280992,0
2/7/2002,88199056,0,124392560,0
2/8/2002,87763312,0,124504136,0
2/9/2002,87221832,0,124615704,0
2/10/2002,87739600,0,124727272,0
2/11/2002,87881016,0,124838840,0
2/12/2002,87458264,0,124950416,0
2/13/2002,87054536,0,125061984,0
2/14/2002,86777824,0,125173552,0
2/15/2002,87016696,0,125285120,0
2/16/2002,87699864,0,125396696,0
2/17/2002,87949616,0,125508264,0
2/18/2002,87960832,0,125619832,0
2/19/2002,88049024,0,125731408,0
2/20/2002,88808584,0,125842976,0
2/21/2002,90377768,0,125954544,0
2/22/2002,91659176,0,126066112,0
2/23/2002,92361688,0,126177688,0
2/24/2002,93141088,0,126289256,0
2/25/2002,94419632,0,126400824,0
2/26/2002,95571312,0,126512400,0
2/27/2002,96262936,0,126623968,0
2/28/2002,96714616,0,126735536,0
3/1/2002,97033920,0,126847104,0
3/2/2002,96994304,0,126958680,0
3/3/2002,98268248,0,127070248,0
3/4/2002,98555344,0,127181816,0
3/5/2002,98561040,0,127293392,0
3/6/2002,98499272,0,127404960,0
3/7/2002,98426680,0,127516528,0
3/8/2002,98378560,0,127628096,0
3/9/2002,98566616,0,127739672,0
3/10/2002,98722016,0,127851240,0
3/11/2002,98652064,0,127962808,0
3/12/2002,98595560,0,128074384,0
3/13/2002,98734800,0,128185952,0
3/14/2002,98734320,0,128297520,0
3/15/2002,98800040,0,128409088,0
3/16/2002,99084888,0,128520664,0
3/17/2002,99026560,0,128632232,0
3/18/2002,98943240,0,128743800,0
3/19/2002,98982184,0,128855368,0
3/20/2002,99281424,0,128966944,0
3/21/2002,99478712,0,129078512,0
3/22/2002,99415608,0,129190080,0
3/23/2002,99345552,0,129301656,0
3/24/2002,99540200,0,129413224,0
3/25/2002,99626136,0,129524792,0
3/26/2002,101601304,0,129636360,0
3/27/2002,104138072,0,129747936,0
3/28/2002,105680608,0,129859504,0
3/29/2002,106977688,0,129971072,0
3/30/2002,108183024,0,130082648,0
3/31/2002,109310008,0,130194216,0
4/1/2002,110036264,0,130305784,0
4/2/2002,110526600,0,130417352,0
4/3/2002,111195040,0,130528928,0
4/4/2002,111552584,0,130640496,0
4/5/2002,111791488,0,130752064,0
4/6/2002,111990624,0,130863640,0
4/7/2002,112161936,0,130975208,0
4/8/2002,112318936,0,131086776,0
4/9/2002,112569064,0,131198344,0
4/10/2002,112761944,0,131309920,0
4/11/2002,112897424,0,131421488,0
4/12/2002,113026592,0,131533056,0
4/13/2002,113450760,0,131644632,0
4/14/2002,114759680,0,131756200,0
4/15/2002,115760608,0,131867768,0
4/16/2002,116119104,0,131979336,0
4/17/2002,116242280,0,132090912,0
4/18/2002,116123672,0,132202480,0
4/19/2002,116421584,0,132314048,0
4/20/2002,116753904,0,132425616,0
4/21/2002,117031800,0,132537192,0
4/22/2002,117120480,0,132648760,0
4/23/2002,116823304,0,132760328,0
4/24/2002,116292288,0,132871904,0
4/25/2002,116027856,0,132983472,0
4/26/2002,116582576,0,133095040,0
4/27/2002,116964856,0,133206608,0
4/28/2002,119970088,0,133318184,0
4/29/2002,121792192,0,133429752,0
4/30/2002,122870992,0,133541320,0
5/1/2002,123358176,0,133652896,0
5/2/2002,125053000,0,133764464,0
5/3/2002,126183568,0,133876032,0
5/4/2002,126831504,0,133987600,0
5/5/2002,127273352,0,134099176,0
5/6/2002,127550464,0,134210744,0
5/7/2002,127738960,0,134322320,0
5/8/2002,127882296,0,134433888,0
5/9/2002,127758800,0,134545456,0
5/10/2002,127568152,0,134657024,0
5/11/2002,127309456,0,134768592,0
5/12/2002,127286496,0,134880160,0
5/13/2002,129537392,0,134991728,0
5/14/2002,131006792,0,135103312,0
5/15/2002,131985096,0,135214880,0
5/16/2002,132827352,0,135326448,0
5/17/2002,133761880,0,135438016,0
5/18/2002,135549584,0,135549584,0
5/19/2002,135661152,0,135661152,0
5/20/2002,135772720,0,135772720,0
5/21/2002,135884304,0,135884304,0
5/22/2002,135995872,0,135995872,0
5/23/2002,136107440,0,136107440,0
5/24/2002,136219008,0,136219008,0
5/25/2002,136330576,0,136330576,0
5/26/2002,136442144,0,136442144,0
5/27/2002,136553712,0,136553712,0
5/28/2002,136665296,0,136665296,0
5/29/2002,136776864,0,136776864,0
5/30/2002,136888432,0,136888432,0
5/31/2002,137000000,0,137000000,0
6/1/2002,137000000,0,137000000,0
6/2/2002,136778688,0,136778688,0
6/3/2002,136557376,0,136557376,0
6/4/2002,136336064,0,136336064,0
6/5/2002,136114752,0,136114752,0
6/6/2002,135893440,0,135893440,0
6/7/2002,135672128,0,135672128,0
6/8/2002,135450816,0,135450816,0
6/9/2002,135229504,0,135229504,0
6/10/2002,135008192,0,135008192,0
6/11/2002,134786880,0,134786880,0
6/12/2002,134565568,0,134565568,0
6/13/2002,134344256,0,134344256,0
6/14/2002,134122952,0,134122952,0
6/15/2002,133901640,0,133901640,0
6/16/2002,133680328,0,133680328,0
6/17/2002,133459016,0,133459016,0
6/18/2002,133237704,0,133237704,0
6/19/2002,133016392,0,133016392,0
6/20/2002,132795080,0,132795080,0
6/21/2002,132573768,0,132573768,0
6/22/2002,132352456,0,132352456,0
6/23/2002,132131144,0,132131144,0
6/24/2002,131909840,0,131909840,0
6/25/2002,131493616,0,131688528,0
6/26/2002,131342632,0,131467216,0
6/27/2002,131245904,0,131245904,0
6/28/2002,131024592,0,131024592,0
6/29/2002,130803280,0,130803280,0
6/30/2002,130570120,0,130581968,0
7/1/2002,130103672,0,130360656,0
7/2/2002,129729168,0,130139344,0
7/3/2002,129214320,0,129918032,0
7/4/2002,128894360,0,129696720,0
7/5/2002,128482000,0,129475408,0
7/6/2002,128087808,0,129254096,0
7/7/2002,127676096,0,129032784,0
7/8/2002,127138760,0,128811472,0
7/9/2002,126521792,0,128590160,0
7/10/2002,126429136,0,128368856,0
7/11/2002,125992696,0,128147544,0
7/12/2002,125253600,0,127926232,0
7/13/2002,124800704,0,127704920,0
7/14/2002,124638064,0,127483608,0
7/15/2002,124116424,0,127262296,0
7/16/2002,123535616,0,127040984,0
7/17/2002,122702488,0,126819672,0
7/18/2002,122115688,0,126598360,0
7/19/2002,121698816,0,126377048,0
7/20/2002,121585640,0,126155736,0
7/21/2002,121436160,0,125934424,0
7/22/2002,120590376,0,125713112,0
7/23/2002,120198152,0,125491800,0
7/24/2002,120611264,0,125270488,0
7/25/2002,120804400,0,125049184,0
7/26/2002,120920488,0,124827872,0
7/27/2002,121098248,0,124606560,0
7/28/2002,121216568,0,124385248,0
7/29/2002,121021920,0,124163936,0
7/30/2002,120693552,0,123942624,0
7/31/2002,120359776,0,123721312,0
8/1/2002,119830624,0,123500000,0
8/2/2002,119790120,0,123278688,0
8/3/2002,119881056,0,123057376,0
8/4/2002,119533552,0,122836064,0
8/5/2002,118807712,0,122614752,0
8/6/2002,118950048,0,122393440,0
8/7/2002,118636240,0,122172128,0
8/8/2002,118132488,0,121950816,0
8/9/2002,117542840,0,121729512,0
8/10/2002,117210504,0,121508200,0
8/11/2002,116865192,0,121286888,0
8/12/2002,116143032,0,121065576,0
8/13/2002,115371800,0,120844264,0
8/14/2002,114708104,0,120622952,0
8/15/2002,114079016,0,120401640,0
8/16/2002,113427528,0,120180328,0
8/17/2002,113242560,0,119959016,0
8/18/2002,112931648,0,119737704,0
8/19/2002,112318712,0,119516392,0
8/20/2002,111909608,0,119295080,0
8/21/2002,111258640,0,119073768,0
8/22/2002,110799600,0,118852456,0
8/23/2002,110331560,0,118631144,0
8/24/2002,110456216,0,118409840,0
8/25/2002,110438608,0,118188528,0
8/26/2002,110181120,0,117967216,0
8/27/2002,109900192,0,117745904,0
8/28/2002,109578136,0,117524592,0
8/29/2002,112171872,0,117303280,0
8/30/2002,113638440,0,117081968,0
8/31/2002,114422784,0,116860656,0
9/1/2002,114935664,0,116639344,0
9/2/2002,115314248,0,116418032,0
9/3/2002,115835216,0,116196720,0
9/4/2002,115975408,0,115975408,0
9/5/2002,115754096,0,115754096,0
9/6/2002,115532784,0,115532784,0
9/7/2002,115311472,0,115311472,0
9/8/2002,114722296,0,115090160,0
9/9/2002,114185336,0,114868856,0
9/10/2002,113724512,0,114647544,0
9/11/2002,113565616,0,114426232,0
9/12/2002,113399304,0,114204920,0
9/13/2002,113224480,0,113983608,0
9/14/2002,112854688,0,113762296,0
9/15/2002,113540984,0,113540984,0
9/16/2002,113319672,0,113319672,0
9/17/2002,113098360,0,113098360,0
9/18/2002,112877048,0,112877048,0
9/19/2002,112655736,0,112655736,0
9/20/2002,112434424,0,112434424,0
9/21/2002,112213112,0,112213112,0
9/22/2002,111991800,0,111991800,0
9/23/2002,111770488,0,111770488,0
9/24/2002,111549184,0,111549184,0
9/25/2002,111327872,0,111327872,0
9/26/2002,111106560,0,111106560,0
9/27/2002,110885248,0,110885248,0
9/28/2002,110663936,0,110663936,0
9/29/2002,110442624,0,110442624,0
9/30/2002,110221312,0,110221312,0
10/1/2002,110000000,0,110000000,0
10/2/2002,109933192,0,110111568,0
10/3/2002,110101208,0,110223144,0
10/4/2002,110334712,0,110334712,0
10/5/2002,110446280,0,110446280,0
10/6/2002,110502576,0,110557848,0
10/7/2002,110356048,0,110669424,0
10/8/2002,110283176,0,110780992,0
10/9/2002,110113056,0,110892560,0
10/10/2002,109796624,0,111004136,0
10/11/2002,111115704,0,111115704,0
10/12/2002,111227272,0,111227272,0
10/13/2002,111338840,0,111338840,0
10/14/2002,111450416,0,111450416,0
10/15/2002,111561984,0,111561984,0
10/16/2002,111673552,0,111673552,0
10/17/2002,111785120,0,111785120,0
10/18/2002,111896696,0,111896696,0
10/19/2002,112008264,0,112008264,0
10/20/2002,112119832,0,112119832,0
10/21/2002,112231408,0,112231408,0
10/22/2002,112342976,0,112342976,0
10/23/2002,112454544,0,112454544,0
10/24/2002,112566112,0,112566112,0
10/25/2002,112677688,0,112677688,0
10/26/2002,112789256,0,112789256,0
10/27/2002,112900824,0,112900824,0
10/28/2002,113012400,0,113012400,0
10/29/2002,113123968,0,113123968,0
10/30/2002,113235536,0,113235536,0
10/31/2002,113347104,0,113347104,0
11/1/2002,113458680,0,113458680,0
11/2/2002,113570248,0,113570248,0
11/3/2002,113681816,0,113681816,0
11/4/2002,113793392,0,113793392,0
11/5/2002,113904960,0,113904960,0
11/6/2002,114016528,0,114016528,0
11/7/2002,114128096,0,114128096,0
11/8/2002,114140352,0,114239672,0
11/9/2002,114097520,0,114351240,0
11/10/2002,113888424,0,114462808,0
11/11/2002,113865792,0,114574384,0
11/12/2002,114685952,0,114685952,0
11/13/2002,114797520,0,114797520,0
11/14/2002,114909088,0,114909088,0
11/15/2002,115020664,0,115020664,0
11/16/2002,115132232,0,115132232,0
11/17/2002,115243800,0,115243800,0
11/18/2002,115355368,0,115355368,0
11/19/2002,115234768,0,115466944,0
11/20/2002,115331160,0,115578512,0
11/21/2002,115018128,0,115690080,0
11/22/2002,115691440,0,115801656,0
11/23/2002,115913224,0,115913224,0
11/24/2002,116024792,0,116024792,0
11/25/2002,116136360,0,116136360,0
11/26/2002,116247936,0,116247936,0
11/27/2002,116359504,0,116359504,0
11/28/2002,116471072,0,116471072,0
11/29/2002,116582648,0,116582648,0
11/30/2002,116694216,0,116694216,0
12/1/2002,116805784,0,116805784,0
12/2/2002,116917352,0,116917352,0
12/3/2002,116699128,0,117028928,0
12/4/2002,116306768,0,117140496,0
12/5/2002,115992784,0,117252064,0
12/6/2002,115570408,0,117363640,0
12/7/2002,115175160,0,117475208,0
12/8/2002,114876440,0,117586776,0
12/9/2002,114465344,0,117698344,0
12/10/2002,114051016,0,117809920,0
12/11/2002,113609016,0,117921488,0
12/12/2002,113080992,0,118033056,0
12/13/2002,112701856,0,118144632,0
12/14/2002,112509120,0,118256200,0
12/15/2002,112150952,0,118367768,0
12/16/2002,111765448,0,118479336,0
12/17/2002,111253576,0,118590912,0
12/18/2002,110715520,0,118702480,0
12/19/2002,110280688,0,118814048,0
12/20/2002,111063128,0,118925616,0
12/21/2002,111192016,0,119037192,0
12/22/2002,111233736,0,119148760,0
12/23/2002,111144768,0,119260328,0
12/24/2002,111148824,0,119371904,0
12/25/2002,111422864,0,119483472,0
12/26/2002,111681104,0,119595040,0
12/27/2002,111922928,0,119706608,0
12/28/2002,112127784,0,119818184,0
12/29/2002,112304872,0,119929752,0
12/30/2002,112462088,0,120041320,0
12/31/2002,112694336,0,120152896,0
1/1/2003,113724784,0,120264464,0
1/2/2003,114123096,0,120376032,0
1/3/2003,114353016,0,120487600,0
1/4/2003,114578144,0,120599176,0
1/5/2003,114796592,0,120710744,0
1/6/2003,115008848,0,120822312,0
1/7/2003,115212360,0,120933888,0
1/8/2003,115406856,0,121045456,0
1/9/2003,115593536,0,121157024,0
1/10/2003,115750080,0,121268592,0
1/11/2003,115887696,0,121380168,0
1/12/2003,116016208,0,121491736,0
1/13/2003,116135056,0,121603304,0
1/14/2003,116246456,0,121714880,0
1/15/2003,116352760,0,121826448,0
1/16/2003,116453344,0,121938016,0
1/17/2003,116549176,0,122049584,0
1/18/2003,116642152,0,122161160,0
1/19/2003,116732248,0,122272728,0
1/20/2003,116818128,0,122384296,0
1/21/2003,116901128,0,122495864,0
1/22/2003,116982424,0,122607440,0
1/23/2003,117062064,0,122719008,0
1/24/2003,116682792,0,122830576,0
1/25/2003,116244264,0,122942152,0
1/26/2003,115817352,0,123053720,0
1/27/2003,115315760,0,123165288,0
1/28/2003,114557344,0,123276856,0
1/29/2003,113909176,0,123388432,0
1/30/2003,113226344,0,123500000,0
1/31/2003,112628312,0,123611568,0
2/1/2003,112248048,0,123723144,0
2/2/2003,111958256,0,123834712,0
2/3/2003,111697488,0,123946280,0
2/4/2003,111885632,0,124057848,0
2/5/2003,111305128,0,124169424,0
2/6/2003,110478952,0,124280992,0
2/7/2003,110004712,0,124392560,0
2/8/2003,109385576,0,124504136,0
2/9/2003,108749984,0,124615704,0
2/10/2003,108166456,0,124727272,0
2/11/2003,107707440,0,124838840,0
2/12/2003,106919832,0,124950416,0
2/13/2003,106045248,0,125061984,0
2/14/2003,105515024,0,125173552,0
2/15/2003,105064200,0,125285120,0
2/16/2003,104700112,0,125396696,0
2/17/2003,104183552,0,125508264,0
2/18/2003,103648952,0,125619832,0
2/19/2003,103616432,0,125731408,0
2/20/2003,103705008,0,125842976,0
2/21/2003,104133456,0,125954544,0
2/22/2003,106062424,0,126066112,0
2/23/2003,107018496,0,126177688,0
2/24/2003,107466072,0,126289256,0
2/25/2003,107868672,0,126400824,0
2/26/2003,108276464,0,126512400,0
2/27/2003,108247240,0,126623968,0
2/28/2003,108274760,0,126735536,0
3/1/2003,108637248,0,126847104,0
3/2/2003,109770184,0,126958680,0
3/3/2003,109341392,0,127070248,0
3/4/2003,109532688,0,127181816,0
3/5/2003,110062704,0,127293392,0
3/6/2003,110097184,0,127404960,0
3/7/2003,110470624,0,127516528,0
3/8/2003,111048216,0,127628096,0
3/9/2003,111521656,0,127739672,0
3/10/2003,111791296,0,127851240,0
3/11/2003,112026752,0,127962808,0
3/12/2003,113186008,0,128074384,0
3/13/2003,113806544,0,128185952,0
3/14/2003,114126136,0,128297520,0
3/15/2003,115595504,0,128409088,0
3/16/2003,118458544,0,128520664,0
3/17/2003,123033568,0,128632232,0
3/18/2003,128743800,0,128743800,0
3/19/2003,128855368,0,128855368,0
3/20/2003,128966944,0,128966944,0
3/21/2003,129078512,0,129078512,0
3/22/2003,129190080,0,129190080,0
3/23/2003,129301656,0,129301656,0
3/24/2003,129413224,0,129413224,0
3/25/2003,129524792,0,129524792,0
3/26/2003,129636360,0,129636360,0
3/27/2003,129747936,0,129747936,0
3/28/2003,129859504,0,129859504,0
3/29/2003,129971072,0,129971072,0
3/30/2003,130082648,0,130082648,0
3/31/2003,130194216,0,130194216,0
4/1/2003,130305784,0,130305784,0
4/2/2003,130417352,0,130417352,0
4/3/2003,130528928,0,130528928,0
4/4/2003,130640496,0,130640496,0
4/5/2003,130752064,0,130752064,0
4/6/2003,130863640,0,130863640,0
4/7/2003,130975208,0,130975208,0
4/8/2003,131086776,0,131086776,0
4/9/2003,131198344,0,131198344,0
4/10/2003,131309920,0,131309920,0
4/11/2003,131421488,0,131421488,0
4/12/2003,131533056,0,131533056,0
4/13/2003,131644632,0,131644632,0
4/14/2003,131128688,0,131756200,0
4/15/2003,130449952,0,131867768,0
4/16/2003,129464352,0,131979336,0
4/17/2003,128714472,0,132090912,0
4/18/2003,127901376,0,132202480,0
4/19/2003,127056552,0,132314048,0
4/20/2003,126170136,0,132425616,0
4/21/2003,125224736,0,132537192,0
4/22/2003,124781520,0,132648760,0
4/23/2003,124225296,0,132760328,0
4/24/2003,123644472,0,132871904,0
4/25/2003,122939760,0,132983472,0
4/26/2003,122498216,0,133095040,0
4/27/2003,122467360,0,133206608,0
4/28/2003,121862936,0,133318184,0
4/29/2003,121455760,0,133429752,0
4/30/2003,120935880,0,133541320,0
5/1/2003,120618384,0,133652896,0
5/2/2003,120513304,0,133764464,0
5/3/2003,120557672,0,133876032,0
5/4/2003,120268512,0,133987600,0
5/5/2003,119850200,0,134099176,0
5/6/2003,120071344,0,134210744,0
5/7/2003,120312624,0,134322320,0
5/8/2003,120588952,0,134433888,0
5/9/2003,120800712,0,134545456,0
5/10/2003,120939904,0,134657024,0
5/11/2003,121388992,0,134768592,0
5/12/2003,121777536,0,134880160,0
5/13/2003,122022504,0,134991728,0
5/14/2003,122227344,0,135103312,0
5/15/2003,122400728,0,135214880,0
5/16/2003,122543712,0,135326448,0
5/17/2003,122673592,0,135438016,0
5/18/2003,122789296,0,135549584,0
5/19/2003,122880432,0,135661152,0
5/20/2003,122964976,0,135772720,0
5/21/2003,123137176,0,135884304,0
5/22/2003,123305176,0,135995872,0
5/23/2003,123441008,0,136107440,0
5/24/2003,123765672,0,136219008,0
5/25/2003,124008944,0,136330576,0
5/26/2003,124924896,0,136442144,0
5/27/2003,125291752,0,136553712,0
5/28/2003,125361456,0,136665296,0
5/29/2003,125765368,0,136776864,0
5/30/2003,126208120,0,136888432,0
