Streamflow Gauge Comparison
"Scenario: GridMet, Streamflow Gauge: DelawareBlwPepactonRes_01417000"
Cubic Meter
Statistic,Modeled,Observed
12/29/2004,1379691,2215987
12/30/2004,1724056,2208730
12/31/2004,1537787,2034547
1/1/2005,1353068,1712794
1/2/2005,1351079,880589
1/3/2005,1348949,573350
1/4/2005,1348568,955584
1/5/2005,1348697,1001549
1/6/2005,1347139,1103155
1/7/2005,1345425,982195
1/8/2005,1343476,870912
1/9/2005,1341409,771725
1/10/2005,1339287,549158
1/11/2005,1337110,420941
1/12/2005,1334865,425779
1/13/2005,1333018,1216858
1/14/2005,1331523,8709120
1/15/2005,1333338,14515200
1/16/2005,1335709,8951040
1/17/2005,1335090,5878656
1/18/2005,1335771,4451328
1/19/2005,1336369,3362688
1/20/2005,1336871,2999808
1/21/2005,1336190,2010355
1/22/2005,1335164,1308787
1/23/2005,1333884,1064448
1/24/2005,1332424,834624
1/25/2005,1330810,716083
1/26/2005,1329091,1204762
1/27/2005,1326728,1761178
1/28/2005,1324228,1741824
1/29/2005,1322662,1741824
1/30/2005,1322031,1736986
1/31/2005,1321370,1736986
2/1/2005,1320678,1739405
2/2/2005,763551,1736986
2/3/2005,763467,1736986
2/4/2005,763365,1739405
2/5/2005,763428,1736986
2/6/2005,764187,1756339
2/7/2005,766190,1756339
2/8/2005,770222,1763597
2/9/2005,776511,1763597
2/10/2005,786435,1761178
2/11/2005,3180649,1359590
2/12/2005,2427375,222083
2/13/2005,1752812,134508
2/14/2005,1113636,115880
2/15/2005,1417635,101606
2/16/2005,3577282,93865
2/17/2005,3400414,93623
2/18/2005,796652,628992
2/19/2005,796579,1064448
2/20/2005,795866,967680
2/21/2005,794829,515290
2/22/2005,793586,263693
2/23/2005,792198,123863
2/24/2005,790773,418522
2/25/2005,789140,870912
2/26/2005,788558,1078963
2/27/2005,788677,1078963
2/28/2005,788733,1076544
3/1/2005,787834,1078963
3/2/2005,786443,1076544
3/3/2005,785172,1078963
3/4/2005,783949,1081382
3/5/2005,782644,1081382
3/6/2005,781393,1083802
3/7/2005,779958,1081382
3/8/2005,779871,1083802
3/9/2005,780373,1081382
3/10/2005,780049,1083802
3/11/2005,778938,1083802
3/12/2005,777955,1083802
3/13/2005,776800,1086221
3/14/2005,775451,1083802
3/15/2005,774701,987034
3/16/2005,773907,486259
3/17/2005,772774,345946
3/18/2005,770876,350784
3/19/2005,768985,350784
3/20/2005,767668,353203
3/21/2005,769677,353203
3/22/2005,774234,353203
3/23/2005,781141,321754
3/24/2005,4648037,278208
3/25/2005,5194443,251597
3/26/2005,3696428,172247
3/27/2005,3821721,172247
3/28/2005,16933082,128218
3/29/2005,23393178,100155
3/30/2005,12427189,885427
3/31/2005,5138909,3048192
4/1/2005,3224944,5951232
4/2/2005,17524560,14321664
4/3/2005,22599320,40158720
4/4/2005,9402910,20635776
4/5/2005,4982212,11370240
4/6/2005,3256165,7475328
4/7/2005,2518305,6023808
4/8/2005,2172122,5612544
4/9/2005,1615262,4765824
4/10/2005,1023352,3894912
4/11/2005,1040014,3241728
4/12/2005,907851,2854656
4/13/2005,796652,2324851
4/14/2005,795088,1245888
4/15/2005,793135,662861
4/16/2005,790988,297562
4/17/2005,788715,129427
4/18/2005,786420,112735
4/19/2005,784096,175150
4/20/2005,781944,197891
4/21/2005,780529,201036
4/22/2005,779130,226195
4/23/2005,777006,236840
4/24/2005,776120,126040
4/25/2005,776938,491098
4/26/2005,776853,853978
4/27/2005,776019,1357171
4/28/2005,776943,1906330
4/29/2005,778835,1785370
4/30/2005,779551,1538611
5/1/2005,852709,1354752
5/2/2005,853103,1098317
5/3/2005,852751,912038
5/4/2005,851898,682214
5/5/2005,850637,462067
5/6/2005,849061,302400
5/7/2005,847255,196439
5/8/2005,845299,112735
5/9/2005,843246,122653
5/10/2005,841111,168134
5/11/2005,838934,229098
5/12/2005,836687,254016
5/13/2005,834399,270950
5/14/2005,832101,280627
5/15/2005,830149,280627
5/16/2005,828947,280627
5/17/2005,827555,290304
5/18/2005,825443,295142
5/19/2005,823889,278208
5/20/2005,822442,295142
5/21/2005,820262,295142
5/22/2005,818080,295142
5/23/2005,816021,295142
5/24/2005,814040,297562
5/25/2005,812194,297562
5/26/2005,810701,321754
5/27/2005,809113,336269
5/28/2005,807657,336269
5/29/2005,807033,316915
5/30/2005,806715,302400
5/31/2005,805831,326592
6/1/2005,853851,336269
6/2/2005,853067,336269
6/3/2005,852120,345946
6/4/2005,850896,358042
6/5/2005,849619,358042
6/6/2005,848126,350784
6/7/2005,847054,336269
6/8/2005,846124,336269
6/9/2005,844671,345946
6/10/2005,843362,345946
6/11/2005,842071,384653
6/12/2005,840663,411264
6/13/2005,839263,362880
6/14/2005,838110,362880
6/15/2005,836290,348365
6/16/2005,834214,333850
6/17/2005,833015,314496
6/18/2005,832730,295142
6/19/2005,831812,295142
6/20/2005,830315,304819
6/21/2005,828533,319334
6/22/2005,826532,326592
6/23/2005,824444,326592
6/24/2005,822287,329011
6/25/2005,819958,406426
6/26/2005,817492,343526
6/27/2005,815066,309658
6/28/2005,812739,316915
6/29/2005,810301,319334
6/30/2005,809210,280627
7/1/2005,808518,287885
7/2/2005,808020,309658
7/3/2005,808190,302400
7/4/2005,807198,316915
7/5/2005,806078,321754
7/6/2005,806304,233211
7/7/2005,808216,227647
7/8/2005,810137,212648
7/9/2005,814911,185069
7/10/2005,818796,232969
7/11/2005,819724,268531
7/12/2005,819221,278208
7/13/2005,818200,275789
7/14/2005,816782,273370
7/15/2005,815165,287885
7/16/2005,813776,287885
7/17/2005,812014,287885
7/18/2005,810170,287885
7/19/2005,808894,324173
7/20/2005,807254,379814
7/21/2005,805333,391910
7/22/2005,803201,391910
7/23/2005,801283,382234
7/24/2005,799406,382234
7/25/2005,798679,382234
7/26/2005,798457,382234
7/27/2005,797062,384653
7/28/2005,795032,387072
7/29/2005,793010,387072
7/30/2005,790745,389491
7/31/2005,788449,399168
8/1/2005,786814,365299
8/2/2005,785092,416102
8/3/2005,782917,416102
8/4/2005,780700,418522
8/5/2005,778432,418522
8/6/2005,776190,418522
8/7/2005,773954,408845
8/8/2005,771657,408845
8/9/2005,769393,408845
8/10/2005,767391,411264
8/11/2005,765046,416102
8/12/2005,762690,423360
8/13/2005,760574,420941
8/14/2005,758790,420941
8/15/2005,757442,420941
8/16/2005,755700,423360
8/17/2005,290304,420941
8/18/2005,290304,433037
8/19/2005,290304,440294
8/20/2005,290304,442714
8/21/2005,290304,449971
8/22/2005,290304,452390
8/23/2005,290304,452390
8/24/2005,290304,454810
8/25/2005,290304,454810
8/26/2005,290304,454810
8/27/2005,290304,454810
8/28/2005,290304,442714
8/29/2005,290304,442714
8/30/2005,290304,425779
8/31/2005,290304,406426
9/1/2005,266112,406426
9/2/2005,266112,435456
9/3/2005,266112,454810
9/4/2005,266112,457229
9/5/2005,266112,459648
9/6/2005,266112,408845
9/7/2005,266112,406426
9/8/2005,266112,408845
9/9/2005,266112,406426
9/10/2005,266112,454810
9/11/2005,266112,454810
9/12/2005,266112,464486
9/13/2005,266112,466906
9/14/2005,266112,466906
9/15/2005,193536,466906
9/16/2005,193536,466906
9/17/2005,193536,466906
9/18/2005,193536,454810
9/19/2005,193536,454810
9/20/2005,193536,454810
9/21/2005,193536,452390
9/22/2005,193536,454810
9/23/2005,193536,464486
9/24/2005,193536,476582
9/25/2005,193536,483840
9/26/2005,193536,486259
9/27/2005,193536,483840
9/28/2005,193536,474163
9/29/2005,193536,464486
9/30/2005,193536,464486
10/1/2005,169344,464486
10/2/2005,169344,466906
10/3/2005,169344,466906
10/4/2005,169344,476582
10/5/2005,169344,486259
10/6/2005,169344,483840
10/7/2005,169344,486259
10/8/2005,169344,384653
10/9/2005,169344,399168
10/10/2005,647408,454810
10/11/2005,657556,420941
10/12/2005,665023,345946
10/13/2005,679774,154103
10/14/2005,704074,103542
10/15/2005,725241,104026
10/16/2005,740007,103542
10/17/2005,747037,104509
10/18/2005,750577,111283
10/19/2005,752682,176602
10/20/2005,754128,251597
10/21/2005,754993,329011
10/22/2005,755495,309658
10/23/2005,759708,156522
10/24/2005,767566,102816
10/25/2005,774451,104993
10/26/2005,5633112,103300
10/27/2005,8852663,102816
10/28/2005,6408306,103058
10/29/2005,4844896,103058
10/30/2005,3491174,103300
10/31/2005,2461606,102816
11/1/2005,2177422,103542
11/2/2005,1995625,103058
11/3/2005,1399628,104751
11/4/2005,1191157,128701
11/5/2005,1056135,167409
11/6/2005,1359251,195955
11/7/2005,796652,217244
11/8/2005,796419,212648
11/9/2005,795459,217728
11/10/2005,818012,167167
11/11/2005,796652,149990
11/12/2005,796136,107896
11/13/2005,795513,103784
11/14/2005,794856,139346
11/15/2005,794047,153861
11/16/2005,2052328,110074
11/17/2005,4842352,103300
11/18/2005,2638732,97977.6
11/19/2005,2055513,97735.7
11/20/2005,1595560,98461.4
11/21/2005,1322011,97009.9
11/22/2005,1436097,96284.2
11/23/2005,1448658,95074.6
11/24/2005,796652,96768
11/25/2005,796606,100639
11/26/2005,957382,138620
11/27/2005,1167845,206842
11/28/2005,1093244,205632
11/29/2005,5707623,143942
11/30/2005,10290092,105477
12/1/2005,6210454,105235
12/2/2005,5002363,103542
12/3/2005,4132042,100155
12/4/2005,3532396,101123
12/5/2005,3009243,100639
12/6/2005,2569326,102816
12/7/2005,2039396,105719
12/8/2005,1570678,154103
12/9/2005,1353068,216760
12/10/2005,1353001,223776
12/11/2005,1352738,223534
12/12/2005,1352344,244339
12/13/2005,1351868,258854
12/14/2005,1351087,266112
12/15/2005,1350524,299981
12/16/2005,1349934,396749
12/17/2005,1347636,394330
12/18/2005,1345090,387072
12/19/2005,1342475,362880
12/20/2005,1339850,372557
12/21/2005,1337206,387072
12/22/2005,1334557,408845
12/23/2005,1331900,423360
12/24/2005,1329235,406426
12/25/2005,1326555,387072
12/26/2005,1326228,365299
12/27/2005,770666,316915
12/28/2005,769216,268531
12/29/2005,767418,145394
12/30/2005,768256,103058
12/31/2005,771808,104026
1/1/2006,772872,103784
1/2/2006,773990,103784
1/3/2006,775287,105719
1/4/2006,776778,103300
1/5/2006,777890,102816
1/6/2006,778685,105477
1/7/2006,779307,141523
1/8/2006,779716,179988
1/9/2006,780012,179021
1/10/2006,780212,189665
1/11/2006,780332,198132
1/12/2006,1337927,138620
1/13/2006,1338844,103300
1/14/2006,1338478,105477
1/15/2006,1341732,104751
1/16/2006,1346566,645926
1/17/2006,1347438,3193344
1/18/2006,5236194,10547712
1/19/2006,12790285,16160256
1/20/2006,6011306,9846144
1/21/2006,6496848,6870528
1/22/2006,6520264,5588352
1/23/2006,6457683,4669056
1/24/2006,5271932,4088448
1/25/2006,3041602,3919104
1/26/2006,2301168,3556224
1/27/2006,1768858,2951424
1/28/2006,1506299,2540160
1/29/2006,2269292,2320013
1/30/2006,3484124,2349043
1/31/2006,5895513,2830464
2/1/2006,6640602,3314304
2/2/2006,6256933,3217536
2/3/2006,11401510,3677184
2/4/2006,13666908,4596480
2/5/2006,10410033,4669056
2/6/2006,6531146,4959360
2/7/2006,4409640,4572288
2/8/2006,3117595,4209408
2/9/2006,2407334,4112640
2/10/2006,1924590,3556224
2/11/2006,1555298,2975616
2/12/2006,1353068,2612736
2/13/2006,1352987,2281306
2/14/2006,796284,2078093
2/15/2006,1110250,1971648
2/16/2006,1671104,1961971
2/17/2006,2077939,1969229
2/18/2006,2003214,1020902
2/19/2006,1418462,880589
2/20/2006,1108132,878170
2/21/2006,1094383,878170
2/22/2006,1065160,1354752
2/23/2006,1162034,1991002
2/24/2006,1175630,1988582
2/25/2006,997949,1986163
2/26/2006,907321,1986163
2/27/2006,796652,1978906
2/28/2006,795478,1219277
3/1/2006,793560,437875
3/2/2006,791611,406426
3/3/2006,789451,406426
3/4/2006,787255,404006
3/5/2006,785019,404006
3/6/2006,782767,406426
3/7/2006,782307,406426
3/8/2006,782191,408845
3/9/2006,782064,408845
3/10/2006,783304,396749
3/11/2006,785530,374976
3/12/2006,786291,377395
3/13/2006,786736,336269
3/14/2006,788258,207325
3/15/2006,790314,114186
3/16/2006,790669,94590.7
3/17/2006,789955,94832.6
3/18/2006,789559,95316.5
3/19/2006,788496,95800.3
3/20/2006,787236,98219.5
3/21/2006,785927,98219.5
3/22/2006,784351,98461.4
3/23/2006,782626,109590
3/24/2006,780790,126040
3/25/2006,778968,128218
3/26/2006,777199,120476
3/27/2006,775442,126524
3/28/2006,773564,149507
3/29/2006,771606,162086
3/30/2006,769593,161844
3/31/2006,767895,161603
4/1/2006,766223,159667
4/2/2006,765141,134991
4/3/2006,763924,115396
4/4/2006,763008,96284.2
4/5/2006,763052,80559.4
4/6/2006,764055,59512.3
4/7/2006,764548,38949.1
4/8/2006,764500,38949.1
4/9/2006,764635,39433
4/10/2006,764071,39674.9
4/11/2006,764239,39674.9
4/12/2006,764739,39674.9
4/13/2006,765044,39674.9
4/14/2006,764097,39916.8
4/15/2006,763476,39674.9
4/16/2006,763717,39674.9
4/17/2006,762691,39674.9
4/18/2006,761519,67979.5
4/19/2006,760658,94832.6
4/20/2006,759750,83220.5
4/21/2006,758350,83220.5
4/22/2006,756901,72576
4/23/2006,758069,40400.6
4/24/2006,764534,60963.8
4/25/2006,771997,885427
4/26/2006,775865,2041805
4/27/2006,777804,2252275
4/28/2006,780685,2685312
4/29/2006,783078,2257114
4/30/2006,782945,1233792
5/1/2006,855374,938650
5/2/2006,854512,703987
5/3/2006,852601,341107
5/4/2006,850490,157006
5/5/2006,848260,118299
5/6/2006,845957,146120
5/7/2006,844272,172005
5/8/2006,842683,196923
5/9/2006,841020,222083
5/10/2006,839314,230792
5/11/2006,837624,237565
5/12/2006,837415,168134
5/13/2006,838868,263693
5/14/2006,842253,406426
5/15/2006,843177,636250
5/16/2006,844312,1083802
5/17/2006,847405,1620864
5/18/2006,851386,1756339
5/19/2006,854623,1923264
5/20/2006,858135,1961971
5/21/2006,861023,1981325
5/22/2006,863617,2218406
5/23/2006,866111,2111962
5/24/2006,867367,1978906
5/25/2006,868078,1790208
5/26/2006,868389,1744243
5/27/2006,869121,1485389
5/28/2006,868533,725760
5/29/2006,866991,406426
5/30/2006,865284,1221696
5/31/2006,864488,510451
6/1/2006,914729,1074125
6/2/2006,2754946,1804723
6/3/2006,4423800,2419200
6/4/2006,5565268,2206310
6/5/2006,2601038,1782950
6/6/2006,1336834,1383782
6/7/2006,2325304,1144282
6/8/2006,5977307,2073254
6/9/2006,5285466,3193344
6/10/2006,4532806,3894912
6/11/2006,3107398,4112640
6/12/2006,1999428,3919104
6/13/2006,1143393,3459456
6/14/2006,1529916,3217536
6/15/2006,2337328,3822336
6/16/2006,917612,3435264
6/17/2006,916760,2332109
6/18/2006,915372,1359590
6/19/2006,913943,757210
6/20/2006,912309,510451
6/21/2006,910971,261274
6/22/2006,909167,186762
6/23/2006,907107,177811
6/24/2006,906530,370138
6/25/2006,907030,851558
6/26/2006,12791103,6459264
6/27/2006,36507268,18337536
6/28/2006,35519724,37739520
6/29/2006,21276670,24433920
6/30/2006,9005111,11563776
7/1/2006,5049430,7064064
7/2/2006,3069916,5346432
7/3/2006,2036438,4209408
7/4/2006,1666810,3459456
7/5/2006,1442971,2975616
7/6/2006,917612,2419200
7/7/2006,917604,1661990
7/8/2006,916073,1011226
7/9/2006,914510,621734
7/10/2006,912956,324173
7/11/2006,910742,114670
7/12/2006,908875,191601
7/13/2006,908129,200794
7/14/2006,907222,180230
7/15/2006,905364,241678
7/16/2006,903645,263693
7/17/2006,902065,263693
7/18/2006,900117,263693
7/19/2006,897914,295142
7/20/2006,895582,353203
7/21/2006,893155,367718
7/22/2006,890909,299981
7/23/2006,891418,278208
7/24/2006,892681,367718
7/25/2006,891491,367718
7/26/2006,890046,416102
7/27/2006,888787,423360
7/28/2006,887354,384653
7/29/2006,887211,341107
7/30/2006,888318,216518
7/31/2006,888327,273370
8/1/2006,887015,377395
8/2/2006,885247,377395
8/3/2006,883178,302400
8/4/2006,881043,319334
8/5/2006,879206,336269
8/6/2006,877204,362880
8/7/2006,874886,377395
8/8/2006,872562,379814
8/9/2006,870300,391910
8/10/2006,867810,404006
8/11/2006,865311,418522
8/12/2006,862791,430618
8/13/2006,860253,437875
8/14/2006,857720,437875
8/15/2006,855232,440294
8/16/2006,852847,440294
8/17/2006,850481,440294
8/18/2006,847952,440294
8/19/2006,845419,445133
8/20/2006,847648,360461
8/21/2006,850727,278208
8/22/2006,850655,224502
8/23/2006,850339,176844
8/24/2006,849758,219905
8/25/2006,848850,244339
8/26/2006,848453,244339
8/27/2006,849680,244339
8/28/2006,853384,203697
8/29/2006,856514,143459
8/30/2006,866403,97977.6
8/31/2006,879878,97977.6
9/1/2006,859201,98461.4
9/2/2006,860714,98703.4
9/3/2006,862272,98219.5
9/4/2006,864889,97977.6
9/5/2006,865605,97977.6
9/6/2006,865172,104509
9/7/2006,864236,140797
9/8/2006,862575,191601
9/9/2006,860594,225228
9/10/2006,858599,249178
9/11/2006,856582,287885
9/12/2006,854320,309658
9/13/2006,852020,312077
9/14/2006,849737,290304
9/15/2006,777990,197649
9/16/2006,783164,141523
9/17/2006,784875,119992
9/18/2006,785211,137894
9/19/2006,785139,152652
9/20/2006,784901,174908
9/21/2006,784524,222808
9/22/2006,783726,258854
9/23/2006,782414,278208
9/24/2006,781004,278208
9/25/2006,779740,254016
9/26/2006,778035,218212
9/27/2006,776039,223534
9/28/2006,773976,225228
9/29/2006,774456,224744
9/30/2006,776647,224502
10/1/2006,753183,204180
10/2/2006,755145,193778
10/3/2006,757746,193778
10/4/2006,758226,193778
10/5/2006,758663,193778
10/6/2006,758938,193778
10/7/2006,758219,193778
10/8/2006,756986,193778
10/9/2006,755404,194020
10/10/2006,753559,208051
10/11/2006,751527,230066
10/12/2006,749533,230066
10/13/2006,748993,240710
10/14/2006,748135,263693
10/15/2006,747108,270950
10/16/2006,746023,302400
10/17/2006,744932,292723
10/18/2006,746442,223292
10/19/2006,749712,223292
10/20/2006,752413,224260
10/21/2006,760128,350784
10/22/2006,769085,430618
10/23/2006,773856,430618
10/24/2006,777681,430618
10/25/2006,780683,430618
10/26/2006,783101,430618
10/27/2006,784904,433037
10/28/2006,786692,433037
10/29/2006,11400839,1212019
10/30/2006,5688192,1705536
10/31/2006,4368564,1705536
11/1/2006,3796810,1703117
11/2/2006,4099811,1705536
11/3/2006,3925642,1705536
11/4/2006,2920272,1705536
11/5/2006,2225926,1705536
11/6/2006,1702785,1705536
11/7/2006,1443342,1705536
11/8/2006,3286182,1707955
11/9/2006,5469903,1705536
11/10/2006,2872406,1707955
11/11/2006,2546721,1710374
11/12/2006,2727422,1715213
11/13/2006,2846141,1778112
11/14/2006,2711642,2068416
11/15/2006,2937238,2281306
11/16/2006,7909202,2636928
11/17/2006,10929987,5878656
11/18/2006,5525178,5806080
11/19/2006,4143094,5346432
11/20/2006,3283053,4548096
11/21/2006,2668814,3701376
11/22/2006,2229799,3169152
11/23/2006,2415202,3144960
11/24/2006,2411578,3144960
11/25/2006,1612138,2806272
11/26/2006,1364550,2540160
11/27/2006,1353068,2303078
11/28/2006,1352898,1582157
11/29/2006,1352603,858816
11/30/2006,1352221,1349914
12/1/2006,1368944,2903040
12/2/2006,3434556,4161024
12/3/2006,2103619,3725568
12/4/2006,1891898,3241728
12/5/2006,1353068,2757888
12/6/2006,1352308,2051482
12/7/2006,1351485,1734566
12/8/2006,1350571,1703117
12/9/2006,1349565,1703117
12/10/2006,1348372,1703117
12/11/2006,1346978,1705536
12/12/2006,1345420,1705536
12/13/2006,1342922,1707955
12/14/2006,1340585,1710374
12/15/2006,1338397,1717632
12/16/2006,1336008,1715213
12/17/2006,1333608,1722470
12/18/2006,1331037,1722470
12/19/2006,1328484,1727309
12/20/2006,1326020,1732147
12/21/2006,767103,1732147
12/22/2006,765223,1560384
12/23/2006,763919,1291853
12/24/2006,763249,846720
12/25/2006,762239,483840
12/26/2006,761066,423360
12/27/2006,760380,423360
12/28/2006,759477,425779
12/29/2006,758399,425779
12/30/2006,757269,416102
12/31/2006,756070,418522
1/1/2007,754751,418522
1/2/2007,754250,418522
1/3/2007,754958,418522
1/4/2007,754699,418522
1/5/2007,754216,420941
1/6/2007,756289,420941
1/7/2007,761865,420941
1/8/2007,768950,737856
1/9/2007,778664,1625702
1/10/2007,787407,1669248
1/11/2007,791363,1671667
1/12/2007,793451,1671667
1/13/2007,1885192,1671667
1/14/2007,3120668,1671667
1/15/2007,5052421,1674086
1/16/2007,5870043,1669248
1/17/2007,3354489,2172442
1/18/2007,2786865,3024000
1/19/2007,1762912,3193344
1/20/2007,1353068,2757888
1/21/2007,1353026,2281306
1/22/2007,1352703,1911168
1/23/2007,1352104,1703117
1/24/2007,1350539,1652314
1/25/2007,1348628,1652314
1/26/2007,1346722,1659571
1/27/2007,1344768,1659571
1/28/2007,1342952,1661990
1/29/2007,1340888,1664410
1/30/2007,1338785,1666829
1/31/2007,1336663,1645056
2/1/2007,1334608,1640218
2/2/2007,1332067,1642637
2/3/2007,1329388,1642637
2/4/2007,1326687,1642637
2/5/2007,767552,1482970
2/6/2007,765475,1267661
2/7/2007,763408,1625702
2/8/2007,761379,1422490
2/9/2007,759313,1042675
2/10/2007,757237,720922
2/11/2007,755148,452390
2/12/2007,753061,408845
2/13/2007,750968,411264
2/14/2007,748862,411264
2/15/2007,746752,411264
2/16/2007,745031,575770
2/17/2007,743375,706406
2/18/2007,741719,599962
2/19/2007,740061,408845
2/20/2007,738398,408845
2/21/2007,736786,411264
2/22/2007,737334,411264
2/23/2007,737624,411264
2/24/2007,736693,411264
2/25/2007,735275,413683
2/26/2007,733899,408845
2/27/2007,733422,406426
2/28/2007,733628,413683
3/1/2007,733450,416102
3/2/2007,732626,418522
3/3/2007,735649,418522
3/4/2007,741972,418522
3/5/2007,745585,418522
3/6/2007,746874,418522
3/7/2007,747099,418522
3/8/2007,747038,418522
3/9/2007,746745,416102
3/10/2007,746272,416102
3/11/2007,747260,416102
3/12/2007,751046,416102
3/13/2007,758989,418522
3/14/2007,771052,418522
3/15/2007,783817,326592
3/16/2007,3908884,307238
3/17/2007,4421745,420941
3/18/2007,3238270,420941
3/19/2007,1966416,793498
3/20/2007,1358976,1657152
3/21/2007,934726,1671667
3/22/2007,2476732,1671667
3/23/2007,6739132,1683763
3/24/2007,6858481,1703117
3/25/2007,3907773,1703117
3/26/2007,3994755,1703117
3/27/2007,4104767,1703117
3/28/2007,2603579,3604608
3/29/2007,2201922,6386688
3/30/2007,1841852,6362496
3/31/2007,1480030,5975424
4/1/2007,1684689,5467392
4/2/2007,796652,4306176
4/3/2007,796342,3193344
4/4/2007,795241,2806272
4/5/2007,794594,2830464
4/6/2007,794393,2515968
4/7/2007,793321,2143411
4/8/2007,792200,1809562
4/9/2007,791047,1681344
4/10/2007,789616,1674086
4/11/2007,788649,1674086
4/12/2007,787409,1674086
4/13/2007,786044,1674086
4/14/2007,786147,1674086
4/15/2007,2353481,1681344
4/16/2007,24792258,7765632
4/17/2007,20538778,12966912
4/18/2007,13591666,11176704
4/19/2007,9857068,9265536
4/20/2007,6221228,8515584
4/21/2007,2557373,7596288
4/22/2007,1118705,6580224
4/23/2007,796652,5927040
4/24/2007,796174,5394816
4/25/2007,795054,4620672
4/26/2007,794380,3822336
4/27/2007,794136,2975616
4/28/2007,794430,3096576
4/29/2007,795216,3048192
4/30/2007,795645,2806272
5/1/2007,868541,2564352
5/2/2007,1037963,2240179
5/3/2007,1127970,1628122
5/4/2007,869228,1233792
5/5/2007,868295,764467
5/6/2007,866573,479002
5/7/2007,864816,273370
5/8/2007,862967,238049
5/9/2007,861078,249178
5/10/2007,859129,270950
5/11/2007,857809,270950
5/12/2007,857271,270950
5/13/2007,856221,273370
5/14/2007,854686,273370
5/15/2007,853096,287885
5/16/2007,852996,299981
5/17/2007,851982,278208
5/18/2007,851140,278208
5/19/2007,849518,280627
5/20/2007,848096,275789
5/21/2007,846849,275789
5/22/2007,845246,302400
5/23/2007,843406,302400
5/24/2007,841478,316915
5/25/2007,839432,338688
5/26/2007,838064,343526
5/27/2007,836073,343526
5/28/2007,834250,343526
5/29/2007,832597,345946
5/30/2007,830455,345946
5/31/2007,828383,345946
6/1/2007,874895,345946
6/2/2007,873216,345946
6/3/2007,871441,268531
6/4/2007,869978,268531
6/5/2007,868977,273370
6/6/2007,867416,309658
6/7/2007,865635,355622
6/8/2007,863781,362880
6/9/2007,867598,360461
6/10/2007,873030,362880
6/11/2007,875056,362880
6/12/2007,875604,360461
6/13/2007,875513,362880
6/14/2007,874715,362880
6/15/2007,873747,358042
6/16/2007,872709,367718
6/17/2007,871530,374976
6/18/2007,870161,374976
6/19/2007,868004,374976
6/20/2007,866089,304819
6/21/2007,866402,240227
6/22/2007,866278,532224
6/23/2007,866249,570931
6/24/2007,866003,348365
6/25/2007,865732,348365
6/26/2007,863963,353203
6/27/2007,861418,367718
6/28/2007,858925,459648
6/29/2007,856541,853978
6/30/2007,853989,1340237
7/1/2007,851420,1480550
7/2/2007,848860,1115251
7/3/2007,846268,570931
7/4/2007,843702,457229
7/5/2007,842095,493517
7/6/2007,841995,556416
7/7/2007,840816,442714
7/8/2007,839142,442714
7/9/2007,837730,442714
7/10/2007,836481,440294
7/11/2007,835044,416102
7/12/2007,834031,682214
7/13/2007,833054,989453
7/14/2007,831313,754790
7/15/2007,829301,389491
7/16/2007,827177,372557
7/17/2007,824966,372557
7/18/2007,822740,372557
7/19/2007,820906,372557
7/20/2007,820484,616896
7/21/2007,820095,604800
7/22/2007,818512,372557
7/23/2007,816742,372557
7/24/2007,817844,372557
7/25/2007,821546,372557
7/26/2007,821702,374976
7/27/2007,821015,372557
7/28/2007,821258,343526
7/29/2007,822592,365299
7/30/2007,823885,459648
7/31/2007,824755,437875
8/1/2007,823955,370138
8/2/2007,822406,384653
8/3/2007,820710,442714
8/4/2007,819168,418522
8/5/2007,817529,377395
8/6/2007,815392,374976
8/7/2007,813108,367718
8/8/2007,811527,358042
8/9/2007,810277,457229
8/10/2007,809493,341107
8/11/2007,811429,297562
8/12/2007,814592,341107
8/13/2007,814475,362880
8/14/2007,814770,341107
8/15/2007,813694,295142
8/16/2007,812240,333850
8/17/2007,811270,343526
8/18/2007,810701,336269
8/19/2007,809493,336269
8/20/2007,807791,326592
8/21/2007,806161,319334
8/22/2007,805063,319334
8/23/2007,803876,358042
8/24/2007,802135,374976
8/25/2007,800506,367718
8/26/2007,798864,377395
8/27/2007,797092,336269
8/28/2007,795179,336269
8/29/2007,793231,333850
8/30/2007,791220,338688
8/31/2007,789206,345946
9/1/2007,762566,345946
9/2/2007,760892,348365
9/3/2007,758465,348365
9/4/2007,756033,348365
9/5/2007,753543,365299
9/6/2007,751048,382234
9/7/2007,748546,391910
9/8/2007,746034,401587
9/9/2007,743917,401587
9/10/2007,742259,408845
9/11/2007,740398,411264
9/12/2007,741831,355622
9/13/2007,745721,295142
9/14/2007,745693,280627
9/15/2007,673385,280627
9/16/2007,675082,278208
9/17/2007,677335,278208
9/18/2007,677682,256435
9/19/2007,677307,256435
9/20/2007,676262,270950
9/21/2007,674683,287885
9/22/2007,672799,302400
9/23/2007,670727,321754
9/24/2007,668547,338688
9/25/2007,666300,348365
9/26/2007,664018,355622
9/27/2007,661756,358042
9/28/2007,660979,355622
9/29/2007,660685,355622
9/30/2007,659342,353203
10/1/2007,169344,161603
10/2/2007,635034,182892
10/3/2007,635721,182892
10/4/2007,634976,182650
10/5/2007,169344,182650
10/6/2007,169344,183133
10/7/2007,169344,184101
10/8/2007,169344,183859
10/9/2007,169344,184343
10/10/2007,169344,184827
10/11/2007,637767,163296
10/12/2007,641846,139346
10/13/2007,647026,139346
10/14/2007,649776,139830
