Streamflow Gauge Comparison
"Scenario: GridMet, Streamflow Gauge: WestBranchLackawaxen_01429000"
Cubic Meter
Statistic,Modeled,Observed
1/6/2002,125612,67495.7
1/7/2002,94760.1,67011.8
1/8/2002,50940.6,64350.7
1/9/2002,50858.7,62899.2
1/10/2002,71071.4,62899.2
1/11/2002,145210,64350.7
1/12/2002,55342.6,65318.4
1/13/2002,56554,64108.8
1/14/2002,53504.2,62899.2
1/15/2002,58995.4,62899.2
1/16/2002,50387.2,62899.2
1/17/2002,53559.1,62899.2
1/18/2002,47350.3,60963.8
1/19/2002,45183.7,59028.5
1/20/2002,43315.1,58060.8
1/21/2002,41619.4,59512.3
1/22/2002,40043.3,60480
1/23/2002,38533.2,60480
1/24/2002,172461,61931.5
1/25/2002,90491.6,74511.4
1/26/2002,223020,88784.6
1/27/2002,381408,102090
1/28/2002,525594,127492
1/29/2002,707333,182892
1/30/2002,1098404,345946
1/31/2002,1136803,524966
2/1/2002,1139592,488678
2/2/2002,511381,583027
2/3/2002,416954,469325
2/4/2002,328635,377395
2/5/2002,261352,287885
2/6/2002,207080,239985
2/7/2002,184245,216276
2/8/2002,201325,200310
2/9/2002,197856,188940
2/10/2002,1028272,179988
2/11/2002,379597,643507
2/12/2002,274443,679795
2/13/2002,277612,524966
2/14/2002,243113,372557
2/15/2002,383677,309658
2/16/2002,557536,273370
2/17/2002,264515,251597
2/18/2002,201095,225953
2/19/2002,189664,202487
2/20/2002,394987,193294
2/21/2002,251977,194746
2/22/2002,153015,204422
2/23/2002,135829,196197
2/24/2002,120158,177569
2/25/2002,108347,164506
2/26/2002,182195,162086
2/27/2002,114331,161844
2/28/2002,92519.4,155071
3/1/2002,85945.1,143459
3/2/2002,141023,135475
3/3/2002,359837,152410
3/4/2002,126776,179747
3/5/2002,99252.7,164022
3/6/2002,96059.9,154829
3/7/2002,96980.4,150958
3/8/2002,88341.4,143217
3/9/2002,371214,136443
3/10/2002,107188,146845
3/11/2002,98161,148781
3/12/2002,98720.7,141281
3/13/2002,107748,138378
3/14/2002,112876,140072
3/15/2002,81722.9,144426
3/16/2002,439507,157490
3/17/2002,119023,176118
3/18/2002,127034,170070
3/19/2002,132357,162328
3/20/2002,411140,165473
3/21/2002,261415,180472
3/22/2002,163006,220389
3/23/2002,154969,212890
3/24/2002,224286,208777
3/25/2002,244178,222083
3/26/2002,826548,249178
3/27/2002,996857,926554
3/28/2002,620663,948326
3/29/2002,653687,764467
3/30/2002,383952,682214
3/31/2002,565223,612058
4/1/2002,362596,539482
4/2/2002,248499,462067
4/3/2002,302950,387072
4/4/2002,167737,345946
4/5/2002,136664,297562
4/6/2002,115773,258854
4/7/2002,102652,229824
4/8/2002,92671.6,208051
4/9/2002,162238,200310
4/10/2002,95168.7,200310
4/11/2002,86585.2,185795
4/12/2002,80805.8,170554
4/13/2002,196399,163538
4/14/2002,463230,188698
4/15/2002,258772,358042
4/16/2002,152606,416102
4/17/2002,135649,350784
4/18/2002,118945,285466
4/19/2002,125732,239259
4/20/2002,136090,213615
4/21/2002,106510,196681
4/22/2002,119858,180956
4/23/2002,85041,172489
4/24/2002,76539.7,161844
4/25/2002,244123,156038
4/26/2002,99796,178295
4/27/2002,129161,173457
4/28/2002,1841678,476582
4/29/2002,478259,1441843
4/30/2002,622788,1100736
5/1/2002,460382,875750
5/2/2002,991654,788659
5/3/2002,496878,805594
5/4/2002,379105,626573
5/5/2002,291755,493517
5/6/2002,215253,399168
5/7/2002,153449,331430
5/8/2002,148563,283046
5/9/2002,260947,266112
5/10/2002,132162,273370
5/11/2002,115165,246758
5/12/2002,657520,258854
5/13/2002,2590049,914458
5/14/2002,918808,2143411
5/15/2002,632447,1456358
5/16/2002,560236,965261
5/17/2002,679725,703987
5/18/2002,1456006,853978
5/19/2002,741457,1020902
5/20/2002,499940,776563
5/21/2002,333164,597542
5/22/2002,247030,469325
5/23/2002,198506,384653
5/24/2002,167447,319334
5/25/2002,147775,268531
5/26/2002,142656,233695
5/27/2002,125891,209503
5/28/2002,201150,192084
5/29/2002,120698,193294
5/30/2002,151851,186036
5/31/2002,270093,171279
6/1/2002,129041,168618
6/2/2002,120326,156522
6/3/2002,113430,133056
6/4/2002,109162,117331
6/5/2002,669241,114912
6/6/2002,1920191,196439
6/7/2002,590761,641088
6/8/2002,426617,592704
6/9/2002,346401,420941
6/10/2002,276220,302400
6/11/2002,221097,231276
6/12/2002,308271,194746
6/13/2002,189242,178537
6/14/2002,1050617,205874
6/15/2002,1070698,474163
6/16/2002,566775,757210
6/17/2002,384814,655603
6/18/2002,459174,491098
6/19/2002,294864,387072
6/20/2002,233900,295142
6/21/2002,190962,235630
6/22/2002,252039,198374
6/23/2002,179111,190633
6/24/2002,130174,179988
6/25/2002,162035,160877
6/26/2002,142665,147087
6/27/2002,176818,132572
6/28/2002,112871,123137
6/29/2002,99993.6,115154
6/30/2002,92104.5,104993
7/1/2002,85970.9,96042.2
7/2/2002,81255.3,90478.1
7/3/2002,77246.9,88058.9
7/4/2002,74224.1,84672
7/5/2002,71339.8,82736.6
7/6/2002,69073.5,78865.9
7/7/2002,67058.1,74511.4
7/8/2002,65205.6,69189.1
7/9/2002,175254,65802.2
7/10/2002,65207.1,65076.5
7/11/2002,64038.4,62173.4
7/12/2002,62806.6,59512.3
7/13/2002,64770.5,54915.8
7/14/2002,61077.7,52012.8
7/15/2002,59377.4,50077.4
7/16/2002,56544.9,46206.7
7/17/2002,54134.4,40642.6
7/18/2002,52250.4,38707.2
7/19/2002,84894.4,36771.8
7/20/2002,51271.5,35320.3
7/21/2002,49577.8,33868.8
7/22/2002,48092.6,31449.6
7/23/2002,275920,29514.2
7/24/2002,60551.4,30723.8
7/25/2002,61317.5,31449.6
7/26/2002,81647,31449.6
7/27/2002,61393.2,31449.6
7/28/2002,78820.9,33143
7/29/2002,56448.2,35078.4
7/30/2002,52362.4,33868.8
7/31/2002,46752.4,32417.3
8/1/2002,43306.7,30723.8
8/2/2002,133683,28546.6
8/3/2002,48905.8,28788.5
8/4/2002,45296.1,28062.7
8/5/2002,106047,26853.1
8/6/2002,47229,28304.6
8/7/2002,45133.6,26611.2
8/8/2002,43254.3,26611.2
8/9/2002,41461.3,24917.8
8/10/2002,38666.7,22474.4
8/11/2002,36623.1,21530.9
8/12/2002,35081.7,20805.1
8/13/2002,33691.4,19837.4
8/14/2002,47521,19160.1
8/15/2002,55621.9,19281
8/16/2002,39769.8,19861.6
8/17/2002,32255.8,20321.3
8/18/2002,31321.8,19861.6
8/19/2002,68801.2,19135.9
8/20/2002,46507.3,23756.5
8/21/2002,32636.9,22982.4
8/22/2002,138579,22014.7
8/23/2002,71079.5,23103.4
8/24/2002,631030,28788.5
8/25/2002,116801,36529.9
8/26/2002,124922,37497.6
8/27/2002,115796,35320.3
8/28/2002,114495,32417.3
8/29/2002,443539,36771.8
8/30/2002,180338,38707.2
8/31/2002,148308,37497.6
9/1/2002,173607,36288
9/2/2002,99887.4,36288
9/3/2002,119054,34110.7
9/4/2002,282673,37497.6
9/5/2002,116235,38707.2
9/6/2002,91291.5,38223.4
9/7/2002,75093.3,35804.2
9/8/2002,63608.3,33385
9/9/2002,54236,31449.6
9/10/2002,47513.4,30240
9/11/2002,42819.1,30240
9/12/2002,38266.8,28546.6
9/13/2002,35463.1,26611.2
9/14/2002,33417.5,25159.7
9/15/2002,245222,26127.4
9/16/2002,74543.1,38949.1
9/17/2002,52511.8,38707.2
9/18/2002,51814.3,37497.6
9/19/2002,50417.9,35078.4
9/20/2002,48399.7,32659.2
9/21/2002,51136.4,31449.6
9/22/2002,1273001,34352.6
9/23/2002,414454,49109.8
9/24/2002,270367,52496.6
9/25/2002,245826,52012.8
9/26/2002,602995,51287
9/27/2002,3008397,69431
9/28/2002,922422,135959
9/29/2002,679142,168618
9/30/2002,420961,154829
10/1/2002,283952,122895
10/2/2002,229515,108864
10/3/2002,188901,97009.9
10/4/2002,181612,90720
10/5/2002,118486,89268.5
10/6/2002,97065.8,89026.6
10/7/2002,90639.9,86123.5
10/8/2002,79215,82252.8
10/9/2002,73989.6,79833.6
10/10/2002,215313,77172.5
10/11/2002,2783603,96042.2
10/12/2002,2408044,1463616
10/13/2002,984152,1478131
10/14/2002,770308,914458
10/15/2002,655971,563674
10/16/2002,3526738,885427
10/17/2002,1467740,2397427
10/18/2002,875839,1521677
10/19/2002,559302,979776
10/20/2002,363372,665280
10/21/2002,275009,479002
10/22/2002,227782,370138
10/23/2002,199216,290304
10/24/2002,172138,240468
10/25/2002,287147,216760
10/26/2002,429569,343526
10/27/2002,250316,483840
10/28/2002,216552,394330
10/29/2002,211014,316915
10/30/2002,211696,273370
10/31/2002,203477,246758
11/1/2002,217499,223776
11/2/2002,192011,206600
11/3/2002,178313,185553
11/4/2002,163205,170312
11/5/2002,221317,156764
11/6/2002,364002,208293
11/7/2002,202894,268531
11/8/2002,195928,240952
11/9/2002,178387,214341
11/10/2002,166235,193052
11/11/2002,242439,184585
11/12/2002,1102304,201036
11/13/2002,278594,442714
11/14/2002,236039,449971
11/15/2002,227712,370138
11/16/2002,801160,312077
11/17/2002,569430,781402
11/18/2002,370168,1132186
11/19/2002,332358,892685
11/20/2002,277179,684634
11/21/2002,330417,597542
11/22/2002,541629,590285
11/23/2002,448214,645926
11/24/2002,436268,549158
11/25/2002,393852,449971
11/26/2002,340649,374976
11/27/2002,278560,336269
11/28/2002,247851,297562
11/29/2002,222816,263693
11/30/2002,215064,244339
12/1/2002,177011,231517
12/2/2002,158057,210712
12/3/2002,143387,183375
12/4/2002,131802,145394
12/5/2002,122692,140314
12/6/2002,115298,146362
12/7/2002,109209,142733
12/8/2002,103871,140314
12/9/2002,99283.4,133056
12/10/2002,95293.6,120718
12/11/2002,91609,122653
12/12/2002,106798,148055
12/13/2002,117470,164022
12/14/2002,201013,197649
12/15/2002,91596,283046
12/16/2002,99759.9,295142
12/17/2002,85933.8,261274
12/18/2002,84208,212648
12/19/2002,82501.5,201277
12/20/2002,363095,285466
12/21/2002,104858,570931
12/22/2002,97128.5,508032
12/23/2002,94903.9,425779
12/24/2002,92649.2,355622
12/25/2002,112944,324173
12/26/2002,89811.4,304819
12/27/2002,87495,312077
12/28/2002,82591.5,287885
12/29/2002,78282.2,268531
12/30/2002,74469.2,246758
12/31/2002,85679.2,256435
1/1/2003,837844,372557
1/2/2003,145036,1257984
1/3/2003,144992,1257984
1/4/2003,147740,994291
1/5/2003,146222,766886
1/6/2003,141541,599962
1/7/2003,135090,498355
1/8/2003,127594,435456
1/9/2003,111501,401587
1/10/2003,93801.8,379814
1/11/2003,83027.9,331430
1/12/2003,75461.3,295142
1/13/2003,69738.9,254016
1/14/2003,65333.3,212890
1/15/2003,61855.1,211922
1/16/2003,59037.5,205874
1/17/2003,56659.7,204664
1/18/2003,54642,188940
1/19/2003,52870.4,175876
1/20/2003,51248.4,178537
1/21/2003,49760.4,177811
1/22/2003,48405,172005
1/23/2003,47147.4,164264
1/24/2003,45966.2,153861
1/25/2003,44835.8,151926
1/26/2003,43728.6,151442
1/27/2003,42672,152410
1/28/2003,41703,147571
1/29/2003,40765.3,145394
1/30/2003,39836.3,149023
1/31/2003,38930.2,145394
2/1/2003,62357.5,137169
2/2/2003,144802,140072
2/3/2003,117929,143459
2/4/2003,609565,161603
2/5/2003,366610,206842
2/6/2003,113652,216276
2/7/2003,130323,216760
2/8/2003,141250,208051
2/9/2003,145331,196681
2/10/2003,141073,191359
2/11/2003,130272,189665
2/12/2003,110493,183617
2/13/2003,92389.9,179021
2/14/2003,79421.5,166199
2/15/2003,69919.5,168618
2/16/2003,62894.4,161119
2/17/2003,57651.1,165473
2/18/2003,53551.1,171521
2/19/2003,50217.7,172731
2/20/2003,139012,168860
2/21/2003,219486,168618
2/22/2003,1030566,180230
2/23/2003,879707,292723
2/24/2003,255790,428198
2/25/2003,255066,449971
2/26/2003,238443,391910
2/27/2003,213953,350784
2/28/2003,182225,321754
3/1/2003,311504,292723
3/2/2003,796176,285466
3/3/2003,210002,312077
3/4/2003,167401,287885
3/5/2003,451907,287885
3/6/2003,462729,290304
3/7/2003,193765,273370
3/8/2003,192676,270950
3/9/2003,440985,270950
3/10/2003,189048,258854
3/11/2003,165461,238533
3/12/2003,512434,238049
3/13/2003,570615,240468
3/14/2003,214039,239743
3/15/2003,627695,233453
3/16/2003,1313520,297562
3/17/2003,2073690,706406
3/18/2003,2353180,1577318
3/19/2003,2226569,2128896
3/20/2003,3055828,1833754
3/21/2003,2609338,3048192
3/22/2003,2090297,3265920
3/23/2003,1085617,2757888
3/24/2003,539380,1935360
3/25/2003,369113,1562803
3/26/2003,361044,1446682
3/27/2003,240119,1267661
3/28/2003,197698,1023322
3/29/2003,339348,887846
3/30/2003,255950,991872
3/31/2003,191104,875750
4/1/2003,179804,694310
4/2/2003,318491,592704
4/3/2003,227636,612058
4/4/2003,254802,556416
4/5/2003,350763,578189
4/6/2003,234589,672538
4/7/2003,244085,641088
4/8/2003,277232,551578
4/9/2003,271833,486259
4/10/2003,297480,464486
4/11/2003,434927,534643
4/12/2003,282555,720922
4/13/2003,224793,677376
4/14/2003,197309,532224
4/15/2003,173406,428198
4/16/2003,151388,358042
4/17/2003,134028,309658
4/18/2003,151199,280627
4/19/2003,124962,251597
4/20/2003,103973,226679
4/21/2003,181720,200310
4/22/2003,196117,208293
4/23/2003,120693,223776
4/24/2003,112766,216518
4/25/2003,104688,203213
4/26/2003,670706,329011
4/27/2003,206726,909619
4/28/2003,206320,716083
4/29/2003,205740,515290
4/30/2003,180128,382234
5/1/2003,289581,302400
5/2/2003,372335,399168
5/3/2003,216695,553997
5/4/2003,170881,435456
5/5/2003,173245,329011
5/6/2003,131761,287885
5/7/2003,185770,261274
5/8/2003,166355,278208
5/9/2003,119006,287885
5/10/2003,101756,246758
5/11/2003,271428,226921
5/12/2003,144220,433037
5/13/2003,147976,512870
5/14/2003,114709,452390
5/15/2003,103624,358042
5/16/2003,93942.5,290304
5/17/2003,86248.4,246758
5/18/2003,80074.4,213857
5/19/2003,72696.3,185311
5/20/2003,73093.5,164506
5/21/2003,84264.8,154103
5/22/2003,63195.4,142249
5/23/2003,86994.6,130153
5/24/2003,127684,132814
5/25/2003,70592.6,159425
5/26/2003,217122,192568
5/27/2003,85307.7,258854
5/28/2003,204364,229098
5/29/2003,100678,207567
5/30/2003,96167.3,181682
5/31/2003,870773,175634
6/1/2003,1553387,1722470
6/2/2003,528248,1920845
6/3/2003,666321,1231373
6/4/2003,521896,858816
6/5/2003,363475,684634
6/6/2003,262812,529805
6/7/2003,831551,474163
6/8/2003,379154,566093
6/9/2003,253907,495936
6/10/2003,176178,401587
6/11/2003,372106,333850
6/12/2003,408399,343526
6/13/2003,422660,362880
6/14/2003,370622,556416
6/15/2003,204414,631411
6/16/2003,164357,464486
6/17/2003,148806,348365
6/18/2003,247366,292723
6/19/2003,149054,266112
6/20/2003,2351253,246758
6/21/2003,1589854,962842
6/22/2003,1010184,1238630
6/23/2003,542996,1011226
6/24/2003,401666,752371
6/25/2003,296253,556416
6/26/2003,219744,416102
6/27/2003,172922,314496
6/28/2003,131708,256435
6/29/2003,109880,206600
6/30/2003,97902.5,171279
7/1/2003,91145.9,150474
7/2/2003,86646,132572
7/3/2003,83187.4,119750
7/4/2003,82709.5,107896
7/5/2003,78414,99913
7/6/2003,75435,94590.7
7/7/2003,82476.2,91929.6
7/8/2003,71305.9,89510.4
7/9/2003,98220.8,87333.1
7/10/2003,176936,86607.4
7/11/2003,399408,97009.9
7/12/2003,93362.8,125073
7/13/2003,98901.8,118783
7/14/2003,99813.9,105961
7/15/2003,97814.6,100639
7/16/2003,162183,98703.4
7/17/2003,109209,97735.7
7/18/2003,206490,94590.7
7/19/2003,100325,91929.6
7/20/2003,84784.5,89752.3
7/21/2003,304848,85639.7
7/22/2003,637531,96526.1
7/23/2003,748873,157490
7/24/2003,312331,216760
7/25/2003,239349,191359
7/26/2003,190307,156038
7/27/2003,314324,131846
7/28/2003,178288,120234
7/29/2003,137162,105235
7/30/2003,104823,97735.7
7/31/2003,87490,94348.8
8/1/2003,270927,93139.2
8/2/2003,117000,93623
8/3/2003,143626,94832.6
8/4/2003,316890,98703.4
8/5/2003,504617,107896
8/6/2003,204293,208293
8/7/2003,169906,223534
8/8/2003,320828,210228
8/9/2003,251279,290304
8/10/2003,197859,249178
8/11/2003,677402,273370
8/12/2003,259224,401587
8/13/2003,193604,302400
8/14/2003,141547,232485
8/15/2003,113422,181924
8/16/2003,109248,150716
8/17/2003,93904.4,134508
8/18/2003,77110.5,119992
8/19/2003,66888.2,107412
8/20/2003,60944.1,101123
8/21/2003,57093.6,95074.6
8/22/2003,75292.6,92897.3
8/23/2003,54471.3,91445.8
8/24/2003,52335,88542.7
8/25/2003,50530.3,85397.8
8/26/2003,48960.2,82252.8
8/27/2003,48386.5,79349.8
8/28/2003,46417.6,77172.5
8/29/2003,171993,75962.9
8/30/2003,57149.5,80317.4
8/31/2003,51236.9,81285.1
9/1/2003,1462152,87091.2
9/2/2003,2891874,1405555
9/3/2003,3556575,1715213
9/4/2003,1925206,3846528
9/5/2003,983066,1942618
9/6/2003,646854,1616026
9/7/2003,443671,1250726
9/8/2003,319150,916877
9/9/2003,216204,648346
9/10/2003,154844,474163
9/11/2003,120409,365299
9/12/2003,102823,297562
9/13/2003,124111,256435
9/14/2003,125291,230066
9/15/2003,1416759,387072
9/16/2003,251077,769306
9/17/2003,268090,962842
9/18/2003,281614,914458
9/19/2003,634271,517709
9/20/2003,351742,401587
9/21/2003,301427,345946
9/22/2003,491768,287885
9/23/2003,2190149,1006387
9/24/2003,693994,1572480
9/25/2003,566861,1185408
9/26/2003,403102,878170
9/27/2003,384498,658022
9/28/2003,677166,556416
9/29/2003,451086,529805
9/30/2003,348445,457229
10/1/2003,275248,370138
10/2/2003,237311,302400
10/3/2003,191142,254016
10/4/2003,442370,232001
10/5/2003,236891,263693
10/6/2003,205769,254016
10/7/2003,181790,224018
10/8/2003,164001,199100
10/9/2003,148811,178295
10/10/2003,135681,163296
10/11/2003,125176,149507
10/12/2003,113444,137652
10/13/2003,104781,127492
10/14/2003,1029444,118541
10/15/2003,565432,360461
10/16/2003,313839,508032
10/17/2003,318254,452390
10/18/2003,308829,379814
10/19/2003,409379,319334
10/20/2003,318287,283046
10/21/2003,297348,251597
10/22/2003,224194,226921
10/23/2003,180826,208777
10/24/2003,153720,190633
10/25/2003,135436,175634
10/26/2003,287420,164022
10/27/2003,1772399,292723
10/28/2003,637862,783821
10/29/2003,2473192,1238630
10/30/2003,860068,1490227
10/31/2003,726392,1083802
11/1/2003,577789,808013
11/2/2003,539598,650765
11/3/2003,394859,551578
11/4/2003,285134,476582
11/5/2003,539419,435456
11/6/2003,304292,488678
11/7/2003,236651,469325
11/8/2003,204696,416102
11/9/2003,185605,377395
11/10/2003,171531,350784
11/11/2003,190474,331430
11/12/2003,245534,321754
11/13/2003,283111,304819
11/14/2003,189299,254016
11/15/2003,179133,246758
11/16/2003,173104,240710
11/17/2003,188939,232001
11/18/2003,171138,224986
11/19/2003,2176603,234420
11/20/2003,661919,805594
11/21/2003,561095,955584
11/22/2003,495026,834624
11/23/2003,425457,696730
11/24/2003,759350,583027
11/25/2003,398599,512870
11/26/2003,340521,486259
11/27/2003,266528,457229
11/28/2003,879558,428198
11/29/2003,423441,641088
11/30/2003,343581,672538
12/1/2003,316157,604800
12/2/2003,275567,534643
12/3/2003,250072,466906
12/4/2003,231386,413683
12/5/2003,215268,372557
12/6/2003,187499,345946
12/7/2003,167846,321754
12/8/2003,153403,299981
12/9/2003,142000,283046
12/10/2003,150104,263693
12/11/2003,2115773,824947
12/12/2003,301807,1911168
12/13/2003,315108,1362010
12/14/2003,316433,994291
12/15/2003,307322,791078
12/16/2003,291222,650765
12/17/2003,525633,556416
12/18/2003,301009,561254
12/19/2003,241263,520128
12/20/2003,202597,464486
12/21/2003,176107,411264
12/22/2003,157093,370138
12/23/2003,142575,338688
12/24/2003,976616,469325
12/25/2003,217899,858816
12/26/2003,199695,829786
12/27/2003,191165,713664
12/28/2003,182665,607219
12/29/2003,175511,524966
12/30/2003,362439,488678
12/31/2003,184768,505613
1/1/2004,164229,466906
1/2/2004,184015,428198
1/3/2004,540522,433037
1/4/2004,1258435,590285
1/5/2004,530838,962842
1/6/2004,322469,1025741
1/7/2004,302160,841882
1/8/2004,282193,684634
1/9/2004,262228,566093
1/10/2004,242588,452390
1/11/2004,217221,374976
1/12/2004,184985,343526
1/13/2004,159544,321754
1/14/2004,141731,302400
1/15/2004,128969,273370
1/16/2004,119340,240952
1/17/2004,111699,228372
1/18/2004,105343,218454
1/19/2004,100002,210470
1/20/2004,95519.5,198616
1/21/2004,91646.9,187488
1/22/2004,88147,175876
1/23/2004,84939.5,167651
1/24/2004,82023.3,160151
1/25/2004,79352.8,150716
1/26/2004,76865.9,146362
1/27/2004,74505.4,144910
1/28/2004,72247.3,146362
1/29/2004,70109.9,146845
1/30/2004,68115.1,145636
1/31/2004,66227.6,146604
2/1/2004,64401.7,142491
2/2/2004,62637,139830
2/3/2004,60917.5,137169
2/4/2004,59249.5,137411
2/5/2004,57669.4,138620
2/6/2004,149482,140556
2/7/2004,88343,141523
2/8/2004,58095.4,146120
2/9/2004,57226.3,142975
2/10/2004,141560,139588
2/11/2004,174190,140797
2/12/2004,66804.2,138862
2/13/2004,68253.9,137169
2/14/2004,117709,137169
2/15/2004,73376.7,137169
2/16/2004,73455.3,134508
2/17/2004,73277.6,133056
2/18/2004,71326.8,131363
2/19/2004,67190.1,128460
2/20/2004,63381.3,126524
2/21/2004,321961,126524
2/22/2004,367988,126524
2/23/2004,102723,128460
2/24/2004,270948,130153
2/25/2004,123027,130153
2/26/2004,120864,129185
2/27/2004,116878,128218
2/28/2004,450762,125556
3/1/2004,881792,127250
3/2/2004,1479812,138378
3/3/2004,2031261,278208
3/4/2004,2324701,479002
3/5/2004,1871210,677376
3/6/2004,1859600,982195
3/7/2004,889102,1209600
3/8/2004,613653,1054771
3/9/2004,404577,870912
3/10/2004,307078,713664
3/11/2004,243829,590285
3/12/2004,193230,503194
3/13/2004,150769,435456
3/14/2004,129517,377395
3/15/2004,123161,333850
3/16/2004,149893,302400
3/17/2004,113700,280627
3/18/2004,108253,263693
3/19/2004,103551,244339
3/20/2004,139810,228131
3/21/2004,198487,251597
3/22/2004,105577,283046
3/23/2004,102841,268531
3/24/2004,553687,263693
3/25/2004,503565,285466
3/26/2004,171147,321754
3/27/2004,337018,370138
3/28/2004,158950,416102
3/29/2004,148485,413683
3/30/2004,138135,389491
3/31/2004,199955,360461
4/1/2004,656917,362880
4/2/2004,207816,430618
4/3/2004,208602,435456
4/4/2004,169809,420941
4/5/2004,132537,396749
4/6/2004,124695,365299
4/7/2004,120660,336269
4/8/2004,107837,309658
4/9/2004,95723.4,283046
4/10/2004,86473.7,256435
4/11/2004,79144.8,236840
4/12/2004,436148,223292
4/13/2004,982121,329011
4/14/2004,282400,655603
4/15/2004,273698,684634
4/16/2004,261183,563674
4/17/2004,236728,471744
4/18/2004,213847,401587
4/19/2004,184473,348365
4/20/2004,142506,299981
4/21/2004,131619,268531
4/22/2004,152383,246758
4/23/2004,314742,254016
4/24/2004,133611,290304
4/25/2004,498627,287885
4/26/2004,777680,428198
4/27/2004,379240,643507
4/28/2004,311114,597542
4/29/2004,279253,512870
4/30/2004,235095,437875
5/1/2004,185436,377395
5/2/2004,609510,331430
5/3/2004,320284,382234
5/4/2004,217277,389491
5/5/2004,266146,350784
5/6/2004,190668,329011
5/7/2004,293042,316915
5/8/2004,242615,312077
5/9/2004,357032,333850
5/10/2004,822089,353203
5/11/2004,365809,534643
5/12/2004,365517,570931
5/13/2004,279426,524966
5/14/2004,205648,464486
5/15/2004,371883,396749
5/16/2004,203296,377395
5/17/2004,164182,350784
5/18/2004,148411,302400
5/19/2004,119897,263693
5/20/2004,153583,234420
5/21/2004,103940,209261
5/22/2004,97427.4,193294
5/23/2004,100370,174182
5/24/2004,87124.2,161119
5/25/2004,75004.1,142491
5/26/2004,740402,134266
5/27/2004,225101,194988
5/28/2004,213279,211438
5/29/2004,170124,189181
5/30/2004,161201,162328
5/31/2004,382960,142733
6/1/2004,301202,140797
6/2/2004,576685,138378
6/3/2004,261690,140556
6/4/2004,195357,135233
6/5/2004,410500,128218
6/6/2004,286838,137411
6/7/2004,208602,140072
6/8/2004,154302,131846
6/9/2004,214698,121928
6/10/2004,123382,117089
6/11/2004,102737,110074
6/12/2004,90346.6,102574
6/13/2004,79676.3,97977.6
6/14/2004,93000.4,94348.8
6/15/2004,75636.2,91929.6
6/16/2004,66201.6,90720
6/17/2004,315069,87091.2
6/18/2004,119613,96284.2
6/19/2004,85552.9,102816
6/20/2004,80618,98945.3
6/21/2004,76144.2,95074.6
6/22/2004,137712,91203.8
6/23/2004,78925.3,88542.7
6/24/2004,72770,84672
6/25/2004,211076,81043.2
6/26/2004,368012,87575
6/27/2004,121011,96768
6/28/2004,182576,94590.7
6/29/2004,117256,91445.8
6/30/2004,101646,87333.1
7/1/2004,92049.5,87091.2
7/2/2004,77507.2,85155.8
7/3/2004,66546.6,81769
7/4/2004,57440.2,77898.2
7/5/2004,139870,72334.1
7/6/2004,60847.2,70640.6
7/7/2004,94111.2,69673
7/8/2004,60764.9,70882.6
7/9/2004,51786.3,66769.9
7/10/2004,48441.6,63383
7/11/2004,45936.2,60238.1
7/12/2004,302490,58544.6
7/13/2004,81207.6,62173.4
7/14/2004,632992,64834.6
7/15/2004,389660,84188.2
7/16/2004,338781,97735.7
7/17/2004,223329,105477
7/18/2004,282475,105719
7/19/2004,610106,106445
7/20/2004,260940,124105
7/21/2004,190785,119992
7/22/2004,130266,112251
7/23/2004,315005,106929
7/24/2004,132597,105961
7/25/2004,103110,101606
7/26/2004,204316,95316.5
7/27/2004,1697566,113702
7/28/2004,511453,404006
7/29/2004,335932,416102
7/30/2004,353353,309658
7/31/2004,541675,244339
8/1/2004,339801,212890
8/2/2004,254581,188698
8/3/2004,196225,179747
8/4/2004,433928,156764
8/5/2004,195019,153377
8/6/2004,142058,140072
8/7/2004,115969,117573
8/8/2004,96109.3,104751
8/9/2004,83127.3,95800.3
8/10/2004,204962,92413.4
8/11/2004,113411,90720
8/12/2004,1311269,92897.3
8/13/2004,1077840,406426
8/14/2004,376496,544320
8/15/2004,742861,379814
8/16/2004,490791,430618
8/17/2004,361309,404006
8/18/2004,265992,297562
8/19/2004,211927,231759
8/20/2004,431352,187972
8/21/2004,522192,195471
8/22/2004,244446,212890
8/23/2004,268513,187004
8/24/2004,166745,167167
8/25/2004,137711,147329
8/26/2004,118827,127250
8/27/2004,105460,113702
8/28/2004,159928,106687
8/29/2004,96110,121202
8/30/2004,295530,113219
8/31/2004,114842,143217
9/1/2004,102253,147571
9/2/2004,93670.5,125315
9/3/2004,86613.1,110074
9/4/2004,80537.9,102332
9/5/2004,74375.5,98219.5
9/6/2004,69778.4,94348.8
9/7/2004,64561.6,94348.8
9/8/2004,1260326,108864
9/9/2004,1283737,967680
9/10/2004,357486,1190246
9/11/2004,360572,691891
9/12/2004,330035,471744
9/13/2004,284523,360461
9/14/2004,239212,280627
9/15/2004,201519,233695
9/16/2004,146113,195471
9/17/2004,3452347,187246
9/18/2004,6126508,4765824
9/19/2004,1220600,4523904
9/20/2004,886928,2467584
9/21/2004,643205,1354752
9/22/2004,475777,832205
9/23/2004,365080,612058
9/24/2004,291364,449971
9/25/2004,215039,319334
9/26/2004,165365,251597
9/27/2004,157404,215793
9/28/2004,1763981,553997
9/29/2004,393487,1095898
9/30/2004,549995,832205
10/1/2004,394761,612058
10/2/2004,430231,474163
10/3/2004,348940,382234
