Streamflow Gauge Comparison
"Scenario: GridMet, Streamflow Gauge: Assunpink_01463620"
Cubic Meter
Statistic,Modeled,Observed
12/24/2001,262672,43061.8
12/25/2001,92356.9,44029.4
12/26/2001,85049.1,43061.8
12/27/2001,79889.7,40642.6
12/28/2001,75615.6,39191
12/29/2001,72018.4,37255.7
12/30/2001,68686.2,35078.4
12/31/2001,65486.8,33385
1/1/2002,60317.7,32417.3
1/2/2002,56124.2,30723.8
1/3/2002,52642.8,29756.2
1/4/2002,49727.3,28788.5
1/5/2002,47223.9,28062.7
1/6/2002,505106,29756.2
1/7/2002,141568,46206.7
1/8/2002,65096.4,57818.9
1/9/2002,97929.4,66044.2
1/10/2002,69063,67253.8
1/11/2002,463502,71850.2
1/12/2002,134411,80075.5
1/13/2002,136165,79107.8
1/14/2002,92540,76688.6
1/15/2002,87624.4,67011.8
1/16/2002,82953.8,61931.5
1/17/2002,78478.8,57335
1/18/2002,74486,52496.6
1/19/2002,148096,50319.4
1/20/2002,77517.5,50319.4
1/21/2002,91367.6,45481
1/22/2002,88169.4,42819.8
1/23/2002,77409.3,42819.8
1/24/2002,238757,52980.5
1/25/2002,86849.1,75721
1/26/2002,85885.1,84672
1/27/2002,83197.6,83704.3
1/28/2002,80161.3,76446.7
1/29/2002,76552.1,70156.8
1/30/2002,181042,64834.6
1/31/2002,141928,69189.1
2/1/2002,162063,66769.9
2/2/2002,82849.9,65802.2
2/3/2002,78814.4,63383
2/4/2002,76279.2,59512.3
2/5/2002,72618,53948.2
2/6/2002,70319.6,51287
2/7/2002,93731.2,52012.8
2/8/2002,77020.5,50803.2
2/9/2002,65423.6,49593.6
2/10/2002,155784,48625.9
2/11/2002,70530.6,50803.2
2/12/2002,68239.5,51529
2/13/2002,66178.8,50803.2
2/14/2002,64249.6,49593.6
2/15/2002,61991.2,47900.2
2/16/2002,59589.8,45722.9
2/17/2002,57277.9,44271.4
2/18/2002,54283.1,41368.3
2/19/2002,51730.7,39433
2/20/2002,63111,38465.3
2/21/2002,48563,37739.5
2/22/2002,46537,36771.8
2/23/2002,44784,35804.2
2/24/2002,43246.5,34836.5
2/25/2002,41830,33626.9
2/26/2002,40479,32417.3
2/27/2002,42646.4,30965.8
2/28/2002,38217.9,29514.2
3/1/2002,37128.4,28788.5
3/2/2002,153059,29030.4
3/3/2002,209763,52496.6
3/4/2002,54523,67011.8
3/5/2002,57690.9,69673
3/6/2002,60426,63866.9
3/7/2002,61934.1,57577
3/8/2002,62310.5,52496.6
3/9/2002,62886.4,48867.8
3/10/2002,95764.4,46448.6
3/11/2002,58933.8,44755.2
3/12/2002,54741.1,43303.7
3/13/2002,131674,44755.2
3/14/2002,56542.3,45239
3/15/2002,53237.7,44271.4
3/16/2002,50231.5,43545.6
3/17/2002,129731,41610.2
3/18/2002,230687,56367.4
3/19/2002,84654.9,71608.3
3/20/2002,703465,112493
3/21/2002,158359,215309
3/22/2002,152385,204180
3/23/2002,152706,163538
3/24/2002,149402,131846
3/25/2002,159103,111041
3/26/2002,374211,99671
3/27/2002,201256,110799
3/28/2002,145474,116605
3/29/2002,125567,111525
3/30/2002,110326,101606
3/31/2002,270982,94106.9
4/1/2002,120900,97493.8
4/2/2002,109384,94832.6
4/3/2002,110610,88058.9
4/4/2002,91852.2,80801.3
4/5/2002,85483.7,74027.5
4/6/2002,79796.1,69189.1
4/7/2002,70541.1,65318.4
4/8/2002,64392,61205.8
4/9/2002,95030.7,58786.6
4/10/2002,63130.9,59270.4
4/11/2002,55895.4,56367.4
4/12/2002,67987,52738.6
4/13/2002,57684.8,52012.8
4/14/2002,53336.6,52012.8
4/15/2002,44416.7,50077.4
4/16/2002,41491.8,48625.9
4/17/2002,38700.2,46690.6
4/18/2002,47668,44029.4
4/19/2002,63021.4,42094.1
4/20/2002,44323.2,41852.2
4/21/2002,41925.9,39433
4/22/2002,90313.7,40642.6
4/23/2002,45140.5,39433
4/24/2002,40288.1,37739.5
4/25/2002,129269,37981.4
4/26/2002,47476.1,39433
4/27/2002,77669.9,37981.4
4/28/2002,619277,60238.1
4/29/2002,98295.7,81285.1
4/30/2002,202631,85881.6
5/1/2002,119933,85397.8
5/2/2002,424083,82494.7
5/3/2002,156259,81043.2
5/4/2002,147238,73543.7
5/5/2002,135691,65076.5
5/6/2002,106005,58060.8
5/7/2002,81997.4,53948.2
5/8/2002,69492,50803.2
5/9/2002,177397,51770.9
5/10/2002,81171.6,54673.9
5/11/2002,62361,53706.2
5/12/2002,181811,52980.5
5/13/2002,377364,69189.1
5/14/2002,141130,83462.4
5/15/2002,104336,90236.2
5/16/2002,100993,92413.4
5/17/2002,189387,83704.3
5/18/2002,989793,160635
5/19/2002,223559,238291
5/20/2002,212257,207325
5/21/2002,187203,154829
5/22/2002,166134,115638
5/23/2002,139488,92171.5
5/24/2002,116727,75721
5/25/2002,102403,64834.6
5/26/2002,89000.7,53222.4
5/27/2002,166478,47658.2
5/28/2002,84363.4,42094.1
5/29/2002,68592.8,38707.2
5/30/2002,62030.8,34594.6
5/31/2002,130357,30965.8
6/1/2002,59021.1,28788.5
6/2/2002,54364.9,24433.9
6/3/2002,52576.3,22038.9
6/4/2002,55744.5,20490.6
6/5/2002,113197,19135.9
6/6/2002,687578,22038.9
6/7/2002,155074,40400.6
6/8/2002,116351,42819.8
6/9/2002,109419,42577.9
6/10/2002,97504.3,41368.3
6/11/2002,97075.1,36288
6/12/2002,263013,35320.3
6/13/2002,173400,35078.4
6/14/2002,467305,40642.6
6/15/2002,176927,53948.2
6/16/2002,157144,54915.8
6/17/2002,128936,52012.8
6/18/2002,195943,47900.2
6/19/2002,265563,51529
6/20/2002,112855,54673.9
6/21/2002,90762.1,44271.4
6/22/2002,75563,36046.1
6/23/2002,65162.9,29514.2
6/24/2002,65683.3,23901.7
6/25/2002,51523.9,20272.9
6/26/2002,45975.2,16619.9
6/27/2002,207795,13765.2
6/28/2002,79582.4,17200.5
6/29/2002,52296.7,15337.7
6/30/2002,43789.1,13087.9
7/1/2002,40167.2,11031.6
7/2/2002,36663.3,9773.57
7/3/2002,33094.4,8902.66
7/4/2002,30812.4,7741.44
7/5/2002,31830.9,6241.54
7/6/2002,31386.9,4354.56
7/7/2002,29881,3386.88
7/8/2002,28024.2,3265.92
7/9/2002,85925.1,3290.11
7/10/2002,37410.3,4233.6
7/11/2002,28378.8,3338.5
7/12/2002,26368.8,2709.5
7/13/2002,25326.2,2540.16
7/14/2002,30913.4,2782.08
7/15/2002,20822.2,2951.42
7/16/2002,20255.1,3072.38
7/17/2002,18859.1,3048.19
7/18/2002,17082,3144.96
7/19/2002,374926,3773.95
7/20/2002,48864.3,8080.13
7/21/2002,46995.4,10717.1
7/22/2002,38979.3,12337.9
7/23/2002,67530.4,12555.6
7/24/2002,31291.2,13136.3
7/25/2002,25513.2,12773.4
7/26/2002,24760.5,10838
7/27/2002,20299,10547.7
7/28/2002,16646.8,10910.6
7/29/2002,13588.7,10934.8
7/30/2002,12949.5,10112.3
7/31/2002,13190.3,8854.27
8/1/2002,16665.7,7426.94
8/2/2002,182494,7185.02
8/3/2002,86062,19232.6
8/4/2002,37704,17273.1
8/5/2002,24956.4,14999
8/6/2002,17375.2,13208.8
8/7/2002,17164.8,10330
8/8/2002,16053.3,9313.92
8/9/2002,14739.5,8636.54
8/10/2002,12781,8031.74
8/11/2002,11144.8,7233.41
8/12/2002,9624.73,6701.18
8/13/2002,7956.58,6168.96
8/14/2002,6916.65,5660.93
8/15/2002,6885.52,5419.01
8/16/2002,5929.87,5225.47
8/17/2002,6027.23,4959.36
8/18/2002,5224.94,5322.24
8/19/2002,4900.79,5709.31
8/20/2002,41662.9,6967.3
8/21/2002,9098.7,6991.49
8/22/2002,37214.3,6386.69
8/23/2002,9087.04,6676.99
8/24/2002,105967,7523.71
8/25/2002,26068.2,8684.93
8/26/2002,10121.9,8539.78
8/27/2002,7414.85,8370.43
8/28/2002,67506.6,8733.31
8/29/2002,884492,20514.8
8/30/2002,79387.2,31691.5
8/31/2002,91962.1,35078.4
9/1/2002,1522019,48625.9
9/2/2002,574294,133056
9/3/2002,316557,186762
9/4/2002,266161,177811
9/5/2002,227423,131604
9/6/2002,171770,86849.3
9/7/2002,137419,60963.8
9/8/2002,114707,44755.2
9/9/2002,92270.7,36046.1
9/10/2002,77852,28788.5
9/11/2002,68979.2,24071
9/12/2002,63437,19861.6
9/13/2002,59592.2,16861.8
9/14/2002,71731.8,15168.4
9/15/2002,125118,15095.8
9/16/2002,80437.2,15386.1
9/17/2002,61646.3,14128.1
9/18/2002,54267.2,12894.3
9/19/2002,52496.3,11321.9
9/20/2002,50792.1,10426.8
9/21/2002,49140.3,9700.99
9/22/2002,47442.8,9217.15
9/23/2002,45564.1,8563.97
9/24/2002,43891.9,8055.94
9/25/2002,42424.7,7741.44
9/26/2002,394704,8225.28
9/27/2002,489945,18555.3
9/28/2002,85702.1,25159.7
9/29/2002,95794,25401.6
9/30/2002,102520,23804.9
10/1/2002,105361,22111.5
10/2/2002,104596,20587.4
10/3/2002,108026,19111.7
10/4/2002,90466.9,18023
10/5/2002,97974.1,17176.3
10/6/2002,70016.5,15773.2
10/7/2002,62920.6,14321.7
10/8/2002,57751.1,13595.9
10/9/2002,53910.8,12966.9
10/10/2002,356091,13716.9
10/11/2002,1759168,49593.6
10/12/2002,335717,186520
10/13/2002,301930,208777
10/14/2002,279162,173215
10/15/2002,295334,124347
10/16/2002,847757,110074
10/17/2002,394062,125798
10/18/2002,316636,120718
10/19/2002,245781,104751
10/20/2002,201823,85155.8
10/21/2002,173525,69914.9
10/22/2002,154572,56609.3
10/23/2002,140677,46932.5
10/24/2002,131524,39916.8
10/25/2002,315076,36288
10/26/2002,486707,62415.4
10/27/2002,171574,85155.8
10/28/2002,169182,82252.8
10/29/2002,431204,73301.8
10/30/2002,370995,73301.8
10/31/2002,231362,73059.8
11/1/2002,227550,70156.8
11/2/2002,212567,65560.3
11/3/2002,192095,59270.4
11/4/2002,176015,52980.5
11/5/2002,375458,48625.9
11/6/2002,312047,64592.6
11/7/2002,192735,74511.4
11/8/2002,178846,79591.7
11/9/2002,167374,75479
11/10/2002,157214,65560.3
11/11/2002,235481,62899.2
11/12/2002,597143,72334.1
11/13/2002,314061,133540
11/14/2002,216875,154587
11/15/2002,205962,143459
11/16/2002,655126,123137
11/17/2002,1119168,207809
11/18/2002,401817,367718
11/19/2002,375662,360461
11/20/2002,332813,273370
11/21/2002,512420,209503
11/22/2002,510793,195713
11/23/2002,342336,221841
11/24/2002,297692,239259
11/25/2002,259860,206358
11/26/2002,267762,169586
11/27/2002,271920,154829
11/28/2002,217577,141281
11/29/2002,202541,126524
11/30/2002,189578,114186
12/1/2002,187631,99913
12/2/2002,175675,91445.8
12/3/2002,161631,82736.6
12/4/2002,154012,76688.6
12/5/2002,190684,78140.2
12/6/2002,144552,77414.4
12/7/2002,138952,74511.4
12/8/2002,133795,72817.9
12/9/2002,128853,71850.2
12/10/2002,124175,70156.8
12/11/2002,439890,80801.3
12/12/2002,139330,209019
12/13/2002,522863,297562
12/14/2002,238160,399168
12/15/2002,164928,379814
12/16/2002,272544,295142
12/17/2002,332878,226437
12/18/2002,212526,178295
12/19/2002,320022,147571
12/20/2002,933421,149265
12/21/2002,299363,178295
12/22/2002,237544,172973
12/23/2002,240099,153619
12/24/2002,281764,133056
12/25/2002,1138551,176844
12/26/2002,290881,331430
12/27/2002,279669,333850
12/28/2002,258438,266112
12/29/2002,239893,211680
12/30/2002,228577,176360
12/31/2002,209852,153861
1/1/2003,1080200,172731
1/2/2003,361471,348365
1/3/2003,666452,413683
1/4/2003,352376,423360
1/5/2003,419181,372557
1/6/2003,358917,319334
1/7/2003,312092,270950
1/8/2003,291924,238533
1/9/2003,258862,217970
1/10/2003,234193,196923
1/11/2003,212347,176360
1/12/2003,195913,151926
1/13/2003,182278,139830
1/14/2003,170921,128218
1/15/2003,161390,116122
1/16/2003,153217,104751
1/17/2003,146022,98219.5
1/18/2003,139592,90961.9
1/19/2003,133744,85881.6
1/20/2003,128320,79833.6
1/21/2003,123261,78865.9
1/22/2003,118548,76688.6
1/23/2003,114140,69914.9
1/24/2003,109994,63141.1
1/25/2003,106062,59512.3
1/26/2003,128956,57577
1/27/2003,99364.5,57093.1
1/28/2003,96084.3,56367.4
1/29/2003,96193,55399.7
1/30/2003,99373,56125.4
1/31/2003,202828,56851.2
2/1/2003,193680,57818.9
2/2/2003,145281,60480
2/3/2003,160964,63625
2/4/2003,311658,69189.1
2/5/2003,99727.3,76688.6
2/6/2003,119362,78624
2/7/2003,102266,83946.2
2/8/2003,102154,80801.3
2/9/2003,100829,75721
2/10/2003,235632,75479
2/11/2003,119732,74269.4
2/12/2003,96192.6,71608.3
2/13/2003,91950.6,68463.4
2/14/2003,88179.9,66528
2/15/2003,84787.6,65560.3
2/16/2003,81729.2,62415.4
2/17/2003,86381,75962.9
2/18/2003,76129.1,68947.2
2/19/2003,73264.4,67495.7
2/20/2003,120674,68705.3
2/21/2003,190825,71608.3
2/22/2003,2049108,138620
2/23/2003,982617,445133
2/24/2003,557855,522547
2/25/2003,267991,510451
2/26/2003,268190,503194
2/27/2003,425099,495936
2/28/2003,820984,481421
3/1/2003,685768,399168
3/2/2003,1386813,355622
3/3/2003,329258,481421
3/4/2003,285272,471744
3/5/2003,634606,466906
3/6/2003,722120,491098
3/7/2003,281888,486259
3/8/2003,662449,474163
3/9/2003,275854,454810
3/10/2003,242487,404006
3/11/2003,223469,321754
3/12/2003,208007,263693
3/13/2003,309401,236840
3/14/2003,186381,220147
3/15/2003,173697,201519
3/16/2003,161610,184827
3/17/2003,151159,172973
3/18/2003,142049,163296
3/19/2003,134294,149507
3/20/2003,910780,153619
3/21/2003,319082,241920
3/22/2003,158532,273370
3/23/2003,153996,244339
3/24/2003,149280,204180
3/25/2003,144384,173457
3/26/2003,235574,153135
3/27/2003,149994,146604
3/28/2003,138747,137411
3/29/2003,298640,130637
3/30/2003,216155,164506
3/31/2003,146368,159667
4/1/2003,165917,145878
4/2/2003,142165,135717
4/3/2003,131605,125315
4/4/2003,129623,119025
4/5/2003,139723,110799
4/6/2003,115081,104026
4/7/2003,376620,107171
4/8/2003,146951,121444
4/9/2003,405271,174908
4/10/2003,180461,258854
4/11/2003,298051,268531
4/12/2003,509606,312077
4/13/2003,225539,333850
4/14/2003,215902,283046
4/15/2003,193906,227163
4/16/2003,173916,187730
4/17/2003,153964,162086
4/18/2003,136464,143942
4/19/2003,118466,133056
4/20/2003,106931,119025
4/21/2003,117597,109348
4/22/2003,110105,101123
4/23/2003,90262.5,99913
4/24/2003,85012.9,94590.7
4/25/2003,119907,91203.8
4/26/2003,128750,93139.2
4/27/2003,84764.4,94590.7
4/28/2003,74027.7,93865
4/29/2003,73096.7,86607.4
4/30/2003,67624.9,78865.9
5/1/2003,67391.9,71124.5
5/2/2003,111946,69914.9
5/3/2003,66814,67737.6
5/4/2003,59960.1,65560.3
5/5/2003,69834.5,65802.2
5/6/2003,64005,65318.4
5/7/2003,115767,65076.5
5/8/2003,79670.3,72334.1
5/9/2003,79026.4,75721
5/10/2003,51099.8,75721
5/11/2003,51167.3,73543.7
5/12/2003,46376.1,67979.5
5/13/2003,45252.2,62173.4
5/14/2003,43484.9,57818.9
5/15/2003,41006.2,54190.1
5/16/2003,79608.3,53222.4
5/17/2003,43479.7,52012.8
5/18/2003,38664.2,50077.4
5/19/2003,36153.4,48625.9
5/20/2003,33928.2,45964.8
5/21/2003,93749.2,44997.1
5/22/2003,50470.1,47658.2
5/23/2003,122487,48384
5/24/2003,62380.6,55641.6
5/25/2003,80952.7,59270.4
5/26/2003,801775,157248
5/27/2003,140454,302400
5/28/2003,147286,273370
5/29/2003,127101,218696
5/30/2003,139265,168376
5/31/2003,379317,136201
6/1/2003,400497,179021
6/2/2003,183512,198616
6/3/2003,673795,173940
6/4/2003,1408067,331430
6/5/2003,399745,447552
6/6/2003,296588,382234
6/7/2003,1294125,358042
6/8/2003,392417,396749
6/9/2003,314280,348365
6/10/2003,253497,299981
6/11/2003,234769,237082
6/12/2003,463847,193052
6/13/2003,526442,190875
6/14/2003,397229,217728
6/15/2003,218092,206116
6/16/2003,177886,177085
6/17/2003,217123,143459
6/18/2003,611487,176602
6/19/2003,321710,231034
6/20/2003,516633,224260
6/21/2003,534701,249178
6/22/2003,284242,278208
6/23/2003,228683,246758
6/24/2003,186663,203697
6/25/2003,159706,165715
6/26/2003,137184,134991
6/27/2003,123071,107654
6/28/2003,111753,86607.4
6/29/2003,102795,73785.6
6/30/2003,97928,64350.7
7/1/2003,90065.3,57093.1
7/2/2003,85470.4,51770.9
7/3/2003,106535,48142.1
7/4/2003,77820.8,45481
7/5/2003,93787,44271.4
7/6/2003,75208.1,45964.8
7/7/2003,67652,44271.4
7/8/2003,63562.3,41610.2
7/9/2003,61410.8,38707.2
7/10/2003,97328.2,38465.3
7/11/2003,80886.2,41852.2
7/12/2003,59742.2,42819.8
7/13/2003,53692,42819.8
7/14/2003,51562.6,40400.6
7/15/2003,49154.2,38465.3
7/16/2003,46713.6,35804.2
7/17/2003,45154.8,34110.7
7/18/2003,160946,33868.8
7/19/2003,64385.1,45481
7/20/2003,49164,45964.8
7/21/2003,179315,45239
7/22/2003,425490,56851.2
7/23/2003,125516,89752.3
7/24/2003,177400,94106.9
7/25/2003,95735,86365.4
7/26/2003,71401.7,74511.4
7/27/2003,105656,63625
7/28/2003,71605.7,56851.2
7/29/2003,56414,50077.4
7/30/2003,49012.5,44029.4
7/31/2003,62494.9,39674.9
8/1/2003,427176,40642.6
8/2/2003,101326,52012.8
8/3/2003,93010.7,61931.5
8/4/2003,225569,66044.2
8/5/2003,433796,71608.3
8/6/2003,162493,85155.8
8/7/2003,435102,79833.6
8/8/2003,202076,82010.9
8/9/2003,529431,112735
8/10/2003,372081,163296
8/11/2003,190336,150716
8/12/2003,150489,120718
8/13/2003,112404,98703.4
8/14/2003,94772.2,82978.6
8/15/2003,77458.6,71124.5
8/16/2003,68055.5,62415.4
8/17/2003,165385,58302.7
8/18/2003,72804.1,56609.3
8/19/2003,59142.2,52012.8
8/20/2003,53196.4,48384
8/21/2003,49205.1,45722.9
8/22/2003,65717.8,43303.7
8/23/2003,47305.6,40158.7
8/24/2003,45958.7,35320.3
8/25/2003,42707.5,32417.3
8/26/2003,39706.1,29514.2
8/27/2003,44021,28304.6
8/28/2003,37233.4,27578.9
8/29/2003,35417.3,26853.1
8/30/2003,125569,29756.2
8/31/2003,52884.1,34352.6
9/1/2003,209328,34594.6
9/2/2003,100521,40400.6
9/3/2003,168029,47658.2
9/4/2003,201928,57818.9
9/5/2003,79302.7,65802.2
9/6/2003,80735.7,64834.6
9/7/2003,77254.9,60480
9/8/2003,73612.9,55399.7
9/9/2003,67400,50803.2
9/10/2003,62180.4,45722.9
9/11/2003,57254.9,42577.9
9/12/2003,61048.7,38949.1
9/13/2003,204610,43303.7
9/14/2003,199508,45964.8
9/15/2003,607251,49593.6
9/16/2003,115971,78382.1
9/17/2003,116300,78865.9
9/18/2003,375819,73059.8
9/19/2003,193852,73301.8
9/20/2003,150126,66286.1
9/21/2003,133472,60721.9
9/22/2003,118343,56851.2
9/23/2003,655269,69189.1
9/24/2003,175912,89510.4
9/25/2003,155406,87091.2
9/26/2003,134132,82252.8
9/27/2003,245251,86849.3
9/28/2003,433798,93381.1
9/29/2003,166769,84430.1
9/30/2003,156927,69189.1
10/1/2003,137423,61447.7
10/2/2003,123819,54432
10/3/2003,114053,49835.5
10/4/2003,126609,47174.4
10/5/2003,102184,45481
10/6/2003,93425.5,43303.7
10/7/2003,86724.2,41126.4
10/8/2003,81270.8,39191
10/9/2003,76629.8,38223.4
10/10/2003,72663,37981.4
10/11/2003,69767.2,37497.6
10/12/2003,78649.6,36288
10/13/2003,64496.2,35320.3
10/14/2003,340439,35562.2
10/15/2003,99203.2,55399.7
10/16/2003,108625,55883.5
10/17/2003,187416,57093.1
10/18/2003,106372,59754.2
10/19/2003,100307,58060.8
10/20/2003,100641,55883.5
10/21/2003,99776.6,54432
10/22/2003,103758,53464.3
10/23/2003,88282.2,50319.4
10/24/2003,81887.8,47658.2
10/25/2003,76286.5,45964.8
10/26/2003,128833,45722.9
10/27/2003,764841,60480
10/28/2003,424580,93381.1
10/29/2003,1135506,198616
10/30/2003,298372,278208
10/31/2003,301464,249178
11/1/2003,288514,198132
11/2/2003,267227,161361
11/3/2003,240754,133056
11/4/2003,202227,112009
11/5/2003,477702,113944
11/6/2003,366118,206358
11/7/2003,208208,215309
11/8/2003,185696,176602
11/9/2003,170764,137411
11/10/2003,160119,109832
11/11/2003,151735,96526.1
11/12/2003,258517,102332
11/13/2003,164499,101606
11/14/2003,144396,98703.4
11/15/2003,135937,92655.4
11/16/2003,128767,85639.7
11/17/2003,122328,80559.4
11/18/2003,116419,75237.1
11/19/2003,923016,92897.3
11/20/2003,336261,418522
11/21/2003,221577,498355
11/22/2003,221571,416102
11/23/2003,217441,304819
11/24/2003,275584,233453
11/25/2003,216706,196439
11/26/2003,208340,169586
11/27/2003,184179,147087
11/28/2003,444620,140556
11/29/2003,200230,205148
11/30/2003,184824,216035
12/1/2003,172720,194020
12/2/2003,161948,161119
12/3/2003,153443,131604
12/4/2003,146427,110799
12/5/2003,271001,107412
12/6/2003,220989,116364
12/7/2003,153728,111525
12/8/2003,147960,114428
12/9/2003,142743,115638
12/10/2003,170852,118299
12/11/2003,1196790,408845
12/12/2003,391579,563674
12/13/2003,408269,553997
12/14/2003,1701952,553997
12/15/2003,389923,563674
12/16/2003,369824,539482
12/17/2003,947090,534643
12/18/2003,393035,498355
12/19/2003,369090,377395
12/20/2003,349354,295142
12/21/2003,322536,241920
12/22/2003,294287,201519
12/23/2003,262907,180230
12/24/2003,1112952,241436
12/25/2003,345625,358042
12/26/2003,326649,338688
12/27/2003,308360,275789
12/28/2003,290079,224744
12/29/2003,272542,192326
12/30/2003,278893,171763
12/31/2003,244646,156764
1/1/2004,219792,142491
1/2/2004,206275,132572
1/3/2004,187285,125556
1/4/2004,282273,121202
1/5/2004,336124,141039
1/6/2004,193532,172973
1/7/2004,186738,169344
1/8/2004,180773,136927
1/9/2004,175204,132572
1/10/2004,169967,113219
1/11/2004,165097,96526.1
1/12/2004,158167,87817
1/13/2004,149518,85397.8
1/14/2004,141906,84913.9
1/15/2004,135295,86123.5
1/16/2004,129421,81043.2
1/17/2004,124029,77898.2
1/18/2004,231947,83462.4
1/19/2004,120893,91929.6
1/20/2004,114516,93623
1/21/2004,110816,89752.3
1/22/2004,107319,86607.4
1/23/2004,103979,82978.6
1/24/2004,100829,78140.2
1/25/2004,97850.2,71850.2
1/26/2004,94623.8,68221.4
1/27/2004,91515.9,66769.9
1/28/2004,88542.2,70398.7
1/29/2004,85722,70156.8
1/30/2004,83054.9,69189.1
1/31/2004,80512.7,68705.3
2/1/2004,78076.9,67979.5
2/2/2004,75733.9,66044.2
2/3/2004,246598,74511.4
2/4/2004,163130,186278
2/5/2004,296587,295142
2/6/2004,2175104,391910
2/7/2004,859237,532224
2/8/2004,311870,517709
2/9/2004,272930,510451
2/10/2004,321157,505613
2/11/2004,360606,498355
2/12/2004,366186,469325
2/13/2004,346820,319334
2/14/2004,291312,235872
2/15/2004,218836,194988
2/16/2004,189670,165957
2/17/2004,172661,142733
2/18/2004,158457,127492
2/19/2004,145850,116847
2/20/2004,132494,110316
2/21/2004,122089,106203
2/22/2004,114092,102574
2/23/2004,107607,97977.6
2/24/2004,143782,95316.5
2/25/2004,99042.7,93865
2/26/2004,94787.8,89510.4
2/27/2004,90887,85155.8
2/28/2004,87299.7,81285.1
3/1/2004,83933.8,77414.4
3/2/2004,93077.8,76688.6
3/3/2004,78041,76204.8
3/4/2004,133176,77898.2
3/5/2004,75507.4,80559.4
3/6/2004,238885,94106.9
3/7/2004,140935,111767
3/8/2004,400520,162086
3/9/2004,141606,230308
3/10/2004,148034,230550
3/11/2004,130386,202971
3/12/2004,128278,174182
3/13/2004,127339,149023
3/14/2004,121405,128701
3/15/2004,114492,119750
3/16/2004,341042,110799
3/17/2004,159324,119750
3/18/2004,198491,130395
3/19/2004,336967,178537
3/20/2004,195359,244339
3/21/2004,174405,268531
3/22/2004,153270,239017
3/23/2004,147380,200310
3/24/2004,135840,169828
3/25/2004,149142,143700
3/26/2004,119080,131363
3/27/2004,131691,122170
3/28/2004,101353,113460
3/29/2004,93927.3,101123
3/30/2004,144910,91203.8
3/31/2004,178728,99671
4/1/2004,148480,119750
4/2/2004,221235,129669
4/3/2004,170817,157006
4/4/2004,217367,175876
4/5/2004,118568,157974
4/6/2004,117678,136927
4/7/2004,113996,119267
4/8/2004,157107,105719
4/9/2004,110054,99187.2
4/10/2004,101937,91929.6
4/11/2004,109412,86365.4
4/12/2004,582646,86123.5
4/13/2004,903284,199584
4/14/2004,644121,396749
4/15/2004,293614,452390
4/16/2004,265247,384653
4/17/2004,247066,333850
4/18/2004,224764,266112
4/19/2004,201972,211438
4/20/2004,172543,178537
4/21/2004,149832,152652
4/22/2004,117971,133056
4/23/2004,241529,119025
4/24/2004,124126,125556
4/25/2004,187082,136443
4/26/2004,700191,198374
4/27/2004,193673,329011
4/28/2004,185417,331430
4/29/2004,172033,283046
4/30/2004,165183,221599
5/1/2004,152340,182166
5/2/2004,138319,153861
5/3/2004,358446,142491
5/4/2004,154790,147329
5/5/2004,225190,141281
5/6/2004,138871,145152
5/7/2004,180353,145394
5/8/2004,134839,137652
5/9/2004,114570,119750
5/10/2004,104752,104268
5/11/2004,89726.6,92413.4
5/12/2004,88482.1,83220.5
5/13/2004,76344.4,80075.5
5/14/2004,75296.4,77414.4
5/15/2004,164724,73301.8
5/16/2004,104456,76688.6
5/17/2004,90310.9,73301.8
5/18/2004,70431.2,67253.8
5/19/2004,159485,63866.9
5/20/2004,75640.4,61205.8
5/21/2004,62413.1,57335
5/22/2004,57321.5,56125.4
5/23/2004,53143.5,53222.4
5/24/2004,72365.3,49109.8
5/25/2004,52786.8,45722.9
5/26/2004,116619,43303.7
5/27/2004,106746,43061.8
5/28/2004,74820.3,45239
5/29/2004,49483.3,42577.9
5/30/2004,46437.9,38707.2
5/31/2004,223154,38707.2
6/1/2004,111306,46206.7
6/2/2004,87866.4,46448.6
6/3/2004,72853,46932.5
6/4/2004,50706.9,44997.1
6/5/2004,142757,43303.7
6/6/2004,99829.1,43061.8
6/7/2004,53305.1,42336
6/8/2004,45391.1,41126.4
6/9/2004,39180.3,39433
6/10/2004,87681.1,35078.4
6/11/2004,84343.5,34594.6
6/12/2004,40598.8,33143
6/13/2004,36496.5,30240
6/14/2004,51998.4,28788.5
6/15/2004,75274.2,30240
6/16/2004,30492.2,30240
6/17/2004,84057.7,28304.6
6/18/2004,32604.8,27337
6/19/2004,26271,25643.5
6/20/2004,26367,21918
6/21/2004,25049.2,19837.4
6/22/2004,57182.1,18555.3
6/23/2004,22497.9,18700.4
6/24/2004,20008.8,18119.8
6/25/2004,166834,17248.9
6/26/2004,43252.4,17587.6
6/27/2004,29608,15386.1
6/28/2004,82836.8,14805.5
6/29/2004,76194,16353.8
6/30/2004,25242.4,15894.1
7/1/2004,36870.9,14684.5
7/2/2004,80491.3,14587.8
7/3/2004,28923.6,13595.9
7/4/2004,77800.1,12410.5
7/5/2004,242685,23442
7/6/2004,53740.7,36046.1
7/7/2004,38801,35562.2
7/8/2004,25980.3,32901.1
7/9/2004,23437.9,30481.9
7/10/2004,20761.5,26369.3
7/11/2004,17926.6,22861.4
7/12/2004,2542380,41368.3
7/13/2004,203577,175392
7/14/2004,1048470,224260
7/15/2004,283984,261274
7/16/2004,269215,216035
7/17/2004,224707,165473
7/18/2004,497254,124347
