Streamflow Gauge Comparison
"Scenario: GridMet, Streamflow Gauge: Schuykill_01474500"
Cubic Meter
Statistic,Modeled,Observed
7/4/2004,3768278,2467584
7/5/2004,3376081,2491776
7/6/2004,3059082,2385331
7/7/2004,3629350,2443392
7/8/2004,3870699,2782080
7/9/2004,2606656,2564352
7/10/2004,3149711,2286144
7/11/2004,2569359,2041805
7/12/2004,25422478,17055360
7/13/2004,44989416,52738560
7/14/2004,12755735,18893952
7/15/2004,62738496,40884480
7/16/2004,41670120,17321472
7/17/2004,39986800,12047616
7/18/2004,33943480,11491200
7/19/2004,31764490,17587584
7/20/2004,16209262,12168576
7/21/2004,18165000,8926848
7/22/2004,13705316,7354368
7/23/2004,12562836,7572096
7/24/2004,10444709,12458880
7/25/2004,5562412,11829888
7/26/2004,11939078,9217152
7/27/2004,19287310,11418624
7/28/2004,40888040,74269440
7/29/2004,17227566,32901120
7/30/2004,21892776,15482880
7/31/2004,15387337,11733120
8/1/2004,25993424,33143040
8/2/2004,25492950,21676032
8/3/2004,15406040,14176512
8/4/2004,17954524,11587968
8/5/2004,14730519,10547712
8/6/2004,9130590,9870336
8/7/2004,9300631,8201088
8/8/2004,7749216,7233408
8/9/2004,5782706,6701184
8/10/2004,4690653,5975424
8/11/2004,4234467,5419008
8/12/2004,5129344,5467392
8/13/2004,10554451,22038912
8/14/2004,8771060,40884480
8/15/2004,33570568,25643520
8/16/2004,32952576,19063296
8/17/2004,20497404,13813632
8/18/2004,13950166,10378368
8/19/2004,9938613,8733312
8/20/2004,7477558,8104320
8/21/2004,9676694,8007552
8/22/2004,10717002,23321088
8/23/2004,9401449,17103744
8/24/2004,18195922,11975040
8/25/2004,13275256,9386496
8/26/2004,8696463,7886592
8/27/2004,6782564,6870528
8/28/2004,5556772,6338304
8/29/2004,4792338,5902848
8/30/2004,7158290,6144768
8/31/2004,15118061,24675840
9/1/2004,4684680,9023616
9/2/2004,5887804,6386688
9/3/2004,4271230,5128704
9/4/2004,3910115,5225472
9/5/2004,3655358,5370624
9/6/2004,3440698,4572288
9/7/2004,3256026,4306176
9/8/2004,4150417,4306176
9/9/2004,7685130,8370432
9/10/2004,4686752,6362496
9/11/2004,5906416,5128704
9/12/2004,5877260,4257792
9/13/2004,4897830,3773952
9/14/2004,4076250,3435264
9/15/2004,4252842,3241728
9/16/2004,4485493,3241728
9/17/2004,4118551,3193344
9/18/2004,19997484,51287040
9/19/2004,65818084,82010880
9/20/2004,17007802,35562240
9/21/2004,88406720,22813056
9/22/2004,71173560,17611776
9/23/2004,32625824,14031360
9/24/2004,19370456,10692864
9/25/2004,13302003,8805888
9/26/2004,9698385,7741440
9/27/2004,7325740,6991488
9/28/2004,42606172,25885440
9/29/2004,84154920,97009920
9/30/2004,16673927,34594560
10/1/2004,63617068,22571136
10/2/2004,36564136,16571520
10/3/2004,24859322,13378176
10/4/2004,20769330,11926656
10/5/2004,16890808,10523520
10/6/2004,12942246,9192960
10/7/2004,9569940,8031744
10/8/2004,7496730,7281792
10/9/2004,5825896,6967296
10/10/2004,4691907,6652800
10/11/2004,4118812,6265728
10/12/2004,3780633,5878656
10/13/2004,3556068,5539968
10/14/2004,5780530,6991488
10/15/2004,7420846,7862400
10/16/2004,9076609,11926656
10/17/2004,6647146,9120384
10/18/2004,8430013,7136640
10/19/2004,13055609,9023616
10/20/2004,11913252,11346048
10/21/2004,12080415,9604224
10/22/2004,15998152,8273664
10/23/2004,14286500,7789824
10/24/2004,13512294,6967296
10/25/2004,11642021,6652800
10/26/2004,9164750,6096384
10/27/2004,7110440,5660928
10/28/2004,5824210,5346432
10/29/2004,5070260,5080320
10/30/2004,6973960,7185024
10/31/2004,6711012,9338112
11/1/2004,5223850,7426944
11/2/2004,6693295,6048000
11/3/2004,6073097,6168960
11/4/2004,11302971,7572096
11/5/2004,14014044,14684544
11/6/2004,6575305,9313920
11/7/2004,11006103,7596288
11/8/2004,9504570,6894720
11/9/2004,8527764,6096384
11/10/2004,7400092,5491584
11/11/2004,6346556,5104512
11/12/2004,12655807,6435072
11/13/2004,17265058,15531264
11/14/2004,7465440,10354176
11/15/2004,11689850,8031744
11/16/2004,9819656,7112448
11/17/2004,8197471,6749568
11/18/2004,7511698,6435072
11/19/2004,6874030,5927040
11/20/2004,7282072,5951232
11/21/2004,7470004,6386688
11/22/2004,5394606,6435072
11/23/2004,6119304,5830272
11/24/2004,6516522,5588352
11/25/2004,7858337,6967296
11/26/2004,5643966,8902656
11/27/2004,8679963,8612352
11/28/2004,22432998,52980480
11/29/2004,44216652,49593600
11/30/2004,16302969,30240000
12/1/2004,51923736,35078400
12/2/2004,60423840,37255680
12/3/2004,33005512,26853120
12/4/2004,35327300,20659968
12/5/2004,29293364,17127936
12/6/2004,19627284,14176512
12/7/2004,17176874,13910400
12/8/2004,16060795,17611776
12/9/2004,13497882,14007168
12/10/2004,20671186,26611200
12/11/2004,17259616,30965760
12/12/2004,14349240,24917760
12/13/2004,18822986,19789056
12/14/2004,17938722,16813440
12/15/2004,14847200,14491008
12/16/2004,12980268,12845952
12/17/2004,10882455,11829888
12/18/2004,8994389,10813824
12/19/2004,7830959,9918720
12/20/2004,6580047,9459072
12/21/2004,5544564,8273664
12/22/2004,4889442,7596288
12/23/2004,8738840,9507456
12/24/2004,16300454,25643520
12/25/2004,5877717,17756928
12/26/2004,16299640,13426560
12/27/2004,16320867,11733120
12/28/2004,10008428,11152512
12/29/2004,10312652,10596096
12/30/2004,9895692,9700992
12/31/2004,9068074,8805888
1/1/2005,7913136,8418816
1/2/2005,6947951,8176896
1/3/2005,6623498,7693056
1/4/2005,7356550,7596288
1/5/2005,9738537,9459072
1/6/2005,18694358,15071616
1/7/2005,11717805,18144000
1/8/2005,18873972,18289152
1/9/2005,26692774,24917760
1/10/2005,13834780,19643904
1/11/2005,22330568,17345664
1/12/2005,19402252,19498752
1/13/2005,13702307,16692480
1/14/2005,27807158,47416320
1/15/2005,37466704,46690560
1/16/2005,18444780,30965760
1/17/2005,34242024,23514624
1/18/2005,31543906,18627840
1/19/2005,21884728,15095808
1/20/2005,15192745,13886208
1/21/2005,11880230,12555648
1/22/2005,9678979,10571904
1/23/2005,7949340,8805888
1/24/2005,6811571,10523520
1/25/2005,5843891,9967104
1/26/2005,5520954,9725184
1/27/2005,4938422,8854272
1/28/2005,4329161,7209216
1/29/2005,4214191,6652800
1/30/2005,4021089,6918912
1/31/2005,3863875,6749568
2/1/2005,3651059,6435072
2/2/2005,3530244,6168960
2/3/2005,4353568,5999616
2/4/2005,5738510,5757696
2/5/2005,9894255,5975424
2/6/2005,9793289,6241536
2/7/2005,9724064,6725376
2/8/2005,7852986,7281792
2/9/2005,9127655,8394624
2/10/2005,8295082,11660544
2/11/2005,8663817,11225088
2/12/2005,6607872,8515584
2/13/2005,7339136,7305984
2/14/2005,13159260,7838208
2/15/2005,19471600,25159680
2/16/2005,7919782,18652032
2/17/2005,16680454,16087680
2/18/2005,11238552,12579840
2/19/2005,11117752,10450944
2/20/2005,9493229,9362304
2/21/2005,9152544,9338112
2/22/2005,8263140,9652608
2/23/2005,7519987,9676800
2/24/2005,7174009,9338112
2/25/2005,6716127,8612352
2/26/2005,6642561,8201088
2/27/2005,6566184,7814016
2/28/2005,6330800,7644672
3/1/2005,7837020,8055936
3/2/2005,7382913,7959168
3/3/2005,6675982,7233408
3/4/2005,5883328,6483456
3/5/2005,5169247,6241536
3/6/2005,5930726,6241536
3/7/2005,5873646,7064064
3/8/2005,7856233,12434688
3/9/2005,8690660,12265344
3/10/2005,6661336,10329984
3/11/2005,10331516,9483264
3/12/2005,8807258,9289728
3/13/2005,6532460,8781696
3/14/2005,6205279,8152704
3/15/2005,5716342,7572096
3/16/2005,5208407,7064064
3/17/2005,4617472,6822144
3/18/2005,4102114,6580224
3/19/2005,3616706,6362496
3/20/2005,4542074,6410880
3/21/2005,5349388,6918912
3/22/2005,3010388,6507648
3/23/2005,12875310,7717248
3/24/2005,21393010,19014912
3/25/2005,4076219,15047424
3/26/2005,20942030,12700800
3/27/2005,15943263,11128320
3/28/2005,23782844,23345280
3/29/2005,43309356,63866880
3/30/2005,20675816,41368320
3/31/2005,53011352,26853120
4/1/2005,47326576,19885824
4/2/2005,47935920,51287040
4/3/2005,77731984,112008960
4/4/2005,32660746,62415360
4/5/2005,53425964,40158720
4/6/2005,59404748,30481920
4/7/2005,35630336,25401600
4/8/2005,26373812,31933440
4/9/2005,14116154,22619520
4/10/2005,15487556,16934400
4/11/2005,11044473,14999040
4/12/2005,8854747,13112064
4/13/2005,6871131,11975040
4/14/2005,5604486,11225088
4/15/2005,4899381,10426752
4/16/2005,4511795,9531648
4/17/2005,4141785,8902656
4/18/2005,3924652,8636544
4/19/2005,3650971,8128512
4/20/2005,3539464,7644672
4/21/2005,3354322,7088256
4/22/2005,3368414,6701184
4/23/2005,7088135,7983360
4/24/2005,11213413,18918144
4/25/2005,4617178,11902464
4/26/2005,8838242,8757504
4/27/2005,7985455,8152704
4/28/2005,6367512,8080128
4/29/2005,6619745,7257600
4/30/2005,10818878,7305984
5/1/2005,12426914,8781696
5/2/2005,7989406,7765632
5/3/2005,10088058,6870528
5/4/2005,8080905,6459264
5/5/2005,6914144,5999616
5/6/2005,5447528,5588352
5/7/2005,4695898,5588352
5/8/2005,4065340,5515776
5/9/2005,3688212,5298048
5/10/2005,3325934,5031936
5/11/2005,3135242,4814208
5/12/2005,2878573,4572288
5/13/2005,2790353,4306176
5/14/2005,2659458,4233600
5/15/2005,3053160,4233600
5/16/2005,2867013,4451328
5/17/2005,3325215,4475520
5/18/2005,3986829,4015872
5/19/2005,2875584,3798144
5/20/2005,7276879,4402944
5/21/2005,7465240,4910976
5/22/2005,3306028,4402944
5/23/2005,5845094,3919104
5/24/2005,5146104,3580416
5/25/2005,5228012,3580416
5/26/2005,4973620,3628800
5/27/2005,4080470,3483648
5/28/2005,4624140,3314304
5/29/2005,4803902,3241728
5/30/2005,3425385,3386880
5/31/2005,4852545,3241728
6/1/2005,4763250,2951424
6/2/2005,4304954,2999808
6/3/2005,7899873,3338496
6/4/2005,9838006,4983552
6/5/2005,4266841,3870720
6/6/2005,10015965,3749760
6/7/2005,13026615,7910784
6/8/2005,5809112,4644864
6/9/2005,9248553,3701376
6/10/2005,9921319,3362688
6/11/2005,6622778,3411072
6/12/2005,6147804,3024000
6/13/2005,5068278,3072384
6/14/2005,4700300,2782080
6/15/2005,3770103,2588544
6/16/2005,3410272,2375654
6/17/2005,2990098,2095027
6/18/2005,2483026,2179699
6/19/2005,2713078,2027290
6/20/2005,2399126,2111962
6/21/2005,2253043,2034547
6/22/2005,2418157,1906330
6/23/2005,2189752,1826496
6/24/2005,2084854,1678925
6/25/2005,2069163,1695859
6/26/2005,2040244,1565222
6/27/2005,3267453,1862784
6/28/2005,3328060,2053901
6/29/2005,3137811,1853107
6/30/2005,4633898,2063578
7/1/2005,3850611,2685312
7/2/2005,6105938,3072384
7/3/2005,3740480,2540160
7/4/2005,3437806,2097446
7/5/2005,4992011,1896653
7/6/2005,6859024,3652992
7/7/2005,4453393,3169152
7/8/2005,17246074,10329984
7/9/2005,30150398,14878080
7/10/2005,12988163,8128512
7/11/2005,26105296,5370624
7/12/2005,21209954,3411072
7/13/2005,13954971,2927232
7/14/2005,11719124,3773952
7/15/2005,7279108,4693248
7/16/2005,12070142,5902848
7/17/2005,15212007,7499520
7/18/2005,16342308,10813824
7/19/2005,9781724,7499520
7/20/2005,15871990,6314112
7/21/2005,9755370,4644864
7/22/2005,7273156,3556224
7/23/2005,5548886,2903040
7/24/2005,4448643,2588544
7/25/2005,4452814,2661120
7/26/2005,4778828,2685312
7/27/2005,3977644,2540160
7/28/2005,6097516,3169152
7/29/2005,3545439,2806272
7/30/2005,4113264,2189376
7/31/2005,3547155,2027290
8/1/2005,2944338,2044224
8/2/2005,2768738,1828915
8/3/2005,2617770,1635379
8/4/2005,2554655,1589414
8/5/2005,2441292,1422490
8/6/2005,2315978,1453939
8/7/2005,2290711,1611187
8/8/2005,3767725,2157926
8/9/2005,3855010,3556224
8/10/2005,2662200,2588544
8/11/2005,3995332,2274048
8/12/2005,3318149,1773274
8/13/2005,2533195,1720051
8/14/2005,4640210,1768435
8/15/2005,4450445,3532032
8/16/2005,4163552,2375654
8/17/2005,3982596,2467584
8/18/2005,2691112,2109542
8/19/2005,3535228,1732147
8/20/2005,3535840,1974067
8/21/2005,2485002,2068416
8/22/2005,3058223,1986163
8/23/2005,3022845,1649894
8/24/2005,2467769,1640218
8/25/2005,2341618,1657152
8/26/2005,2229673,1487808
8/27/2005,2527650,1816819
8/28/2005,3165151,2095027
8/29/2005,4696279,2636928
8/30/2005,2685712,2709504
8/31/2005,3683747,2058739
9/1/2005,3991625,1640218
9/2/2005,2716864,1403136
9/3/2005,2815242,1432166
9/4/2005,3137307,1354752
9/5/2005,2816888,1313626
9/6/2005,2608491,1403136
9/7/2005,2433800,1262822
9/8/2005,2259233,1398298
9/9/2005,2090307,1432166
9/10/2005,1994637,1369267
9/11/2005,1935416,1473293
9/12/2005,1893832,1557965
9/13/2005,1866429,1657152
9/14/2005,2060494,1528934
9/15/2005,4119894,2636928
9/16/2005,3015574,2184538
9/17/2005,3214018,1720051
9/18/2005,2927180,1855526
9/19/2005,2591584,1628122
9/20/2005,2590550,1364429
9/21/2005,2048374,1274918
9/22/2005,2063769,1362010
9/23/2005,2051879,1391040
9/24/2005,2019889,1497485
9/25/2005,1979518,1606349
9/26/2005,2387718,1841011
9/27/2005,2465598,1860365
9/28/2005,1887332,1567642
9/29/2005,2728968,1860365
9/30/2005,3046158,1809562
10/1/2005,2137470,1766016
10/2/2005,2380071,1712794
10/3/2005,2803428,1623283
10/4/2005,2469826,1473293
10/5/2005,2435982,1574899
10/6/2005,2354388,1686182
10/7/2005,5836473,1654733
10/8/2005,52271036,39432960
10/9/2005,148022096,99429120
10/10/2005,41713172,24675840
10/11/2005,176058288,11950848
10/12/2005,84923664,8805888
10/13/2005,47893828,8346240
10/14/2005,36693020,8515584
10/15/2005,26180322,9241344
10/16/2005,20858942,6797952
10/17/2005,16855592,5298048
10/18/2005,11464763,4475520
10/19/2005,6763856,3773952
10/20/2005,4941024,3338496
10/21/2005,5773230,3265920
10/22/2005,10909620,4475520
10/23/2005,13453450,11757312
10/24/2005,9590774,8709120
10/25/2005,25977114,13499136
10/26/2005,25114840,21627648
10/27/2005,19811860,14128128
10/28/2005,29530544,10596096
10/29/2005,30582844,8152704
10/30/2005,21649494,6701184
10/31/2005,14917694,5878656
11/1/2005,10969763,5080320
11/2/2005,8323628,4475520
11/3/2005,6433077,4136832
11/4/2005,5390514,3991680
11/5/2005,4673918,3532032
11/6/2005,4535122,3604608
11/7/2005,4799790,3701376
11/8/2005,3725401,3749760
11/9/2005,4869512,3435264
11/10/2005,4810991,3362688
11/11/2005,3569118,3290112
11/12/2005,4423698,3338496
11/13/2005,4312075,3024000
11/14/2005,3802656,2951424
11/15/2005,3803334,2806272
11/16/2005,8701866,2951424
11/17/2005,12406705,9942912
11/18/2005,4893306,7523712
11/19/2005,11171292,5370624
11/20/2005,9283916,4548096
11/21/2005,12294624,4209408
11/22/2005,17736000,9676800
11/23/2005,12098222,11878272
11/24/2005,15795608,7934976
11/25/2005,15038347,6652800
11/26/2005,12659908,5781888
11/27/2005,10693630,5031936
11/28/2005,8611981,4765824
11/29/2005,14198628,4717440
11/30/2005,21524694,18942336
12/1/2005,9053672,16813440
12/2/2005,18760822,12071808
12/3/2005,20362488,9459072
12/4/2005,15075324,8152704
12/5/2005,12567726,7644672
12/6/2005,10020751,6604416
12/7/2005,9038191,5927040
12/8/2005,7376896,5370624
12/9/2005,6452800,5080320
12/10/2005,5531370,5104512
12/11/2005,4729846,4959360
12/12/2005,4262558,4741632
12/13/2005,3944773,4330368
12/14/2005,3714550,3846528
12/15/2005,3534907,3459456
12/16/2005,7710196,31207680
12/17/2005,11414536,27578880
12/18/2005,4834832,16619904
12/19/2005,11570329,12700800
12/20/2005,8440649,10717056
12/21/2005,5417938,9410688
12/22/2005,5437124,8418816
12/23/2005,5415934,7523712
12/24/2005,5370924,6773760
12/25/2005,9342518,6797952
12/26/2005,15882687,17611776
12/27/2005,5444385,15845760
12/28/2005,15855489,13741056
12/29/2005,13991132,13015296
12/30/2005,17740692,14176512
12/31/2005,15136988,12531456
1/1/2006,22402052,11418624
1/2/2006,29371320,11370240
1/3/2006,44401732,37013760
1/4/2006,28170342,28304640
1/5/2006,36643008,20974464
1/6/2006,30618382,16765056
1/7/2006,19310012,13547520
1/8/2006,15434323,11612160
1/9/2006,12582743,10547712
1/10/2006,10466944,9459072
1/11/2006,11759772,8805888
1/12/2006,13638124,12458880
1/13/2006,7652804,11055744
1/14/2006,13242744,13620096
1/15/2006,18421028,16474752
1/16/2006,9197798,11975040
1/17/2006,15260410,10426752
1/18/2006,23716136,19885824
1/19/2006,30038440,34594560
1/20/2006,14022196,25401600
1/21/2006,26440220,18869760
1/22/2006,31349348,15095808
1/23/2006,26664966,23200128
1/24/2006,25711240,21385728
1/25/2006,18855940,16571520
1/26/2006,20106482,14442624
1/27/2006,18876666,12289536
1/28/2006,16814738,10862208
1/29/2006,14911062,10402560
1/30/2006,11986273,10644480
1/31/2006,8894333,10257408
2/1/2006,9820838,9241344
2/2/2006,10625729,8757504
2/3/2006,11292333,11878272
2/4/2006,17375552,19595520
2/5/2006,16448397,25885440
2/6/2006,17889442,21796992
2/7/2006,29894988,17805312
2/8/2006,24131776,15289344
2/9/2006,14887877,13571712
2/10/2006,11172365,11854080
2/11/2006,10790498,10426752
2/12/2006,9749685,10329984
2/13/2006,7358996,10015488
2/14/2006,7733211,9096192
2/15/2006,8199552,8467200
2/16/2006,9315715,8733312
2/17/2006,10691763,14297472
2/18/2006,8329971,14805504
2/19/2006,8185799,9604224
2/20/2006,7843437,8201088
2/21/2006,6936947,7765632
2/22/2006,6162382,7451136
2/23/2006,5994130,7378560
2/24/2006,5687818,7088256
2/25/2006,5067057,6483456
2/26/2006,4821885,5975424
2/27/2006,4362478,5685120
2/28/2006,4069215,5225472
3/1/2006,3790865,5249664
3/2/2006,4511793,5225472
3/3/2006,5101776,5588352
3/4/2006,3699905,5370624
3/5/2006,4759603,4886784
3/6/2006,4282292,4717440
3/7/2006,3662071,4548096
3/8/2006,3625748,4402944
3/9/2006,3542130,4257792
3/10/2006,3292662,4306176
3/11/2006,3093100,4402944
3/12/2006,5845804,5564160
3/13/2006,7925682,5660928
3/14/2006,3385849,5225472
3/15/2006,6484097,4862592
3/16/2006,5378394,4475520
3/17/2006,5102596,3725568
3/18/2006,3845369,3459456
3/19/2006,3467405,3411072
3/20/2006,3339704,3314304
3/21/2006,3188538,3193344
3/22/2006,3052922,3193344
3/23/2006,2907887,3048192
3/24/2006,2737115,2806272
3/25/2006,3032143,2830464
3/26/2006,3031294,3048192
3/27/2006,2661709,2951424
3/28/2006,2425506,2661120
3/29/2006,2374644,2588544
3/30/2006,2282132,2564352
3/31/2006,2238876,2390170
4/1/2006,2374884,2540160
4/2/2006,2360496,2491776
4/3/2006,3433668,2612736
4/4/2006,3596327,3048192
4/5/2006,2232742,3290112
4/6/2006,3049340,2903040
4/7/2006,3050043,2636928
4/8/2006,6767702,3725568
4/9/2006,8357802,6676992
4/10/2006,3629732,5056128
4/11/2006,7117024,3773952
4/12/2006,5773587,3314304
4/13/2006,5297392,3120768
4/14/2006,5195185,2975616
4/15/2006,4535962,3048192
4/16/2006,4069838,3048192
4/17/2006,4129920,2951424
4/18/2006,3578344,2806272
4/19/2006,3061154,2709504
4/20/2006,2628533,2588544
4/21/2006,3073890,2540160
4/22/2006,12054160,4523904
4/23/2006,22396012,19039104
4/24/2006,9330592,18579456
4/25/2006,30095266,16982784
4/26/2006,19516264,13378176
4/27/2006,18239112,10741248
4/28/2006,17059638,8612352
4/29/2006,13523110,7136640
4/30/2006,10258210,6338304
5/1/2006,7711217,5830272
5/2/2006,5897022,5225472
5/3/2006,4540564,4717440
5/4/2006,3521496,4451328
5/5/2006,3060394,4112640
5/6/2006,2701156,3894912
5/7/2006,2642105,3677184
5/8/2006,2501254,3604608
5/9/2006,2441876,3411072
5/10/2006,2281852,3290112
5/11/2006,5671766,3241728
5/12/2006,6347025,5515776
5/13/2006,4368824,5636736
5/14/2006,12521725,9846144
5/15/2006,9665278,7862400
5/16/2006,14788727,7983360
5/17/2006,7596675,5685120
5/18/2006,10243534,4499712
5/19/2006,10960888,4281984
5/20/2006,8808268,4185216
5/21/2006,8117513,3846528
5/22/2006,7687145,3507840
5/23/2006,6000277,3217536
5/24/2006,4593405,2975616
5/25/2006,3721615,2806272
5/26/2006,3688357,2685312
5/27/2006,3755331,2903040
5/28/2006,2710710,3024000
5/29/2006,3472246,2661120
5/30/2006,2783944,2467584
5/31/2006,2525106,2172442
6/1/2006,4672696,2242598
6/2/2006,16730642,10450944
6/3/2006,18246946,23925888
6/4/2006,9817551,10813824
6/5/2006,13075415,6289920
6/6/2006,10217194,4910976
6/7/2006,10002000,4257792
6/8/2006,11276238,3822336
6/9/2006,9886298,3677184
6/10/2006,8813422,3943296
6/11/2006,6738390,3459456
6/12/2006,6046554,2951424
6/13/2006,4656777,2540160
6/14/2006,4796914,2515968
6/15/2006,3921802,3459456
6/16/2006,2812296,2733696
6/17/2006,2974946,3169152
6/18/2006,2847384,2174861
6/19/2006,2771972,1884557
6/20/2006,3236750,1734566
6/21/2006,2290906,1732147
6/22/2006,2821205,1882138
6/23/2006,3761384,1799885
6/24/2006,7489538,4765824
6/25/2006,19595616,15023232
6/26/2006,32538848,24917760
6/27/2006,63532348,79107840
6/28/2006,98472312,126766080
6/29/2006,157273856,114670080
6/30/2006,170250896,58302720
7/1/2006,118962592,33143040
7/2/2006,47612660,26611200
7/3/2006,22359356,24192000
7/4/2006,14751077,21942144
7/5/2006,14054059,21603456
7/6/2006,17574554,19474560
7/7/2006,11518845,14587776
7/8/2006,13751983,10886400
7/9/2006,10433760,9096192
7/10/2006,8458079,8297856
7/11/2006,6548454,8370432
7/12/2006,7686143,7765632
7/13/2006,8799277,7088256
7/14/2006,6338340,7209216
7/15/2006,9944275,9652608
7/16/2006,13535207,14999040
7/17/2006,5788954,9072000
7/18/2006,8074580,6701184
7/19/2006,8015272,9821952
7/20/2006,5047716,7305984
7/21/2006,8004369,5685120
7/22/2006,14213085,9265536
7/23/2006,13174135,14394240
7/24/2006,9519650,9313920
7/25/2006,13981923,6580224
7/26/2006,12236282,5539968
7/27/2006,11806440,4983552
7/28/2006,15580979,10838016
7/29/2006,11377964,7644672
7/30/2006,9377465,6072192
7/31/2006,9428274,5080320
8/1/2006,8693358,4572288
8/2/2006,5915849,3725568
8/3/2006,5007458,3217536
8/4/2006,4482638,2806272
8/5/2006,3455100,2709504
8/6/2006,3302061,2685312
8/7/2006,3367913,2540160
8/8/2006,3345824,2443392
8/9/2006,2769201,2385331
8/10/2006,3684009,2327270
8/11/2006,2841566,2160346
8/12/2006,2591822,2024870
8/13/2006,2547933,1916006
8/14/2006,2498780,1862784
8/15/2006,2466234,1749082
8/16/2006,2754078,1729728
8/17/2006,2401768,2140992
8/18/2006,2790634,1899072
8/19/2006,3258644,1746662
8/20/2006,2578007,1819238
8/21/2006,2443926,1826496
8/22/2006,2575378,1640218
8/23/2006,2596820,1495066
8/24/2006,2686869,1545869
8/25/2006,3593074,1478131
8/26/2006,3722763,2927232
8/27/2006,14608334,5539968
8/28/2006,25917862,20006784
8/29/2006,16635846,15845760
8/30/2006,42836460,27578880
8/31/2006,22003888,9362304
9/1/2006,33684372,8031744
9/2/2006,49450404,22813056
9/3/2006,53006808,38707200
9/4/2006,29793932,14345856
9/5/2006,47768372,9894528
9/6/2006,34039692,8443008
9/7/2006,18944216,6870528
9/8/2006,11695488,5733504
9/9/2006,7856335,4959360
9/10/2006,5905252,4402944
9/11/2006,4803877,4015872
9/12/2006,4163442,3604608
9/13/2006,3695605,3217536
9/14/2006,9077884,4185216
9/15/2006,25671856,30965760
9/16/2006,16109801,21071232
9/17/2006,20537828,17176320
9/18/2006,22791000,11128320
9/19/2006,19350392,8805888
9/20/2006,14871237,7257600
9/21/2006,12813394,6168960
9/22/2006,10388204,5298048
9/23/2006,8426075,4910976
9/24/2006,7478417,4765824
9/25/2006,5481375,4499712
9/26/2006,4869237,4064256
9/27/2006,4142740,3725568
9/28/2006,6455557,3556224
9/29/2006,10288255,8128512
9/30/2006,4093859,8080128
10/1/2006,11781597,5830272
10/2/2006,9866784,5056128
10/3/2006,7014010,4427136
10/4/2006,8437970,3919104
10/5/2006,10638055,3967488
10/6/2006,9907212,7257600
10/7/2006,14598554,6918912
10/8/2006,13548543,5225472
10/9/2006,12151561,4644864
10/10/2006,8059417,4402944
10/11/2006,11467775,4475520
10/12/2006,7880110,4693248
10/13/2006,5376742,3991680
10/14/2006,5694546,3652992
10/15/2006,4750136,3532032
10/16/2006,4331622,3290112
10/17/2006,9899354,4402944
10/18/2006,12942672,8878464
10/19/2006,6421537,8031744
10/20/2006,17306736,10184832
10/21/2006,16203954,10088064
10/22/2006,10801459,8080128
10/23/2006,14144114,6967296
10/24/2006,14296755,6362496
10/25/2006,12058969,5927040
10/26/2006,10020050,5298048
10/27/2006,10487937,4523904
10/28/2006,20231990,27578880
10/29/2006,28571602,30481920
10/30/2006,13627504,19934208
10/31/2006,27389558,14974848
11/1/2006,26470304,12507264
11/2/2006,20518092,12579840
11/3/2006,19141234,12773376
11/4/2006,14298261,9580032
11/5/2006,15375239,8322048
11/6/2006,12837648,7644672
11/7/2006,12181736,7064064
11/8/2006,23454142,33868800
11/9/2006,37964280,40158720
11/10/2006,12448154,20901888
11/11/2006,27182428,16208640
11/12/2006,20453678,13160448
11/13/2006,20909918,13474944
11/14/2006,16506990,13837824
11/15/2006,15293547,11781504
11/16/2006,20678700,12265344
11/17/2006,26361872,40884480
11/18/2006,13407689,37981440
11/19/2006,33236158,25401600
11/20/2006,42532228,20248704
11/21/2006,23863740,17248896
11/22/2006,16657428,14442624
11/23/2006,17383614,16402176
11/24/2006,17043790,23200128
11/25/2006,11673131,15797376
11/26/2006,14119177,13233024
11/27/2006,12703527,11975040
11/28/2006,9650004,11152512
11/29/2006,8113481,10596096
11/30/2006,7189350,9846144
12/1/2006,7474752,9072000
12/2/2006,7783879,9338112
12/3/2006,5700428,8951040
12/4/2006,6085325,7910784
12/5/2006,6067020,7330176
12/6/2006,5298332,6797952
12/7/2006,4928650,6459264
12/8/2006,4647301,6168960
12/9/2006,4414828,5854464
12/10/2006,4201556,5564160
12/11/2006,4018294,5491584
12/12/2006,3838808,5273856
12/13/2006,4379922,5249664
12/14/2006,4578939,5539968
12/15/2006,3464042,5588352
12/16/2006,4074196,5152896
12/17/2006,3711722,4838400
12/18/2006,3448490,4596480
12/19/2006,3353620,4281984
12/20/2006,3276322,4209408
12/21/2006,3207481,4040064
12/22/2006,7012805,3991680
12/23/2006,13058455,14926464
12/24/2006,7553944,13184640
12/25/2006,14823984,9531648
12/26/2006,19305056,15289344
12/27/2006,11405598,13402368
12/28/2006,15979405,11418624
12/29/2006,15371490,9846144
12/30/2006,13508812,8443008
12/31/2006,11125314,7862400
1/1/2007,20095150,35804160
1/2/2007,28622248,26853120
1/3/2007,11324685,15410304
1/4/2007,19039060,13644288
1/5/2007,14910241,12604032
1/6/2007,13327658,11708928
1/7/2007,15417203,11346048
1/8/2007,24829322,29272320
1/9/2007,22026118,25643520
1/10/2007,21963570,19813248
1/11/2007,25359096,15797376
1/12/2007,21202016,12652416
1/13/2007,15134498,11539584
1/14/2007,12645869,11273472
1/15/2007,10099570,10668672
1/16/2007,8760280,9773568
1/17/2007,7620372,8709120
