GRanD_ID,GRanD_NAME,GRanD_CAP_MCM,GRanD_MEANFLOW_CUMECS,Obs_MEANFLOW_CUMECS,fit,match,NORhi_alpha,NORhi_beta,NORhi_max,NORhi_min,NORhi_mu,NORlo_alpha,NORlo_beta,NORlo_max,NORlo_min,NORlo_mu,Release_alpha1,Release_alpha2,Release_beta1,Release_beta2,Release_c,Release_max,Release_min,Release_p1,Release_p2
572,Jackson Gulch,12.3,0.007,0.448,full,NA,0.46,-30.7,99.62,64.18,74.1,15.87,-26.98,Inf,17.52,5.5,-0.649,0.5189,-1.5734,0.603,0,2.539,-1,0,0
573,Mountain Home,32,0.001,NA,extrapolated,604,1.75,-15.14,81.79,64.34,66.67,9,-14.41,Inf,5.93,0,0.0447,-0.2192,-0.6947,0.0683,0,1.588,-0.87,0,0
574,Lemon,48.1,0.671,2.43,full,NA,1.62,-16.08,Inf,79.35,82.89,7.68,-4.25,Inf,14.85,15.52,-0.213,0.0314,-1.2867,0.5199,0,1.797,-0.93,0,0
575,Vallecito,154.7,3.12,9.857,full,NA,1.8,-31.12,99.26,72.49,71.61,7.79,-4.45,Inf,-Inf,28.56,-0.2583,0.1006,-1.1517,0.3202,0,1.155,-0.984,0,0
576,Vermilion Valley,154.2,2.412,NA,extrapolated,548,-2.27,-22.54,99.98,76.88,84.48,-13.96,-81.48,Inf,6.62,0,-0.6464,0.4519,-1.1355,0.2284,0,0.959,-0.978,0,0
577,Terrace,25.1,2.06,NA,extrapolated,599,7.35,-11.94,Inf,-Inf,79.4,9.08,-3.53,Inf,8.8,15.47,-0.4359,0.3861,-0.4249,0.5563,0,2.007,-0.993,0,0
578,Platoro,66,1.238,NA,extrapolated,599,7.35,-11.94,Inf,-Inf,79.4,9.08,-3.53,Inf,8.8,15.47,-0.4359,0.3861,-0.4249,0.5563,0,2.007,-0.993,0,0
579,Mammoth Pool,151.7,24.515,NA,extrapolated,548,-2.27,-22.54,99.98,76.88,84.48,-13.96,-81.48,Inf,6.62,0,-0.6464,0.4519,-1.1355,0.2284,0,0.959,-0.978,0,0
580,Crane Val Stor,56,1.558,NA,extrapolated,548,-2.27,-22.54,99.98,76.88,84.48,-13.96,-81.48,Inf,6.62,0,-0.6464,0.4519,-1.1355,0.2284,0,0.959,-0.978,0,0
581,Florence Lake,79.4,4.479,NA,extrapolated,190,0.75,-1.79,100,-Inf,98.81,3.51,-11.73,Inf,-Inf,80.37,0.3688,-0.1472,-0.1553,-0.0774,-0.528,0.664,-0.848,0.77,0.626
582,Gunlock,18.5,1.955,NA,extrapolated,610,0.41,1.55,Inf,-Inf,82.53,1.08,0.88,Inf,32.44,33.38,0.1972,-0.0448,-0.2551,-0.0195,0,0.561,-0.439,0,0
583,La Jara,31.1,0.35,NA,extrapolated,599,7.35,-11.94,Inf,-Inf,79.4,9.08,-3.53,Inf,8.8,15.47,-0.4359,0.3861,-0.4249,0.5563,0,2.007,-0.993,0,0
584,Huntington Lake 1,109.6,2.399,NA,extrapolated,190,0.75,-1.79,100,-Inf,98.81,3.51,-11.73,Inf,-Inf,80.37,0.3688,-0.1472,-0.1553,-0.0774,-0.528,0.664,-0.848,0.77,0.626
585,Buchanan Dam,185,6.694,3.655,full,NA,8.91,-11.5,Inf,-Inf,78.92,3.3,-2.02,Inf,7.14,8.85,-0.6408,0.6776,-0.7795,-0.1593,-0.547,2.154,-1,0.705,0.192
586,Sabrina,10.3,0.439,NA,extrapolated,119,24.88,-3.93,59.25,22.66,43.23,8.53,-7.47,Inf,2.87,11.58,0.4351,-0.1408,-1.0466,0.0086,0,2.452,-0.996,0,0
587,Quail Creek,55.6,0.567,NA,extrapolated,610,0.41,1.55,Inf,-Inf,82.53,1.08,0.88,Inf,32.44,33.38,0.1972,-0.0448,-0.2551,-0.0195,0,0.561,-0.439,0,0
588,Hillside,15.9,0.324,NA,extrapolated,119,24.88,-3.93,59.25,22.66,43.23,8.53,-7.47,Inf,2.87,11.58,0.4351,-0.1408,-1.0466,0.0086,0,2.452,-0.996,0,0
589,Big Creek 7,43.2,32.919,NA,extrapolated,190,0.75,-1.79,100,-Inf,98.81,3.51,-11.73,Inf,-Inf,80.37,0.3688,-0.1472,-0.1553,-0.0774,-0.528,0.664,-0.848,0.77,0.626
590,Shaver Lake,166.9,0.798,NA,extrapolated,190,0.75,-1.79,100,-Inf,98.81,3.51,-11.73,Inf,-Inf,80.37,0.3688,-0.1472,-0.1553,-0.0774,-0.528,0.664,-0.848,0.77,0.626
591,Sanchez,170,0.021,NA,extrapolated,604,1.75,-15.14,81.79,64.34,66.67,9,-14.41,Inf,5.93,0,0.0447,-0.2192,-0.6947,0.0683,0,1.588,-0.87,0,0
592,Hidden Dam,111,6.778,3.39,full,NA,13.28,-21.3,Inf,44.67,65.32,7.82,-4.18,Inf,5.42,7.94,0.0834,0.593,-0.5114,0.1846,-0.685,1.456,-1,0.822,0.49
593,Courtright,151.7,1.186,NA,storage_only,612,-11.82,-20.88,96.45,52.27,73.85,-2.06,-61.57,Inf,19.91,0,0.151,-0.084,-0.761,0.2529,-0.609,2.369,-0.848,1.22,0.309
594,Tinemaha,20.2,30.389,NA,extrapolated,156,12.62,-15.76,99.52,-Inf,81.73,22.56,-22.05,Inf,23.74,37.36,0.2577,0.4142,-0.0764,-0.3669,-1.706,2.536,-0.724,2.699,0.251
595,Friant,535.1,42.255,71.244,full,NA,11.27,-11.36,99.67,-Inf,99.34,3.62,-7,Inf,-Inf,45.97,0.2139,-0.0788,-0.7731,0.0637,-0.063,1.489,-0.951,0.118,0.439
596,Wishon Main,159.1,4.78,NA,storage_only,612,-13.27,-26.05,Inf,49.45,63.48,-2.06,-1.04,Inf,-Inf,31.66,0.151,-0.084,-0.761,0.2529,-0.609,2.369,-0.848,1.22,0.309
597,Glen Canyon,25070,562.446,370.509,full,NA,0,0,Inf,-Inf,100,-3.86,-3.08,Inf,-Inf,49.3,-0.0316,0.1218,-0.0287,0.1143,0,0.34,-0.383,0,0
598,Big Dry Creek,37.3,0.271,NA,extrapolated,612,2.26,-48.29,Inf,50.37,37.79,2.34,-3.81,Inf,8.05,8.41,0.151,-0.084,-0.761,0.2529,-0.609,2.369,-0.848,1.22,0.309
599,Costilla Dam,19.5,0.109,0.801,full,NA,7.35,-11.94,Inf,-Inf,79.4,9.08,-3.53,Inf,8.8,15.47,-0.4359,0.3861,-0.4249,0.5563,0,2.007,-0.993,0,0
600,Pine Flat Dam,1233.5,42.704,66.631,full,NA,9.21,-17.32,Inf,-Inf,74.59,13.66,-14.71,Inf,13.25,15.3,0.0498,-0.0481,-1.1847,0.376,-0.386,2.214,-0.966,0.746,0.184
601,Navajo,1278,43.946,30.295,full,NA,0,0,Inf,-Inf,100,0.24,-10.53,Inf,78.04,79.98,-0.2019,0.1682,-0.7169,0.1657,0,-0.199,-0.766,0,0
602,Stone Lake,11.2,0.095,NA,extrapolated,599,7.35,-11.94,Inf,-Inf,79.4,9.08,-3.53,Inf,8.8,15.47,-0.4359,0.3861,-0.4249,0.5563,0,2.007,-0.993,0,0
603,Heron,493.4,5.368,6.791,full,NA,-3.06,0.92,Inf,-Inf,93.19,-0.39,-13.32,Inf,15.5,14.49,-0.6134,-0.036,0.0824,-0.1215,0,0.442,-1,0,0
604,El Vado Reservoir Dam,270.8,6.236,12.875,full,NA,1.75,-15.14,81.79,64.34,66.67,9,-14.41,Inf,5.93,0,0.0447,-0.2192,-0.6947,0.0683,0,1.588,-0.87,0,0
605,Terminus Dam,176.4,13.449,17.43,full,NA,29.53,-72.35,100,24.98,33.04,25.34,-41.75,Inf,6.23,0,0.1171,0.0969,-0.9454,0.5286,-0.125,2.206,-0.992,0.231,0.41
606,Abiquiu Dam,1688.6,8.319,12.335,full,NA,-0.72,-0.78,Inf,-Inf,14.82,0.46,-0.14,Inf,-Inf,4.6,0.0654,-0.3895,-0.7792,0.166,-0.036,1.936,-0.87,0.154,0.462
607,Haiwee,57.5,0.28,NA,extrapolated,119,24.88,-3.93,59.25,22.66,43.23,8.53,-7.47,Inf,2.87,11.58,0.4351,-0.1408,-1.0466,0.0086,0,2.452,-0.996,0,0
608,Lake Las Vegas,13.1,0.74,NA,extrapolated,627,5.38,-5.22,Inf,35,40.45,1.58,-1.03,Inf,2.58,3.81,0.1972,-0.0448,-0.2551,-0.0195,0,0.561,-0.439,0,0
609,Success Dam,101.5,6.929,5.423,full,NA,20.3,-31.83,Inf,-Inf,53.3,6.63,-6.15,Inf,4.61,9.11,0.1377,0.301,-0.6002,0.1039,-0.282,2.787,-0.995,0.275,0.364
610,Hoover,36700,586.683,357.112,full,NA,0.41,1.55,Inf,-Inf,82.53,1.08,0.88,Inf,32.44,33.38,0.1972,-0.0448,-0.2551,-0.0195,0,0.561,-0.439,0,0
611,Storrie Dam,29,0.004,NA,extrapolated,1202,0.42,0.41,Inf,-Inf,5.33,0.53,-0.08,Inf,-Inf,0.8,0.0363,-0.1712,-0.3042,-0.0308,-0.412,3.497,-0.998,0.658,0.415
612,Isabella Dam,700.6,31.489,27.526,full,NA,2.26,-48.29,Inf,50.37,37.79,2.34,-3.81,Inf,8.05,8.41,0.151,-0.084,-0.761,0.2529,-0.609,2.369,-0.848,1.22,0.309
613,Cochiti,890.6,61.111,30.679,full,NA,0.17,-1.94,Inf,8.11,7.72,0.11,-0.1,Inf,-Inf,6.23,0.3351,-0.3262,-0.4498,0.1276,-0.168,1.989,-0.675,0.457,0.669
614,Jemez Canyon Dam,326.5,1.812,0.949,full,NA,0.36,-0.96,Inf,8.6,9.23,0,0,Inf,-Inf,-0,0.1906,-0.1447,-0.152,-1.0088,-0.14,3.83,-1,53.603,0.653
615,Buena Vista,252.9,0.034,NA,extrapolated,593,-11.82,-20.88,96.45,52.27,73.85,-2.06,-61.57,Inf,19.91,0,0.151,-0.084,-0.761,0.2529,-0.609,2.369,-0.848,1.22,0.309
616,Davis Bor,2242.9,507.351,367.936,full,NA,2.08,-2.54,95.69,-Inf,94.3,5.53,-5.77,90.86,-Inf,89.04,0.1457,-0.0239,-0.2558,-0.082,-0.007,0.039,-0.582,0,0.297
617,Upper Lake Mary,26,0.166,NA,extrapolated,623,9.63,-0.77,99.95,-Inf,92.54,16.68,-7.72,Inf,24.01,27.72,0.1972,-0.0448,-0.2551,-0.0195,0,0.561,-0.439,0,0
618,Cholla Fly Ash Pond,22.2,7.172,NA,extrapolated,627,5.38,-5.22,Inf,35,40.45,1.58,-1.03,Inf,2.58,3.81,0.1972,-0.0448,-0.2551,-0.0195,0,0.561,-0.439,0,0
619,Pyramid,210.9,4.058,NA,storage_only,625,0.05,0.06,Inf,-Inf,98.17,-1.77,-2.06,96.24,-Inf,94.15,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
620,Bradbury,212.8,5.803,2.319,full,NA,0,0,Inf,-Inf,99.85,2.85,-3.16,Inf,-Inf,27.35,-0.2426,0.2994,0.1083,0.283,-0.208,0.453,-0.853,0.373,0.553
621,Bouquet Canyon,45,0.15,NA,extrapolated,665,5.59,-3.48,Inf,-Inf,72.72,2.72,0.55,Inf,-Inf,26.14,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
622,Elderberry,35,1.095,NA,extrapolated,654,1.73,-4.24,Inf,-Inf,62.92,1.4,-1.69,Inf,-Inf,20.39,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
623,Blue Ridge,18.5,0.197,NA,storage_only,610,9.63,-0.77,99.95,-Inf,92.54,16.68,-7.72,Inf,24.01,27.72,0.1972,-0.0448,-0.2551,-0.0195,0,0.561,-0.439,0,0
624,Castaic,399.3,2.248,NA,storage_only,654,1.3,-3.17,Inf,-Inf,92.03,2.76,-5.61,Inf,42.7,48.2,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
625,Santa Felicia,108.5,6.722,2.208,full,NA,17.51,-24.88,97.06,-Inf,96.27,1.72,-1.33,Inf,-Inf,14.21,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
626,Casitas,309.4,0.506,NA,extrapolated,662,0,0,Inf,-Inf,100,1.61,0.45,43.02,-Inf,41.57,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
627,Lyman,54.9,0.878,NA,storage_only,610,5.38,-5.22,Inf,35,40.45,1.58,-1.03,Inf,2.58,3.81,0.1972,-0.0448,-0.2551,-0.0195,0,0.561,-0.439,0,0
628,Lower San Fernando,12.3,0.159,NA,extrapolated,665,5.59,-3.48,Inf,-Inf,72.72,2.72,0.55,Inf,-Inf,26.14,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
629,Parker,803,519.26,267.962,full,NA,-0.38,-0.74,Inf,-Inf,91.6,-0.94,-2.41,Inf,-Inf,84.34,0.143,0.0104,-0.3359,-0.123,0.001,-0.247,-0.722,0,0.263
630,Copper Basin,27.1,0.012,NA,extrapolated,616,2.08,-2.54,95.69,-Inf,94.3,5.53,-5.77,90.86,-Inf,89.04,0.1457,-0.0239,-0.2558,-0.082,-0.007,0.039,-0.582,0,0.297
631,Lake Arrowhead,59.2,0.09,NA,extrapolated,119,24.88,-3.93,59.25,22.66,43.23,8.53,-7.47,Inf,2.87,11.58,0.4351,-0.1408,-1.0466,0.0086,0,2.452,-0.996,0,0
632,Bear Valley,91.3,0.552,NA,extrapolated,624,1.3,-3.17,Inf,-Inf,92.03,2.76,-5.61,Inf,42.7,48.2,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
633,Wood Ranch,13.6,0.004,NA,extrapolated,665,5.59,-3.48,Inf,-Inf,72.72,2.72,0.55,Inf,-Inf,26.14,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
634,San Gabriel 1,54.5,3.345,NA,extrapolated,665,5.59,-3.48,Inf,-Inf,72.72,2.72,0.55,Inf,-Inf,26.14,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
635,Morris,33.9,3.516,NA,extrapolated,662,0,0,Inf,-Inf,100,1.61,0.45,43.02,-Inf,41.57,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
636,Encino,12.1,0.023,NA,extrapolated,665,5.59,-3.48,Inf,-Inf,72.72,2.72,0.55,Inf,-Inf,26.14,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
637,Westlake Reservoir,11.3,0.008,NA,extrapolated,654,1.73,-4.24,Inf,-Inf,62.92,1.4,-1.69,Inf,-Inf,20.39,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
638,Stone Canyon,12.8,0.017,NA,extrapolated,665,5.59,-3.48,Inf,-Inf,72.72,2.72,0.55,Inf,-Inf,26.14,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
639,Puddingstone,20.2,0.098,NA,extrapolated,665,5.59,-3.48,Inf,-Inf,72.72,2.72,0.55,Inf,-Inf,26.14,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
640,Horseshoe,162.2,21.492,NA,storage_only,644,63.67,-2.61,86.09,32.05,39.4,0.14,0.02,0.14,0,0.01,0.3721,-0.0865,0.1867,-0.2033,-0.447,0.984,-0.777,0.709,0.712
641,Big Lake,12.5,0.002,NA,extrapolated,644,5.41,-20.62,99.8,-Inf,100.42,1.98,-3.83,Inf,-Inf,34.18,0.3721,-0.0865,0.1867,-0.2033,-0.447,0.984,-0.777,0.709,0.712
642,Mathews,224.5,0.437,NA,extrapolated,624,1.3,-3.17,Inf,-Inf,92.03,2.76,-5.61,Inf,42.7,48.2,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
643,Perris,162.1,0.106,NA,storage_only,654,-0.4,-0.43,Inf,-Inf,94.9,0.54,-1.6,Inf,-Inf,38.19,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
644,Bartlett,219.6,22.056,12.325,full,NA,5.41,-20.62,99.8,-Inf,100.42,1.98,-3.83,Inf,-Inf,34.18,0.3721,-0.0865,0.1867,-0.2033,-0.447,0.984,-0.777,0.709,0.712
645,Santiago Creek,30.8,0.585,NA,extrapolated,624,1.3,-3.17,Inf,-Inf,92.03,2.76,-5.61,Inf,42.7,48.2,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
646,Railroad Canyon,14.3,8.515,NA,extrapolated,624,1.3,-3.17,Inf,-Inf,92.03,2.76,-5.61,Inf,42.7,48.2,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
647,Theodore Roosevelt,1641.8,10.399,NA,extrapolated,640,63.67,-2.61,86.09,32.05,39.4,0.14,0.02,0.14,0,0.01,0.3721,-0.0865,0.1867,-0.2033,-0.447,0.984,-0.777,0.709,0.712
648,Diamond Valley Lake,986.8,0.128,NA,storage_only,654,0.63,-1.02,Inf,-Inf,97.4,0.05,-0.52,Inf,-Inf,45.52,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
649,Lake Hemet,17.3,0.513,NA,extrapolated,624,1.3,-3.17,Inf,-Inf,92.03,2.76,-5.61,Inf,42.7,48.2,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
650,Horse Mesa,302.3,10.745,NA,extrapolated,644,5.41,-20.62,99.8,-Inf,100.42,1.98,-3.83,Inf,-Inf,34.18,0.3721,-0.0865,0.1867,-0.2033,-0.447,0.984,-0.777,0.709,0.712
651,Robert A. Skinner,54,0.546,NA,extrapolated,665,5.59,-3.48,Inf,-Inf,72.72,2.72,0.55,Inf,-Inf,26.14,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
652,Stewart Mountain,84.9,11.529,NA,extrapolated,640,63.67,-2.61,86.09,32.05,39.4,0.14,0.02,0.14,0,0.01,0.3721,-0.0865,0.1867,-0.2033,-0.447,0.984,-0.777,0.709,0.712
653,Mormon Flat,71.4,11.193,NA,extrapolated,644,5.41,-20.62,99.8,-Inf,100.42,1.98,-3.83,Inf,-Inf,34.18,0.3721,-0.0865,0.1867,-0.2033,-0.447,0.984,-0.777,0.709,0.712
654,Vail,62.9,3.677,0.883,full,NA,1.73,-4.24,Inf,-Inf,62.92,1.4,-1.69,Inf,-Inf,20.39,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
655,Henshaw,61.7,2.145,NA,extrapolated,624,1.3,-3.17,Inf,-Inf,92.03,2.76,-5.61,Inf,42.7,48.2,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
656,Coolidge,1323.5,9.842,NA,extrapolated,610,0.41,1.55,Inf,-Inf,82.53,1.08,0.88,Inf,32.44,33.38,0.1972,-0.0448,-0.2551,-0.0195,0,0.561,-0.439,0,0
657,Elephant Butte Dike,2932.4,53.131,19.237,full,NA,4.85,0.86,Inf,-Inf,79.71,4.2,-1.4,10.46,3.78,6.62,0.4269,0.1291,-1.2386,0.0821,0,2.224,-1,0,0
658,Sutherland,35.8,0.571,NA,extrapolated,662,0,0,Inf,-Inf,100,1.61,0.45,43.02,-Inf,41.57,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
659,Lake Hodges,46.5,3.091,NA,extrapolated,665,5.59,-3.48,Inf,-Inf,72.72,2.72,0.55,Inf,-Inf,26.14,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
660,Ramona,15,0.007,NA,extrapolated,624,1.3,-3.17,Inf,-Inf,92.03,2.76,-5.61,Inf,42.7,48.2,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
661,Cuyamaca,14.5,0.081,NA,extrapolated,624,1.3,-3.17,Inf,-Inf,92.03,2.76,-5.61,Inf,42.7,48.2,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
662,San Vicente,111.3,0.701,NA,storage_only,625,0,0,Inf,-Inf,100,1.61,0.45,43.02,-Inf,41.57,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
663,Senator Wash,13.2,0.013,NA,extrapolated,616,2.08,-2.54,95.69,-Inf,94.3,5.53,-5.77,90.86,-Inf,89.04,0.1457,-0.0239,-0.2558,-0.082,-0.007,0.039,-0.582,0,0.297
664,Caballo,285.6,39.193,20.559,full,NA,16.12,-10.58,Inf,-Inf,54.19,2.97,-3.46,Inf,3.48,5.75,0.0676,0.1203,-1.3461,0.1934,-0.167,2.051,-0.999,1.046,0.248
665,El Capitan,139.1,1.898,NA,storage_only,625,5.59,-3.48,Inf,-Inf,72.72,2.72,0.55,Inf,-Inf,26.14,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
666,Chet Harritt,12.1,0.009,NA,extrapolated,624,1.3,-3.17,Inf,-Inf,92.03,2.76,-5.61,Inf,42.7,48.2,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
667,Lake Loveland,31.3,0.904,NA,extrapolated,624,1.3,-3.17,Inf,-Inf,92.03,2.76,-5.61,Inf,42.7,48.2,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
668,Sweetwater Main,34.2,1.688,NA,extrapolated,624,1.3,-3.17,Inf,-Inf,92.03,2.76,-5.61,Inf,42.7,48.2,-0.573,0.6725,-0.7755,0.1083,-0.059,0.592,-0.978,0.09,0.404
669,Morena,61.9,0.704,NA,extrapolated,665,5.59,-3.48,Inf,-Inf,72.72,2.72,0.55,Inf,-Inf,26.14,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
670,Barrett,55.2,1.628,NA,extrapolated,665,5.59,-3.48,Inf,-Inf,72.72,2.72,0.55,Inf,-Inf,26.14,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
671,Savage,61.1,0.705,NA,extrapolated,665,5.59,-3.48,Inf,-Inf,72.72,2.72,0.55,Inf,-Inf,26.14,-0.7816,0.1595,-0.2347,-0.5417,0,1.249,-0.943,0,0
674,Diablo Reservoir Levee,49.6,41.947,NA,extrapolated,599,7.35,-11.94,Inf,-Inf,79.4,9.08,-3.53,Inf,8.8,15.47,-0.4359,0.3861,-0.4249,0.5563,0,2.007,-0.993,0,0
723,Albert Do,15.4,0.523,NA,extrapolated,740,-1.51,-6.42,Inf,59.68,63.36,-0.55,-0.82,2.69,-Inf,2.44,-0.1192,0.0627,0.1063,-0.1201,0,-0.35,-0.945,0,0
724,Alameda,105,3.824,NA,extrapolated,740,-1.51,-6.42,Inf,59.68,63.36,-0.55,-0.82,2.69,-Inf,2.44,-0.1192,0.0627,0.1063,-0.1201,0,-0.35,-0.945,0,0
725,Rafferty,632.4,1.052,NA,extrapolated,740,-1.51,-6.42,Inf,59.68,63.36,-0.55,-0.82,2.69,-Inf,2.44,-0.1192,0.0627,0.1063,-0.1201,0,-0.35,-0.945,0,0
726,Boundary,60.4,0.529,NA,extrapolated,292,8.93,-8.8,Inf,-Inf,80.72,-5.48,-45.21,Inf,17.18,0,-0.3762,0.3496,-1.2104,-0.1142,0,2.165,-1,0,0
727,Lake Metigoshe,19.9,0.181,NA,extrapolated,292,8.93,-8.8,Inf,-Inf,80.72,-5.48,-45.21,Inf,17.18,0,-0.3762,0.3496,-1.2104,-0.1142,0,2.165,-1,0,0
728,Roseau River Wildlife Management Area Pool 2,18.5,0.1,NA,extrapolated,836,10.04,-6.76,Inf,57.52,56.73,-0.74,-1.94,Inf,50.41,51.16,0.7774,-0.3464,-0.6323,-0.3804,-1.038,3.343,-1,2.251,0.608
729,Des Lacs 2,78.9,0.817,NA,extrapolated,836,10.04,-6.76,Inf,57.52,56.73,-0.74,-1.94,Inf,50.41,51.16,0.7774,-0.3464,-0.6323,-0.3804,-1.038,3.343,-1,2.251,0.608
730,J. Clark Salyer Dam,55.5,25.356,NA,extrapolated,836,10.04,-6.76,Inf,57.52,56.73,-0.74,-1.94,Inf,50.41,51.16,0.7774,-0.3464,-0.6323,-0.3804,-1.038,3.343,-1,2.251,0.608
731,Kettle Falls,866.5,311.645,NA,extrapolated,292,8.93,-8.8,Inf,-Inf,80.72,-5.48,-45.21,Inf,17.18,0,-0.3762,0.3496,-1.2104,-0.1142,0,2.165,-1,0,0
732,Dam 83,280.5,10.043,NA,extrapolated,836,10.04,-6.76,Inf,57.52,56.73,-0.74,-1.94,Inf,50.41,51.16,0.7774,-0.3464,-0.6323,-0.3804,-1.038,3.343,-1,2.251,0.608
733,Homestead Unit Intake,16.4,6.268,NA,extrapolated,1000,5.09,-5.23,Inf,-Inf,46.85,0.66,-2.18,Inf,-Inf,35.29,0.3411,0.011,-0.3572,-0.053,-0.825,2.454,-0.941,1.702,0.183
734,Pool 27,75.6,6.656,NA,extrapolated,836,10.04,-6.76,Inf,57.52,56.73,-0.74,-1.94,Inf,50.41,51.16,0.7774,-0.3464,-0.6323,-0.3804,-1.038,3.343,-1,2.251,0.608
735,Lake Alice Dam,14.4,1.261,NA,extrapolated,836,10.04,-6.76,Inf,57.52,56.73,-0.74,-1.94,Inf,50.41,51.16,0.7774,-0.3464,-0.6323,-0.3804,-1.038,3.343,-1,2.251,0.608
736,Nett Lake,72.8,2.647,NA,extrapolated,292,8.93,-8.8,Inf,-Inf,80.72,-5.48,-45.21,Inf,17.18,0,-0.3762,0.3496,-1.2104,-0.1142,0,2.165,-1,0,0
737,Pelican Lake,297,1.572,NA,extrapolated,292,8.93,-8.8,Inf,-Inf,80.72,-5.48,-45.21,Inf,17.18,0,-0.3762,0.3496,-1.2104,-0.1142,0,2.165,-1,0,0
738,Wind Lake,18.8,0.082,NA,extrapolated,292,8.93,-8.8,Inf,-Inf,80.72,-5.48,-45.21,Inf,17.18,0,-0.3762,0.3496,-1.2104,-0.1142,0,2.165,-1,0,0
739,Winton,21.7,41.338,NA,extrapolated,292,8.93,-8.8,Inf,-Inf,80.72,-5.48,-45.21,Inf,17.18,0,-0.3762,0.3496,-1.2104,-0.1142,0,2.165,-1,0,0
740,Lower Red Lake Dam,4228.4,17.914,46.721,full,NA,-1.51,-6.42,Inf,59.68,63.36,-0.55,-0.82,2.69,-Inf,2.44,-0.1192,0.0627,0.1063,-0.1201,0,-0.35,-0.945,0,0
741,Gabbro Lake 1,12.7,16.905,NA,extrapolated,836,10.04,-6.76,Inf,57.52,56.73,-0.74,-1.94,Inf,50.41,51.16,0.7774,-0.3464,-0.6323,-0.3804,-1.038,3.343,-1,2.251,0.608
742,Deer Creek,31.9,0.893,NA,extrapolated,836,10.04,-6.76,Inf,57.52,56.73,-0.74,-1.94,Inf,50.41,51.16,0.7774,-0.3464,-0.6323,-0.3804,-1.038,3.343,-1,2.251,0.608
743,Devils Track Lake,61.5,1.384,NA,extrapolated,836,10.04,-6.76,Inf,57.52,56.73,-0.74,-1.94,Inf,50.41,51.16,0.7774,-0.3464,-0.6323,-0.3804,-1.038,3.343,-1,2.251,0.608
744,Birch Lake,48.9,35.092,NA,extrapolated,836,10.04,-6.76,Inf,57.52,56.73,-0.74,-1.94,Inf,50.41,51.16,0.7774,-0.3464,-0.6323,-0.3804,-1.038,3.343,-1,2.251,0.608
745,Clearwater,48.1,1.502,NA,extrapolated,836,10.04,-6.76,Inf,57.52,56.73,-0.74,-1.94,Inf,50.41,51.16,0.7774,-0.3464,-0.6323,-0.3804,-1.038,3.343,-1,2.251,0.608
746,Maple Lake,25.1,0.246,NA,extrapolated,836,10.04,-6.76,Inf,57.52,56.73,-0.74,-1.94,Inf,50.41,51.16,0.7774,-0.3464,-0.6323,-0.3804,-1.038,3.343,-1,2.251,0.608
